Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Knock Count (Combined) (Knock Events),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Throttle Sensor Voltage (V),A/F Learning #1 (%)
12957,14.81,13.68,185,2024,74.90,36.00,6.05,46,0.00,8.27,9.02,19,0.51,0.00,0,0.0,-6.53,17.52,0.00,0.84,-6.25
13035,14.70,13.68,185,2031,74.90,36.00,6.07,46,0.00,8.27,8.24,19,0.49,0.00,0,0.0,-6.53,16.66,0.00,0.82,-6.25
13112,14.70,13.68,185,2014,74.90,36.00,5.59,46,0.00,7.84,6.67,19,0.45,0.00,0,0.0,-7.40,13.43,0.00,0.78,-6.25
13190,14.59,13.68,185,2028,74.90,36.50,5.19,46,0.00,7.40,6.67,19,0.41,0.00,0,0.0,-7.84,12.47,0.00,0.76,-6.25
13267,14.47,13.68,185,2043,74.90,36.00,4.80,46,0.00,6.96,6.27,19,0.39,0.00,0,0.0,-8.13,12.15,0.00,0.76,-6.25
13345,14.24,13.68,185,2031,74.90,35.50,4.77,46,0.00,6.38,5.88,19,0.37,0.00,0,0.0,-8.42,11.77,0.00,0.74,-7.03
13423,14.36,13.76,185,2044,74.90,35.00,4.36,46,0.00,6.24,5.88,19,0.35,0.00,0,0.0,-8.56,11.55,0.00,0.74,-7.03
13501,14.59,13.68,185,2048,74.90,34.00,4.37,46,0.00,6.09,5.49,19,0.32,0.00,0,0.0,-9.00,10.69,0.00,0.74,-7.03
13579,14.70,13.68,185,2045,74.90,33.00,3.93,46,0.00,5.80,5.49,19,0.31,0.00,0,0.0,-9.14,10.59,0.00,0.72,-7.81
13655,14.81,13.68,187,2044,74.90,33.00,3.93,46,0.00,5.66,5.49,19,0.30,0.00,0,0.0,-9.29,10.47,0.00,0.72,-7.81
13734,15.27,13.68,187,2048,74.90,32.50,3.93,46,0.00,5.51,5.49,19,0.30,0.00,0,0.0,-9.29,10.28,0.00,0.72,-7.81
13812,15.62,13.76,187,2050,74.90,32.00,3.94,46,0.00,5.37,5.10,19,0.30,0.00,0,0.0,-9.43,10.17,0.00,0.72,-7.81
13889,15.73,13.68,187,2059,74.90,32.00,3.95,46,0.00,5.37,5.10,19,0.30,0.00,0,0.0,-9.43,10.17,0.00,0.72,-7.81
13966,15.62,13.68,187,2046,74.90,32.00,3.93,46,0.00,5.22,5.10,19,0.30,0.00,0,0.0,-9.58,10.08,0.00,0.72,-7.81
14044,15.50,13.68,187,2041,74.90,32.00,3.92,46,0.00,5.22,5.10,19,0.30,0.00,0,0.0,-9.58,10.07,0.00,0.72,-8.59
14121,15.27,13.68,187,2057,74.90,32.00,3.93,46,0.00,5.22,5.10,19,0.29,0.00,0,0.0,-9.58,10.03,0.00,0.72,-8.59
14200,15.04,13.68,187,2040,74.90,32.00,4.04,46,0.00,5.22,5.10,19,0.30,0.00,0,0.0,-9.58,10.08,0.00,0.72,-8.59
14277,14.93,13.60,187,2033,74.90,32.00,3.90,46,0.00,5.22,5.10,20,0.29,0.00,0,0.0,-9.58,10.03,0.00,0.72,-8.59
14354,14.81,13.68,187,2064,74.90,32.00,3.96,46,0.00,5.08,5.10,20,0.29,0.00,0,0.0,-9.72,10.03,0.00,0.72,-8.59
14432,14.93,13.68,187,2044,74.90,32.00,3.93,46,0.00,5.08,5.10,20,0.30,0.00,0,0.0,-9.72,10.13,0.00,0.72,-10.94
14510,14.93,13.68,187,2048,74.90,32.00,3.90,46,0.00,5.08,5.10,20,0.29,0.00,0,0.0,-9.72,10.08,0.00,0.72,-10.94
14587,14.81,13.68,187,2032,74.90,32.00,4.02,46,0.00,5.08,5.10,20,0.29,0.00,0,0.0,-9.72,9.97,0.00,0.72,-10.94
14666,14.93,13.60,187,2037,74.90,32.00,3.91,46,0.00,5.08,5.10,20,0.29,0.00,0,0.0,-9.72,10.03,0.00,0.72,-10.94
14743,15.04,13.68,187,2040,74.90,32.00,3.92,46,0.00,5.08,5.10,20,0.29,0.00,0,0.0,-9.72,9.93,0.00,0.72,-10.94
14821,15.04,13.68,187,2038,74.90,32.00,3.91,46,0.00,5.08,5.10,20,0.29,0.00,0,0.0,-9.72,9.88,0.00,0.72,-10.94
14898,15.04,13.68,187,2028,74.90,32.00,3.89,46,0.00,5.08,5.10,20,0.29,0.00,0,0.0,-9.72,9.88,0.00,0.72,-10.94
14977,15.04,13.76,187,2040,74.90,32.00,3.92,46,0.00,5.08,5.10,20,0.29,0.00,0,0.0,-9.72,9.79,0.00,0.72,-10.94
15054,14.93,13.60,187,2026,74.90,32.00,3.89,46,0.00,5.08,5.10,20,0.29,0.00,0,0.0,-9.72,9.79,0.00,0.72,-10.94
15132,14.81,13.68,187,2020,74.90,31.50,3.88,46,0.00,5.08,4.71,20,0.29,0.00,0,0.0,-9.72,9.79,0.00,0.70,-10.94
15209,14.81,13.60,187,2025,74.90,31.50,3.89,46,0.00,5.08,5.10,20,0.29,0.00,0,0.0,-9.72,9.70,0.00,0.72,-10.94
15287,14.81,13.60,187,2034,74.90,31.50,3.90,46,0.00,5.08,5.10,20,0.29,0.00,0,0.0,-9.72,9.66,0.00,0.72,-10.94
15365,14.81,13.68,187,2018,74.90,31.50,3.90,46,0.00,5.08,5.10,20,0.29,0.00,0,0.0,-9.72,9.70,0.00,0.72,-10.94
15443,14.70,13.60,187,2028,74.90,32.00,3.89,46,0.00,5.08,5.10,20,0.29,0.00,0,0.0,-9.72,9.75,0.00,0.72,-10.94
15520,14.81,13.68,187,2028,74.90,31.50,3.89,46,0.00,5.08,5.10,20,0.29,0.00,0,0.0,-9.72,9.75,0.00,0.72,-10.94
15598,14.81,13.68,187,2026,74.90,32.00,3.89,46,0.00,5.08,5.10,20,0.29,0.00,0,0.0,-9.72,9.88,0.00,0.72,-10.94
15676,14.81,13.68,187,2029,74.90,32.00,3.90,46,0.00,5.08,5.10,19,0.31,0.00,0,0.0,-9.72,10.33,0.00,0.72,-10.94
15753,14.81,13.68,187,2020,74.90,32.50,3.88,46,0.00,5.08,5.49,19,0.32,0.00,0,0.0,-9.58,10.45,0.00,0.74,-10.94
15829,14.70,13.76,187,2029,74.90,33.50,3.90,46,0.00,5.37,5.88,19,0.34,0.00,0,0.0,-9.43,11.29,0.00,0.74,-10.94
15909,14.70,13.68,187,2032,74.90,34.00,4.34,46,0.00,5.51,6.27,19,0.36,0.00,0,0.0,-9.29,11.82,0.00,0.76,-10.94
15985,14.70,13.68,187,2017,74.90,35.00,4.73,46,0.00,5.80,6.67,19,0.38,0.00,0,0.0,-9.00,12.42,0.00,0.76,-10.94
16063,14.70,13.68,187,2017,74.90,35.50,4.73,46,0.00,5.95,7.45,19,0.41,0.00,0,0.0,-8.71,13.90,0.00,0.78,-10.94
16141,14.59,13.68,187,2029,74.90,36.50,5.19,46,0.00,6.09,8.24,20,0.47,0.00,0,0.0,-8.13,15.78,0.00,0.82,-10.94
16219,14.47,13.68,187,2040,74.90,36.00,5.68,46,0.00,6.67,9.02,20,0.50,0.00,0,0.0,-7.84,16.87,0.00,0.84,-10.94
16297,13.78,13.68,187,2044,74.90,36.00,6.10,46,0.00,7.40,9.41,20,0.55,0.00,0,0.0,-7.40,18.05,0.00,0.86,-10.94
16375,13.44,13.68,187,2057,74.90,35.50,6.58,46,0.00,7.98,10.59,20,0.60,0.00,0,0.0,-6.82,19.42,0.00,0.90,-10.16
16452,13.78,13.68,187,2064,74.90,34.00,6.61,46,0.00,8.42,10.98,20,0.60,0.00,0,0.0,-6.09,20.86,0.00,0.90,-10.16
16530,14.01,13.68,187,2076,74.90,34.00,6.64,46,0.00,8.71,10.98,20,0.62,0.00,0,0.0,-5.80,21.62,0.00,0.90,-10.16
16607,14.13,13.68,187,2088,74.90,33.00,7.11,46,0.00,9.00,11.37,19,0.63,0.00,0,0.0,-5.51,22.06,0.00,0.92,-9.38
16684,14.59,13.68,187,2106,74.90,33.50,7.19,46,0.00,9.43,11.37,19,0.64,0.00,0,0.0,-5.37,22.14,0.00,0.92,-9.38
16763,14.59,13.68,187,2110,74.90,33.00,7.20,46,0.00,9.58,11.76,19,0.64,0.00,0,0.0,-5.22,22.60,0.00,0.94,-9.38
16840,14.70,13.60,187,2124,74.90,33.00,7.25,46,0.00,9.72,11.76,19,0.65,0.00,0,0.0,-4.93,20.62,0.00,0.94,-9.38
16918,14.70,13.68,187,2136,74.90,33.00,7.75,46,0.00,9.87,12.16,19,0.65,0.00,0,0.0,-4.93,23.46,0.00,0.94,-9.38
16996,14.93,13.60,187,2150,74.90,33.00,7.80,46,0.00,9.87,12.16,19,0.66,0.00,0,0.0,-4.79,23.85,0.00,0.94,-8.59
17073,14.93,13.68,187,2174,74.90,33.00,7.89,46,0.00,10.01,12.16,20,0.67,0.00,0,0.0,-4.79,23.93,0.00,0.94,-8.59
17151,14.93,13.68,187,2178,74.90,32.50,7.90,46,0.00,10.01,12.55,20,0.66,0.00,0,0.0,-4.79,24.23,0.00,0.96,-8.59
17229,14.70,13.68,187,2213,74.90,33.00,8.02,46,0.00,10.01,12.55,20,0.66,0.00,0,0.0,-4.79,24.60,0.00,0.96,-8.59
17307,14.70,13.60,187,2213,74.90,33.00,8.02,46,0.00,10.16,12.55,20,0.68,0.00,0,0.0,-4.64,25.08,0.00,0.96,-8.59
17385,14.81,13.68,187,2216,74.90,32.50,8.03,46,0.00,10.16,12.55,20,0.67,0.00,0,0.0,-4.64,24.99,0.00,0.96,-8.59
17462,14.81,13.68,187,2244,74.90,33.00,8.17,46,0.00,10.16,12.55,20,0.69,0.00,0,0.0,-4.50,25.18,0.00,0.96,-8.59
17540,14.70,13.68,187,2258,74.90,32.50,8.67,46,0.00,10.30,12.94,21,0.67,0.00,0,0.0,-4.50,25.68,0.00,0.96,-6.25
17617,14.81,13.60,187,2289,74.90,33.00,8.79,46,0.00,10.30,12.94,21,0.69,0.00,0,0.0,-4.50,25.57,0.00,0.96,-6.25
17695,14.70,13.68,187,2294,74.90,33.00,8.81,46,0.00,10.30,12.94,21,0.69,0.00,0,0.0,-4.35,26.30,0.00,0.96,-6.25
17773,14.70,13.60,187,2290,74.90,32.50,8.79,46,0.00,10.45,12.94,21,0.68,0.00,0,0.0,-4.35,26.51,0.00,0.96,-6.25
17850,14.36,13.60,187,2327,74.90,32.50,8.97,46,0.00,10.45,12.94,21,0.71,0.00,0,0.0,-4.35,27.13,0.00,0.96,-6.25
17928,14.59,13.68,187,2346,74.90,32.50,9.01,46,0.00,10.45,12.94,21,0.70,0.00,0,0.0,-4.35,27.23,0.00,0.96,-6.25
18005,14.59,13.60,187,2362,74.90,32.50,9.07,46,0.00,10.59,12.94,22,0.71,0.00,0,0.0,-4.21,27.75,0.00,0.96,-6.25
18083,14.59,13.68,187,2371,74.90,32.50,9.10,46,0.00,10.59,12.94,22,0.71,0.00,0,0.0,-4.21,28.16,0.00,0.96,-6.25
18160,14.59,13.60,187,2391,74.90,33.00,9.18,46,0.00,10.59,12.94,22,0.71,0.00,0,0.0,-4.21,28.59,0.00,0.96,-6.25
18240,14.70,13.60,187,2404,74.90,32.50,9.74,46,0.00,10.59,12.94,22,0.71,0.00,0,0.0,-4.21,28.81,0.00,0.96,-6.25
18316,14.59,13.68,187,2432,74.90,32.50,9.83,46,0.00,10.59,12.94,22,0.71,0.00,0,0.0,-4.21,28.81,0.00,0.96,-6.25
18393,14.81,13.60,187,2455,74.90,32.50,9.95,46,0.00,10.59,12.94,22,0.72,0.00,0,0.0,-4.21,29.46,0.00,0.96,-6.25
18471,14.70,13.60,187,2465,74.90,33.00,9.47,46,0.00,10.59,12.94,22,0.72,0.00,0,0.0,-4.21,29.24,0.00,0.96,-6.25
18549,14.70,13.60,187,2473,74.90,32.50,10.02,46,0.00,10.59,12.94,22,0.71,0.00,0,0.0,-4.21,29.46,0.00,0.98,-6.25
18626,14.59,13.60,187,2502,74.90,33.00,9.61,45,0.00,10.59,12.94,22,0.71,0.00,0,0.0,-4.35,29.57,0.00,0.98,-6.25
18704,14.47,13.68,187,2515,74.90,33.00,9.56,45,0.00,10.45,12.94,22,0.70,0.00,0,0.0,-4.21,29.35,0.00,0.96,-6.25
18780,14.70,13.60,187,2561,74.90,33.00,9.59,45,0.00,10.45,12.94,22,0.70,0.00,0,0.0,-4.35,29.90,0.00,0.96,-6.25
18858,14.70,13.68,187,2527,74.90,33.00,10.24,45,0.00,10.45,12.94,22,0.71,0.00,0,0.0,-4.35,30.00,0.00,0.98,-6.25
18936,14.81,13.68,187,2563,74.90,33.50,9.84,45,0.00,10.45,12.94,23,0.69,0.00,0,0.0,-4.35,29.68,0.00,0.96,-6.25
19014,14.70,13.68,187,2588,74.90,33.50,10.49,45,0.00,10.30,12.94,23,0.70,0.00,0,0.0,-4.50,29.79,0.00,0.96,-6.25
19091,14.70,13.68,187,2574,74.90,33.00,9.88,45,0.00,10.30,12.94,23,0.68,0.00,0,0.0,-4.50,29.68,0.00,0.96,-6.25
19169,14.59,13.68,187,2628,74.90,34.00,9.52,45,0.00,10.30,12.16,23,0.68,0.00,0,0.0,-4.79,29.13,0.00,0.94,-6.25
19247,14.70,13.68,187,2608,74.90,35.50,8.90,45,0.00,9.72,10.98,23,0.62,0.00,0,0.0,-5.08,27.23,0.00,0.90,-6.25
19325,14.36,13.68,187,2650,74.90,36.00,9.05,45,0.00,9.29,10.59,23,0.59,0.00,0,0.0,-5.51,25.67,0.00,0.88,-6.25
19402,14.47,13.68,187,2644,74.90,36.50,8.46,45,0.00,8.85,10.20,24,0.57,0.00,0,0.0,-6.24,23.94,0.00,0.88,-6.25
19479,14.47,13.68,187,2647,74.90,36.50,8.47,45,0.00,8.56,9.41,24,0.54,0.00,0,0.0,-6.53,22.89,0.00,0.84,-6.25
19557,14.47,13.68,187,2676,74.90,38.00,8.04,45,0.00,8.27,8.63,24,0.50,0.00,0,0.0,-6.82,22.41,0.00,0.84,-6.25
19634,14.36,13.68,187,2695,74.90,38.00,7.86,45,0.00,7.55,7.84,24,0.47,0.00,0,0.0,-7.25,20.68,0.00,0.80,-6.25
19712,14.47,13.68,187,2707,74.90,38.50,6.93,45,0.00,7.25,7.84,24,0.44,0.00,0,0.0,-7.55,19.66,0.00,0.80,-6.25
19790,14.81,13.68,187,2692,74.90,38.50,6.89,45,0.00,6.96,7.45,24,0.42,0.00,0,0.0,-7.98,18.51,0.00,0.80,-7.03
19867,15.04,13.68,187,2719,74.90,39.00,6.96,45,0.00,6.82,7.45,25,0.41,0.00,0,0.0,-8.27,18.21,0.00,0.78,-7.03
19945,15.16,13.68,187,2706,74.90,39.00,6.35,45,0.00,6.53,7.06,25,0.39,0.00,0,0.0,-8.42,17.75,0.00,0.78,-7.03
20023,15.04,13.68,187,2729,74.90,38.00,6.40,45,0.00,6.24,6.67,25,0.38,0.00,0,0.0,-8.56,17.22,0.00,0.76,-7.03
20101,14.93,13.76,187,2702,74.90,38.00,5.76,45,0.00,5.95,5.49,25,0.36,0.00,0,0.0,-8.85,15.91,0.00,0.74,-7.81
20179,15.04,13.68,187,2721,74.90,37.50,5.81,45,0.00,5.66,5.10,25,0.34,0.00,0,0.0,-9.14,15.16,0.00,0.72,-7.81
20255,15.16,13.68,187,2726,74.90,37.00,5.82,45,0.00,5.37,4.71,25,0.30,0.00,0,0.0,-9.58,13.67,0.00,0.70,-7.81
20333,14.81,13.68,187,2706,74.90,36.00,5.20,45,0.00,5.22,3.92,26,0.29,0.00,0,0.0,-9.87,12.90,0.00,0.68,-7.81
20410,14.70,13.68,187,2731,74.90,35.50,5.18,45,0.00,4.93,3.92,26,0.27,0.00,0,0.0,-10.01,12.37,0.00,0.68,-7.81
20489,15.39,13.68,187,2710,74.90,35.50,5.20,45,0.00,4.64,3.53,26,0.27,0.00,0,0.0,-10.16,12.26,0.00,0.66,-7.81
20566,15.27,13.68,187,2709,74.90,35.00,4.62,45,0.00,4.50,3.14,26,0.26,0.00,0,0.0,-10.30,11.93,0.00,0.66,-8.59
20644,15.39,13.68,187,2705,74.90,35.00,4.62,45,0.00,4.50,3.14,26,0.25,0.00,0,0.0,-10.45,11.24,0.00,0.64,-8.59
20721,15.27,13.68,187,2700,74.90,34.50,4.61,45,0.00,4.35,2.75,26,0.24,0.00,0,0.0,-10.59,10.99,0.00,0.64,-8.59
20799,14.93,13.68,187,2682,74.90,34.50,4.58,45,0.00,4.21,2.75,26,0.24,0.00,0,0.0,-10.59,10.79,0.00,0.64,-8.59
20877,14.81,13.76,187,2663,74.90,34.00,4.55,45,0.00,4.06,2.35,26,0.24,0.00,0,0.0,-10.74,10.45,0.00,0.62,-8.59
20955,14.81,13.68,187,2681,74.90,34.00,4.58,45,0.00,4.06,1.96,26,0.23,0.00,0,0.0,-10.74,10.27,0.00,0.62,-10.94
21033,15.04,13.76,187,2711,74.90,34.00,4.63,45,0.00,3.92,1.96,26,0.22,0.00,0,0.0,-10.88,10.07,0.00,0.62,-10.94
21110,14.93,13.68,187,2704,74.90,34.00,4.04,45,0.00,3.92,1.96,26,0.22,0.00,0,0.0,-11.03,9.88,0.00,0.62,-10.94
21188,14.81,13.68,187,2687,74.90,34.00,4.01,45,0.00,3.77,1.96,26,0.22,0.00,0,0.0,-11.03,9.70,0.00,0.62,-10.94
21266,14.81,13.68,187,2682,74.90,34.00,3.99,45,0.00,3.77,1.57,26,0.22,0.00,0,0.0,-11.03,9.70,0.00,0.60,-10.94
21343,14.81,13.68,187,2690,74.90,34.00,4.02,45,0.00,3.77,1.57,26,0.21,0.00,0,0.0,-11.03,9.61,0.00,0.60,-10.94
21421,14.93,13.68,187,2668,74.90,34.00,3.98,45,0.00,3.77,1.57,26,0.22,0.00,0,0.0,-11.03,9.61,0.00,0.60,-10.94
21499,14.93,13.68,189,2645,74.90,34.00,3.95,45,0.00,3.77,1.57,26,0.21,0.00,0,0.0,-11.03,9.53,0.00,0.60,-10.94
21576,14.81,13.68,189,2670,74.90,34.00,3.99,45,0.00,3.77,1.57,26,0.22,0.00,0,0.0,-11.03,9.61,0.00,0.60,-10.94
21653,14.70,13.68,187,2633,74.90,34.00,3.96,45,0.00,3.77,1.57,26,0.22,0.00,0,0.0,-11.03,9.52,0.00,0.60,-10.94
21731,14.70,13.68,187,2669,74.90,34.00,3.99,45,0.00,3.77,1.57,26,0.22,0.00,0,0.0,-11.03,9.56,0.00,0.60,-10.94
21810,14.81,13.76,187,2635,74.90,34.00,3.93,45,0.00,3.77,1.57,26,0.22,0.00,0,0.0,-11.03,9.52,0.00,0.60,-10.94
21887,15.16,13.68,189,2646,74.90,34.00,3.95,45,0.00,3.77,1.57,26,0.21,0.00,0,0.0,-11.03,9.53,0.00,0.60,-10.94
21965,15.73,13.68,189,2640,74.90,34.00,3.94,45,0.00,3.77,1.57,26,0.21,0.00,0,0.0,-11.17,9.39,0.00,0.60,-10.94
22041,15.50,13.76,189,2615,74.90,34.00,3.90,45,0.00,3.63,1.57,26,0.22,0.00,0,0.0,-11.17,9.44,0.00,0.60,-10.94
22120,15.39,13.68,189,2620,74.90,34.00,3.91,45,0.00,3.63,1.57,26,0.22,0.00,0,0.0,-11.17,9.35,0.00,0.60,-10.94
22198,15.04,13.76,189,2600,74.90,34.00,3.88,45,0.00,3.63,1.57,26,0.22,0.00,0,0.0,-11.17,9.48,0.00,0.60,-10.94
22275,14.93,13.68,189,2605,74.90,34.00,3.89,45,0.00,3.63,1.96,25,0.22,0.00,0,0.0,-11.17,9.53,0.00,0.62,-10.94
22353,15.04,13.76,189,2608,74.90,34.00,3.89,45,0.00,3.77,1.96,25,0.23,0.00,0,0.0,-11.03,9.93,0.00,0.62,-10.94
22431,14.93,13.68,189,2612,74.90,34.00,3.90,45,0.00,3.77,2.75,25,0.24,0.00,0,0.0,-11.03,10.28,0.00,0.62,-10.94
22508,15.04,13.68,189,2586,74.90,34.00,4.41,45,0.00,3.77,2.75,25,0.25,0.00,0,0.0,-10.88,10.54,0.00,0.64,-10.94
22586,14.93,13.68,189,2600,74.90,35.00,4.44,45,0.00,4.06,3.92,25,0.28,0.00,0,0.0,-10.74,11.44,0.00,0.68,-10.94
22663,14.93,13.76,189,2590,74.90,35.50,4.97,45,0.00,4.35,4.71,25,0.30,0.00,0,0.0,-10.45,12.42,0.00,0.70,-10.94
22742,14.93,13.76,189,2601,74.90,35.50,4.99,45,0.00,4.50,5.10,25,0.32,0.00,0,0.0,-10.01,13.95,0.00,0.72,-10.94
22819,14.59,13.68,189,2630,74.90,36.50,5.05,45,0.00,4.79,5.49,25,0.33,0.00,0,0.0,-9.87,14.54,0.00,0.74,-10.94
22896,14.47,13.76,189,2585,74.90,37.00,5.59,45,0.00,4.93,5.88,25,0.35,0.00,0,0.0,-9.72,15.03,0.00,0.74,-10.94
22975,14.59,13.76,189,2538,74.90,37.00,5.55,45,0.00,5.37,5.88,25,0.35,0.00,0,0.0,-9.43,14.97,0.00,0.74,-10.94
23051,14.47,13.76,189,2600,74.90,37.00,5.55,45,0.00,5.37,5.88,25,0.35,0.00,0,0.0,-9.43,15.03,0.00,0.74,-10.94
23129,14.36,13.68,189,2624,74.90,37.50,5.60,45,0.00,5.51,6.27,25,0.38,0.00,0,0.0,-9.29,15.57,0.00,0.76,-10.94
23207,14.47,13.76,189,2549,74.90,38.00,5.98,45,0.00,5.51,6.27,25,0.36,0.00,0,0.0,-9.14,15.91,0.00,0.76,-10.94
23284,14.59,13.76,189,2590,74.90,38.00,6.08,45,0.00,5.66,6.27,25,0.37,0.00,0,0.0,-9.14,16.05,0.00,0.76,-10.94
23362,14.59,13.76,189,2559,74.90,38.00,5.56,45,0.00,5.66,6.27,25,0.37,0.00,0,0.0,-9.14,16.11,0.00,0.76,-10.94
23439,14.59,13.68,189,2603,74.90,38.00,6.11,45,0.00,5.66,6.27,25,0.37,0.00,0,0.0,-9.14,16.05,0.00,0.76,-10.94
23517,14.59,13.76,189,2612,74.90,38.00,6.13,45,0.00,5.66,6.27,25,0.38,0.00,0,0.0,-9.14,16.19,0.00,0.76,-10.94
23596,14.59,13.76,189,2588,74.90,38.00,6.07,45,0.00,5.66,6.27,25,0.37,0.00,0,0.0,-9.14,15.98,0.00,0.76,-10.94
23674,14.70,13.76,189,2597,74.90,38.00,6.09,45,0.00,5.66,6.27,25,0.37,0.00,0,0.0,-9.14,16.11,0.00,0.76,-10.94
23750,14.70,13.76,189,2580,74.90,38.00,5.57,45,0.00,5.66,6.27,25,0.38,0.00,0,0.0,-9.14,16.11,0.00,0.76,-10.94
23828,14.70,13.68,189,2622,74.90,38.00,5.59,45,0.00,5.66,6.27,25,0.37,0.00,0,0.0,-9.14,16.12,0.00,0.76,-10.94
23906,14.70,13.68,189,2621,74.90,38.00,6.15,45,0.00,5.66,6.27,25,0.37,0.00,0,0.0,-9.14,16.25,0.00,0.76,-10.94
23983,14.70,13.68,189,2605,74.90,38.00,6.11,45,0.00,5.66,6.27,25,0.37,0.00,0,0.0,-9.14,15.98,0.00,0.76,-10.94
24061,14.70,13.68,189,2631,74.90,38.00,5.61,45,0.00,5.66,6.27,25,0.37,0.00,0,0.0,-9.14,16.05,0.00,0.76,-10.94
24138,14.81,13.76,189,2613,74.90,38.00,5.55,45,0.00,5.66,6.27,25,0.37,0.00,0,0.0,-9.14,16.38,0.00,0.76,-10.94
24216,14.70,13.76,189,2617,74.90,38.00,6.14,45,0.00,5.66,6.27,25,0.38,0.00,0,0.0,-9.14,16.19,0.00,0.76,-10.94
24293,14.70,13.68,189,2628,74.90,38.00,6.17,45,0.00,5.66,6.27,25,0.36,0.00,0,0.0,-9.14,16.25,0.00,0.76,-10.94
24372,14.59,13.68,189,2624,74.90,38.00,6.16,45,0.00,5.66,6.27,25,0.37,0.00,0,0.0,-9.14,16.11,0.00,0.76,-10.94
24449,14.70,13.68,189,2640,74.90,38.00,6.19,45,0.00,5.66,6.27,25,0.37,0.00,0,0.0,-9.14,16.38,0.00,0.76,-10.94
24527,14.81,13.60,189,2647,74.90,38.00,6.21,45,0.00,5.66,6.67,25,0.39,0.00,0,0.0,-9.00,16.46,0.00,0.76,-10.94
24605,14.81,13.76,189,2632,74.90,38.00,6.03,45,0.00,5.80,6.67,25,0.38,0.00,0,0.0,-9.00,16.79,0.00,0.78,-10.94
24682,14.81,13.68,189,2661,74.90,38.50,6.25,45,0.00,5.95,7.45,25,0.41,0.00,0,0.0,-8.85,17.44,0.00,0.78,-10.94
24759,14.47,13.76,189,2620,74.90,38.50,6.71,45,0.00,6.09,7.45,25,0.42,0.00,0,0.0,-8.71,18.27,0.00,0.80,-10.94
24837,14.59,13.76,189,2658,74.90,38.50,6.24,45,0.00,6.24,7.84,25,0.42,0.00,0,0.0,-8.56,18.74,0.00,0.80,-10.94
24914,14.24,13.68,189,2683,74.90,38.50,6.30,45,0.00,6.24,8.24,25,0.44,0.00,0,0.0,-8.42,19.42,0.00,0.82,-10.94
24992,14.47,13.68,189,2682,74.90,38.50,6.78,45,0.00,6.38,8.24,25,0.44,0.00,0,0.0,-8.27,19.74,0.00,0.82,-10.94
25070,14.59,13.60,189,2683,74.90,38.50,6.87,45,0.00,6.53,8.24,25,0.46,0.00,0,0.0,-8.27,19.99,0.00,0.82,-10.94
25147,14.47,13.68,189,2672,74.90,38.00,6.84,45,0.00,6.67,8.63,25,0.46,0.00,0,0.0,-8.13,20.34,0.00,0.82,-10.94
25226,14.59,13.68,189,2705,74.90,38.00,6.93,45,0.00,6.82,8.63,25,0.47,0.00,0,0.0,-7.98,21.02,0.00,0.82,-10.94
25303,14.59,13.68,189,2682,74.90,38.00,7.44,44,0.00,6.82,9.02,25,0.47,0.00,0,0.0,-7.84,21.28,0.00,0.84,-10.94
25381,14.59,13.68,189,2695,74.90,38.00,7.47,44,0.00,6.96,9.02,25,0.48,0.00,0,0.0,-7.84,21.36,0.00,0.84,-10.94
25458,14.70,13.68,189,2702,74.90,38.00,7.49,44,0.00,7.11,9.02,25,0.48,0.00,0,0.0,-7.69,21.71,0.00,0.84,-10.94
25535,14.70,13.76,189,2719,74.90,38.00,7.54,44,0.00,7.11,9.02,25,0.48,0.00,0,0.0,-7.69,21.88,0.00,0.84,-10.94
25613,14.70,13.76,189,2717,74.90,38.00,7.54,44,0.00,7.11,9.02,25,0.48,0.00,0,0.0,-7.69,21.80,0.00,0.84,-10.94
25691,14.81,13.68,189,2732,74.90,38.00,7.58,44,0.00,7.11,9.02,25,0.48,0.00,0,0.0,-7.69,21.71,0.00,0.84,-10.94
25769,14.70,13.76,189,2737,74.90,38.00,7.59,44,0.00,7.11,9.02,25,0.48,0.00,0,0.0,-7.69,21.71,0.00,0.84,-10.94
25847,14.81,13.68,189,2759,74.90,38.50,7.58,44,0.00,7.11,9.02,25,0.48,0.00,0,0.0,-7.69,21.89,0.00,0.84,-10.94
25924,14.70,13.76,189,2745,74.90,38.00,7.61,44,0.00,7.11,9.02,25,0.48,0.00,0,0.0,-7.69,21.89,0.00,0.84,-10.94
26002,14.81,13.76,189,2774,74.90,38.50,7.69,44,0.00,7.11,9.02,26,0.47,0.00,0,0.0,-7.69,21.89,0.00,0.84,-10.94
26079,14.93,13.68,189,2776,74.90,38.50,7.70,44,0.00,7.11,9.02,26,0.47,0.00,0,0.0,-7.69,21.71,0.00,0.84,-10.94
26158,14.93,13.76,189,2770,74.90,38.50,7.68,44,0.00,7.11,9.02,26,0.47,0.00,0,0.0,-7.69,21.71,0.00,0.84,-10.94
