Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Knock Count (Combined) (Knock Events),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Throttle Sensor Voltage (V)
528318,23.66,14.00,181,2792,74.90,17.00,0.00,16,0.00,3.63,0.00,39,0.18,0.00,0,0.0,-11.03,8.27,0.00,0.54
528395,23.43,14.00,181,2782,74.90,17.00,0.00,16,0.00,3.63,0.00,39,0.18,0.00,0,0.0,-11.03,8.23,0.00,0.54
528471,23.54,14.00,181,2778,74.90,17.00,0.00,16,0.00,3.63,0.00,39,0.18,0.00,0,0.0,-11.03,8.14,0.00,0.54
528546,23.54,14.00,181,2770,74.90,17.00,0.00,16,0.00,3.63,0.00,39,0.18,0.00,0,0.0,-11.03,8.14,0.00,0.54
528620,23.77,14.00,181,2764,74.90,17.00,0.00,16,0.00,3.48,0.00,39,0.18,0.00,0,0.0,-11.17,8.11,0.00,0.54
528696,23.43,14.00,181,2752,74.90,17.00,0.00,16,0.00,3.48,0.00,39,0.18,0.00,0,0.0,-11.17,8.22,0.00,0.54
528771,23.54,14.00,181,2746,74.90,17.00,0.00,16,0.00,3.48,0.00,39,0.18,0.00,0,0.0,-11.17,7.98,0.00,0.54
528847,23.54,14.00,181,2742,74.90,17.00,0.00,16,0.00,3.48,0.00,39,0.18,0.00,0,0.0,-11.17,8.11,0.00,0.54
528923,23.89,14.00,181,2735,74.90,17.00,0.00,17,0.00,3.48,0.00,39,0.18,0.00,0,0.0,-11.17,8.02,0.00,0.54
528998,23.77,14.00,181,2727,74.90,16.50,0.00,17,0.00,3.48,0.00,39,0.18,0.00,0,0.0,-11.17,8.06,0.00,0.54
529074,23.54,13.92,181,2717,74.90,16.50,0.00,17,0.00,3.48,0.00,39,0.18,0.00,0,0.0,-11.17,8.06,0.00,0.54
529148,23.77,14.00,181,2695,74.90,16.50,0.00,17,0.00,3.48,0.00,39,0.18,0.00,0,0.0,-11.17,8.03,0.00,0.54
529224,23.66,14.00,181,2692,74.90,16.50,0.00,17,0.00,3.48,0.00,39,0.18,0.00,0,0.0,-11.17,7.98,0.00,0.54
529299,23.77,14.00,181,2683,74.90,16.50,0.00,17,0.00,3.48,0.00,39,0.18,0.00,0,0.0,-11.17,8.06,0.00,0.54
529375,23.77,13.92,181,2680,74.90,16.50,0.00,17,0.00,3.48,0.00,39,0.18,0.00,0,0.0,-11.17,8.06,0.00,0.54
529450,23.77,13.92,181,2669,74.90,16.50,0.00,17,0.00,3.48,0.00,39,0.18,0.00,0,0.0,-11.17,8.14,0.00,0.54
529526,23.77,13.92,181,2665,74.90,16.50,0.00,17,0.00,3.48,0.00,39,0.18,0.00,0,0.0,-11.17,8.06,0.00,0.54
529600,23.77,13.92,181,2654,74.90,16.50,0.00,17,0.00,3.63,0.00,37,0.19,0.00,0,0.0,-11.03,8.14,0.00,0.56
529677,23.43,14.00,181,2654,74.90,16.50,0.00,17,0.00,3.63,0.39,37,0.19,0.00,0,0.0,-11.03,8.47,0.00,0.56
529751,23.54,13.92,181,2652,74.90,16.50,0.00,17,0.00,3.63,0.39,37,0.20,0.00,0,0.0,-11.03,8.56,0.00,0.56
529827,23.66,14.00,181,2647,74.90,16.50,0.00,17,0.00,3.63,0.39,37,0.20,0.00,0,0.0,-10.88,8.74,0.00,0.56
529902,23.54,14.00,181,2628,74.90,16.50,0.00,17,0.00,3.77,0.78,37,0.20,0.00,0,0.0,-10.88,8.82,0.00,0.58
529977,23.54,13.92,181,2628,74.90,16.50,0.00,17,0.00,3.77,0.78,37,0.20,0.00,0,0.0,-10.88,8.91,0.00,0.58
530052,23.66,14.00,181,2614,74.90,16.50,0.00,17,0.00,3.77,0.78,37,0.21,0.00,0,0.0,-10.88,9.04,0.00,0.58
530127,23.54,13.92,181,2614,74.90,16.50,0.00,17,0.00,3.77,1.18,37,0.21,0.00,0,0.0,-10.88,9.26,0.00,0.58
530202,23.77,14.00,181,2608,74.90,17.00,3.89,17,0.00,3.92,1.18,37,0.22,0.00,0,0.0,-10.74,9.26,0.00,0.58
530278,23.54,13.92,181,2602,74.90,19.00,3.89,17,0.00,3.92,1.18,37,0.22,0.00,0,0.0,-10.74,9.30,0.00,0.60
530354,23.54,13.92,181,2597,74.90,22.50,3.84,17,0.00,3.92,1.57,37,0.22,0.00,0,0.0,-10.88,9.66,0.00,0.60
530430,23.43,13.92,181,2574,74.90,23.50,3.87,17,0.00,3.77,1.57,37,0.22,0.00,0,0.0,-10.88,9.65,0.00,0.60
530505,23.54,13.92,181,2592,74.90,26.00,4.40,17,0.00,3.77,1.96,36,0.24,0.00,0,0.0,-10.88,9.97,0.00,0.62
530580,23.20,14.00,181,2578,74.90,28.00,4.41,17,0.00,3.92,2.75,36,0.25,0.00,0,0.0,-10.74,10.58,0.00,0.64
530655,17.69,14.00,181,2581,74.90,29.50,4.40,17,0.00,3.92,3.14,36,0.26,0.00,0,0.0,-10.74,10.74,0.00,0.66
530731,15.96,13.92,181,2562,74.90,31.50,4.92,17,0.00,4.06,3.92,36,0.29,0.00,0,0.0,-10.59,11.76,0.00,0.68
530806,15.16,14.08,181,2563,74.90,32.00,4.92,17,0.00,4.21,4.71,36,0.31,0.00,0,0.0,-10.16,12.52,0.00,0.70
530881,15.27,13.92,181,2576,74.90,34.00,5.52,17,0.00,4.50,5.49,36,0.33,0.00,0,0.0,-9.87,13.42,0.00,0.72
530957,14.81,14.00,181,2589,74.90,34.00,5.56,17,0.00,4.79,5.49,36,0.34,0.00,0,0.0,-9.72,14.13,0.00,0.72
531033,14.59,13.92,181,2608,74.90,35.00,5.39,17,0.00,4.93,5.49,36,0.36,0.00,0,0.0,-9.58,15.28,0.00,0.74
531107,14.13,14.00,181,2528,74.90,35.00,5.43,17,0.00,5.22,5.88,36,0.36,0.00,0,0.0,-9.43,15.28,0.00,0.74
531182,14.13,14.00,181,2575,74.90,35.50,5.49,17,0.00,5.37,6.27,36,0.38,0.00,0,0.0,-9.29,15.91,0.00,0.76
531258,14.24,14.00,181,2547,74.90,36.00,5.98,17,0.00,5.51,6.67,36,0.39,0.00,0,0.0,-9.14,16.52,0.00,0.76
531333,14.59,14.00,181,2574,74.90,36.50,6.04,17,0.00,5.66,7.06,36,0.40,0.00,0,0.0,-8.85,16.93,0.00,0.78
531410,14.47,14.00,181,2550,74.90,36.50,5.96,16,0.00,5.80,7.06,36,0.42,0.00,0,0.0,-8.71,17.50,0.00,0.78
531485,14.47,13.92,181,2538,74.90,36.50,6.58,16,0.00,5.95,7.45,35,0.43,0.00,0,0.0,-8.56,18.27,0.00,0.78
531560,14.59,14.00,181,2569,74.90,36.50,6.54,17,0.00,6.09,7.45,35,0.43,0.00,0,0.0,-8.56,18.35,0.00,0.78
531635,14.59,14.00,181,2568,74.90,36.50,6.57,17,0.00,6.24,7.45,35,0.44,0.00,0,0.0,-8.42,18.43,0.00,0.80
531710,14.59,14.00,181,2542,74.90,36.50,6.51,17,0.00,6.24,7.84,35,0.44,0.00,0,0.0,-8.42,18.74,0.00,0.80
531786,14.81,14.00,181,2554,74.90,36.50,6.54,16,0.00,6.38,7.84,35,0.44,0.00,0,0.0,-8.27,18.65,0.00,0.80
531863,14.81,14.00,181,2546,74.90,36.50,6.59,16,0.00,6.38,7.84,35,0.45,0.00,0,0.0,-8.27,18.81,0.00,0.80
531937,14.81,13.92,181,2574,74.90,36.50,6.49,16,0.00,6.38,7.84,35,0.45,0.00,0,0.0,-8.27,19.04,0.00,0.80
532012,14.93,13.92,181,2537,74.90,36.50,6.56,16,0.00,6.38,7.84,35,0.45,0.00,0,0.0,-8.13,19.27,0.00,0.80
532088,14.81,14.00,181,2564,74.90,36.50,6.51,16,0.00,6.53,7.84,35,0.45,0.00,0,0.0,-8.13,18.96,0.00,0.80
532163,14.70,14.00,181,2556,74.90,36.50,6.54,16,0.00,6.53,7.84,35,0.45,0.00,0,0.0,-8.13,19.04,0.00,0.80
532238,14.70,14.00,181,2565,74.90,36.50,6.57,16,0.00,6.53,7.84,35,0.45,0.00,0,0.0,-8.13,19.20,0.00,0.80
532314,14.81,13.92,181,2543,74.90,36.50,6.51,16,0.00,6.53,7.84,35,0.45,0.00,0,0.0,-8.13,19.20,0.00,0.80
532389,14.70,13.92,181,2556,74.90,36.50,6.55,16,0.00,6.53,7.84,35,0.45,0.00,0,0.0,-8.13,19.34,0.00,0.80
532464,14.93,13.92,180,2560,74.90,36.50,6.58,16,0.00,6.53,7.84,35,0.45,0.00,0,0.0,-8.13,19.04,0.00,0.80
532540,14.70,13.92,180,2569,74.90,36.50,7.12,16,0.00,6.53,7.84,35,0.45,0.00,0,0.0,-8.13,19.34,0.00,0.80
532615,14.81,13.92,180,2558,74.90,36.50,7.09,16,0.00,6.53,7.84,35,0.45,0.00,0,0.0,-8.13,19.27,0.00,0.80
532690,14.70,13.92,180,2558,74.90,36.50,7.09,16,0.00,6.67,7.84,35,0.45,0.00,0,0.0,-7.98,19.49,0.00,0.80
532765,14.81,14.00,180,2556,74.90,36.50,7.09,16,0.00,6.53,7.84,35,0.45,0.00,0,0.0,-7.98,19.49,0.00,0.80
532841,14.59,13.92,180,2574,74.90,36.50,7.14,16,0.00,6.67,7.84,35,0.46,0.00,0,0.0,-7.98,19.58,0.00,0.80
532916,14.59,13.84,180,2566,74.90,36.50,6.58,16,0.00,6.67,7.84,35,0.45,0.00,0,0.0,-7.98,19.49,0.00,0.80
532991,14.81,13.92,180,2572,74.90,36.50,7.09,16,0.00,6.67,7.84,35,0.46,0.00,0,0.0,-7.98,19.49,0.00,0.80
533067,14.47,13.92,180,2555,74.90,36.50,7.15,16,0.00,6.67,7.84,35,0.46,0.00,0,0.0,-7.98,19.81,0.00,0.80
533142,14.81,14.00,180,2573,74.90,36.50,7.14,16,0.00,6.67,7.84,35,0.46,0.00,0,0.0,-7.98,19.73,0.00,0.80
533218,14.81,13.92,180,2590,74.90,36.50,7.18,16,0.00,6.67,7.84,35,0.46,0.00,0,0.0,-7.98,19.49,0.00,0.80
533293,14.59,14.00,180,2581,74.90,36.50,7.16,16,0.00,6.67,7.84,35,0.46,0.00,0,0.0,-7.98,19.65,0.00,0.80
533370,14.70,13.92,180,2569,74.90,36.50,7.15,16,0.00,6.67,7.84,35,0.45,0.00,0,0.0,-7.98,19.65,0.00,0.80
533444,14.81,13.92,180,2579,74.90,36.50,7.15,16,0.00,6.67,8.24,35,0.46,0.00,0,0.0,-7.98,19.65,0.00,0.80
533520,14.81,13.92,180,2577,74.90,36.50,7.20,16,0.00,6.67,7.84,35,0.46,0.00,0,0.0,-7.98,19.65,0.00,0.80
533595,14.59,13.92,180,2598,74.90,36.50,7.14,16,0.00,6.67,7.84,35,0.47,0.00,0,0.0,-7.98,19.90,0.00,0.80
533670,14.59,13.92,180,2600,74.90,36.50,6.66,16,0.00,6.67,8.24,35,0.45,0.00,0,0.0,-7.98,19.65,0.00,0.80
533745,14.81,13.92,180,2560,74.90,36.50,7.10,16,0.00,6.67,7.84,35,0.46,0.00,0,0.0,-7.98,19.57,0.00,0.80
533821,14.70,13.92,180,2601,74.90,36.50,7.21,16,0.00,6.67,7.84,35,0.46,0.00,0,0.0,-7.98,19.82,0.00,0.80
533896,14.81,13.92,180,2584,74.90,36.50,7.23,16,0.00,6.67,7.84,35,0.46,0.00,0,0.0,-7.98,19.73,0.00,0.80
533972,14.70,13.92,180,2606,74.90,36.50,7.18,16,0.00,6.67,8.24,35,0.46,0.00,0,0.0,-7.98,19.73,0.00,0.80
534048,14.70,13.92,180,2588,74.90,36.50,7.17,16,0.00,6.67,7.84,35,0.46,0.00,0,0.0,-7.98,19.82,0.00,0.80
534122,14.70,13.84,180,2590,74.90,36.50,7.18,16,0.00,6.67,7.84,35,0.46,0.00,0,0.0,-7.98,19.90,0.00,0.80
534198,14.81,14.00,180,2588,74.90,36.50,7.18,16,0.00,6.67,8.24,35,0.47,0.00,0,0.0,-7.98,19.90,0.00,0.84
534273,14.70,13.84,180,2612,74.90,36.00,7.80,16,0.00,6.82,11.37,35,0.59,0.00,0,0.0,-6.96,21.28,0.00,0.94
534349,14.70,13.92,180,2612,74.90,35.00,9.47,16,0.00,7.69,14.12,35,0.74,0.00,0,0.0,-5.66,27.14,0.00,1.04
534425,14.01,13.92,180,2624,74.90,31.50,11.12,16,0.00,9.00,15.69,35,0.83,0.00,0,0.0,-4.64,34.05,0.00,1.06
534500,13.44,13.92,180,2607,74.90,31.00,11.16,16,0.00,10.01,16.86,35,0.85,0.00,0,0.0,-3.92,36.73,0.00,1.12
534575,13.32,13.92,180,2617,74.90,28.00,13.43,16,0.00,11.75,19.61,35,0.96,0.00,0,0.0,-2.90,41.49,0.00,1.20
534649,15.04,14.00,180,2644,74.90,27.00,14.10,16,0.00,12.48,21.57,35,1.00,0.00,0,0.0,-2.18,43.27,0.00,1.24
534726,14.70,13.84,180,2645,74.90,25.00,14.67,16,0.00,13.06,23.14,35,1.06,0.00,0,0.0,-1.60,45.53,0.00,1.32
534801,14.47,13.92,180,2676,74.90,22.50,15.41,16,0.00,13.78,25.88,35,1.14,0.00,0,12.6,-0.29,48.25,3.53,1.40
534876,14.59,13.92,180,2663,74.90,18.50,16.75,16,0.00,14.36,27.45,35,1.17,0.00,0,36.1,0.15,50.37,3.53,1.46
534952,14.70,13.76,180,2707,100.00,16.00,17.81,16,0.00,14.80,29.41,35,1.22,0.00,0,40.8,0.73,52.91,7.06,1.50
535027,14.59,13.84,180,2693,100.00,15.00,18.64,16,0.00,15.38,31.76,35,1.28,0.00,0,45.9,1.45,57.79,7.06,1.60
535103,14.70,13.84,180,2731,100.00,14.00,19.16,16,0.00,16.69,34.51,35,1.35,0.00,0,50.9,2.03,60.54,26.67,1.66
535177,14.36,13.84,180,2757,100.00,14.00,21.17,16,0.00,17.27,36.86,35,1.42,0.00,0,56.1,2.61,63.85,26.67,1.78
535253,13.90,13.76,180,2757,100.00,13.50,22.35,16,0.00,17.99,40.78,36,1.49,0.00,0,61.6,3.34,66.82,26.67,1.88
535328,13.32,13.76,180,2770,100.00,13.00,23.63,16,0.00,18.57,46.27,36,1.57,0.00,0,67.6,4.64,69.78,26.67,2.08
535404,12.98,13.84,180,2789,100.00,11.00,26.96,16,0.00,19.30,52.16,36,1.64,0.00,0,73.1,5.37,73.68,26.67,2.28
535479,12.86,13.76,180,2809,100.00,11.50,28.38,16,0.00,20.02,57.65,36,1.71,0.00,0,78.8,6.09,80.04,32.55,2.44
535556,12.40,13.76,180,2830,100.00,11.50,30.39,16,0.00,21.33,63.92,36,1.78,0.00,0,84.1,6.67,83.83,32.55,2.68
535630,12.06,13.76,180,2858,100.00,11.50,31.70,16,0.00,22.05,69.41,36,1.86,0.00,0,89.2,7.40,86.91,41.96,2.84
535706,11.71,13.76,180,2896,100.00,10.50,33.97,16,0.00,22.78,78.82,37,1.95,0.00,0,94.7,8.13,91.59,41.96,3.16
535782,11.71,13.76,180,2898,100.00,10.50,35.85,16,0.00,23.51,87.84,37,2.02,0.00,0,100.0,9.58,95.09,45.10,3.40
535857,11.48,13.76,180,2928,100.00,10.00,40.84,16,0.00,24.23,95.69,37,2.10,0.00,0,100.0,10.30,99.24,47.84,3.72
535933,11.14,13.76,180,2946,100.00,10.00,42.15,16,0.00,24.96,100.00,37,2.18,0.00,0,100.0,11.03,103.56,47.84,3.94
536008,10.91,13.68,180,2994,100.00,9.50,44.03,16,0.00,25.68,100.00,37,2.26,0.00,0,100.0,11.75,112.37,48.63,3.94
536084,10.91,13.68,180,2992,100.00,9.50,46.90,16,0.00,27.28,100.00,37,2.34,0.00,0,100.0,12.62,118.23,48.63,3.94
536159,11.02,13.68,180,3056,100.00,9.50,48.90,16,0.00,27.71,100.00,39,2.41,0.00,0,100.0,13.06,120.86,48.63,3.94
536234,11.02,13.76,180,3084,100.00,9.50,51.31,16,0.00,28.44,100.00,39,2.47,0.00,0,100.0,13.78,124.98,48.63,3.94
536311,11.14,13.68,180,3121,100.00,9.50,53.27,16,0.00,28.87,100.00,39,2.52,0.00,0,100.0,14.65,129.09,48.63,3.94
536385,11.14,13.68,180,3125,100.00,9.50,56.25,16,0.00,29.31,100.00,39,2.55,0.00,0,100.0,14.80,131.62,48.63,3.94
536460,11.14,13.68,180,3176,100.00,9.50,57.24,16,0.00,29.45,100.00,39,2.57,0.00,0,100.0,15.09,137.09,48.63,3.94
536537,11.14,13.60,180,3194,100.00,9.50,57.78,16,0.00,29.75,100.00,39,2.59,0.00,0,100.0,15.09,138.82,48.63,3.94
536611,11.14,13.68,180,3251,100.00,9.50,58.95,16,0.00,30.04,100.00,41,2.62,0.00,0,100.0,15.38,141.03,48.63,3.94
536687,11.14,13.60,180,3301,100.00,9.50,60.56,16,0.00,30.18,100.00,41,2.63,0.00,0,100.0,15.53,144.08,48.63,3.94
536762,11.14,13.68,180,3310,100.00,9.50,60.72,16,0.00,30.18,100.00,41,2.63,0.00,0,100.0,15.53,144.68,48.63,3.94
536837,11.14,13.60,180,3350,100.00,9.50,63.56,16,0.00,30.18,100.00,41,2.62,0.00,0,100.0,15.53,146.65,48.63,3.94
536913,11.02,13.60,180,3386,100.00,10.00,63.97,16,0.00,30.18,100.00,41,2.63,0.00,0,100.0,15.67,148.03,48.63,3.94
536988,11.14,13.68,180,3407,100.00,10.00,64.84,16,0.00,30.33,100.00,41,2.65,0.00,0,100.0,15.67,150.28,48.63,3.94
537064,11.14,13.60,180,3415,100.00,10.00,65.73,16,0.00,30.33,100.00,43,2.65,0.00,0,100.0,15.67,153.85,48.63,3.94
537140,11.14,13.60,180,3490,100.00,10.00,66.26,16,0.00,30.47,100.00,43,2.67,0.00,0,100.0,15.82,154.02,48.63,3.94
537215,11.14,13.60,180,3546,100.00,10.00,67.33,16,0.00,30.47,100.00,43,2.67,0.00,0,100.0,15.82,156.82,48.63,3.94
537290,11.14,13.68,180,3541,100.00,10.00,67.23,16,0.00,30.62,100.00,43,2.67,0.00,0,100.0,15.96,157.18,48.63,3.94
537365,11.14,13.68,180,3600,100.00,10.00,68.46,16,0.00,30.62,100.00,43,2.66,0.00,0,100.0,15.96,159.68,48.63,3.94
537441,11.14,13.60,180,3606,100.00,10.00,69.33,16,0.00,30.62,100.00,43,2.66,0.00,0,100.0,15.82,160.03,48.63,3.94
537517,11.14,13.68,180,3651,100.00,10.00,69.87,16,0.00,30.47,100.00,43,2.67,0.00,0,100.0,15.96,163.40,48.63,3.94
537591,11.14,13.60,180,3680,100.00,10.50,71.11,16,0.00,30.62,100.00,47,2.68,0.00,0,100.0,15.96,164.56,48.63,3.94
537668,11.14,13.60,180,3754,100.00,10.50,72.07,16,0.00,30.62,100.00,47,2.67,0.00,0,100.0,15.96,167.00,48.63,3.94
537743,11.14,13.68,180,3765,100.00,10.50,71.48,16,0.00,30.62,100.00,47,2.66,0.00,0,100.0,15.96,167.13,49.02,3.94
537818,11.14,13.60,180,3797,100.00,10.50,71.29,16,0.00,30.33,100.00,47,2.64,0.00,0,100.0,15.67,167.49,49.02,3.94
537894,11.14,13.60,180,3836,100.00,10.50,71.82,16,0.00,30.33,100.00,47,2.62,0.00,0,100.0,15.53,168.33,49.02,3.94
537969,11.14,13.68,180,3870,100.00,10.50,71.79,16,0.00,30.18,100.00,47,2.62,0.00,0,100.0,15.53,168.62,49.02,3.94
538045,11.14,13.68,180,3868,100.00,10.50,72.69,16,0.00,30.18,100.00,50,2.62,0.00,0,100.0,15.53,170.61,49.02,3.94
538122,11.14,13.68,180,3954,100.00,10.50,73.38,16,0.00,30.18,100.00,50,2.63,0.00,0,100.0,15.53,172.74,49.02,3.94
538196,11.14,13.60,180,3985,100.00,10.50,74.81,16,0.00,30.33,100.00,50,2.64,0.00,0,100.0,15.67,174.84,49.02,3.94
538272,11.14,13.68,180,3983,100.00,10.50,75.62,16,0.00,30.47,100.00,50,2.66,0.00,0,100.0,15.82,175.69,49.02,3.94
538347,11.14,13.60,180,4060,100.00,11.00,75.86,16,0.00,30.47,100.00,50,2.64,0.00,0,100.0,15.82,179.39,49.02,3.94
538422,11.14,13.60,180,4041,100.00,11.00,77.10,16,0.00,30.47,100.00,50,2.64,0.00,0,100.0,15.67,177.94,49.02,3.94
538497,11.14,13.60,180,4107,100.00,11.00,76.93,17,0.00,30.33,100.00,53,2.64,0.00,0,100.0,15.67,180.15,49.02,3.94
538574,11.14,13.60,180,4098,100.00,11.00,79.15,17,0.00,30.47,100.00,53,2.65,0.00,0,100.0,15.82,183.53,49.02,3.94
538648,11.14,13.60,180,4162,100.00,11.50,78.13,17,0.00,30.47,100.00,53,2.64,0.00,0,100.0,15.82,182.86,49.02,3.94
538724,11.14,13.60,180,4235,100.00,11.50,80.40,17,0.00,30.33,100.00,53,2.63,0.00,0,100.0,15.67,186.22,49.02,3.94
538799,11.14,13.60,180,4225,100.00,11.50,79.32,17,0.00,30.33,100.00,53,2.64,0.00,0,100.0,15.67,185.44,49.02,3.94
538875,11.14,13.60,180,4273,100.00,11.50,80.96,17,0.00,30.33,100.00,53,2.62,0.00,0,100.0,15.53,187.42,49.02,3.94
538949,11.14,13.60,180,4312,100.00,11.50,80.96,17,0.00,30.18,100.00,55,2.62,0.00,0,100.0,15.53,188.46,49.02,3.94
539026,11.14,13.60,180,4312,100.00,12.00,81.86,17,0.00,30.18,100.00,55,2.61,0.00,0,100.0,15.53,190.42,49.02,3.94
539100,11.14,13.60,180,4360,100.00,12.00,82.10,17,0.00,30.18,100.00,55,2.62,0.00,0,100.0,15.53,190.73,49.02,3.94
539176,11.14,13.60,180,4424,100.00,12.00,83.06,17,0.00,30.04,100.00,55,2.60,0.00,0,100.0,15.38,191.99,49.02,3.94
539251,11.14,13.60,180,4451,100.00,12.00,82.61,17,0.00,30.04,100.00,55,2.58,0.00,0,100.0,15.38,191.99,49.02,3.94
539327,11.02,13.60,180,4494,100.00,12.00,83.40,17,0.00,30.04,100.00,55,2.57,0.00,0,100.0,15.53,192.49,49.02,3.94
539403,11.14,13.60,180,4494,100.00,12.00,84.05,17,0.00,30.18,100.00,55,2.54,0.00,0,100.0,15.53,192.60,49.02,3.94
539477,11.14,13.60,180,4529,100.00,12.00,83.54,17,0.00,30.18,100.00,58,2.54,0.00,0,100.0,15.53,193.05,49.02,3.94
539554,11.14,13.60,180,4554,100.00,12.00,84.00,17,0.00,30.18,100.00,58,2.53,0.00,0,100.0,15.53,193.29,49.02,3.94
539628,11.14,13.60,180,4612,100.00,12.00,84.62,17,0.00,30.18,100.00,58,2.50,0.00,0,100.0,15.53,193.59,49.02,3.94
539703,11.14,13.60,180,4621,100.00,12.00,83.79,17,0.00,30.18,100.00,58,2.48,0.00,0,100.0,15.53,193.60,49.02,3.94
539779,11.14,13.60,180,4699,100.00,12.00,84.21,17,0.00,30.18,100.00,58,2.48,0.00,0,100.0,15.53,194.09,49.41,3.94
539855,11.14,13.60,180,4708,100.00,12.00,84.73,17,0.00,30.18,100.00,58,2.46,0.00,0,100.0,15.38,193.98,49.41,3.94
539930,11.14,13.60,180,4728,100.00,12.00,84.90,17,0.00,30.04,100.00,62,2.46,0.00,0,100.0,15.53,194.01,49.41,3.94
540005,11.14,13.52,180,4738,100.00,12.00,85.12,17,0.00,30.18,100.00,62,2.42,0.00,0,100.0,15.53,194.36,49.41,3.94
540082,11.14,13.60,180,4808,100.00,12.00,85.01,17,0.00,30.18,100.00,62,2.42,0.00,0,100.0,15.67,194.42,49.41,3.94
540157,11.14,13.60,180,4801,100.00,12.00,85.19,17,0.00,30.33,100.00,62,2.39,0.00,0,100.0,15.67,194.26,49.41,3.94
540232,11.14,13.60,180,4883,100.00,12.00,85.42,17,0.00,30.33,100.00,62,2.37,0.00,0,100.0,15.67,194.23,49.41,3.94
540308,11.14,13.60,180,4896,100.00,12.50,84.59,17,0.00,30.33,100.00,62,2.37,0.00,0,100.0,15.67,194.21,49.41,3.94
540383,11.14,13.60,180,4937,100.00,12.50,85.32,17,0.00,30.33,100.00,65,2.35,0.00,0,100.0,15.67,194.02,49.41,3.94
540459,11.14,13.60,180,4960,100.00,12.50,85.21,17,0.00,30.33,100.00,65,2.34,0.00,0,100.0,15.67,193.88,49.41,3.94
540534,11.14,13.60,180,4993,100.00,12.50,84.43,17,0.00,30.33,100.00,65,2.31,0.00,0,100.0,15.67,193.73,49.41,3.94
540609,11.14,13.60,180,5010,100.00,12.50,85.17,17,0.00,30.33,100.00,65,2.30,0.00,0,100.0,15.67,193.34,49.41,3.94
540684,11.14,13.60,180,5054,100.00,13.00,84.26,17,0.00,30.33,100.00,65,2.27,0.00,0,100.0,15.67,193.27,49.41,3.94
540760,11.14,13.60,180,5105,100.00,13.00,84.95,17,0.00,30.33,100.00,65,2.26,0.00,0,100.0,15.67,192.96,49.41,3.94
540836,11.14,13.60,180,5147,100.00,13.00,83.45,17,0.00,30.33,100.00,67,2.24,0.00,0,100.0,15.67,192.63,49.41,3.94
540911,11.14,13.60,180,5176,100.00,13.00,83.92,17,0.00,30.33,100.00,67,2.23,0.00,0,100.0,15.67,192.36,49.41,3.94
540987,11.25,13.60,180,5190,100.00,13.00,84.15,17,0.00,30.33,100.00,67,2.21,0.00,0,100.0,15.53,192.22,49.02,3.94
541062,11.25,13.60,180,5234,100.00,12.50,84.33,17,0.00,30.18,100.00,67,2.21,0.00,0,100.0,15.67,192.35,49.02,3.94
541138,11.37,13.60,180,5270,100.00,12.50,84.56,17,0.00,30.33,100.00,67,2.19,0.00,0,100.0,15.53,192.62,47.45,3.94
541214,11.25,13.60,180,5285,100.00,12.50,84.44,17,0.00,30.18,100.00,67,2.19,0.00,0,100.0,15.53,192.66,47.45,3.94
541288,11.37,13.60,180,5278,100.00,12.50,84.21,17,0.00,30.18,100.00,67,2.17,0.00,0,100.0,15.38,192.59,46.27,3.94
541364,11.37,13.60,180,5334,100.00,12.50,84.75,17,0.00,30.04,100.00,70,2.16,0.00,0,100.0,15.38,193.09,46.27,3.94
541439,11.60,13.60,180,5368,100.00,12.50,84.51,17,0.00,30.04,100.00,70,2.14,0.00,0,100.0,15.38,193.27,45.10,3.94
541516,11.37,13.60,180,5427,100.00,12.50,84.93,17,0.00,29.75,100.00,70,2.14,0.00,0,100.0,15.09,192.95,45.10,3.94
541591,11.48,13.60,180,5380,100.00,13.00,85.13,17,0.00,29.60,100.00,70,2.13,0.00,0,100.0,14.95,193.19,43.53,3.94
541666,11.48,13.60,180,5454,100.00,13.00,84.94,17,0.00,29.45,100.00,70,2.12,0.00,0,100.0,14.80,193.01,43.53,3.94
541742,11.48,13.60,180,5519,100.00,13.00,84.77,17,0.00,29.31,100.00,70,2.11,0.00,0,100.0,14.65,193.07,42.35,3.94
541817,11.37,13.60,180,5514,100.00,13.00,84.70,17,0.00,29.16,100.00,72,2.09,0.00,0,100.0,14.51,192.90,42.35,3.94
541893,11.37,13.60,178,5564,100.00,13.50,84.27,17,0.00,29.02,100.00,72,2.08,0.00,0,100.0,14.36,192.79,40.39,3.94
541968,11.37,13.60,178,5584,100.00,13.50,84.58,17,0.00,28.73,100.00,72,2.07,0.00,0,100.0,14.07,192.61,40.39,3.94
542043,11.37,13.60,178,5630,100.00,14.00,85.28,17,0.00,28.73,100.00,72,2.06,0.00,0,100.0,14.07,192.66,39.22,3.94
542119,11.37,13.60,178,5656,100.00,14.00,84.46,17,0.00,28.44,100.00,72,2.05,0.00,0,100.0,13.78,192.64,39.22,3.94
