Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Knock Count (Combined) (Knock Events),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Throttle Sensor Voltage (V)
857058,14.59,13.84,178,2735,74.90,35.00,5.84,27,0.00,5.37,5.49,53,0.34,0.00,0,0.0,-9.29,15.30,0.00,0.72
857133,14.47,13.84,178,2734,74.90,35.00,5.83,27,0.00,5.37,5.49,53,0.34,0.00,0,0.0,-9.29,15.84,0.00,0.72
857208,14.59,13.84,178,2733,74.90,35.50,5.83,27,0.00,5.37,5.49,53,0.35,0.00,0,0.0,-9.29,15.84,0.00,0.74
857283,14.47,13.84,178,2735,74.90,35.50,5.83,27,0.00,5.37,5.88,53,0.36,0.00,0,0.0,-9.29,15.98,0.00,0.74
857359,14.47,13.76,178,2730,74.90,35.50,5.82,27,0.00,5.51,5.88,53,0.36,0.00,0,0.0,-9.14,16.31,0.00,0.74
857434,14.59,13.76,178,2730,74.90,35.50,5.82,27,0.00,5.66,6.67,53,0.37,0.00,0,0.0,-9.00,16.93,0.00,0.76
857509,14.59,13.76,178,2735,74.90,36.00,6.41,27,0.00,5.66,6.67,53,0.38,0.00,0,0.0,-8.85,17.52,0.00,0.76
857584,14.70,13.84,178,2726,74.90,36.50,6.42,27,0.00,5.95,7.06,53,0.40,0.00,0,0.0,-8.71,17.82,0.00,0.78
857660,14.36,13.76,178,2728,74.90,36.50,6.40,27,0.00,5.95,7.06,53,0.40,0.00,0,0.0,-8.71,18.05,0.00,0.78
857735,14.36,13.84,178,2726,74.90,37.00,6.40,27,0.00,6.09,7.06,53,0.41,0.00,0,0.0,-8.56,17.97,0.00,0.78
857810,14.36,13.84,178,2731,74.90,37.00,6.41,27,0.00,6.24,7.45,53,0.41,0.00,0,0.0,-8.42,18.59,0.00,0.78
857885,14.70,13.76,178,2732,74.90,37.00,6.41,27,0.00,6.24,7.45,53,0.41,0.00,0,0.0,-8.42,18.96,0.00,0.80
857961,14.70,13.84,178,2729,74.90,37.00,6.99,27,0.00,6.24,7.84,53,0.42,0.00,0,0.0,-8.27,19.04,0.00,0.80
858036,14.59,13.68,178,2737,74.90,37.00,6.98,27,0.00,6.38,7.84,53,0.43,0.00,0,0.0,-8.27,19.42,0.00,0.80
858112,14.70,13.76,178,2746,74.90,37.00,7.01,27,0.00,6.53,7.84,53,0.41,0.00,0,0.0,-8.13,19.66,0.00,0.80
858188,14.70,13.76,178,2737,74.90,37.00,7.01,27,0.00,6.53,8.24,53,0.41,0.00,0,0.0,-8.13,19.82,0.00,0.80
858263,14.59,13.76,178,2743,74.90,36.50,7.02,27,0.00,6.53,8.24,53,0.44,0.00,0,0.0,-8.13,20.26,0.00,0.82
858338,14.59,13.84,178,2740,74.90,36.50,7.01,27,0.00,6.67,8.24,53,0.45,0.00,0,0.0,-7.98,20.51,0.00,0.82
858414,14.70,13.76,178,2740,74.90,36.50,7.01,27,0.00,6.82,8.24,53,0.46,0.00,0,0.0,-7.84,20.68,0.00,0.82
858489,14.70,13.76,178,2739,74.90,36.50,7.01,27,0.00,6.82,8.63,53,0.46,0.00,0,0.0,-7.84,21.36,0.00,0.82
858565,14.81,13.68,178,2737,74.90,36.50,7.60,27,0.00,6.96,8.63,53,0.47,0.00,0,0.0,-7.69,21.11,0.00,0.82
858639,14.59,13.76,178,2741,74.90,36.50,7.59,27,0.00,6.96,8.63,53,0.47,0.00,0,0.0,-7.69,21.28,0.00,0.82
858715,14.70,13.76,178,2739,74.90,36.50,7.60,27,0.00,6.96,8.63,53,0.47,0.00,0,0.0,-7.69,21.45,0.00,0.82
858790,14.70,13.76,178,2741,74.90,36.50,7.60,27,0.00,7.11,8.63,53,0.47,0.00,0,0.0,-7.55,21.63,0.00,0.82
858865,14.81,13.84,178,2736,74.90,36.50,7.59,27,0.00,7.11,8.63,53,0.47,0.00,0,0.0,-7.55,21.54,0.00,0.82
858941,14.81,13.76,178,2738,74.90,36.50,7.59,27,0.00,7.11,8.63,53,0.47,0.00,0,0.0,-7.55,21.63,0.00,0.82
859016,14.81,13.76,178,2740,74.90,36.50,7.60,27,0.00,7.11,8.63,53,0.47,0.00,0,0.0,-7.55,21.54,0.00,0.82
859091,14.81,13.84,178,2736,74.90,36.50,7.60,27,0.00,7.11,8.63,53,0.47,0.00,0,0.0,-7.55,21.53,0.00,0.82
859168,14.70,13.76,178,2734,74.90,36.50,7.58,27,0.00,7.11,8.63,53,0.47,0.00,0,0.0,-7.55,21.63,0.00,0.82
859243,14.81,13.76,178,2738,74.90,36.50,7.59,27,0.00,7.11,8.63,53,0.47,0.00,0,0.0,-7.55,21.71,0.00,0.82
859318,14.81,13.84,178,2735,74.90,36.50,7.59,27,0.00,7.11,8.63,53,0.47,0.00,0,0.0,-7.55,21.37,0.00,0.82
859393,14.70,13.84,178,2738,74.90,36.50,7.59,27,0.00,7.11,8.63,53,0.47,0.00,0,0.0,-7.55,21.63,0.00,0.82
859468,14.70,13.84,178,2739,74.90,36.50,7.60,27,0.00,7.11,8.63,53,0.47,0.00,0,0.0,-7.55,21.36,0.00,0.82
859543,14.70,13.84,178,2742,74.90,36.50,7.58,27,0.00,7.11,8.63,53,0.47,0.00,0,0.0,-7.55,21.19,0.00,0.82
859619,14.81,13.84,178,2738,74.90,36.50,7.60,27,0.00,7.11,8.24,53,0.46,0.00,0,0.0,-7.55,20.93,0.00,0.82
859694,14.70,13.84,178,2742,74.90,36.50,7.60,27,0.00,6.96,8.24,53,0.45,0.00,0,0.0,-7.69,20.43,0.00,0.80
859770,14.70,13.84,178,2741,74.90,36.50,7.02,27,0.00,6.82,7.45,53,0.46,0.00,0,0.0,-7.84,20.17,0.00,0.80
859846,14.81,13.84,178,2735,74.90,37.00,7.00,27,0.00,6.82,7.06,53,0.42,0.00,0,0.0,-7.84,18.88,0.00,0.76
859922,14.81,13.84,178,2735,74.90,37.00,7.00,27,0.00,6.53,5.88,53,0.40,0.00,0,0.0,-8.42,16.66,0.00,0.74
859996,14.59,13.76,178,2730,74.90,37.00,6.43,27,0.00,6.24,5.49,53,0.38,0.00,0,0.0,-8.71,16.38,0.00,0.72
860071,14.36,13.76,178,2741,74.90,36.50,6.41,27,0.00,5.80,5.49,53,0.36,0.00,0,0.0,-8.85,15.70,0.00,0.72
860147,14.36,13.84,178,2728,74.90,36.00,5.85,27,0.00,5.66,5.49,53,0.34,0.00,0,0.0,-9.00,15.56,0.00,0.72
860222,14.47,13.76,178,2731,74.90,35.00,5.83,27,0.00,5.66,5.49,53,0.34,0.00,0,0.0,-9.00,15.37,0.00,0.72
860297,14.70,13.76,178,2722,74.90,35.00,5.81,27,0.00,5.51,5.49,53,0.34,0.00,0,0.0,-9.14,15.50,0.00,0.72
860373,15.04,13.76,178,2726,74.90,35.00,5.82,27,0.00,5.37,5.49,53,0.33,0.00,0,0.0,-9.29,15.23,0.00,0.72
860449,14.93,13.76,178,2707,74.90,34.50,5.78,27,0.00,5.37,5.10,53,0.33,0.00,0,0.0,-9.29,14.90,0.00,0.72
860523,15.04,13.84,178,2706,74.90,34.50,5.82,27,0.00,5.37,5.49,53,0.33,0.00,0,0.0,-9.29,14.97,0.00,0.72
860599,14.81,13.76,178,2722,74.90,34.50,5.77,27,0.00,5.37,5.10,53,0.33,0.00,0,0.0,-9.29,15.03,0.00,0.72
860674,14.81,13.84,178,2713,74.90,34.50,5.79,27,0.00,5.22,5.10,53,0.33,0.00,0,0.0,-9.43,14.90,0.00,0.72
860749,14.70,13.84,178,2705,74.90,34.50,5.77,27,0.00,5.37,5.10,53,0.33,0.00,0,0.0,-9.29,14.78,0.00,0.72
860825,14.70,13.84,178,2702,74.90,34.50,5.77,27,0.00,5.22,5.10,53,0.33,0.00,0,0.0,-9.43,14.90,0.00,0.72
860899,14.70,13.84,178,2710,74.90,34.50,5.78,27,0.00,5.22,5.10,53,0.33,0.00,0,0.0,-9.43,14.84,0.00,0.72
860975,14.59,13.76,178,2705,74.90,34.50,5.77,27,0.00,5.22,5.10,53,0.33,0.00,0,0.0,-9.43,14.90,0.00,0.72
861051,14.70,13.84,178,2694,74.90,34.50,5.77,27,0.00,5.22,5.10,53,0.33,0.00,0,0.0,-9.43,14.84,0.00,0.72
861127,14.70,13.76,178,2706,74.90,34.50,5.75,27,0.00,5.22,5.10,53,0.33,0.00,0,0.0,-9.43,14.78,0.00,0.72
861201,14.59,13.84,178,2694,74.90,34.50,5.75,27,0.00,5.22,5.10,53,0.33,0.00,0,0.0,-9.43,14.78,0.00,0.72
861276,14.59,13.84,178,2713,74.90,34.50,5.79,27,0.00,5.22,5.10,53,0.33,0.00,0,0.0,-9.43,14.66,0.00,0.72
861353,14.59,13.76,178,2710,74.90,34.50,5.78,27,0.00,5.22,5.10,53,0.33,0.00,0,0.0,-9.43,14.78,0.00,0.72
861427,14.47,13.84,178,2715,74.90,34.50,5.79,27,0.00,5.22,5.10,53,0.33,0.00,0,0.0,-9.43,14.73,0.00,0.72
861503,14.59,13.76,178,2710,74.90,34.50,5.77,27,0.00,5.22,5.10,53,0.33,0.00,0,0.0,-9.43,14.78,0.00,0.72
861578,14.47,13.84,178,2705,74.90,34.50,5.78,27,0.00,5.22,5.10,53,0.33,0.00,0,0.0,-9.43,14.61,0.00,0.72
861653,14.59,13.76,178,2696,74.90,34.00,5.77,27,0.00,5.22,5.10,53,0.33,0.00,0,0.0,-9.43,14.78,0.00,0.72
861728,14.59,13.84,178,2706,74.90,34.50,5.77,27,0.00,5.22,5.10,52,0.33,0.00,0,0.0,-9.43,14.84,0.00,0.72
861805,14.70,13.76,178,2702,74.90,34.00,5.77,27,0.00,5.22,5.10,52,0.33,0.00,0,0.0,-9.43,14.54,0.00,0.70
861879,14.59,13.76,178,2706,74.90,34.50,5.77,27,0.00,5.22,4.71,52,0.32,0.00,0,0.0,-9.43,14.37,0.00,0.70
861955,14.47,13.84,178,2689,74.90,34.00,5.74,27,0.00,5.08,4.71,52,0.32,0.00,0,0.0,-9.58,14.42,0.00,0.70
862030,14.59,13.76,178,2686,74.90,34.00,5.73,27,0.00,5.08,4.31,52,0.31,0.00,0,0.0,-9.58,13.95,0.00,0.68
862105,14.70,13.76,178,2678,74.90,34.00,5.16,27,0.00,4.93,3.53,52,0.30,0.00,0,0.0,-9.72,13.31,0.00,0.66
862181,14.59,13.84,178,2674,74.90,32.50,5.14,27,0.00,4.79,3.14,52,0.27,0.00,0,0.0,-9.87,12.30,0.00,0.64
862256,14.47,13.84,178,2676,74.90,32.00,4.57,27,0.00,4.64,3.14,52,0.27,0.00,0,0.0,-10.01,11.88,0.00,0.64
862331,14.81,13.76,178,2678,74.90,32.00,4.57,27,0.00,4.50,3.14,52,0.26,0.00,0,0.0,-10.16,11.82,0.00,0.64
862407,15.04,13.84,178,2691,74.90,32.00,4.59,27,0.00,4.50,3.14,52,0.26,0.00,0,0.0,-10.16,11.71,0.00,0.64
862482,15.04,13.84,178,2684,74.90,32.00,4.57,27,0.00,4.50,3.14,52,0.26,0.00,0,0.0,-10.30,11.77,0.00,0.64
862557,15.04,13.84,178,2672,74.90,32.00,4.58,27,0.00,4.35,3.14,52,0.26,0.00,0,0.0,-10.30,11.66,0.00,0.64
862633,14.93,13.84,178,2678,74.90,32.00,4.56,27,0.00,4.35,3.14,52,0.27,0.00,0,0.0,-10.30,11.77,0.00,0.64
862708,14.81,13.84,178,2668,74.90,32.00,4.55,27,0.00,4.35,3.14,52,0.27,0.00,0,0.0,-10.30,11.71,0.00,0.64
862784,14.70,13.84,178,2658,74.90,32.00,4.54,27,0.00,4.35,3.14,52,0.26,0.00,0,0.0,-10.30,11.82,0.00,0.64
862859,14.59,13.84,178,2662,74.90,32.00,4.54,27,0.00,4.35,3.14,52,0.26,0.00,0,0.0,-10.30,11.66,0.00,0.64
862934,14.47,13.84,178,2648,74.90,32.00,4.52,27,0.00,4.35,3.14,52,0.27,0.00,0,0.0,-10.30,11.77,0.00,0.64
863010,14.59,13.84,178,2651,74.90,32.00,4.51,27,0.00,4.35,3.14,52,0.26,0.00,0,0.0,-10.30,11.61,0.00,0.64
863085,14.70,13.84,178,2663,74.90,32.00,4.52,27,0.00,4.35,3.14,52,0.26,0.00,0,0.0,-10.30,11.61,0.00,0.64
863160,14.59,13.84,178,2648,74.90,32.00,4.55,27,0.00,4.35,3.14,52,0.26,0.00,0,0.0,-10.30,11.50,0.00,0.64
863236,14.59,13.84,178,2663,74.90,32.00,4.55,27,0.00,4.35,3.14,52,0.26,0.00,0,0.0,-10.30,11.66,0.00,0.64
863311,14.59,13.84,178,2656,74.90,32.00,4.53,27,0.00,4.35,3.14,52,0.27,0.00,0,0.0,-10.30,11.71,0.00,0.64
863386,14.70,13.76,178,2653,74.90,32.00,4.53,27,0.00,4.35,3.14,52,0.26,0.00,0,0.0,-10.30,11.51,0.00,0.64
863461,14.70,13.84,178,2675,74.90,32.00,4.50,27,0.00,4.35,3.14,52,0.27,0.00,0,0.0,-10.30,11.51,0.00,0.64
863537,14.59,13.76,178,2575,74.90,31.50,4.46,27,0.00,4.35,3.14,52,0.26,0.00,0,0.0,-10.30,11.51,0.00,0.64
863613,14.59,13.84,178,2615,74.90,32.00,4.50,27,0.00,4.35,3.14,52,0.27,0.00,0,0.0,-10.30,11.61,0.00,0.64
863688,14.59,13.84,178,2627,74.90,32.00,4.48,27,0.00,4.35,3.14,52,0.27,0.00,0,0.0,-10.30,11.71,0.00,0.64
863763,14.70,13.84,178,2646,74.90,32.00,4.52,27,0.00,4.35,3.14,52,0.26,0.00,0,0.0,-10.30,11.61,0.00,0.64
863838,14.70,13.84,178,2642,74.90,32.00,4.51,27,0.00,4.35,3.14,52,0.27,0.00,0,0.0,-10.30,11.66,0.00,0.66
863914,14.70,13.84,178,2630,74.90,32.00,4.49,27,0.00,4.35,3.53,52,0.27,0.00,0,0.0,-10.30,11.82,0.00,0.66
863989,14.81,13.84,178,2566,74.90,32.00,4.48,27,0.00,4.35,3.92,52,0.28,0.00,0,0.0,-10.16,12.26,0.00,0.68
864064,14.59,13.84,178,2615,74.90,32.00,5.05,27,0.00,4.50,5.10,51,0.31,0.00,0,0.0,-10.16,12.75,0.00,0.72
864139,14.70,13.84,178,2635,74.90,32.50,5.02,27,0.00,4.79,5.49,51,0.33,0.00,0,0.0,-9.87,14.06,0.00,0.72
864215,14.59,13.84,178,2623,74.90,34.50,5.60,27,0.00,5.08,5.88,51,0.35,0.00,0,0.0,-9.58,14.90,0.00,0.74
864290,14.36,13.76,178,2630,74.90,35.00,5.61,27,0.00,5.22,5.88,51,0.36,0.00,0,0.0,-9.43,15.43,0.00,0.74
864365,13.90,13.84,178,2626,74.90,35.50,5.60,27,0.00,5.37,6.27,51,0.36,0.00,0,0.0,-9.29,16.05,0.00,0.74
864441,14.24,13.76,178,2625,74.90,35.50,5.60,27,0.00,5.51,6.27,51,0.37,0.00,0,0.0,-9.00,16.32,0.00,0.76
864516,14.59,13.92,178,2608,74.90,35.50,6.14,27,0.00,5.66,6.67,51,0.39,0.00,0,0.0,-9.00,16.79,0.00,0.76
864592,14.59,13.68,178,2612,74.90,36.50,6.12,27,0.00,5.80,6.67,51,0.39,0.00,0,0.0,-8.85,17.08,0.00,0.76
864667,14.59,13.84,178,2627,74.90,36.50,6.13,27,0.00,5.95,7.84,51,0.42,0.00,0,0.0,-8.71,17.22,0.00,0.80
864741,14.36,13.76,178,2633,74.90,36.50,6.74,27,0.00,6.24,8.24,51,0.44,0.00,0,0.0,-8.42,19.11,0.00,0.80
864818,14.47,13.76,178,2630,74.90,36.50,6.73,27,0.00,6.38,8.24,51,0.45,0.00,0,0.0,-8.27,19.49,0.00,0.80
864894,14.13,13.76,178,2623,74.90,36.50,6.71,27,0.00,6.53,8.24,51,0.45,0.00,0,0.0,-8.13,19.49,0.00,0.80
864968,14.47,13.76,178,2605,74.90,36.50,6.67,27,0.00,6.67,8.24,51,0.45,0.00,0,0.0,-7.98,19.66,0.00,0.80
865043,14.70,13.76,178,2608,74.90,36.50,6.68,27,0.00,6.67,8.24,51,0.45,0.00,0,0.0,-7.84,19.91,0.00,0.80
865119,14.81,13.76,178,2623,74.90,36.50,6.68,27,0.00,6.82,8.24,51,0.45,0.00,0,0.0,-7.84,19.49,0.00,0.80
865194,14.93,13.84,178,2612,74.90,36.50,6.69,27,0.00,6.82,8.24,51,0.45,0.00,0,0.0,-7.84,19.49,0.00,0.80
865269,14.81,13.84,178,2611,74.90,36.50,6.68,27,0.00,6.82,8.24,51,0.45,0.00,0,0.0,-7.84,19.66,0.00,0.80
865345,14.81,13.76,178,2617,74.90,36.50,6.70,27,0.00,6.82,8.24,51,0.45,0.00,0,0.0,-7.84,19.49,0.00,0.80
865420,14.81,13.84,178,2597,74.90,36.50,6.65,27,0.00,6.82,8.24,51,0.45,0.00,0,0.0,-7.84,19.91,0.00,0.80
865496,14.81,13.76,178,2600,74.90,36.50,6.67,27,0.00,6.82,8.24,51,0.45,0.00,0,0.0,-7.84,19.49,0.00,0.80
865571,14.93,13.84,178,2617,74.90,36.50,6.65,27,0.00,6.82,8.24,51,0.45,0.00,0,0.0,-7.84,19.66,0.00,0.80
865646,14.81,13.76,178,2614,74.90,36.50,6.70,27,0.00,6.82,7.84,51,0.45,0.00,0,0.0,-7.84,19.58,0.00,0.78
865722,14.81,13.84,178,2617,74.90,36.50,6.70,27,0.00,6.67,4.31,51,0.42,0.00,0,0.0,-7.98,18.13,0.00,0.62
865798,14.81,13.76,178,2593,74.90,36.50,6.09,27,0.00,6.09,1.18,51,0.37,0.00,0,0.0,-8.56,14.25,0.00,0.58
865873,13.67,13.92,178,2598,74.90,34.00,4.99,27,0.00,5.22,1.18,51,0.27,0.00,0,0.0,-9.43,9.13,0.00,0.58
865948,13.44,13.76,178,2589,74.90,31.50,4.42,27,0.00,4.50,0.00,51,0.25,0.00,0,0.0,-10.30,9.39,0.00,0.54
866024,13.90,13.84,178,2575,74.90,29.50,3.84,27,0.00,4.35,0.00,51,0.19,0.00,0,0.0,-10.74,8.27,0.00,0.54
866099,15.04,13.84,178,2590,74.90,28.00,0.00,27,0.00,3.77,0.00,51,0.19,0.00,0,0.0,-10.88,8.19,0.00,0.54
866174,18.15,13.84,178,2597,74.90,25.00,0.00,27,0.00,3.77,0.00,51,0.19,0.00,0,0.0,-10.88,8.31,0.00,0.54
866250,21.02,13.92,178,2581,74.90,22.50,0.00,27,0.00,3.63,0.00,51,0.19,0.00,0,0.0,-11.03,8.23,0.00,0.54
866325,23.43,13.84,178,2584,74.90,21.50,0.00,27,0.00,3.63,0.00,51,0.18,0.00,0,0.0,-11.03,7.98,0.00,0.54
866400,25.38,13.92,178,2579,74.90,19.50,0.00,27,0.00,3.77,0.00,50,0.19,0.00,0,0.0,-10.88,8.02,0.00,0.54
866476,25.38,13.84,178,2568,74.90,17.50,0.00,27,0.00,3.77,0.00,50,0.18,0.00,0,0.0,-10.88,7.86,0.00,0.54
866551,24.69,13.92,178,2560,74.90,16.50,0.00,27,0.00,3.77,0.00,50,0.22,0.00,0,0.0,-10.88,7.98,0.00,0.54
866626,23.54,13.92,178,2560,74.90,16.00,0.00,27,0.00,3.77,0.00,50,0.19,0.00,0,0.0,-10.88,7.98,0.00,0.54
866702,23.89,13.92,178,2562,74.90,16.00,0.00,27,0.00,3.77,0.00,50,0.22,0.00,0,0.0,-10.88,7.94,0.00,0.54
866776,23.66,13.84,178,2556,74.90,16.00,0.00,27,0.00,3.77,0.00,50,0.19,0.00,0,0.0,-10.88,8.02,0.00,0.54
866852,23.89,13.92,178,2543,74.90,16.00,0.00,27,0.00,3.77,0.00,50,0.19,0.00,0,0.0,-10.88,7.82,0.00,0.54
866927,23.54,13.84,178,2540,74.90,16.00,0.00,27,0.00,3.63,0.00,50,0.18,0.00,0,0.0,-11.03,7.86,0.00,0.54
867003,23.89,13.84,178,2542,74.90,16.00,0.00,27,0.00,3.63,0.00,50,0.19,0.00,0,0.0,-11.03,7.82,0.00,0.54
867078,23.54,13.84,178,2543,74.90,16.00,0.00,27,0.00,3.63,0.00,50,0.18,0.00,0,0.0,-11.03,7.90,0.00,0.54
867153,23.66,13.92,178,2520,74.90,16.00,0.00,27,0.00,3.63,0.00,50,0.18,0.00,0,0.0,-11.03,7.82,0.00,0.54
867228,23.89,13.84,178,2521,74.90,16.00,0.00,27,0.00,3.63,0.00,50,0.19,0.00,0,0.0,-11.03,7.74,0.00,0.54
867305,23.66,13.84,178,2514,74.90,16.00,0.00,27,0.00,3.77,0.00,50,0.21,0.00,0,0.0,-10.88,8.44,0.00,0.54
867380,23.66,13.84,178,2540,74.90,16.00,0.00,27,0.00,3.77,0.00,49,0.20,0.00,0,0.0,-10.88,8.27,0.00,0.54
867456,23.77,13.84,178,2495,74.90,15.50,0.00,27,0.00,3.77,0.00,49,0.19,0.00,0,0.0,-10.88,7.78,0.00,0.54
867531,23.54,13.84,178,2504,74.90,16.00,0.00,27,0.00,3.77,0.00,49,0.19,0.00,0,0.0,-10.88,7.74,0.00,0.54
867606,23.89,13.84,178,2504,74.90,16.00,0.00,27,0.00,3.63,0.00,49,0.19,0.00,0,0.0,-11.03,7.74,0.00,0.54
867681,24.00,13.84,178,2484,74.90,15.50,0.00,27,0.00,3.63,0.00,49,0.21,0.00,0,0.0,-11.03,7.82,0.00,0.54
867757,23.54,13.84,178,2480,74.90,15.50,0.00,27,0.00,3.63,0.00,49,0.18,0.00,0,0.0,-11.03,7.65,0.00,0.54
867833,24.00,13.92,178,2493,74.90,15.50,0.00,27,0.00,3.63,0.00,48,0.19,0.00,0,0.0,-11.03,7.65,0.00,0.54
867908,23.89,13.84,178,2470,74.90,15.50,0.00,27,0.00,3.63,0.00,48,0.18,0.00,0,0.0,-11.03,7.57,0.00,0.54
867983,23.89,13.84,178,2476,74.90,15.50,0.00,27,0.00,3.63,0.00,48,0.19,0.00,0,0.0,-11.03,7.66,0.00,0.54
868058,23.89,13.76,178,2477,74.90,15.50,0.00,27,0.00,3.63,0.00,48,0.18,0.00,0,0.0,-11.03,7.57,0.00,0.54
868133,23.77,13.84,178,2450,74.90,15.50,0.00,27,0.00,3.63,0.00,48,0.18,0.00,0,0.0,-11.03,7.57,0.00,0.54
868209,23.54,13.76,178,2464,74.90,15.50,0.00,27,0.00,3.63,0.00,48,0.18,0.00,0,0.0,-11.03,7.57,0.00,0.54
868285,23.54,13.84,178,2458,74.90,15.50,0.00,27,0.00,3.63,0.00,48,0.18,0.00,0,0.0,-11.03,7.50,0.00,0.54
868361,23.89,13.84,178,2439,74.90,15.50,0.00,27,0.00,3.63,0.00,48,0.19,0.00,0,0.0,-11.03,7.62,0.00,0.54
868436,23.54,13.76,178,2448,74.90,15.50,0.00,27,0.00,3.63,0.00,48,0.19,0.00,0,0.0,-11.03,7.54,0.00,0.54
868511,23.77,13.84,178,2495,74.90,15.50,0.00,27,0.00,3.63,0.00,48,0.19,0.00,0,0.0,-10.88,7.66,0.00,0.56
868586,23.77,13.76,178,2430,74.90,15.50,0.00,27,0.00,3.77,1.57,48,0.21,0.00,0,0.0,-10.88,8.06,0.00,0.62
868661,23.89,13.84,178,2432,74.90,15.50,0.00,27,0.00,3.92,2.75,48,0.24,0.00,0,0.0,-10.74,9.44,0.00,0.64
868737,23.77,13.76,178,2415,74.90,18.50,4.12,27,0.00,4.21,5.49,48,0.27,0.00,0,0.0,-10.45,10.43,0.00,0.74
868812,23.43,13.76,178,2426,74.90,23.00,5.18,27,0.00,4.50,6.27,48,0.37,0.00,0,0.0,-10.16,12.75,0.00,0.74
868888,21.82,13.84,178,2430,74.90,29.50,5.70,27,0.00,5.22,6.67,48,0.39,0.00,0,0.0,-9.43,15.98,0.00,0.76
868963,15.62,13.84,178,2450,74.90,35.50,5.73,27,0.00,5.51,6.67,48,0.40,0.00,0,0.0,-8.85,16.25,0.00,0.76
869039,14.01,13.76,178,2377,74.90,36.00,5.75,27,0.00,5.95,6.67,48,0.41,0.00,0,0.0,-8.71,16.46,0.00,0.76
869114,14.24,13.84,178,2412,74.90,36.00,5.58,27,0.00,6.24,7.06,48,0.42,0.00,0,0.0,-8.42,16.46,0.00,0.78
869190,14.47,13.84,178,2421,74.90,36.00,6.20,27,0.00,6.24,7.45,48,0.42,0.00,0,0.0,-8.42,17.00,0.00,0.78
869264,14.70,13.76,178,2394,74.90,36.00,6.13,27,0.00,6.38,7.45,47,0.43,0.00,0,0.0,-8.27,17.22,0.00,0.78
869341,14.81,13.84,178,2425,74.90,36.00,6.21,27,0.00,6.53,7.45,47,0.44,0.00,0,0.0,-8.13,17.30,0.00,0.78
869416,14.59,13.76,178,2400,74.90,36.00,6.14,27,0.00,6.53,7.45,47,0.44,0.00,0,0.0,-7.98,17.68,0.00,0.78
869490,14.70,13.84,178,2409,74.90,36.00,6.14,27,0.00,6.67,7.45,47,0.45,0.00,0,0.0,-7.98,17.74,0.00,0.80
869566,14.81,13.76,178,2388,74.90,36.00,6.17,27,0.00,6.67,7.45,47,0.45,0.00,0,0.0,-7.98,17.97,0.00,0.80
869641,14.81,13.76,178,2401,74.90,35.50,6.62,27,0.00,6.82,7.84,47,0.46,0.00,0,0.0,-7.84,18.13,0.00,0.80
869716,14.81,13.76,178,2401,74.90,36.00,6.66,27,0.00,6.82,8.24,47,0.47,0.00,0,0.0,-7.84,18.59,0.00,0.82
869792,14.81,13.76,178,2398,74.90,35.50,6.65,27,0.00,7.11,8.63,47,0.48,0.00,0,0.0,-7.55,19.11,0.00,0.82
869868,14.81,13.92,178,2402,74.90,35.50,6.66,27,0.00,7.11,9.41,47,0.52,0.00,0,0.0,-7.55,20.68,0.00,0.84
869943,14.70,13.76,178,2407,74.90,35.50,7.19,27,0.00,7.40,9.41,47,0.53,0.00,0,0.0,-6.96,21.11,0.00,0.84
870018,14.13,13.84,178,2400,74.90,35.50,7.15,27,0.00,7.69,9.80,47,0.55,0.00,0,0.0,-6.82,21.63,0.00,0.86
870094,14.36,13.76,178,2393,74.90,35.50,7.17,27,0.00,7.98,10.20,47,0.56,0.00,0,0.0,-6.67,22.22,0.00,0.88
870169,14.59,13.84,178,2387,74.90,35.50,7.66,27,0.00,8.13,10.20,47,0.56,0.00,0,0.0,-6.53,22.50,0.00,0.88
870243,14.70,13.76,178,2405,74.90,35.50,7.70,27,0.00,8.27,10.59,47,0.58,0.00,0,0.0,-6.38,22.89,0.00,0.88
870319,14.70,13.76,178,2391,74.90,35.00,8.16,27,0.00,8.56,10.98,47,0.60,0.00,0,0.0,-6.09,23.74,0.00,0.90
870394,14.47,13.76,178,2407,74.90,35.00,8.22,27,0.00,8.71,10.98,47,0.61,0.00,0,0.0,-5.95,24.41,0.00,0.90
870469,14.47,13.76,178,2410,74.90,34.50,8.23,27,0.00,8.85,10.98,47,0.61,0.00,0,0.0,-5.80,24.69,0.00,0.90
870545,14.59,13.76,178,2413,74.90,34.50,8.16,27,0.00,9.00,10.98,47,0.61,0.00,0,0.0,-5.66,24.41,0.00,0.90
870620,14.59,13.76,178,2393,74.90,35.00,8.24,27,0.00,9.00,10.98,47,0.61,0.00,0,0.0,-5.66,24.69,0.00,0.90
870696,14.70,13.76,178,2400,74.90,34.50,8.19,27,0.00,9.14,10.98,47,0.62,0.00,0,0.0,-5.51,24.80,0.00,0.90
