Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%)
135579,14.47,13.68,180,3289,74.90,34.00,11.23,45,0.00,9.14,12.94,44,0.55,0.00,-5.66,29.68,0.00
135644,14.59,13.60,180,3312,74.90,34.00,11.31,45,0.00,9.14,12.94,44,0.54,0.00,-5.66,30.02,0.00
135711,14.59,13.60,180,3296,74.90,34.00,11.25,45,0.00,9.14,12.94,45,0.54,0.00,-5.66,29.90,0.00
135777,14.36,13.68,180,3302,74.90,34.00,10.57,45,0.00,9.14,12.94,45,0.54,0.00,-5.66,29.68,0.00
135843,14.59,13.60,180,3320,74.90,34.00,11.33,45,0.00,9.14,12.94,45,0.54,0.00,-5.66,29.79,0.00
135910,14.70,13.68,180,3308,74.90,34.00,11.29,45,0.00,9.14,12.94,45,0.55,0.00,-5.66,29.90,0.00
135976,14.70,13.60,180,3327,74.90,34.00,11.36,45,0.00,9.14,12.94,45,0.54,0.00,-5.66,30.12,0.00
136041,14.59,13.60,180,3335,74.90,34.00,11.38,45,0.00,9.14,12.94,45,0.55,0.00,-5.66,30.33,0.00
136109,14.59,13.60,180,3324,74.90,34.00,11.35,45,0.00,9.14,13.33,45,0.55,0.00,-5.66,30.44,1.57
136175,14.59,13.60,180,3345,74.90,34.00,11.42,45,0.00,9.14,13.33,45,0.55,0.00,-5.66,30.55,1.57
136241,14.59,13.68,180,3336,74.90,34.00,11.39,45,0.00,9.14,13.73,45,0.55,0.00,-5.66,30.74,2.35
136307,14.59,13.60,180,3339,74.90,34.00,11.40,45,0.00,9.29,13.73,45,0.56,0.00,-5.51,30.74,2.35
136373,14.70,13.60,180,3357,74.90,34.00,11.46,45,0.00,9.43,13.73,45,0.56,0.00,-5.37,31.09,2.35
136439,14.81,13.52,180,3346,74.90,34.00,11.42,45,0.00,9.43,13.73,45,0.57,0.00,-5.37,31.41,2.35
136506,14.81,13.60,180,3345,74.90,34.00,11.42,45,0.00,9.58,13.73,45,0.57,0.00,-5.22,31.73,3.92
136572,14.81,13.60,180,3372,74.90,34.00,11.51,45,0.00,9.58,14.12,45,0.57,0.00,-5.22,32.07,3.92
136638,14.70,13.60,180,3358,74.90,34.00,12.18,45,0.00,9.58,14.12,46,0.58,0.00,-5.22,32.20,4.31
136704,14.81,13.52,180,3366,74.90,34.00,12.21,45,0.00,9.58,14.12,46,0.58,0.00,-5.22,32.30,4.31
136769,14.81,13.60,180,3386,74.90,34.00,12.28,45,0.00,9.58,14.12,46,0.58,0.00,-5.22,32.31,4.31
136837,14.70,13.52,180,3388,74.90,34.00,12.29,45,0.00,9.72,14.12,46,0.58,0.00,-5.08,32.43,4.31
136903,14.81,13.68,180,3377,74.90,34.00,12.25,45,0.00,9.72,14.12,46,0.58,0.00,-5.08,32.55,4.71
136969,14.81,13.52,180,3396,74.90,34.00,12.32,45,0.00,9.72,14.12,46,0.58,0.00,-5.08,33.02,4.71
137036,14.81,13.68,180,3402,74.90,34.00,12.34,45,0.00,9.72,14.12,46,0.59,0.00,-5.08,32.80,5.10
137101,14.81,13.52,180,3389,74.90,34.00,12.29,45,0.00,9.87,14.12,47,0.59,0.00,-4.93,33.51,5.10
137168,14.70,13.68,180,3400,74.90,34.00,12.33,45,0.00,9.72,14.12,47,0.59,0.00,-5.08,33.51,5.10
137233,14.59,13.52,180,3417,74.90,34.00,12.39,45,0.00,9.72,14.12,47,0.59,0.00,-5.08,33.28,5.10
137301,14.70,13.60,180,3401,74.90,34.00,12.33,45,0.00,9.87,14.12,47,0.59,0.00,-4.93,33.28,5.10
137366,14.70,13.52,180,3414,74.90,34.00,12.38,45,0.00,9.87,14.12,47,0.58,0.00,-4.93,33.75,5.10
137433,14.81,13.60,180,3426,74.90,34.00,12.42,45,0.00,9.87,14.12,47,0.59,0.00,-4.93,33.40,5.10
137499,14.70,13.68,180,3431,74.90,34.00,12.44,45,0.00,9.87,14.12,47,0.59,0.00,-4.93,33.75,5.10
137566,14.70,13.60,180,3426,74.90,34.00,12.42,45,0.00,9.87,14.12,47,0.62,0.00,-4.93,33.51,5.10
137632,14.70,13.68,180,3424,74.90,34.00,12.42,45,0.00,9.87,14.12,47,0.58,0.00,-4.93,34.00,5.10
137699,14.81,13.60,180,3451,74.90,34.00,12.52,45,0.00,9.87,14.12,47,0.59,0.00,-4.93,33.15,5.10
137764,14.70,13.60,180,3450,74.90,34.00,12.51,45,0.00,9.87,14.12,47,0.58,0.00,-4.93,33.63,5.10
137831,14.81,13.60,180,3443,74.90,34.00,12.49,45,0.00,9.87,14.12,47,0.59,0.00,-4.93,33.63,5.10
137896,14.81,13.68,180,3446,74.90,34.00,12.50,45,0.00,9.87,14.12,47,0.59,0.00,-4.93,33.63,5.10
137964,14.70,13.68,180,3477,74.90,34.00,12.53,45,0.00,9.87,14.12,47,0.59,0.00,-4.93,34.00,5.10
138029,14.70,13.68,180,3477,74.90,34.00,12.61,45,0.00,9.72,14.12,47,0.59,0.00,-5.08,33.75,5.10
138096,14.59,13.60,180,3467,74.90,34.00,12.62,45,0.00,9.87,14.12,47,0.59,0.00,-4.93,34.11,5.10
138161,14.59,13.68,180,3469,74.90,34.00,12.57,45,0.00,9.72,14.12,47,0.57,0.00,-5.08,33.88,5.10
138228,14.59,13.60,180,3486,74.90,34.50,11.84,45,0.00,9.72,14.12,47,0.57,0.00,-5.08,33.15,5.10
138294,14.81,13.60,180,3500,74.90,34.50,11.90,45,0.00,9.72,13.73,47,0.55,0.00,-5.08,33.03,3.53
138360,14.70,13.60,180,3492,74.90,34.50,12.69,45,0.00,9.58,12.94,47,0.54,0.00,-5.22,32.31,3.53
138427,14.70,13.68,180,3480,74.90,34.50,11.92,45,0.00,9.29,12.94,47,0.51,0.00,-5.51,31.23,0.00
138493,14.59,13.60,180,3488,74.90,35.00,11.88,45,0.00,9.00,12.55,47,0.50,0.00,-5.80,30.33,0.00
138558,14.70,13.60,180,3486,74.90,35.00,11.16,45,0.00,8.85,12.55,47,0.53,0.00,-5.95,29.57,0.00
138627,14.81,13.68,180,3512,74.90,35.00,11.16,45,0.00,8.71,12.16,47,0.48,0.00,-6.09,29.35,0.00
138691,14.70,13.60,180,3504,74.90,35.00,11.24,45,0.00,8.56,11.76,47,0.50,0.00,-6.24,28.70,0.00
138758,14.47,13.60,180,3518,74.90,35.50,10.47,45,0.00,8.27,11.37,47,0.45,0.00,-6.53,27.54,0.00
138824,14.59,13.68,180,3514,74.90,35.50,9.76,45,0.00,8.13,11.37,47,0.45,0.00,-6.67,26.61,0.00
138891,14.70,13.60,180,3504,74.90,35.50,10.50,45,0.00,7.98,10.98,47,0.44,0.00,-6.82,26.41,0.00
138956,14.70,13.60,180,3508,74.90,35.50,9.72,45,0.00,7.84,10.98,47,0.47,0.00,-6.96,25.67,0.00
139024,14.59,13.68,180,3503,74.90,35.50,9.73,45,0.00,7.69,10.98,48,0.42,0.00,-7.11,25.67,0.00
139089,14.59,13.60,180,3526,74.90,35.50,9.78,45,0.00,7.55,10.98,48,0.42,0.00,-7.25,24.69,0.00
139155,14.70,13.60,180,3528,74.90,35.50,9.78,45,0.00,7.40,10.98,48,0.42,0.00,-7.40,24.50,0.00
139222,14.81,13.68,180,3531,74.90,35.50,9.78,45,0.00,7.40,10.98,48,0.42,0.00,-7.40,24.50,0.00
139287,14.70,13.60,180,3514,74.90,35.50,9.75,45,0.00,7.25,10.98,48,0.42,0.00,-7.55,24.32,0.00
139355,14.70,13.60,180,3512,74.90,35.50,9.74,45,0.00,7.25,10.59,48,0.41,0.00,-7.55,24.50,0.00
139420,14.70,13.60,180,3511,74.90,35.50,8.99,45,0.00,7.25,4.71,48,0.37,0.00,-7.55,24.41,0.00
139487,14.36,13.60,180,3493,74.90,35.00,0.00,45,0.00,6.67,0.00,48,0.20,0.00,-8.13,18.82,0.00
139554,12.75,13.60,180,3428,74.90,33.00,0.00,45,0.00,4.79,0.00,48,0.17,0.00,-10.01,8.54,0.00
139619,14.01,13.68,180,3320,74.90,31.00,0.00,45,0.00,4.06,0.00,48,0.17,0.00,-10.74,6.45,0.00
139685,17.69,13.60,180,3200,74.90,28.50,0.00,45,0.00,3.77,0.00,48,0.18,0.00,-11.03,10.14,0.00
139750,22.97,13.68,180,3107,74.90,26.50,0.00,45,0.00,3.77,0.00,48,0.12,0.00,-11.03,6.70,0.00
139817,24.92,13.60,180,3010,74.90,24.50,0.00,45,0.00,3.77,0.00,48,0.19,0.00,-11.03,9.64,0.00
139883,24.81,13.68,180,2914,74.90,21.50,0.00,45,0.00,3.77,0.00,48,0.17,0.00,-11.03,6.65,0.00
139950,23.89,13.60,180,2784,74.90,19.50,0.00,45,0.00,3.77,0.00,48,0.19,0.00,-11.03,8.72,0.00
140016,23.66,13.68,180,2681,74.90,17.50,0.00,45,0.00,3.77,0.00,48,0.19,0.00,-11.03,6.73,0.00
140083,23.54,13.60,180,2604,74.90,16.50,0.00,45,0.00,3.63,0.00,48,0.22,0.00,-11.17,9.70,0.00
140148,23.77,13.68,180,2494,74.90,15.50,0.00,44,0.00,3.63,0.00,48,0.18,0.00,-11.17,8.16,0.00
140215,23.77,13.60,180,2388,74.90,15.00,0.00,44,0.00,3.63,0.00,48,0.18,0.00,-11.17,8.18,0.00
140280,23.54,13.68,180,2302,74.90,15.00,0.00,44,0.00,3.77,0.00,48,0.18,0.00,-11.03,6.92,0.00
140347,23.54,13.60,180,2189,74.90,14.00,0.00,44,0.00,3.77,0.00,48,0.18,0.00,-11.03,7.03,0.00
140413,23.54,13.68,180,2092,74.90,14.00,0.00,44,0.00,3.92,0.00,48,0.19,0.00,-10.88,6.51,0.00
140479,23.89,13.60,180,2004,74.90,14.00,0.00,44,0.00,4.06,0.39,48,0.19,0.00,-10.74,6.48,0.00
140546,23.66,13.68,180,1912,74.90,14.00,0.00,44,0.00,4.35,1.57,48,0.22,0.00,-10.45,6.66,0.00
140611,23.66,13.60,180,1815,74.90,15.50,3.49,44,0.00,4.50,2.75,48,0.26,0.00,-10.30,7.10,0.00
140677,23.77,13.68,180,1762,74.90,17.50,3.38,44,0.00,4.64,3.92,48,0.30,0.00,-10.16,7.70,0.00
140744,23.66,13.60,180,1808,74.90,22.50,4.24,44,0.00,4.93,4.71,48,0.31,0.00,-9.87,7.74,0.00
140810,23.66,13.60,180,1905,74.90,27.00,4.06,44,0.00,5.22,5.88,48,0.33,0.00,-9.58,10.08,0.00
140877,22.74,13.60,180,2041,74.90,32.00,4.79,44,0.00,5.66,6.27,48,0.34,0.00,-9.14,10.08,0.00
140943,17.69,13.60,180,2170,74.90,32.50,5.09,44,0.00,5.80,6.67,48,0.33,0.00,-9.00,12.37,0.00
141009,14.81,13.68,180,2362,74.90,33.00,5.54,44,0.00,5.95,7.06,48,0.33,0.00,-8.85,12.74,0.00
141075,14.24,13.68,180,2512,74.90,33.50,6.43,44,0.00,5.95,7.84,48,0.39,0.00,-8.85,15.16,0.00
141142,14.47,13.60,180,2505,74.90,33.00,6.95,44,0.00,6.24,8.24,48,0.42,0.00,-8.56,16.66,0.00
141208,14.70,13.68,180,2420,74.90,33.00,6.71,44,0.00,6.53,8.24,48,0.43,0.00,-8.27,17.08,0.00
141274,13.78,13.68,180,2464,74.90,33.00,6.83,44,0.00,6.82,8.63,48,0.45,0.00,-7.98,17.59,0.00
141340,13.32,13.68,180,2441,74.90,32.50,7.29,44,0.00,6.96,9.41,48,0.48,0.00,-7.84,18.59,0.00
141407,13.78,13.60,180,2438,74.90,32.50,7.28,44,0.00,7.25,9.80,48,0.52,0.00,-7.55,19.27,0.00
141473,14.24,13.68,180,2457,74.90,32.00,8.39,44,0.00,7.84,11.37,48,0.57,0.00,-6.96,21.98,0.00
141538,14.47,13.68,180,2432,74.90,31.50,8.30,44,0.00,8.27,11.76,48,0.60,0.00,-6.53,23.36,0.00
141605,14.01,13.68,180,2447,74.90,31.50,8.87,44,0.00,8.85,12.55,48,0.60,0.00,-5.95,24.89,0.00
141671,13.67,13.68,180,2448,74.90,31.00,8.88,44,0.00,9.29,12.94,48,0.63,0.00,-5.51,25.67,0.00
141736,14.24,13.68,180,2448,74.90,31.00,8.88,44,0.00,9.58,12.94,48,0.64,0.00,-5.22,25.87,0.00
141802,14.70,13.60,180,2437,74.90,31.00,9.36,44,0.00,9.72,13.33,47,0.65,0.00,-5.08,26.30,0.00
141868,14.93,13.68,180,2462,74.90,31.00,9.45,44,0.00,10.01,13.73,47,0.68,0.00,-4.79,27.02,1.57
141935,15.04,13.60,180,2448,74.90,30.50,9.92,44,0.00,10.30,13.73,47,0.71,0.00,-4.50,27.86,1.57
142002,15.16,13.60,180,2449,74.90,30.50,9.93,44,0.00,10.45,14.12,47,0.69,0.00,-4.35,27.95,2.35
142068,14.93,13.68,180,2460,74.90,30.50,9.97,44,0.00,10.59,14.12,47,0.69,0.00,-4.21,28.59,2.35
142134,14.93,13.60,180,2452,74.90,30.50,9.94,44,0.00,10.74,14.12,47,0.70,0.00,-4.06,28.38,2.35
142199,15.04,13.60,180,2455,74.90,30.50,9.95,44,0.00,10.74,14.12,47,0.70,0.00,-4.06,28.69,2.35
142267,15.04,13.60,180,2464,74.90,30.50,9.99,44,0.00,10.88,14.12,47,0.71,0.00,-3.92,28.69,2.75
142332,15.27,13.60,180,2470,74.90,30.50,10.01,44,0.00,10.88,14.12,47,0.71,0.00,-3.92,29.03,2.75
142399,15.04,13.68,180,2458,74.90,30.00,9.96,44,0.00,10.88,14.12,47,0.71,0.00,-3.92,29.24,2.35
142465,15.04,13.60,180,2473,74.90,30.50,10.02,44,0.00,11.03,14.12,47,0.71,0.00,-3.77,29.13,2.35
142531,15.04,13.68,180,2478,74.90,30.00,10.05,44,0.00,11.03,14.12,47,0.72,0.00,-3.77,29.46,2.75
142597,15.04,13.68,180,2467,74.90,30.00,10.00,44,0.00,11.03,14.12,47,0.71,0.00,-3.77,29.46,2.75
142663,15.04,13.60,180,2475,74.90,30.50,10.03,44,0.00,11.03,14.12,47,0.71,0.00,-3.77,29.24,2.75
142730,15.04,13.68,180,2479,74.90,30.00,10.05,44,0.00,11.03,14.12,47,0.71,0.00,-3.77,29.13,2.75
142796,15.04,13.60,180,2468,74.90,30.50,10.01,44,0.00,11.03,14.12,47,0.71,0.00,-3.77,29.03,2.35
142862,15.04,13.68,180,2482,74.90,30.00,10.59,44,0.00,11.17,14.12,47,0.72,0.00,-3.63,29.57,2.35
142928,15.16,13.68,180,2490,74.90,29.50,10.62,44,0.00,11.03,14.12,47,0.72,0.00,-3.77,29.90,2.35
142995,15.04,13.60,180,2498,74.90,30.00,10.66,44,0.00,11.17,14.12,47,0.72,0.00,-3.63,29.90,2.35
143060,14.93,13.60,180,2483,74.90,30.00,10.60,44,0.00,11.17,14.12,47,0.75,0.00,-3.63,29.68,2.35
143127,14.81,13.60,180,2499,74.90,30.00,10.66,44,0.00,11.17,14.12,47,0.70,0.00,-3.63,29.57,2.35
143192,14.93,13.68,180,2491,74.90,30.50,10.10,44,0.00,11.17,13.73,47,0.71,0.00,-3.63,29.02,2.35
143259,15.04,13.68,180,2495,74.90,30.50,10.64,44,0.00,11.17,13.73,48,0.70,0.00,-3.63,29.46,2.35
143325,15.16,13.60,180,2492,74.90,30.50,10.10,44,0.00,11.03,13.73,48,0.70,0.00,-3.77,29.03,1.96
143391,15.04,13.60,180,2507,74.90,30.50,10.16,44,0.00,11.03,13.73,48,0.70,0.00,-3.77,29.02,1.96
143457,15.04,13.68,180,2506,74.90,30.50,10.16,44,0.00,11.03,13.33,48,0.70,0.00,-3.77,29.02,1.57
143524,14.93,13.60,180,2497,74.90,30.50,10.12,44,0.00,10.88,13.33,48,0.68,0.00,-3.92,29.02,1.57
143590,14.93,13.68,180,2500,74.90,30.50,10.13,44,0.00,10.88,12.94,48,0.69,0.00,-3.92,28.49,1.18
143655,14.81,13.60,180,2509,74.90,30.50,9.63,44,0.00,10.74,12.55,48,0.65,0.00,-4.06,27.55,1.18
143721,14.81,13.60,180,2512,74.90,31.00,9.64,44,0.00,10.59,12.16,48,0.64,0.00,-4.21,26.92,0.00
143788,15.04,13.60,180,2504,74.90,31.00,9.62,44,0.00,10.45,12.16,48,0.64,0.00,-4.35,26.82,0.00
143854,15.27,13.60,180,2502,74.90,31.50,9.61,44,0.00,10.16,11.76,48,0.59,0.00,-4.64,26.51,0.00
143921,15.16,13.52,180,2520,74.90,31.50,9.68,44,0.00,10.16,11.76,48,0.65,0.00,-4.64,26.30,0.00
143987,14.93,13.60,180,2516,74.90,31.50,9.66,44,0.00,10.01,11.76,48,0.60,0.00,-4.79,25.99,0.00
144053,15.04,13.52,180,2510,74.90,31.50,9.10,43,0.00,9.87,11.37,48,0.60,0.00,-4.93,25.18,0.00
144119,14.81,13.60,180,2510,74.90,31.50,9.10,43,0.00,9.72,11.37,48,0.62,0.00,-5.08,25.37,0.00
144186,14.93,13.60,180,2522,74.90,32.00,9.14,43,0.00,9.72,11.37,48,0.56,0.00,-5.08,24.89,0.00
