Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Knock Count (Combined) (Knock Events),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Throttle Sensor Voltage (V)
41087,14.59,13.92,178,2620,74.90,36.50,7.24,18,0.00,7.25,8.24,50,0.47,0.00,0,0.0,-7.55,20.50,0.00,0.82
41162,14.70,13.92,178,2611,74.90,36.50,7.25,18,0.00,7.11,8.24,50,0.47,0.00,0,0.0,-7.55,19.98,0.00,0.82
41237,14.59,13.84,178,2615,74.90,36.50,7.20,18,0.00,7.11,8.24,50,0.46,0.00,0,0.0,-7.55,20.07,0.00,0.80
41312,14.59,13.92,178,2598,74.90,36.50,7.21,18,0.00,7.11,8.24,50,0.47,0.00,0,0.0,-7.55,20.25,0.00,0.80
41388,14.47,13.84,178,2603,74.90,36.50,7.22,18,0.00,7.11,8.24,50,0.47,0.00,0,0.0,-7.55,20.33,0.00,0.80
41463,14.47,13.84,178,2613,74.90,36.50,7.25,18,0.00,6.96,8.24,50,0.46,0.00,0,0.0,-7.69,20.15,0.00,0.80
41539,14.36,13.92,178,2610,74.90,36.50,7.23,18,0.00,6.96,8.24,50,0.46,0.00,0,0.0,-7.69,19.98,0.00,0.80
41613,14.47,13.84,178,2608,74.90,36.50,7.22,18,0.00,6.96,8.24,50,0.45,0.00,0,0.0,-7.69,20.07,0.00,0.80
41689,14.59,13.92,178,2605,74.90,36.50,7.20,18,0.00,6.96,8.24,50,0.45,0.00,0,0.0,-7.69,19.90,0.00,0.80
41766,14.47,13.84,178,2598,74.90,36.50,7.21,18,0.00,6.82,8.24,50,0.46,0.00,0,0.0,-7.84,19.49,0.00,0.80
41840,14.24,13.92,178,2600,74.90,36.50,7.21,18,0.00,6.82,8.24,50,0.45,0.00,0,0.0,-7.84,19.90,0.00,0.80
41915,14.36,13.84,178,2615,74.90,36.50,7.25,18,0.00,6.96,7.84,50,0.46,0.00,0,0.0,-7.69,19.73,0.00,0.80
41991,14.24,13.84,178,2613,74.90,36.50,7.25,18,0.00,6.82,8.24,50,0.46,0.00,0,0.0,-7.84,19.90,0.00,0.80
42066,14.70,13.84,178,2605,74.90,36.50,7.22,18,0.00,6.82,7.84,50,0.46,0.00,0,0.0,-7.84,19.58,0.00,0.80
42142,14.59,13.84,178,2603,74.90,36.50,7.19,18,0.00,6.82,7.84,50,0.46,0.00,0,0.0,-7.84,19.73,0.00,0.80
42217,14.36,13.92,178,2593,74.90,36.50,7.22,18,0.00,6.82,8.24,50,0.45,0.00,0,0.0,-7.84,19.34,0.00,0.80
42293,14.36,13.76,178,2601,74.90,36.50,7.21,18,0.00,6.82,7.84,50,0.45,0.00,0,0.0,-7.84,19.82,0.00,0.80
42367,14.59,13.92,178,2612,74.90,36.50,7.24,18,0.00,6.82,7.84,50,0.45,0.00,0,0.0,-7.84,19.73,0.00,0.80
42443,14.70,13.84,178,2618,74.90,36.50,7.26,18,0.00,6.82,7.84,50,0.46,0.00,0,0.0,-7.84,19.82,0.00,0.80
42519,14.59,13.92,178,2594,74.90,36.50,7.21,18,0.00,6.82,8.24,50,0.46,0.00,0,0.0,-7.84,19.81,0.00,0.80
42593,14.81,13.92,178,2600,74.90,36.50,7.21,18,0.00,6.82,7.84,50,0.46,0.00,0,0.0,-7.84,19.81,0.00,0.80
42670,14.47,13.84,178,2600,74.90,36.50,7.20,18,0.00,6.82,7.84,50,0.45,0.00,0,0.0,-7.84,19.58,0.00,0.80
42745,14.59,13.84,178,2595,74.90,36.50,7.24,18,0.00,6.82,8.24,50,0.45,0.00,0,0.0,-7.84,19.73,0.00,0.80
42819,14.70,13.84,178,2600,74.90,36.50,7.21,18,0.00,6.82,7.84,50,0.46,0.00,0,0.0,-7.84,19.73,0.00,0.80
42896,14.47,13.84,178,2604,74.90,36.50,7.22,18,0.00,6.82,7.84,50,0.46,0.00,0,0.0,-7.84,19.65,0.00,0.80
42970,14.47,13.92,178,2597,74.90,36.50,7.20,18,0.00,6.82,7.84,50,0.46,0.00,0,0.0,-7.84,19.81,0.00,0.80
43045,14.59,13.92,178,2594,74.90,36.50,7.19,18,0.00,6.82,8.24,50,0.46,0.00,0,0.0,-7.84,19.81,0.00,0.80
43122,14.70,13.92,178,2591,74.90,36.50,7.23,18,0.00,6.82,8.24,50,0.46,0.00,0,0.0,-7.84,19.82,0.00,0.80
43197,14.70,13.92,178,2606,74.90,36.50,7.23,18,0.00,6.82,8.24,50,0.45,0.00,0,0.0,-7.69,19.73,0.00,0.80
43271,14.70,13.92,178,2606,74.90,36.50,7.22,18,0.00,6.82,8.24,50,0.46,0.00,0,0.0,-7.84,19.90,0.00,0.80
43347,14.70,13.92,178,2590,74.90,36.50,7.18,18,0.00,6.96,8.24,50,0.46,0.00,0,0.0,-7.69,19.82,0.00,0.80
43423,14.70,13.92,178,2592,74.90,36.50,7.19,18,0.00,6.96,8.24,50,0.47,0.00,0,0.0,-7.69,19.98,0.00,0.80
43498,14.70,13.92,178,2590,74.90,36.50,7.18,18,0.00,6.96,8.24,50,0.46,0.00,0,0.0,-7.69,19.81,0.00,0.80
43573,14.59,14.00,178,2600,74.90,36.50,7.20,18,0.00,6.96,8.24,50,0.46,0.00,0,0.0,-7.69,19.73,0.00,0.80
43649,14.70,13.92,178,2597,74.90,36.50,7.20,18,0.00,6.96,8.24,50,0.46,0.00,0,0.0,-7.69,19.73,0.00,0.80
43724,14.70,13.92,178,2598,74.90,36.50,7.18,18,0.00,6.96,8.24,50,0.46,0.00,0,0.0,-7.69,19.82,0.00,0.80
43800,14.81,13.92,178,2585,74.90,36.50,7.17,18,0.00,6.96,8.24,50,0.47,0.00,0,0.0,-7.69,19.90,0.00,0.80
43874,14.70,13.92,178,2582,74.90,36.50,7.16,18,0.00,6.96,8.24,50,0.46,0.00,0,0.0,-7.69,19.98,0.00,0.82
43950,14.70,13.84,178,2597,74.90,36.50,7.20,18,0.00,6.96,8.24,50,0.47,0.00,0,0.0,-7.55,20.15,0.00,0.82
44025,14.70,13.92,178,2593,74.90,36.50,7.20,18,0.00,7.11,8.24,50,0.47,0.00,0,0.0,-7.55,20.32,0.00,0.82
44101,14.70,13.92,178,2595,74.90,36.50,7.15,18,0.00,7.11,8.24,50,0.47,0.00,0,0.0,-7.55,20.07,0.00,0.82
44177,14.70,13.84,178,2579,74.90,36.00,7.17,18,0.00,7.11,8.24,50,0.48,0.00,0,0.0,-7.55,20.68,0.00,0.82
44252,14.47,13.92,178,2585,74.90,36.50,7.16,18,0.00,7.11,8.24,50,0.48,0.00,0,0.0,-7.55,20.67,0.00,0.82
44326,14.59,13.84,178,2589,74.90,36.50,7.18,18,0.00,7.11,8.24,50,0.48,0.00,0,0.0,-7.55,20.50,0.00,0.82
44402,14.70,13.84,178,2587,74.90,36.00,7.17,18,0.00,7.11,8.24,50,0.48,0.00,0,0.0,-7.55,20.76,0.00,0.82
44477,14.70,13.84,178,2569,74.90,36.00,7.13,18,0.00,7.11,8.24,50,0.48,0.00,0,0.0,-7.40,20.94,0.00,0.82
44553,14.47,13.92,178,2581,74.90,36.00,7.68,18,0.00,7.25,8.24,50,0.49,0.00,0,0.0,-7.40,20.85,0.00,0.82
44628,14.70,13.92,178,2573,74.90,36.00,7.17,18,0.00,7.25,8.63,50,0.49,0.00,0,0.0,-7.40,21.03,0.00,0.82
44704,14.59,13.92,178,2584,74.90,36.00,7.74,18,0.00,7.25,8.63,50,0.49,0.00,0,0.0,-7.40,21.20,0.00,0.82
44779,14.70,13.92,178,2590,74.90,36.00,7.73,18,0.00,7.25,8.63,50,0.49,0.00,0,0.0,-7.40,21.28,0.00,0.82
44855,14.59,13.92,178,2574,74.90,36.00,7.69,18,0.00,7.25,8.63,50,0.49,0.00,0,0.0,-7.40,21.28,0.00,0.82
44930,14.70,13.92,178,2571,74.90,36.00,7.68,18,0.00,7.40,8.63,50,0.51,0.00,0,0.0,-7.25,21.54,0.00,0.82
45005,14.59,13.92,178,2574,74.90,36.00,7.73,18,0.00,7.40,9.02,50,0.52,0.00,0,0.0,-7.11,21.71,0.00,0.84
45081,14.70,13.92,178,2589,74.90,36.00,7.71,18,0.00,7.55,9.41,50,0.52,0.00,0,0.0,-6.96,22.06,0.00,0.84
45156,14.59,13.84,178,2582,74.90,36.00,7.69,18,0.00,7.69,9.41,50,0.53,0.00,0,0.0,-6.96,22.78,0.00,0.86
45232,14.70,13.84,178,2574,74.90,35.50,8.24,18,0.00,7.84,9.80,50,0.54,0.00,0,0.0,-6.82,23.36,0.00,0.86
45306,14.59,13.92,178,2572,74.90,35.50,8.23,18,0.00,7.98,9.80,50,0.55,0.00,0,0.0,-6.67,23.65,0.00,0.86
45383,14.70,13.84,178,2584,74.90,35.50,8.27,18,0.00,7.98,10.20,50,0.56,0.00,0,0.0,-6.67,23.65,0.00,0.86
45457,14.59,13.84,178,2581,74.90,35.50,8.26,18,0.00,8.13,10.20,50,0.57,0.00,0,0.0,-6.53,24.23,0.00,0.86
45534,14.81,13.84,178,2589,74.90,35.50,8.22,18,0.00,8.13,10.20,50,0.57,0.00,0,0.0,-6.38,24.51,0.00,0.88
45608,15.04,13.84,178,2568,74.90,35.50,8.24,18,0.00,8.27,10.20,50,0.58,0.00,0,0.0,-6.38,24.42,0.00,0.88
45684,14.93,13.92,178,2574,74.90,35.50,8.23,18,0.00,8.27,10.20,50,0.57,0.00,0,0.0,-6.24,24.61,0.00,0.88
45760,14.93,13.76,178,2572,74.90,35.50,8.26,18,0.00,8.42,10.20,50,0.57,0.00,0,0.0,-6.24,24.80,0.00,0.88
45834,14.81,13.92,178,2590,74.90,35.50,8.29,18,0.00,8.42,10.20,50,0.58,0.00,0,0.0,-6.24,24.80,0.00,0.88
45911,15.04,13.76,178,2568,74.90,35.50,8.77,18,0.00,8.42,10.20,50,0.59,0.00,0,0.0,-6.24,25.09,0.00,0.88
45986,14.93,13.84,178,2578,74.90,35.50,8.80,18,0.00,8.42,10.20,50,0.59,0.00,0,0.0,-6.09,25.47,0.00,0.88
46062,14.81,13.84,178,2575,74.90,35.50,8.81,18,0.00,8.56,10.20,50,0.58,0.00,0,0.0,-6.09,24.99,0.00,0.88
46137,14.70,13.84,178,2582,74.90,35.50,8.83,18,0.00,8.56,10.20,50,0.59,0.00,0,0.0,-6.09,25.09,0.00,0.88
46212,14.81,13.92,178,2586,74.90,35.50,8.83,18,0.00,8.56,10.20,50,0.59,0.00,0,0.0,-6.09,25.38,0.00,0.88
46287,14.81,13.92,178,2582,74.90,35.50,8.81,18,0.00,8.56,10.20,50,0.59,0.00,0,0.0,-6.09,25.48,0.00,0.88
46363,14.81,13.92,178,2580,74.90,35.50,8.81,18,0.00,8.56,10.20,50,0.59,0.00,0,0.0,-6.09,25.09,0.00,0.88
46438,14.70,13.92,178,2579,74.90,35.50,8.80,18,0.00,8.56,10.20,50,0.59,0.00,0,0.0,-6.09,25.19,0.00,0.88
46514,14.70,13.84,178,2590,74.90,35.50,8.85,18,0.00,8.56,10.20,50,0.59,0.00,0,0.0,-6.09,25.19,0.00,0.88
46588,14.70,13.92,178,2593,74.90,35.50,8.81,18,0.00,8.56,10.20,50,0.59,0.00,0,0.0,-6.09,25.38,0.00,0.88
46664,14.81,13.92,178,2580,74.90,35.50,8.81,18,0.00,8.56,10.20,50,0.60,0.00,0,0.0,-6.09,25.48,0.00,0.88
46739,14.81,13.92,178,2581,74.90,35.50,8.80,18,0.00,8.56,10.20,50,0.58,0.00,0,0.0,-6.09,25.09,0.00,0.88
46816,14.70,13.92,178,2592,74.90,35.50,8.85,18,0.00,8.56,10.20,50,0.59,0.00,0,0.0,-6.09,25.47,0.00,0.88
46891,14.59,13.92,178,2593,74.90,35.50,8.85,18,0.00,8.56,10.20,50,0.58,0.00,0,0.0,-6.09,25.48,0.00,0.88
46967,14.70,13.92,178,2590,74.90,35.50,8.84,18,0.00,8.56,10.20,50,0.58,0.00,0,0.0,-6.09,25.38,0.00,0.88
47043,14.70,13.84,178,2582,74.90,35.50,8.82,18,0.00,8.56,10.20,50,0.58,0.00,0,0.0,-6.09,25.00,0.00,0.88
47118,14.70,13.84,178,2584,74.90,35.50,8.81,18,0.00,8.56,10.20,50,0.58,0.00,0,0.0,-6.09,25.09,0.00,0.88
47194,14.59,13.92,178,2582,74.90,35.50,8.84,18,0.00,8.56,10.20,50,0.58,0.00,0,0.0,-6.09,24.90,0.00,0.88
47268,14.70,13.84,178,2594,74.90,35.50,8.85,18,0.00,8.42,10.20,50,0.57,0.00,0,0.0,-6.24,24.51,0.00,0.86
47344,14.59,13.92,178,2597,74.90,35.50,8.31,18,0.00,8.42,10.20,50,0.56,0.00,0,0.0,-6.24,24.51,0.00,0.86
47419,14.59,13.92,178,2583,74.90,35.50,8.27,18,0.00,8.42,10.20,50,0.57,0.00,0,0.0,-6.38,24.51,0.00,0.86
47495,14.70,13.92,178,2583,74.90,35.50,8.27,18,0.00,8.27,10.20,50,0.56,0.00,0,0.0,-6.38,24.32,0.00,0.86
47570,14.59,13.92,178,2588,74.90,35.50,8.30,18,0.00,8.27,10.20,50,0.57,0.00,0,0.0,-6.38,24.51,0.00,0.86
47645,14.70,13.84,178,2592,74.90,35.50,8.31,18,0.00,8.27,9.80,50,0.56,0.00,0,0.0,-6.38,24.13,0.00,0.86
47720,14.59,13.92,178,2598,74.90,35.50,8.30,18,0.00,8.27,10.20,50,0.55,0.00,0,0.0,-6.38,23.74,0.00,0.86
47796,14.81,13.84,178,2589,74.90,35.50,8.28,18,0.00,8.27,10.20,50,0.56,0.00,0,0.0,-6.38,24.23,0.00,0.86
47871,14.70,13.92,178,2590,74.90,35.50,8.29,18,0.00,8.27,9.80,50,0.56,0.00,0,0.0,-6.38,24.04,0.00,0.86
47946,14.81,13.84,178,2582,74.90,35.50,8.26,18,0.00,8.27,9.80,50,0.56,0.00,0,0.0,-6.38,24.13,0.00,0.86
48022,14.59,13.84,178,2601,74.90,35.50,8.32,18,0.00,8.27,9.80,50,0.56,0.00,0,0.0,-6.38,24.22,0.00,0.86
48098,14.70,13.92,178,2600,74.90,35.50,8.31,18,0.00,8.27,9.80,50,0.56,0.00,0,0.0,-6.38,24.32,0.00,0.86
48173,14.70,13.84,178,2598,74.90,35.50,8.27,18,0.00,8.27,9.80,50,0.56,0.00,0,0.0,-6.38,24.32,0.00,0.86
48248,14.59,13.84,178,2585,74.90,35.50,8.28,18,0.00,8.27,9.80,50,0.56,0.00,0,0.0,-6.38,23.94,0.00,0.86
48323,14.59,13.92,178,2586,74.90,35.50,8.28,18,0.00,8.27,9.80,50,0.54,0.00,0,0.0,-6.38,23.94,0.00,0.86
48398,14.70,13.92,178,2603,74.90,35.50,8.33,18,0.00,8.27,9.80,50,0.55,0.00,0,0.0,-6.38,23.94,0.00,0.86
48474,14.70,13.92,178,2595,74.90,35.50,8.30,18,0.00,8.27,9.80,50,0.55,0.00,0,0.0,-6.53,23.94,0.00,0.86
48549,14.93,13.92,178,2607,74.90,35.50,8.27,18,0.00,8.13,9.80,50,0.55,0.00,0,0.0,-6.53,23.74,0.00,0.86
48624,14.81,13.92,178,2584,74.90,35.50,8.31,18,0.00,8.13,9.80,50,0.56,0.00,0,0.0,-6.53,23.65,0.00,0.86
48700,14.59,13.76,178,2596,74.90,35.50,8.27,18,0.00,8.13,9.80,50,0.55,0.00,0,0.0,-6.53,23.85,0.00,0.86
48775,14.59,13.84,178,2597,74.90,35.50,8.31,18,0.00,8.13,9.80,50,0.55,0.00,0,0.0,-6.53,23.85,0.00,0.86
48851,14.70,13.84,178,2600,74.90,35.50,8.32,18,0.00,8.13,9.80,50,0.55,0.00,0,0.0,-6.53,23.65,0.00,0.86
48926,14.59,13.92,178,2598,74.90,35.50,8.31,18,0.00,8.13,9.80,50,0.54,0.00,0,0.0,-6.53,23.74,0.00,0.86
49002,14.59,13.84,178,2585,74.90,35.50,8.29,18,0.00,8.13,9.80,50,0.55,0.00,0,0.0,-6.53,23.65,0.00,0.86
49078,14.70,13.84,178,2590,74.90,35.50,8.27,18,0.00,8.13,9.80,50,0.56,0.00,0,0.0,-6.53,24.04,0.00,0.86
49152,14.70,13.92,178,2583,74.90,35.50,8.34,18,0.00,8.13,9.80,50,0.54,0.00,0,0.0,-6.53,23.93,0.00,0.86
49229,14.70,13.84,178,2608,74.90,35.50,8.29,18,0.00,8.27,9.80,50,0.55,0.00,0,0.0,-6.38,23.74,0.00,0.86
49304,14.59,13.92,178,2598,74.90,35.50,8.31,18,0.00,8.13,9.80,50,0.56,0.00,0,0.0,-6.53,24.13,0.00,0.86
49379,14.70,13.84,178,2584,74.90,35.50,8.27,18,0.00,8.13,9.80,50,0.55,0.00,0,0.0,-6.53,23.74,0.00,0.86
49454,14.59,13.92,178,2590,74.90,35.50,8.29,18,0.00,8.27,9.80,50,0.56,0.00,0,0.0,-6.38,23.94,0.00,0.86
49529,14.70,13.84,178,2586,74.90,35.50,8.32,18,0.00,8.27,9.80,50,0.56,0.00,0,0.0,-6.38,24.04,0.00,0.86
49605,14.70,13.92,178,2600,74.90,35.50,8.36,18,0.00,8.27,10.20,50,0.56,0.00,0,0.0,-6.38,24.32,0.00,0.86
49680,14.70,13.84,178,2613,74.90,35.50,8.32,18,0.00,8.27,10.20,50,0.58,0.00,0,0.0,-6.38,24.61,0.00,0.88
49756,14.47,13.84,178,2601,74.90,35.50,8.87,18,0.00,8.42,10.20,50,0.58,0.00,0,0.0,-6.24,24.99,0.00,0.88
49831,14.70,13.84,178,2592,74.90,35.50,8.85,18,0.00,8.42,10.59,50,0.59,0.00,0,0.0,-6.24,25.47,0.00,0.88
49906,14.47,13.92,178,2598,74.90,35.50,8.87,18,0.00,8.56,10.59,50,0.60,0.00,0,0.0,-6.09,25.67,0.00,0.90
49982,14.59,13.84,178,2610,74.90,35.50,8.91,18,0.00,8.71,10.98,50,0.60,0.00,0,0.0,-5.95,25.98,0.00,0.90
50057,14.47,13.92,178,2597,74.90,35.00,9.45,18,0.00,8.71,10.98,50,0.61,0.00,0,0.0,-5.80,25.99,0.00,0.90
50134,14.70,13.84,178,2605,74.90,35.00,9.39,18,0.00,8.85,10.98,50,0.62,0.00,0,0.0,-5.80,26.93,0.00,0.90
50209,14.81,13.92,178,2590,74.90,35.00,9.43,18,0.00,9.00,10.98,50,0.63,0.00,0,0.0,-5.66,27.35,0.00,0.90
50284,14.70,13.92,178,2598,74.90,35.00,9.42,18,0.00,9.00,10.98,50,0.62,0.00,0,0.0,-5.66,27.04,0.00,0.90
50360,14.36,13.92,178,2600,74.90,35.00,8.87,18,0.00,9.00,11.37,50,0.63,0.00,0,0.0,-5.66,26.82,0.00,0.90
50434,14.70,13.92,178,2615,74.90,35.00,9.48,18,0.00,9.14,11.37,50,0.63,0.00,0,0.0,-5.51,27.35,0.00,0.90
50510,14.70,13.92,178,2607,74.90,35.00,9.44,18,0.00,9.14,11.37,50,0.63,0.00,0,0.0,-5.51,27.25,0.00,0.92
50586,14.59,13.92,178,2602,74.90,34.50,9.42,18,0.00,9.14,11.37,50,0.64,0.00,0,0.0,-5.51,27.45,0.00,0.92
50661,14.81,13.92,178,2598,74.90,34.50,9.98,18,0.00,9.14,11.37,50,0.65,0.00,0,0.0,-5.37,28.60,0.00,0.92
50735,14.70,13.92,178,2600,74.90,34.50,9.46,18,0.00,9.43,11.76,50,0.67,0.00,0,0.0,-5.22,28.50,0.00,0.94
50812,14.59,13.92,178,2608,74.90,34.00,10.01,18,0.00,9.58,12.94,50,0.70,0.00,0,0.0,-5.08,29.47,0.00,0.96
50886,14.70,13.92,178,2623,74.90,33.50,10.63,18,0.00,9.87,14.12,50,0.76,0.00,0,0.0,-4.79,31.46,0.00,1.02
50962,14.47,13.92,178,2618,74.90,32.50,11.73,18,0.00,10.45,14.90,50,0.81,0.00,0,0.0,-3.77,34.53,0.00,1.04
51037,14.47,13.84,178,2611,74.90,30.50,12.27,18,0.00,10.88,15.69,50,0.85,0.00,0,0.0,-3.19,35.75,0.00,1.06
51114,14.13,13.84,178,2615,74.90,29.50,12.82,18,0.00,11.46,16.47,50,0.89,0.00,0,0.0,-2.90,36.98,0.00,1.08
51188,14.24,13.92,178,2613,74.90,29.50,13.42,18,0.00,11.75,16.86,50,0.91,0.00,0,0.0,-2.47,39.84,0.00,1.08
51264,14.36,13.84,178,2638,74.90,29.00,12.94,18,0.00,12.48,17.25,50,0.93,0.00,0,0.0,-2.18,40.39,0.00,1.10
51339,14.24,13.92,178,2637,74.90,28.50,13.50,18,0.00,12.77,17.65,50,0.96,0.00,0,0.0,-1.89,41.35,0.00,1.12
51414,14.47,13.92,178,2642,74.90,27.00,14.09,18,0.00,13.06,18.04,50,0.98,0.00,0,0.0,-1.60,42.72,0.00,1.14
51490,14.36,13.84,178,2651,74.90,26.00,14.06,18,0.00,13.20,18.43,50,1.00,0.00,0,0.0,-1.16,43.54,0.00,1.14
51565,14.24,13.84,178,2636,74.90,25.00,14.67,18,0.00,13.49,18.82,50,1.02,0.00,0,0.0,-1.02,43.96,0.00,1.16
51641,14.36,13.84,178,2644,74.90,24.00,14.70,18,0.00,13.64,18.82,50,1.03,0.00,0,0.0,-0.73,45.68,0.00,1.16
51715,14.36,13.84,178,2650,74.90,23.00,15.29,18,0.00,13.93,19.22,50,1.05,0.00,0,6.8,-0.58,46.92,0.00,1.16
51791,14.47,13.84,178,2658,74.90,23.50,15.31,18,0.00,14.36,19.22,51,1.08,0.00,0,16.5,-0.29,46.75,0.00,1.16
51866,14.36,13.84,178,2674,74.90,22.50,15.40,18,0.00,14.36,19.22,51,1.08,0.00,0,25.3,-0.29,48.14,0.00,1.16
51942,14.36,13.84,178,2676,74.90,21.50,15.99,18,0.00,14.51,19.61,51,1.11,0.00,0,33.1,0.00,48.90,0.00,1.16
52018,14.24,13.84,178,2687,74.90,20.50,16.00,18,0.00,14.65,19.61,51,1.12,0.00,0,35.7,0.15,49.64,0.00,1.18
52092,14.36,13.76,178,2678,100.00,20.50,16.17,18,0.00,14.80,19.61,51,1.12,0.00,0,36.5,0.29,50.10,0.00,1.18
52168,14.36,13.76,178,2707,100.00,19.50,16.68,18,0.00,14.95,19.61,51,1.14,0.00,0,37.3,0.44,51.28,0.00,1.18
52244,14.36,13.76,178,2696,100.00,19.50,16.14,18,0.00,15.09,19.61,52,1.15,0.00,0,38.0,0.44,51.51,0.00,1.16
52319,14.13,13.68,178,2704,100.00,19.00,16.15,18,0.00,15.24,19.22,52,1.16,0.00,0,38.5,0.58,52.02,0.00,1.16
52394,14.13,13.76,178,2700,100.00,19.00,16.13,18,0.00,15.24,19.22,52,1.15,0.00,0,38.9,0.58,52.03,0.00,1.16
52470,14.24,13.76,178,2706,100.00,19.00,16.17,18,0.00,15.24,19.22,52,1.15,0.00,0,39.3,0.73,52.17,0.00,1.16
52544,14.24,13.76,178,2712,100.00,19.00,16.24,18,0.00,15.38,18.82,52,1.16,0.00,0,39.3,0.73,51.98,0.00,1.14
52620,14.36,13.84,178,2719,100.00,19.00,16.25,18,0.00,15.38,18.43,52,1.15,0.00,0,39.1,0.58,52.36,0.00,1.14
52695,14.47,13.76,178,2720,100.00,19.50,16.36,18,0.00,15.24,18.43,52,1.15,0.00,0,38.8,0.58,52.59,0.00,1.14
52771,14.47,13.84,178,2723,100.00,19.50,16.27,18,0.00,15.24,18.43,52,1.15,0.00,0,39.1,0.58,52.09,0.00,1.14
52846,14.47,13.76,178,2733,100.00,19.00,16.91,18,0.00,15.24,18.43,52,1.16,0.00,0,39.2,0.58,52.83,0.00,1.14
52921,14.47,13.84,178,2755,100.00,19.50,16.46,18,0.00,15.24,18.43,52,1.16,0.00,0,39.2,0.58,52.69,0.00,1.14
52997,14.36,13.76,178,2737,100.00,20.00,16.49,18,0.00,15.24,18.43,52,1.14,0.00,0,39.1,0.58,52.39,0.00,1.14
53072,14.47,13.76,178,2761,100.00,19.00,16.46,18,0.00,15.24,18.43,52,1.16,0.00,0,39.1,0.58,52.46,0.00,1.14
53147,14.47,13.76,178,2756,100.00,20.00,16.47,18,0.00,15.24,18.43,52,1.15,0.00,0,38.9,0.58,52.62,0.00,1.14
53223,14.47,13.76,178,2757,100.00,20.00,16.56,18,0.00,15.24,18.04,52,1.14,0.00,0,38.8,0.58,52.92,0.00,1.12
53298,14.47,13.76,178,2770,100.00,20.00,16.55,18,0.00,15.24,18.04,52,1.13,0.00,0,38.6,0.58,52.57,0.00,1.12
53374,14.59,13.76,178,2784,100.00,20.00,16.63,18,0.00,15.24,18.04,52,1.14,0.00,0,38.1,0.58,52.95,0.00,1.12
53450,14.59,13.76,178,2783,100.00,20.00,16.62,18,0.00,15.09,18.04,52,1.13,0.00,0,37.6,0.44,52.73,0.00,1.12
53525,14.47,13.84,178,2800,100.00,21.00,16.17,18,0.00,15.09,17.65,52,1.12,0.00,0,37.6,0.44,52.54,0.00,1.12
53600,14.59,13.84,178,2807,100.00,21.00,16.25,18,0.00,15.09,17.65,53,1.12,0.00,0,37.2,0.29,52.30,0.00,1.12
53675,14.59,13.84,178,2821,100.00,21.00,16.19,18,0.00,14.95,17.65,53,1.12,0.00,0,36.6,0.29,52.36,0.00,1.12
53750,14.59,13.84,178,2811,100.00,21.50,16.26,18,0.00,14.95,17.65,53,1.10,0.00,0,36.1,0.29,51.78,0.00,1.10
53826,14.59,13.84,178,2820,100.00,22.00,16.25,18,0.00,14.80,17.65,53,1.09,0.00,0,35.4,0.15,51.43,0.00,1.10
53901,14.59,13.76,178,2836,100.00,22.00,16.34,18,0.00,14.65,17.25,53,1.08,0.00,0,35.1,0.00,51.59,0.00,1.10
53977,14.36,13.84,178,2832,100.00,22.50,16.31,18,0.00,14.65,17.25,53,1.08,0.00,0,32.1,0.00,51.43,0.00,1.10
54052,14.24,13.84,178,2829,100.00,22.50,16.33,18,0.00,14.65,17.25,53,1.08,0.00,0,28.2,0.00,50.79,0.00,1.10
54127,14.47,13.84,178,2834,100.00,23.50,15.72,17,0.00,14.65,17.25,54,1.06,0.00,0,26.2,-0.15,50.16,0.00,1.10
54202,14.59,13.76,178,2834,100.00,23.00,15.77,17,0.00,14.51,17.25,54,1.06,0.00,0,24.3,-0.15,50.76,0.00,1.10
54278,14.47,13.84,178,2862,100.00,24.00,15.88,18,0.00,14.51,16.86,54,1.06,0.00,0,22.4,-0.15,49.92,0.00,1.10
54353,14.59,13.84,178,2867,100.00,23.50,15.90,18,0.00,14.36,16.86,54,1.05,0.00,0,19.4,-0.29,50.09,0.00,1.10
54429,14.70,13.84,178,2869,100.00,24.50,15.91,18,0.00,14.36,16.86,54,1.04,0.00,0,14.6,-0.29,49.68,0.00,1.10
54505,14.59,13.76,178,2877,74.90,25.00,15.28,17,0.00,14.36,16.86,54,1.02,0.00,0,11.7,-0.44,49.53,0.00,1.08
54580,14.70,13.92,178,2864,74.90,25.50,15.33,17,0.00,14.22,16.86,55,1.02,0.00,0,7.8,-0.44,48.89,0.00,1.08
54655,14.70,14.00,178,2874,74.90,26.00,15.36,17,0.00,14.22,16.47,55,1.00,0.00,0,1.0,-0.58,48.21,0.00,1.08
54731,14.81,13.84,178,2880,74.90,26.00,15.44,17,0.00,13.93,16.47,55,0.99,0.00,0,0.0,-0.73,47.64,0.00,1.08
54806,14.93,13.84,178,2896,74.90,26.00,15.45,17,0.00,13.93,16.47,55,0.98,0.00,0,0.0,-0.73,47.34,0.00,1.06
