Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%)
84166,14.70,13.68,198,2862,74.90,32.00,10.38,40,0.00,9.29,12.94,14,0.59,0.00,-5.51,28.17,0.00
84233,14.70,13.68,198,2901,74.90,32.00,10.52,40,0.00,9.29,12.94,14,0.59,0.00,-5.51,28.59,0.00
84299,14.59,13.68,198,2941,74.90,32.50,10.04,40,0.00,9.29,12.94,14,0.58,0.00,-5.51,28.91,1.18
84365,14.70,13.68,198,2974,74.90,32.50,10.15,40,0.00,9.14,12.94,14,0.57,0.00,-5.66,28.38,1.18
84433,14.70,13.76,198,3010,74.90,33.00,10.28,40,0.00,9.14,12.94,14,0.57,0.00,-5.66,28.58,1.18
84499,14.70,13.68,198,3040,74.90,33.00,10.38,40,0.00,9.14,12.94,14,0.59,0.00,-5.66,28.58,1.18
84564,14.81,13.68,198,3078,74.90,33.00,10.51,40,0.00,9.14,13.33,14,0.56,0.00,-5.66,28.70,1.18
84629,14.81,13.68,198,3133,74.90,33.00,10.69,40,0.00,9.00,13.33,14,0.55,0.00,-5.80,29.02,1.18
84697,14.81,13.76,198,3146,74.90,33.00,10.74,40,0.00,9.00,13.33,14,0.55,0.00,-5.80,28.80,1.96
84764,14.81,13.68,198,3167,74.90,33.50,10.81,40,0.00,9.00,13.33,14,0.54,0.00,-5.80,28.92,1.96
84829,14.81,13.68,198,3220,74.90,33.50,10.30,40,0.00,9.00,13.33,14,0.54,0.00,-5.80,29.24,2.35
84895,14.70,13.68,198,3264,74.90,33.50,10.44,40,0.00,8.85,13.33,14,0.56,0.00,-5.95,29.23,2.35
84961,14.70,13.76,198,3270,74.90,34.00,9.77,40,0.00,8.27,1.18,14,0.39,0.00,-6.53,22.11,0.00
85028,14.36,13.68,198,3262,74.90,34.50,0.00,40,0.00,5.80,0.00,16,0.27,0.00,-9.00,10.16,0.00
85093,12.17,13.68,198,3135,74.90,33.00,0.00,40,0.00,4.64,0.00,16,0.19,0.00,-10.16,7.26,0.00
85161,13.55,13.68,198,3114,74.90,31.00,0.00,40,0.00,4.21,0.00,16,0.15,0.00,-10.59,10.46,0.00
85227,16.77,13.76,198,3081,74.90,28.50,0.00,40,0.00,3.92,0.00,16,0.14,0.00,-10.88,8.73,0.00
85292,19.29,13.68,198,2976,74.90,26.00,0.00,40,0.00,3.77,0.00,16,0.19,0.00,-11.03,8.98,0.00
85358,21.71,13.76,198,2893,74.90,23.50,0.00,40,0.00,3.77,0.00,16,0.15,0.00,-11.03,7.63,0.00
85425,23.08,13.68,198,2811,74.90,21.50,0.00,40,0.00,3.77,0.00,16,0.18,0.00,-11.03,9.39,0.00
85491,23.43,13.68,198,2725,74.90,19.00,0.00,40,0.00,3.77,0.00,17,0.17,0.00,-11.03,7.23,0.00
85557,23.43,13.68,198,2642,74.90,16.50,0.00,40,0.00,3.77,0.00,17,0.17,0.00,-11.03,8.48,0.00
85624,23.77,13.76,198,2552,74.90,16.00,0.00,40,0.00,3.77,0.00,17,0.17,0.00,-11.03,7.29,0.00
85690,23.77,13.68,198,2490,74.90,15.50,0.00,40,0.00,3.77,0.00,17,0.18,0.00,-11.03,7.26,0.00
85756,23.31,13.76,198,2395,74.90,15.00,0.00,40,0.00,3.77,0.00,17,0.17,0.00,-11.03,7.14,0.00
85822,23.66,13.68,198,2306,74.90,15.00,0.00,40,0.00,3.92,0.00,17,0.16,0.00,-10.88,6.62,0.00
85889,23.89,13.68,198,2236,74.90,14.50,0.00,40,0.00,3.92,0.00,17,0.17,0.00,-10.88,5.90,0.00
85955,23.43,13.68,198,2143,74.90,14.00,0.00,40,0.00,3.92,0.78,18,0.20,0.00,-10.88,5.97,0.00
86021,23.54,13.76,198,2074,74.90,14.00,0.00,40,0.00,4.06,1.57,18,0.19,0.00,-10.74,6.55,0.00
86087,23.77,13.68,198,1996,74.90,15.50,2.98,40,0.00,4.06,3.14,18,0.20,0.00,-10.74,6.29,0.00
86153,23.77,13.76,198,1934,74.90,18.50,2.89,40,0.00,4.21,3.92,18,0.23,0.00,-10.59,6.51,0.00
86219,23.43,13.68,198,1906,74.90,26.00,3.25,40,0.00,4.35,5.10,18,0.26,0.00,-10.45,7.17,0.00
86286,23.54,13.68,198,1886,74.90,30.50,4.02,40,0.00,4.50,6.67,18,0.33,0.00,-10.30,8.73,0.00
86352,23.54,13.60,198,1864,74.90,29.50,4.77,40,0.00,4.93,8.63,18,0.47,0.00,-9.87,10.54,0.00
86418,23.54,13.68,198,1839,74.90,28.50,5.88,40,0.00,5.95,10.20,18,0.54,0.00,-8.85,13.71,0.00
86485,20.21,13.60,198,1848,74.90,27.50,7.09,40,0.00,7.11,12.16,18,0.66,0.00,-7.69,17.03,0.00
86550,14.36,13.68,198,1878,74.90,27.00,8.41,40,0.00,8.42,12.94,18,0.74,0.00,-6.38,21.28,0.00
86616,12.40,13.60,198,1880,74.90,26.00,8.42,40,0.00,9.43,14.12,18,0.79,0.00,-5.37,22.89,0.00
86683,11.71,13.68,198,1874,74.90,25.50,8.40,40,0.00,10.30,15.69,18,0.84,0.00,-4.50,24.41,2.75
86750,11.60,13.68,198,1907,74.90,26.00,8.95,40,0.00,11.32,16.08,18,0.82,0.00,-3.48,26.62,2.75
86816,12.40,13.76,198,1920,74.90,26.00,9.01,40,0.00,11.75,16.47,18,0.82,0.00,-3.05,26.40,5.88
86881,13.44,13.76,198,1914,74.90,26.00,8.98,40,0.00,12.19,16.47,18,0.81,0.00,-2.61,26.20,5.88
86949,14.13,13.68,198,1946,74.90,26.00,9.13,40,0.00,12.33,16.47,18,0.78,0.00,-2.47,26.51,6.27
87014,14.47,13.68,198,1987,74.90,26.50,9.33,40,0.00,12.48,16.47,18,0.79,0.00,-2.32,26.72,6.27
87080,14.70,13.76,198,2009,74.90,26.50,9.35,40,0.00,12.48,16.86,18,0.82,0.00,-2.32,26.92,6.67
87146,14.70,13.68,198,2009,74.90,26.50,9.43,40,0.00,12.62,16.86,18,0.80,0.00,-2.18,27.34,6.67
87213,14.81,13.68,198,2044,74.90,26.50,9.11,40,0.00,12.62,16.86,18,0.79,0.00,-2.18,27.33,7.06
87280,14.81,13.76,198,2044,74.90,26.50,9.59,40,0.00,12.62,16.86,18,0.81,0.00,-2.18,27.66,7.06
87345,14.93,13.68,198,2098,74.90,26.50,9.72,40,0.00,12.77,16.86,18,0.84,0.00,-2.03,27.75,7.45
87412,15.04,13.76,198,2111,74.90,26.00,9.85,40,0.00,12.77,16.86,19,0.81,0.00,-2.03,28.28,7.45
87478,14.93,13.76,198,2135,74.90,26.50,9.91,40,0.00,12.77,16.86,19,0.81,0.00,-2.03,28.59,7.45
87544,15.04,13.76,198,2150,74.90,26.50,9.57,40,0.00,12.91,16.86,19,0.81,0.00,-1.89,28.70,7.45
87610,15.16,13.68,198,2170,74.90,26.50,9.63,40,0.00,12.91,16.86,19,0.80,0.00,-1.89,28.81,7.45
87676,15.27,13.76,198,2194,74.90,26.00,9.72,40,0.00,12.91,16.86,19,0.81,0.00,-1.89,29.13,7.84
87743,15.39,13.68,198,2207,74.90,26.00,10.30,40,0.00,12.91,17.25,19,0.82,0.00,-1.89,29.46,7.84
87808,15.27,13.68,198,2231,74.90,26.00,10.36,40,0.00,12.91,17.25,19,0.82,0.00,-1.89,30.00,8.24
87874,15.16,13.68,198,2262,74.90,25.50,10.47,40,0.00,12.91,17.25,19,0.82,0.00,-1.89,30.44,8.24
87941,14.93,13.76,198,2262,74.90,25.50,10.61,40,0.00,13.06,17.65,19,0.84,0.00,-1.74,30.99,8.24
88007,14.93,13.68,198,2300,74.90,25.50,10.79,40,0.00,13.06,17.65,19,0.84,0.00,-1.74,31.21,8.24
88073,14.93,13.68,198,2320,74.90,25.00,11.39,40,0.00,13.20,17.65,19,0.84,0.00,-1.60,31.76,9.02
88138,14.93,13.68,198,2335,74.90,25.00,11.46,40,0.00,13.20,17.65,19,0.84,0.00,-1.60,32.33,9.02
88205,15.04,13.68,198,2370,74.90,25.00,11.63,40,0.00,13.20,17.65,19,0.87,0.00,-1.60,32.45,9.02
88272,14.93,13.60,198,2392,74.90,24.50,12.25,40,0.00,13.35,18.04,19,0.85,0.00,-1.45,33.17,9.02
88336,15.04,13.76,198,2406,74.90,24.00,11.81,40,0.00,13.35,18.04,21,0.86,0.00,-1.45,34.14,9.80
88404,14.81,13.68,198,2409,74.90,24.00,11.82,40,0.00,13.35,18.43,21,0.86,0.00,-1.45,34.51,9.80
88469,14.70,13.68,198,2460,74.90,24.00,12.07,40,0.00,13.49,18.43,21,0.87,0.00,-1.31,34.75,10.20
88535,14.81,13.60,198,2468,74.90,24.00,12.64,40,0.00,13.49,18.43,21,0.89,0.00,-1.31,35.83,10.20
88602,14.81,13.68,198,2473,74.90,23.50,12.66,40,0.00,13.49,18.82,21,0.88,0.00,-1.31,35.97,10.59
88667,14.81,13.60,198,2531,74.90,23.50,12.96,40,0.00,13.64,18.82,21,0.89,0.00,-1.16,36.44,10.59
88736,14.81,13.76,198,2539,74.90,23.50,13.00,40,0.00,13.64,19.22,21,0.92,0.00,-1.16,37.65,10.98
88801,14.81,13.60,198,2562,74.90,23.50,13.12,40,0.00,13.64,19.22,22,0.90,0.00,-1.16,38.04,10.98
88868,14.59,13.68,198,2606,74.90,23.50,13.34,40,0.00,13.78,19.22,22,0.90,0.00,-1.02,38.70,11.37
88934,14.59,13.60,198,2600,74.90,23.50,13.31,40,0.00,13.93,19.22,22,0.92,0.00,-0.87,38.84,11.37
89000,14.81,13.68,198,2624,74.90,23.50,13.43,40,0.00,13.93,19.22,22,0.90,0.00,-0.87,39.53,11.37
89066,14.81,13.60,198,2663,74.90,23.50,13.64,40,0.00,13.93,19.22,22,0.91,0.00,-0.87,39.65,11.37
89132,14.81,13.68,198,2678,74.90,23.50,14.29,40,0.00,13.93,19.22,22,0.91,0.00,-0.87,40.06,11.76
89199,14.93,13.68,198,2694,74.90,23.50,14.37,40,0.00,13.93,19.22,22,0.92,0.00,-0.87,40.88,11.76
89265,14.93,13.68,198,2736,74.90,23.50,14.01,40,0.00,13.93,19.22,24,0.91,0.00,-0.87,41.57,11.76
89332,14.81,13.60,198,2744,74.90,23.50,14.63,40,0.00,14.07,19.22,24,0.93,0.00,-0.73,41.57,11.76
89398,14.81,13.68,198,2770,74.90,23.50,14.77,39,0.00,14.07,19.22,24,0.92,0.00,-0.73,41.97,11.76
89463,14.81,13.60,198,2808,74.90,23.50,14.97,39,0.00,14.07,19.61,24,0.92,0.00,-0.73,42.90,11.76
89530,14.81,13.68,198,2825,74.90,23.50,15.07,39,0.00,14.07,19.22,24,0.91,0.00,-0.73,43.23,12.16
89596,14.81,13.68,198,2838,74.90,23.50,15.14,39,0.00,14.07,19.22,24,0.93,0.00,-0.73,43.98,12.16
89663,14.81,13.60,198,2879,74.90,23.50,15.35,39,0.00,14.07,19.61,24,0.93,0.00,-0.73,44.58,13.33
89728,14.81,13.60,198,2907,74.90,23.50,15.50,39,0.00,14.07,19.61,26,0.93,0.00,-0.73,44.58,13.33
89794,14.81,13.60,198,2925,74.90,23.50,15.60,39,0.00,14.07,19.61,26,0.93,0.00,-0.73,45.25,14.12
89860,14.81,13.60,198,2950,74.90,23.50,15.73,39,0.00,14.07,19.22,26,0.93,0.00,-0.73,45.96,14.12
89927,14.81,13.60,198,2968,74.90,23.50,15.83,39,0.00,14.07,19.22,26,0.92,0.00,-0.73,46.06,15.69
89993,14.81,13.60,198,3010,74.90,23.50,16.05,39,0.00,14.07,19.61,26,0.94,0.00,-0.73,46.80,15.69
90059,14.70,13.60,198,3026,74.90,23.50,16.14,39,0.00,14.07,19.22,26,0.93,0.00,-0.73,47.50,16.08
90125,14.59,13.68,198,3051,74.90,24.00,16.27,39,0.00,14.07,19.22,26,0.92,0.00,-0.73,46.84,16.08
90193,14.70,13.60,198,3062,74.90,24.00,16.33,39,0.00,14.07,19.22,27,0.93,0.00,-0.73,47.20,18.04
90258,14.81,13.68,198,3103,74.90,24.00,16.55,39,0.00,14.07,19.61,27,0.92,0.00,-0.73,47.68,18.04
90324,14.81,13.60,198,3120,74.90,24.50,16.64,39,0.00,14.07,19.22,27,0.92,0.00,-0.73,47.83,18.43
90390,14.81,13.68,198,3148,74.90,24.50,16.79,39,0.00,14.07,19.22,27,0.91,0.00,-0.73,48.00,18.43
90456,14.70,13.60,198,3160,74.90,25.00,16.86,39,0.00,14.07,19.61,27,0.91,0.00,-0.73,48.36,19.22
90523,14.81,13.68,198,3200,74.90,24.50,17.06,39,0.00,14.07,19.61,27,0.90,0.00,-0.73,48.75,19.22
90589,14.81,13.60,198,3216,74.90,25.00,16.47,39,0.00,14.07,19.22,27,0.88,0.00,-0.73,48.62,20.39
90655,14.70,13.68,198,3244,74.90,25.00,16.61,39,0.00,14.07,19.22,29,0.90,0.00,-0.73,49.13,20.39
90722,14.70,13.68,198,3262,74.90,25.00,16.70,39,0.00,14.07,19.22,29,0.90,0.00,-0.73,49.43,20.39
90788,14.70,13.68,198,3295,74.90,26.00,16.87,39,0.00,14.07,19.22,29,0.89,0.00,-0.73,48.92,20.39
90854,14.81,13.68,198,3301,74.90,25.50,16.90,39,0.00,13.93,19.22,29,0.89,0.00,-0.87,49.52,20.39
90921,14.81,13.68,198,3328,74.90,26.00,17.04,39,0.00,13.93,19.22,29,0.89,0.00,-0.87,50.12,20.39
90986,14.81,13.68,198,3366,74.90,26.50,17.23,39,0.00,13.93,19.22,29,0.88,0.00,-0.87,49.07,20.39
91054,14.81,13.68,198,3383,74.90,26.50,17.32,39,0.00,13.93,19.22,29,0.88,0.00,-0.87,50.27,20.39
91119,14.81,13.68,198,3400,74.90,26.50,17.41,39,0.00,13.93,19.22,29,0.88,0.00,-0.87,49.98,20.39
91186,14.81,13.60,198,3412,74.90,27.00,17.47,39,0.00,13.78,19.22,30,0.87,0.00,-1.02,50.27,20.39
91252,14.81,13.68,198,3450,74.90,27.50,16.93,39,0.00,13.78,19.22,30,0.87,0.00,-1.02,49.82,20.00
91317,14.81,13.68,198,3474,74.90,27.00,17.79,39,0.00,13.78,19.22,30,0.87,0.00,-1.02,49.82,20.00
91384,14.93,13.68,198,3477,74.90,27.00,17.80,39,0.00,13.78,19.22,30,0.87,0.00,-1.02,50.73,20.00
91450,14.93,13.68,198,3503,74.90,27.00,17.93,39,0.00,13.78,16.86,30,0.82,0.00,-1.02,51.17,20.00
91516,14.81,13.68,198,3512,74.90,30.50,14.24,39,0.00,10.30,0.00,30,0.51,0.00,-4.50,25.74,8.24
91582,12.98,13.76,198,3474,74.90,34.00,0.00,39,0.00,6.82,0.00,30,0.36,0.00,-7.98,17.11,8.24
91648,11.83,13.76,198,3374,74.90,32.50,0.00,39,0.00,5.22,0.00,32,0.29,0.00,-9.58,11.62,0.00
91715,14.47,13.68,198,3272,74.90,30.50,0.00,39,0.00,4.50,0.00,32,0.26,0.00,-10.30,15.98,0.00
91781,19.41,13.76,198,3197,74.90,28.50,0.00,39,0.00,4.21,0.00,32,0.18,0.00,-10.59,11.37,0.00
91847,23.31,13.68,198,3090,74.90,27.00,0.00,39,0.00,4.06,0.00,32,0.26,0.00,-10.74,11.49,0.00
91913,23.54,13.76,198,3010,74.90,24.50,0.00,39,0.00,3.92,0.00,32,0.23,0.00,-10.88,14.14,0.00
91979,23.89,13.68,198,2933,74.90,22.00,0.00,39,0.00,3.92,0.00,32,0.16,0.00,-10.88,8.29,0.00
92046,23.66,13.76,198,2848,74.90,19.00,0.00,39,0.00,3.77,0.00,32,0.26,0.00,-11.03,13.72,0.00
92112,23.54,13.68,198,2765,74.90,17.50,0.00,39,0.00,3.77,0.00,34,0.26,0.00,-11.03,7.82,0.00
92178,23.66,13.76,198,2679,74.90,17.00,0.00,39,0.00,3.77,0.00,34,0.27,0.00,-11.03,11.54,0.00
92245,23.54,13.68,198,2590,74.90,16.50,0.00,39,0.00,3.77,0.00,34,0.22,0.00,-11.03,7.41,0.00
92312,23.77,13.76,198,2504,74.90,15.50,0.00,39,0.00,3.77,0.00,34,0.22,0.00,-11.03,9.33,0.00
92377,23.77,13.68,198,2414,74.90,15.50,0.00,39,0.00,3.77,0.00,34,0.24,0.00,-11.03,6.31,0.00
92444,23.89,13.68,198,2346,74.90,15.00,0.00,39,0.00,3.77,0.00,34,0.17,0.00,-11.03,9.51,0.00
92509,23.66,13.68,198,2256,74.90,14.50,0.00,39,0.00,3.92,1.18,34,0.27,0.00,-10.88,6.36,0.00
92575,23.89,13.68,198,2185,74.90,14.00,5.13,39,0.00,4.06,2.75,34,0.22,0.00,-10.74,9.95,0.00
92642,24.00,13.68,198,2120,74.90,16.00,3.62,39,0.00,4.35,3.53,34,0.25,0.00,-10.45,8.00,0.00
92708,23.77,13.68,198,2117,74.90,20.00,4.07,39,0.00,4.35,4.71,34,0.25,0.00,-10.45,8.96,0.00
92775,23.66,13.68,198,2153,74.90,30.00,4.13,39,0.00,4.50,6.67,34,0.30,0.00,-10.30,9.00,0.00
92840,23.54,13.68,198,2196,74.90,32.50,4.68,39,0.00,4.79,7.45,34,0.32,0.00,-10.01,10.74,0.00
92906,21.25,13.60,198,2300,74.90,32.50,5.40,39,0.00,5.37,10.20,34,0.46,0.00,-9.43,13.02,0.00
92973,15.16,13.76,198,2490,74.90,31.50,8.50,39,0.00,6.67,12.16,34,0.59,0.00,-8.13,19.37,0.00
93038,14.01,13.68,198,2576,74.90,30.50,9.89,39,0.00,7.69,12.94,34,0.67,0.00,-7.11,24.79,0.00
93104,12.98,13.68,198,2410,74.90,30.50,9.26,39,0.00,8.85,13.33,34,0.66,0.00,-5.95,26.51,0.78
93171,12.29,13.68,198,2424,74.90,30.00,8.79,39,0.00,9.58,15.29,34,0.73,0.00,-5.22,26.72,0.78
93238,12.63,13.68,198,2520,74.90,27.00,10.21,39,0.00,10.30,16.08,34,0.81,0.00,-4.50,29.79,4.31
93304,14.59,13.68,198,2412,74.90,28.00,10.81,39,0.00,11.03,17.25,34,0.78,0.00,-3.77,31.43,4.31
93370,14.93,13.68,198,2496,74.90,25.00,11.18,39,0.00,11.61,18.43,34,0.87,0.00,-3.19,31.98,6.27
93436,14.47,13.68,198,2461,74.90,25.00,12.08,39,0.00,12.19,18.82,34,0.85,0.00,-2.61,35.60,6.27
93503,14.70,13.68,198,2477,74.90,24.50,11.10,39,0.00,12.62,19.22,34,0.87,0.00,-2.18,34.88,10.59
93569,14.47,13.60,198,2502,74.90,23.50,11.74,39,0.00,12.91,19.61,34,0.88,0.00,-1.89,35.84,10.59
93634,15.04,13.68,198,2518,74.90,23.50,12.23,39,0.00,13.20,20.00,34,0.88,0.00,-1.60,36.93,12.16
93701,15.04,13.68,198,2518,74.90,24.00,12.36,39,0.00,13.35,20.39,34,0.89,0.00,-1.45,37.18,12.16
93767,15.16,13.68,198,2522,74.90,23.50,12.44,39,0.00,13.49,20.39,34,0.91,0.00,-1.31,37.53,12.55
93832,15.16,13.68,198,2552,74.90,23.50,12.91,39,0.00,13.64,20.39,34,0.88,0.00,-1.16,38.16,13.33
93899,15.04,13.68,198,2550,74.90,23.00,13.06,39,0.00,13.78,20.39,34,0.94,0.00,-1.02,38.43,13.33
93966,15.04,13.68,198,2584,74.90,22.50,13.60,39,0.00,13.78,20.39,34,0.91,0.00,-1.02,39.12,13.33
94033,14.93,13.68,198,2577,74.90,22.50,13.78,39,0.00,13.93,20.39,34,0.94,0.00,-0.87,39.79,13.33
94099,14.93,13.68,198,2581,74.90,22.50,13.74,39,0.00,14.07,20.39,34,0.93,0.00,-0.73,40.39,13.33
94165,14.81,13.68,198,2598,74.90,22.50,13.76,39,0.00,14.07,20.39,34,0.96,0.00,-0.73,40.37,13.33
94231,14.93,13.68,198,2606,74.90,22.00,13.86,39,0.00,14.07,20.39,34,0.95,0.00,-0.73,41.15,13.33
94297,14.81,13.68,198,2628,74.90,22.50,13.90,39,0.00,14.22,20.39,34,0.96,0.00,-0.58,41.74,13.33
94364,14.70,13.68,198,2646,74.90,22.00,14.11,39,0.00,14.22,20.00,34,0.96,0.00,-0.58,42.03,12.94
94430,14.81,13.68,198,2651,74.90,22.00,14.14,39,0.00,14.22,20.00,35,0.97,0.00,-0.58,42.56,12.94
94497,14.81,13.68,198,2671,74.90,22.50,14.14,38,0.00,14.36,20.00,35,0.96,0.00,-0.44,42.61,12.55
94562,14.70,13.68,198,2671,74.90,22.00,14.81,38,0.00,14.36,19.61,35,1.00,0.00,-0.44,42.58,12.55
94629,14.81,13.68,198,2685,74.90,22.00,14.32,38,0.00,14.36,19.61,35,0.96,0.00,-0.44,43.11,12.16
94696,14.81,13.60,198,2696,74.90,22.00,14.95,38,0.00,14.36,19.61,35,0.98,0.00,-0.44,43.24,12.16
94762,14.81,13.68,198,2700,74.90,22.00,14.97,38,0.00,14.36,19.61,35,0.97,0.00,-0.44,43.70,12.16
94828,14.81,13.68,198,2722,74.90,22.00,15.10,38,0.00,14.36,19.61,35,0.97,0.00,-0.44,43.77,12.16
94894,14.81,13.68,198,2721,74.90,22.00,15.09,38,0.00,14.36,19.61,35,0.97,0.00,-0.44,44.30,11.76
94960,14.81,13.68,198,2745,74.90,22.00,14.64,38,0.00,14.36,19.61,36,0.98,0.00,-0.44,44.37,11.76
95026,14.81,13.68,198,2743,74.90,21.50,15.21,38,0.00,14.36,19.61,36,0.98,0.00,-0.44,44.48,11.76
95092,14.93,13.68,198,2765,74.90,22.00,15.34,38,0.00,14.36,19.22,36,0.97,0.00,-0.44,44.87,11.76
95159,14.81,13.68,198,2774,74.90,22.00,15.38,38,0.00,14.36,19.22,36,0.96,0.00,-0.44,45.18,10.98
95226,14.70,13.68,198,2776,74.90,22.50,14.80,38,0.00,14.22,18.43,36,0.93,0.00,-0.58,44.92,10.98
95292,14.70,13.68,198,2797,74.90,23.50,14.32,38,0.00,14.07,18.04,36,0.93,0.00,-0.73,43.90,9.80
95357,14.93,13.60,198,2814,74.90,24.50,14.41,38,0.00,13.78,17.25,36,0.88,0.00,-1.02,42.79,9.80
95424,15.04,13.68,198,2830,74.90,25.50,13.89,38,0.00,13.49,16.86,37,0.85,0.00,-1.31,41.71,7.45
95489,15.04,13.68,198,2838,74.90,26.00,13.92,38,0.00,13.20,16.47,37,0.83,0.00,-1.60,40.62,7.45
95557,15.16,13.68,198,2849,74.90,27.00,13.37,38,0.00,12.91,15.29,37,0.81,0.00,-1.89,39.79,5.88
95622,14.93,13.60,198,2858,74.90,28.00,12.80,38,0.00,12.33,14.12,37,0.77,0.00,-2.47,38.70,5.88
95688,14.70,13.68,198,2854,74.90,29.50,12.17,38,0.00,11.61,12.94,37,0.72,0.00,-3.19,35.83,2.35
95755,14.59,13.68,198,2860,74.90,31.00,11.59,38,0.00,11.03,12.16,37,0.67,0.00,-3.77,33.78,2.35
95821,14.36,13.68,198,2868,74.90,32.00,10.40,38,0.00,10.45,11.37,37,0.63,0.00,-4.35,30.55,0.00
95888,14.47,13.60,198,2873,74.90,32.00,9.81,38,0.00,9.87,10.98,38,0.58,0.00,-4.93,29.46,0.00
95954,14.70,13.68,198,2889,74.90,32.50,9.86,38,0.00,9.29,10.59,38,0.55,0.00,-5.51,27.13,0.00
96019,14.70,13.68,198,2894,74.90,33.00,9.26,38,0.00,8.85,10.20,38,0.49,0.00,-5.95,25.48,0.00
96087,14.70,13.68,198,2898,74.90,33.00,8.65,38,0.00,8.42,9.80,38,0.48,0.00,-6.38,23.55,0.00
96153,14.81,13.68,198,2898,74.90,33.50,8.04,38,0.00,8.13,9.41,38,0.47,0.00,-6.67,22.41,0.00
96218,15.27,13.68,198,2893,74.90,33.50,8.02,38,0.00,7.98,9.41,38,0.47,0.00,-6.82,21.98,0.00
96285,15.27,13.68,198,2900,74.90,34.00,7.42,38,0.00,7.69,9.02,38,0.43,0.00,-7.11,21.11,0.00
96350,15.04,13.68,198,2917,74.90,34.00,8.09,38,0.00,7.55,9.02,39,0.42,0.00,-7.25,20.43,0.00
96416,15.27,13.68,198,2922,74.90,34.00,7.48,38,0.00,7.40,8.63,39,0.41,0.00,-7.40,20.26,0.00
96483,15.27,13.60,198,2917,74.90,34.00,7.47,38,0.00,7.25,8.63,39,0.44,0.00,-7.55,19.74,0.00
96550,15.16,13.76,198,2911,74.90,34.00,7.45,38,0.00,7.11,8.63,39,0.40,0.00,-7.69,19.42,0.00
96616,15.04,13.68,198,2906,74.90,34.00,7.44,38,0.00,6.96,8.63,39,0.39,0.00,-7.84,19.42,0.00
96683,14.93,13.68,198,2922,74.90,34.00,7.48,38,0.00,6.82,8.24,39,0.38,0.00,-7.98,18.88,0.00
96748,14.81,13.68,198,2927,74.90,34.00,7.49,38,0.00,6.67,8.24,39,0.38,0.00,-8.13,18.59,0.00
96814,14.81,13.68,198,2922,74.90,34.00,7.48,38,0.00,6.67,7.84,40,0.37,0.00,-8.13,18.21,0.00
96881,14.70,13.68,198,2912,74.90,34.00,6.83,38,0.00,6.53,7.84,40,0.37,0.00,-8.27,17.90,0.00
96947,14.59,13.76,198,2916,74.90,34.00,6.84,38,0.00,6.38,7.45,40,0.36,0.00,-8.42,17.67,0.00
97013,14.59,13.68,198,2911,74.90,34.00,6.83,38,0.00,6.24,7.45,40,0.35,0.00,-8.56,17.22,0.00
97079,14.47,13.68,198,2932,74.90,34.00,6.88,38,0.00,6.24,7.45,40,0.34,0.00,-8.56,16.93,0.00
97145,14.59,13.76,198,2928,74.90,34.00,6.87,38,0.00,6.09,7.06,40,0.34,0.00,-8.71,16.66,0.00
97211,14.70,13.76,198,2919,74.90,34.00,6.85,38,0.00,5.95,7.06,40,0.33,0.00,-8.85,16.32,0.00
97277,14.70,13.76,198,2919,74.90,34.00,6.85,38,0.00,5.95,6.67,40,0.33,0.00,-8.85,16.25,0.00
97345,14.59,13.68,198,2917,74.90,34.00,6.22,38,0.00,5.80,6.67,40,0.33,0.00,-9.00,16.11,0.00
97409,14.70,13.76,198,2936,74.90,34.00,6.26,38,0.00,5.80,6.67,40,0.32,0.00,-9.00,15.98,0.00
97476,14.59,13.68,198,2930,74.90,34.00,6.25,38,0.00,5.66,6.67,40,0.32,0.00,-9.14,15.84,0.00
97542,14.59,13.76,198,2924,74.90,34.50,6.24,38,0.00,5.66,6.67,40,0.32,0.00,-9.14,15.70,0.00
97608,14.47,13.76,198,2919,74.90,34.00,6.23,38,0.00,5.66,6.67,40,0.28,0.00,-9.14,15.57,0.00
97675,14.59,13.76,198,2927,74.90,34.50,6.24,38,0.00,5.66,6.67,40,0.31,0.00,-9.14,15.37,0.00
97741,14.70,13.76,198,2940,74.90,34.50,6.27,38,0.00,5.66,6.67,40,0.28,0.00,-9.14,15.37,0.00
97808,14.70,13.68,198,2932,74.90,34.50,6.25,38,0.00,5.51,6.67,40,0.32,0.00,-9.29,15.29,0.00
97873,14.59,13.68,198,2918,74.90,34.50,6.23,38,0.00,5.51,6.27,40,0.31,0.00,-9.29,15.29,0.00
97940,14.47,13.76,198,2922,74.90,34.50,6.23,38,0.00,5.51,6.27,40,0.31,0.00,-9.29,15.03,0.00
98007,14.47,13.68,198,2932,74.90,34.50,6.25,38,0.00,5.51,6.27,40,0.31,0.00,-9.29,14.90,0.00
98073,14.36,13.68,198,2939,74.90,34.50,6.27,37,0.00,5.37,6.27,40,0.31,0.00,-9.43,15.03,0.00
