Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%)
341429,14.81,13.68,180,910,74.90,12.50,1.55,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
341501,14.81,13.68,180,904,74.90,13.00,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
341572,14.81,13.68,180,905,74.90,13.50,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
341642,14.81,13.68,180,902,74.90,13.50,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
341712,14.81,13.68,180,899,74.90,14.50,1.53,32,0.00,4.64,0.00,0,0.25,0.00,0.0,-10.30,3.60,0.00
341783,14.81,13.68,180,888,74.90,13.50,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
341853,14.81,13.68,180,900,74.90,13.50,1.53,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
341924,14.81,13.68,180,904,74.90,13.00,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
341994,14.81,13.68,180,894,74.90,14.00,1.53,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
342066,14.81,13.68,180,903,74.90,13.00,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.63,0.00
342137,14.81,13.68,180,900,74.90,13.00,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.63,0.00
342207,14.81,13.68,180,903,74.90,13.00,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
342278,14.81,13.68,180,896,74.90,14.00,1.53,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
342349,14.81,13.68,180,904,74.90,13.00,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
342419,14.81,13.68,180,900,74.90,12.50,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.63,0.00
342490,14.81,13.60,180,908,74.90,12.50,1.55,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
342561,14.81,13.68,180,909,74.90,12.00,1.55,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
342632,14.93,13.60,180,912,74.90,12.50,1.56,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
342702,14.81,13.60,180,909,74.90,12.00,1.56,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.56,0.00
342774,14.81,13.68,180,913,74.90,13.00,1.55,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.56,0.00
342843,14.81,13.60,180,909,74.90,13.00,1.55,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
342914,14.81,13.68,180,901,74.90,13.50,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
342985,14.81,13.60,180,902,74.90,13.50,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
343056,14.81,13.68,180,894,74.90,14.00,1.53,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
343126,14.81,13.60,180,900,74.90,14.00,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
343197,14.93,13.68,180,894,74.90,14.00,1.53,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
343267,14.81,13.60,180,901,74.90,13.00,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
343339,14.93,13.68,180,899,74.90,13.00,1.53,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
343409,14.70,13.68,180,902,74.90,13.00,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
343480,14.81,13.68,180,908,74.90,12.50,1.55,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
343551,14.70,13.68,180,912,74.90,14.00,1.53,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
343623,14.81,13.60,180,895,74.90,13.50,1.53,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
343693,14.81,13.68,180,899,74.90,13.50,1.53,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
343763,14.70,13.60,180,904,74.90,13.00,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
343834,14.81,13.68,180,899,74.90,13.50,1.53,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
343905,14.70,13.60,180,904,74.90,13.00,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
343976,14.81,13.68,180,902,74.90,13.50,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
344045,14.81,13.68,180,906,74.90,13.00,1.55,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
344117,15.04,13.68,180,905,74.90,13.00,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
344187,14.81,13.60,180,906,74.90,14.00,1.55,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
344259,14.93,13.68,180,900,74.90,13.50,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
344329,14.81,13.68,180,904,74.90,13.50,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
344400,14.93,13.68,180,902,74.90,13.50,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
344471,14.81,13.68,180,904,74.90,13.50,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
344541,14.81,13.76,180,906,74.90,13.00,1.55,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.56,0.00
344612,14.81,13.68,180,890,74.90,15.00,1.52,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
344683,14.70,13.68,180,892,74.90,14.50,1.52,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
344753,14.93,13.68,180,901,74.90,13.50,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
344824,14.70,13.68,180,908,74.90,13.00,1.55,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
344895,14.81,13.68,180,902,74.90,13.50,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
344965,14.81,13.68,180,900,74.90,14.00,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
345036,14.93,13.68,180,898,74.90,14.00,1.53,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
345106,14.81,13.68,180,901,74.90,13.50,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
345177,14.93,13.68,180,902,74.90,13.00,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
345248,14.81,13.68,180,904,74.90,13.00,1.54,32,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
345319,15.04,13.68,180,905,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
345389,14.81,13.68,180,908,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
345460,14.81,13.68,180,912,74.90,12.50,1.56,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
345532,14.81,13.68,180,907,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
345602,14.70,13.68,180,907,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
345672,14.81,13.60,180,898,74.90,14.00,1.53,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
345744,14.70,13.68,180,900,74.90,14.00,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
345815,14.81,13.60,180,898,74.90,13.50,1.53,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
345884,14.70,13.68,180,900,74.90,14.00,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
345955,14.81,13.68,180,908,74.90,12.50,1.55,33,0.00,4.64,0.00,0,0.23,0.00,0.0,-10.30,3.60,0.00
346026,14.81,13.68,180,914,74.90,11.50,1.56,33,0.00,4.64,0.00,0,0.23,0.00,0.0,-10.30,3.58,0.00
346097,14.81,13.60,180,922,74.90,12.50,1.57,33,0.00,4.64,0.00,0,0.23,0.00,0.0,-10.30,3.56,0.00
346168,14.70,13.68,180,914,74.90,13.00,1.56,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.56,0.00
346238,14.81,13.68,180,910,74.90,14.00,1.53,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
346309,14.81,13.68,180,898,74.90,14.00,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.61,0.00
346381,14.81,13.68,180,900,74.90,14.00,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
346450,14.93,13.68,180,911,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
346521,14.81,13.68,180,912,74.90,13.00,1.56,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
346591,14.93,13.68,180,914,74.90,12.50,1.56,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
346663,14.81,13.76,180,914,74.90,12.50,1.56,33,0.00,4.64,0.00,0,0.23,0.00,0.0,-10.30,3.58,0.00
346732,14.93,13.68,180,921,74.90,11.50,1.57,33,0.00,4.64,0.00,0,0.23,0.00,0.0,-10.30,3.58,0.00
346805,14.81,13.68,180,919,74.90,12.00,1.57,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.56,0.00
346874,14.81,13.68,180,922,74.90,13.00,1.57,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
346945,14.81,13.68,180,912,74.90,13.00,1.56,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
347015,14.81,13.68,180,912,74.90,13.50,1.56,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
347087,14.81,13.60,180,909,74.90,13.00,1.56,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
347157,14.81,13.76,180,914,74.90,13.50,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
347228,14.81,13.68,180,914,74.90,13.00,1.56,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
347299,14.81,13.68,180,905,74.90,14.00,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
347370,14.81,13.68,180,913,74.90,13.00,1.56,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
347441,14.81,13.68,180,910,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
347512,14.81,13.76,180,918,74.90,12.50,1.57,33,0.00,4.64,0.00,0,0.23,0.00,0.0,-10.30,3.56,0.00
347582,14.81,13.76,180,915,74.90,13.00,1.56,33,0.00,4.64,0.00,0,0.23,0.00,0.0,-10.30,3.56,0.00
347653,14.81,13.68,180,920,74.90,12.50,1.57,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.56,0.00
347723,14.81,13.68,180,911,74.90,14.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.56,0.00
347793,14.81,13.76,180,906,74.90,15.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
347865,14.81,13.68,180,896,74.90,14.00,1.53,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
347936,14.81,13.68,180,902,74.90,14.50,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
348007,14.81,13.68,180,898,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
348076,14.93,13.68,180,908,74.90,13.50,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
348146,15.04,13.68,180,915,74.90,12.50,1.56,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
348218,14.93,13.68,180,918,74.90,12.00,1.57,33,0.00,4.64,0.00,0,0.23,0.00,0.0,-10.30,3.58,0.00
348289,15.04,13.68,180,920,74.90,12.00,1.57,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.56,0.00
348359,14.93,13.68,180,904,74.90,14.00,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
348430,14.93,13.68,180,901,74.90,14.00,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
348501,14.81,13.68,180,897,74.90,14.50,1.53,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
348571,14.93,13.68,180,906,74.90,13.50,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
348643,14.81,13.68,180,901,74.90,13.50,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.63,0.00
348713,14.81,13.68,180,904,74.90,13.50,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
348784,14.81,13.68,180,905,74.90,13.00,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
348855,14.81,13.68,180,910,74.90,14.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
348925,14.81,13.68,180,901,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
348996,14.81,13.68,180,909,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
349066,14.81,13.68,180,910,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
349138,14.81,13.60,180,908,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
349208,14.81,13.68,180,908,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
349278,14.81,13.60,180,903,74.90,13.50,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
349349,14.81,13.68,180,910,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
349420,14.81,13.60,180,910,74.90,13.50,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
349490,14.81,13.68,180,916,74.90,13.00,1.56,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
349561,14.81,13.60,180,909,74.90,13.50,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
349632,14.81,13.68,180,912,74.90,13.00,1.56,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
349703,14.70,13.60,180,917,74.90,12.00,1.56,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
349774,14.70,13.60,180,917,74.90,13.50,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
349844,14.81,13.68,180,905,74.90,14.00,1.53,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
349915,14.70,13.68,180,894,74.90,14.50,1.53,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
349985,14.70,13.68,180,894,74.90,14.50,1.53,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
350055,14.81,13.68,180,891,74.90,15.00,1.52,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
350127,14.70,13.68,180,898,74.90,14.00,1.53,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
350197,14.81,13.68,180,906,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
350268,14.70,13.68,180,912,74.90,12.50,1.56,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
350338,14.81,13.60,180,910,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
350409,14.70,13.68,180,909,74.90,14.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
350479,14.81,13.68,180,902,74.90,14.00,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
350551,14.70,13.68,180,901,74.90,14.50,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
350622,14.81,13.68,180,896,74.90,14.50,1.53,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
350691,14.70,13.68,180,893,74.90,14.00,1.53,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
350763,14.93,13.68,180,896,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
350833,14.81,13.68,180,902,74.90,13.50,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
350905,14.70,13.68,180,909,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
350974,14.81,13.68,180,914,74.90,12.50,1.56,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
351046,14.81,13.68,180,913,74.90,12.50,1.56,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
351116,14.81,13.68,180,908,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
351187,14.70,13.68,180,904,74.90,13.50,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
351257,14.81,13.68,180,898,74.90,14.00,1.53,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
351329,14.81,13.68,180,899,74.90,14.00,1.53,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
351399,14.81,13.68,180,896,74.90,13.00,1.53,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
351470,14.81,13.68,180,906,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
351540,14.81,13.68,180,907,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
351611,14.81,13.68,180,911,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
351683,14.81,13.68,180,913,74.90,13.00,1.56,33,0.00,4.64,0.00,0,0.23,0.00,0.0,-10.30,3.56,0.00
351753,14.81,13.68,180,903,74.90,14.00,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
351824,14.70,13.68,180,901,74.90,14.00,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
351894,14.81,13.68,180,898,74.90,14.00,1.53,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
351965,14.81,13.68,180,905,74.90,13.50,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
352036,14.93,13.68,180,906,74.90,13.50,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
352106,14.70,13.68,180,902,74.90,13.50,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
352178,14.81,13.68,180,906,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
352248,14.70,13.68,180,911,74.90,13.50,1.56,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
352318,14.81,13.68,180,905,74.90,13.00,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
352389,14.70,13.60,181,908,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
352459,14.81,13.60,181,908,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
352530,14.81,13.68,180,911,74.90,13.50,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
352601,14.70,13.60,181,906,74.90,13.50,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
352671,14.81,13.68,181,900,74.90,14.00,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
352743,14.70,13.60,181,900,74.90,14.00,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
352814,14.81,13.68,181,896,74.90,13.50,1.53,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
352884,14.81,13.60,181,902,74.90,14.00,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
352956,14.81,13.68,181,908,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
353026,14.81,13.68,181,908,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
353096,14.81,13.68,181,909,74.90,13.50,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.56,0.00
353167,14.70,13.60,181,906,74.90,14.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
353237,14.81,13.68,181,901,74.90,14.00,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
353309,14.70,13.68,181,897,74.90,14.00,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
353378,14.70,13.60,181,901,74.90,14.00,1.53,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
353450,14.70,13.68,181,899,74.90,14.00,1.53,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
353520,14.70,13.68,181,902,74.90,13.50,1.54,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
353592,14.70,13.68,181,911,74.90,12.50,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
353662,14.70,13.68,181,906,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
353733,14.81,13.68,181,911,74.90,12.50,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
353804,14.81,13.68,181,908,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
353874,14.81,13.68,181,911,74.90,12.50,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.56,0.00
353945,14.70,13.68,181,908,74.90,13.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
354015,14.81,13.68,181,906,74.90,14.00,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
354086,14.70,13.68,181,898,74.90,14.00,1.53,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
354157,14.81,13.68,181,894,74.90,14.50,1.53,33,0.00,4.64,0.00,0,0.25,0.00,0.0,-10.30,3.63,0.00
354227,14.81,13.68,181,891,74.90,14.00,1.53,33,0.00,4.64,0.00,0,0.25,0.00,0.0,-10.30,3.69,0.00
354298,14.81,13.68,181,897,74.90,14.00,1.53,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
354370,14.93,13.68,181,909,74.90,12.50,1.55,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
354439,14.81,13.68,181,913,74.90,12.00,1.56,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
354511,14.93,13.60,181,920,74.90,11.50,1.57,33,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
354582,14.81,13.68,181,910,74.90,12.50,1.55,34,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
354652,14.93,13.68,181,912,74.90,12.50,1.56,34,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
354722,14.81,13.68,181,905,74.90,13.50,1.54,34,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
354793,14.81,13.68,181,902,74.90,13.50,1.54,34,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
354864,14.81,13.68,181,896,74.90,13.00,1.53,34,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
354934,14.81,13.68,181,905,74.90,13.00,1.54,34,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
355006,14.81,13.68,181,904,74.90,12.50,1.54,34,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
355076,14.81,13.68,181,910,74.90,13.00,1.55,34,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
355148,14.81,13.68,181,908,74.90,12.50,1.56,34,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
355218,14.81,13.68,181,912,74.90,14.00,1.54,34,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
355288,14.70,13.68,181,899,74.90,14.00,1.53,34,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.56,0.00
355359,14.81,13.68,181,899,74.90,14.00,1.53,34,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.65,0.00
355430,14.70,13.68,181,902,74.90,13.50,1.54,34,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.62,0.00
355501,14.81,13.68,181,899,74.90,14.00,1.53,34,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.58,0.00
355571,14.70,13.60,181,901,74.90,13.50,1.54,34,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
355642,14.81,13.68,181,899,74.90,14.00,1.53,34,0.00,4.64,0.00,0,0.24,0.00,0.0,-10.30,3.60,0.00
