Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Knock Count (Combined) (Knock Events),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Throttle Sensor Voltage (V),A/F Learning #1 (%)
13435,23.66,13.84,174,2726,74.90,17.00,0.00,31,0.00,3.63,0.00,70,0.17,0.00,0,0.0,-11.17,8.06,0.00,0.54,-10.94
13513,23.54,13.76,174,2720,74.90,17.00,0.00,31,0.00,3.48,0.00,70,0.18,0.00,0,0.0,-11.32,7.89,0.00,0.54,-10.94
13590,23.54,13.84,174,2717,74.90,17.00,0.00,31,0.00,3.48,0.00,70,0.17,0.00,0,0.0,-11.32,7.82,0.00,0.54,-10.94
13668,23.66,13.76,174,2716,74.90,17.00,0.00,31,0.00,3.48,0.00,70,0.18,0.00,0,0.0,-11.32,7.90,0.00,0.54,-10.94
13745,23.66,13.84,174,2716,74.90,16.50,0.00,31,0.00,3.48,0.00,70,0.18,0.00,0,0.0,-11.32,7.98,0.00,0.54,-10.94
13824,23.66,13.84,174,2712,74.90,16.50,0.00,31,0.00,3.48,0.00,70,0.18,0.00,0,0.0,-11.32,7.94,0.00,0.54,-10.94
13901,23.89,13.76,174,2695,74.90,16.50,0.00,31,0.00,3.48,0.00,70,0.17,0.00,0,0.0,-11.32,7.90,0.00,0.54,-10.94
13978,23.89,13.84,174,2690,74.90,16.50,0.00,31,0.00,3.48,0.00,70,0.18,0.00,0,0.0,-11.32,7.89,0.00,0.54,-10.94
14056,23.89,13.84,174,2688,74.90,16.50,0.00,31,0.00,3.48,0.00,70,0.18,0.00,0,0.0,-11.32,7.98,0.00,0.54,-10.94
14134,23.89,13.76,174,2683,74.90,16.50,0.00,31,0.00,3.48,0.00,70,0.18,0.00,0,0.0,-11.32,7.89,0.00,0.54,-10.94
14212,23.89,13.76,174,2680,74.90,16.50,0.00,31,0.00,3.48,0.00,70,0.17,0.00,0,0.0,-11.32,7.82,0.00,0.54,-10.94
14289,23.89,13.76,174,2676,74.90,16.50,0.00,31,0.00,3.48,0.00,70,0.17,0.00,0,0.0,-11.32,7.78,0.00,0.54,-10.94
14367,23.89,13.76,174,2672,74.90,16.50,0.00,31,0.00,3.48,0.00,69,0.18,0.00,0,0.0,-11.32,7.74,0.00,0.54,-10.94
14444,24.12,13.76,174,2684,74.90,16.50,0.00,31,0.00,3.48,0.00,69,0.17,0.00,0,0.0,-11.32,7.74,0.00,0.54,-10.94
14523,23.66,13.84,174,2680,74.90,16.50,0.00,31,0.00,3.48,0.00,69,0.18,0.00,0,0.0,-11.32,7.82,0.00,0.54,-10.94
14600,23.66,13.76,174,2676,74.90,16.50,0.00,31,0.00,3.48,0.00,69,0.18,0.00,0,0.0,-11.32,7.74,0.00,0.54,-10.94
14678,23.54,13.76,174,2667,74.90,16.50,0.00,31,0.00,3.48,0.00,69,0.17,0.00,0,0.0,-11.32,7.66,0.00,0.54,-10.94
14755,23.89,13.76,174,2666,74.90,16.50,0.00,31,0.00,3.48,0.00,69,0.18,0.00,0,0.0,-11.32,7.74,0.00,0.54,-10.94
14833,23.77,13.76,174,2652,74.90,16.50,0.00,31,0.00,3.48,0.00,68,0.17,0.00,0,0.0,-11.32,7.82,0.00,0.54,-10.94
14910,24.00,13.76,174,2649,74.90,16.50,0.00,31,0.00,3.48,0.00,68,0.18,0.00,0,0.0,-11.32,5.18,0.00,0.54,-10.94
14988,24.12,13.76,174,2645,74.90,16.50,0.00,31,0.00,3.48,0.00,68,0.17,0.00,0,0.0,-11.32,7.65,0.00,0.54,-10.94
15065,23.54,13.76,174,2648,74.90,16.50,0.00,31,0.00,3.48,0.00,68,0.17,0.00,0,0.0,-11.32,7.66,0.00,0.54,-10.94
15144,23.77,13.84,174,2645,74.90,16.50,0.00,31,0.00,3.48,0.00,68,0.18,0.00,0,0.0,-11.32,7.70,0.00,0.54,-10.94
15220,23.89,13.84,174,2642,74.90,16.50,0.00,31,0.00,3.48,0.00,68,0.17,0.00,0,0.0,-11.32,7.65,0.00,0.54,-10.94
15299,24.00,13.84,174,2642,74.90,16.50,0.00,31,0.00,3.48,0.00,68,0.17,0.00,0,0.0,-11.32,7.62,0.00,0.54,-10.94
15376,24.00,13.76,174,2627,74.90,16.50,0.00,31,0.00,3.48,0.00,68,0.18,0.00,0,0.0,-11.32,7.65,0.00,0.54,-10.94
15454,23.66,13.76,174,2623,74.90,16.50,0.00,31,0.00,3.48,0.00,68,0.17,0.00,0,0.0,-11.32,7.62,0.00,0.54,-10.94
15531,23.77,13.76,174,2613,74.90,16.50,0.00,31,0.00,3.48,0.00,68,0.18,0.00,0,0.0,-11.32,7.66,0.00,0.54,-10.94
15609,24.00,13.76,174,2624,74.90,16.50,0.00,31,0.00,3.48,0.00,68,0.17,0.00,0,0.0,-11.32,7.57,0.00,0.54,-10.94
15686,24.00,13.76,174,2623,74.90,16.50,0.00,31,0.00,3.48,0.00,68,0.18,0.00,0,0.0,-11.32,7.57,0.00,0.54,-10.94
15764,23.77,13.76,174,2620,74.90,16.50,0.00,31,0.00,3.48,0.00,68,0.17,0.00,0,0.0,-11.32,7.57,0.00,0.54,-10.94
15842,23.54,13.76,174,2620,74.90,16.50,0.00,31,0.00,3.48,0.00,68,0.17,0.00,0,0.0,-11.32,7.66,0.00,0.54,-10.94
15920,23.89,13.76,174,2600,74.90,16.50,0.00,31,0.00,3.48,0.00,68,0.18,0.00,0,0.0,-11.32,7.57,0.00,0.54,-10.94
15997,23.54,13.76,174,2595,74.90,16.50,0.00,31,0.00,3.48,0.00,68,0.17,0.00,0,0.0,-11.32,7.62,0.00,0.54,-10.94
16075,23.77,13.76,174,2603,74.90,16.50,0.00,31,0.00,3.48,0.00,68,0.17,0.00,0,0.0,-11.32,7.41,0.00,0.54,-10.94
16153,23.89,13.76,174,2600,74.90,16.50,0.00,31,0.00,3.48,0.00,68,0.17,0.00,0,0.0,-11.32,7.50,0.00,0.54,-10.94
16231,23.89,13.84,174,2598,74.90,16.50,0.00,31,0.00,3.48,0.00,66,0.17,0.00,0,0.0,-11.32,7.41,0.00,0.54,-10.94
16307,23.89,13.76,174,2582,74.90,16.50,0.00,31,0.00,3.48,0.00,66,0.17,0.00,0,0.0,-11.32,7.41,0.00,0.54,-10.94
16385,23.77,13.84,174,2576,74.90,16.50,0.00,31,0.00,3.48,0.00,66,0.17,0.00,0,0.0,-11.32,7.46,0.00,0.54,-10.94
16462,23.77,13.84,174,2585,74.90,16.50,0.00,31,0.00,3.48,0.00,66,0.17,0.00,0,0.0,-11.32,7.45,0.00,0.54,-10.94
16540,23.54,13.84,174,2582,74.90,16.50,0.00,31,0.00,3.48,0.00,66,0.17,0.00,0,0.0,-11.32,7.46,0.00,0.54,-10.94
16617,23.77,13.84,174,2568,74.90,16.00,0.00,31,0.00,3.48,0.00,66,0.18,0.00,0,0.0,-11.32,7.57,0.00,0.54,-10.94
16696,23.77,13.84,174,2566,74.90,16.00,0.00,31,0.00,3.48,0.78,66,0.20,0.00,0,0.0,-11.17,8.64,0.00,0.58,-10.94
16773,23.77,13.84,174,2569,74.90,18.00,3.83,31,0.00,3.63,2.35,66,0.24,0.00,0,0.0,-11.03,9.43,0.00,0.62,-10.94
16852,23.66,13.84,174,2586,74.90,26.50,6.07,31,0.00,4.64,7.45,66,0.42,0.00,0,0.0,-10.16,15.01,0.00,0.80,-10.94
16929,23.43,13.84,174,2625,74.90,37.00,7.28,31,0.00,5.66,9.80,66,0.54,0.00,0,0.0,-9.14,20.25,0.00,0.86,-10.94
17006,23.20,13.76,174,2510,74.90,37.00,8.57,31,0.00,6.53,10.59,66,0.56,0.00,0,0.0,-7.40,24.41,0.00,0.90,-10.94
17084,14.13,13.76,174,2593,74.90,37.00,8.30,31,0.00,7.40,12.16,66,0.63,0.00,0,0.0,-6.82,26.51,0.00,0.94,-8.59
17161,12.52,13.84,174,2557,74.90,34.00,9.24,31,0.00,7.98,12.94,66,0.69,0.00,0,0.0,-6.24,28.59,0.00,0.96,-8.59
17239,13.44,13.76,174,2584,74.90,33.50,9.68,31,0.00,9.29,13.73,66,0.72,0.00,0,0.0,-5.51,30.13,0.00,1.00,-8.59
17317,13.90,13.84,174,2549,74.90,31.50,10.88,31,0.00,9.87,15.69,66,0.81,0.00,0,0.0,-4.93,32.68,0.00,1.06,-8.59
17395,14.36,13.76,174,2552,74.90,29.50,11.43,31,0.00,10.74,16.86,66,0.86,0.00,0,0.0,-3.48,34.37,0.00,1.10,-8.59
17471,14.13,13.76,174,2579,74.90,29.00,12.10,31,0.00,11.32,18.04,66,0.87,0.00,0,0.0,-3.05,37.41,0.00,1.12,-8.59
17550,14.36,13.76,174,2566,74.90,28.50,12.05,31,0.00,11.75,18.82,66,0.92,0.00,0,0.0,-2.61,38.80,0.00,1.16,-8.59
17628,14.70,13.76,174,2564,74.90,26.50,12.58,31,0.00,12.48,19.22,66,0.94,0.00,0,6.8,-2.32,39.92,0.00,1.16,-7.81
17705,14.59,13.76,174,2560,74.90,26.00,13.10,31,0.00,12.91,19.61,66,0.96,0.00,0,14.0,-1.89,40.68,0.00,1.18,-7.81
17782,14.59,13.76,174,2572,74.90,26.00,13.17,31,0.00,13.06,20.00,66,0.97,0.00,0,20.5,-1.74,41.17,0.00,1.20,-7.81
17861,14.70,13.76,174,2581,74.90,25.50,13.21,31,0.00,13.35,20.00,66,0.99,0.00,0,24.8,-1.31,42.54,0.00,1.20,-7.81
17938,14.70,13.76,174,2579,74.90,25.00,13.75,31,0.00,13.49,20.39,66,1.01,0.00,0,29.5,-1.02,43.23,0.00,1.20,-7.03
18015,14.81,13.76,174,2573,74.90,23.50,13.71,31,0.00,13.78,20.39,66,1.03,0.00,0,33.8,-0.87,43.70,0.00,1.20,-7.03
18094,14.70,13.76,174,2582,74.90,23.50,13.77,31,0.00,14.07,20.39,66,1.04,0.00,0,37.8,-0.73,44.36,0.00,1.20,-7.03
18171,14.81,13.76,174,2577,74.90,22.50,14.29,31,0.00,14.22,20.39,65,1.05,0.00,0,40.6,-0.58,44.89,0.00,1.20,-7.03
18248,14.81,13.76,174,2589,74.90,22.00,14.36,31,0.00,14.36,19.22,65,0.96,0.00,0,44.2,-2.32,44.68,0.00,1.14,-7.03
18326,14.59,13.76,174,2605,74.90,26.00,11.11,31,0.00,12.48,2.75,65,0.62,0.00,0,0.0,-5.95,18.23,0.00,0.60,-8.59
18404,13.78,13.84,174,2558,74.90,34.00,0.00,31,0.00,8.85,0.00,65,0.46,0.00,0,0.0,-8.56,14.49,0.00,0.54,-10.94
18482,12.52,13.76,174,2574,74.90,32.00,0.00,31,0.00,5.51,0.00,65,0.38,0.00,0,0.0,-9.29,10.36,0.00,0.54,-10.94
18559,12.86,13.76,174,2571,74.90,28.50,0.00,31,0.00,4.64,0.00,65,0.32,0.00,0,0.0,-10.16,14.83,0.00,0.54,-10.94
18638,13.90,13.84,174,2566,74.90,26.00,0.00,31,0.00,4.06,0.00,65,0.29,0.00,0,0.0,-10.74,10.11,0.00,0.54,-10.94
18716,14.13,13.84,174,2572,74.90,22.50,0.00,31,0.00,3.77,0.00,65,0.24,0.00,0,0.0,-11.17,10.87,0.00,0.54,-10.94
18792,15.62,13.76,174,2573,74.90,20.00,0.00,31,0.00,3.63,0.00,65,0.29,0.00,0,0.0,-11.32,7.64,0.00,0.54,-10.94
18870,19.87,13.76,174,2580,74.90,16.50,0.00,31,0.00,3.48,0.00,65,0.18,0.00,0,0.0,-11.32,11.18,0.00,0.54,-10.94
18948,25.38,13.76,174,2572,74.90,16.00,0.00,31,0.00,3.48,0.00,65,0.16,0.00,0,0.0,-11.32,8.23,0.00,0.54,-10.94
19025,24.58,13.76,174,2548,74.90,16.00,0.00,31,0.00,3.48,0.00,65,0.22,0.00,0,0.0,-11.32,10.94,0.00,0.54,-10.94
19104,23.54,13.76,174,2552,74.90,16.00,0.00,31,0.00,3.48,0.00,66,0.24,0.00,0,0.0,-11.32,7.52,0.00,0.54,-10.94
19181,23.89,13.84,174,2556,74.90,16.00,0.00,31,0.00,3.48,0.00,66,0.21,0.00,0,0.0,-11.46,6.51,0.00,0.54,-10.94
19258,23.43,13.76,174,2541,74.90,16.00,0.00,31,0.00,3.34,0.00,66,0.19,0.00,0,0.0,-11.46,9.46,0.00,0.54,-10.94
19336,23.54,13.76,174,2534,74.90,16.00,0.00,31,0.00,3.34,0.00,66,0.17,0.00,0,0.0,-11.46,6.56,0.00,0.54,-10.94
19414,23.89,13.76,174,2533,74.90,16.00,0.00,31,0.00,3.34,0.00,66,0.22,0.00,0,0.0,-11.46,8.23,0.00,0.54,-10.94
19492,23.89,13.76,174,2544,74.90,16.00,0.00,31,0.00,3.34,0.00,66,0.19,0.00,0,0.0,-11.46,5.78,0.00,0.54,-10.94
19570,23.89,13.76,174,2536,74.90,16.00,0.00,31,0.00,3.34,0.00,65,0.19,0.00,0,0.0,-11.46,7.39,0.00,0.54,-10.94
19646,24.00,13.76,174,2522,74.90,16.00,0.00,31,0.00,3.34,0.00,65,0.17,0.00,0,0.0,-11.46,7.30,0.00,0.54,-10.94
19724,23.66,13.76,174,2528,74.90,16.00,0.00,31,0.00,3.34,0.00,65,0.17,0.00,0,0.0,-11.46,7.14,0.00,0.54,-10.94
19802,23.66,13.84,174,2529,74.90,16.00,0.00,31,0.00,3.34,0.00,65,0.16,0.00,0,0.0,-11.46,6.73,0.00,0.54,-10.94
19880,23.43,13.84,174,2515,74.90,16.00,0.00,31,0.00,3.34,0.00,65,0.17,0.00,0,0.0,-11.46,6.84,0.00,0.54,-10.94
19957,23.31,13.76,174,2510,74.90,16.00,0.00,31,0.00,3.34,0.00,65,0.16,0.00,0,0.0,-11.46,6.77,0.00,0.54,-10.94
20035,23.31,13.84,174,2522,74.90,16.00,0.00,31,0.00,3.34,0.00,65,0.17,0.00,0,0.0,-11.46,6.77,0.00,0.54,-10.94
20113,23.54,13.84,174,2501,74.90,16.00,0.00,31,0.00,3.34,0.00,65,0.16,0.00,0,0.0,-11.46,6.73,0.00,0.54,-10.94
20190,23.89,13.84,174,2501,74.90,16.00,0.00,31,0.00,3.34,0.00,65,0.16,0.00,0,0.0,-11.46,6.66,0.00,0.54,-10.94
20268,23.66,13.84,174,2506,74.90,16.00,0.00,31,0.00,3.34,0.00,65,0.16,0.00,0,0.0,-11.46,6.70,0.00,0.54,-10.94
20346,23.54,13.76,174,2504,74.90,15.50,0.00,31,0.00,3.34,0.00,65,0.16,0.00,0,0.0,-11.46,6.66,0.00,0.54,-10.94
20424,23.54,13.84,174,2492,74.90,15.50,0.00,31,0.00,3.34,0.00,65,0.16,0.00,0,0.0,-11.46,6.66,0.00,0.54,-10.94
20500,23.54,13.76,174,2496,74.90,15.50,0.00,31,0.00,3.34,0.00,64,0.16,0.00,0,0.0,-11.46,6.77,0.00,0.54,-10.94
20579,23.77,13.84,174,2482,74.90,15.50,0.00,31,0.00,3.34,0.00,64,0.16,0.00,0,0.0,-11.46,6.66,0.00,0.54,-10.94
20656,23.77,13.84,174,2477,74.90,15.50,0.00,31,0.00,3.34,0.00,64,0.16,0.00,0,0.0,-11.46,6.62,0.00,0.54,-10.94
20734,23.77,13.84,174,2485,74.90,15.50,0.00,31,0.00,3.34,0.00,64,0.16,0.00,0,0.0,-11.46,6.62,0.00,0.54,-10.94
20812,23.89,13.84,174,2481,74.90,15.50,0.00,31,0.00,3.34,0.00,64,0.16,0.00,0,0.0,-11.46,6.62,0.00,0.54,-10.94
20890,23.77,13.84,174,2465,74.90,15.50,0.00,31,0.00,3.34,0.00,64,0.16,0.00,0,0.0,-11.46,6.62,0.00,0.54,-10.94
20967,23.89,13.76,174,2473,74.90,15.50,0.00,31,0.00,3.34,0.00,64,0.16,0.00,0,0.0,-11.46,6.59,0.00,0.54,-10.94
21045,23.43,13.84,174,2459,74.90,15.50,0.00,31,0.00,3.34,0.00,64,0.16,0.00,0,0.0,-11.46,6.59,0.00,0.54,-10.94
21123,23.77,13.84,174,2455,74.90,15.50,0.00,31,0.00,3.34,0.00,64,0.16,0.00,0,0.0,-11.46,6.55,0.00,0.54,-10.94
21200,23.54,13.84,174,2464,74.90,15.50,0.00,31,0.00,3.34,0.00,64,0.16,0.00,0,0.0,-11.46,6.59,0.00,0.54,-10.94
21278,23.77,13.76,174,2451,74.90,15.50,0.00,31,0.00,3.34,0.00,64,0.16,0.00,0,0.0,-11.46,6.55,0.00,0.54,-10.94
21356,23.54,13.76,174,2460,74.90,15.50,0.00,31,0.00,3.34,0.00,64,0.16,0.00,0,0.0,-11.46,6.51,0.00,0.54,-10.94
21434,23.66,13.84,174,2448,74.90,15.50,0.00,31,0.00,3.34,0.00,63,0.16,0.00,0,0.0,-11.46,6.51,0.00,0.54,-10.94
21513,23.54,13.84,174,2443,74.90,15.50,0.00,31,0.00,3.34,0.00,63,0.16,0.00,0,0.0,-11.46,6.44,0.00,0.54,-10.94
21589,23.66,13.84,174,2448,74.90,15.50,0.00,31,0.00,3.34,0.00,63,0.16,0.00,0,0.0,-11.46,6.44,0.00,0.54,-10.94
21667,23.54,13.92,174,2432,74.90,15.50,0.00,31,0.00,3.34,0.00,63,0.16,0.00,0,0.0,-11.46,6.40,0.00,0.54,-10.94
21745,23.43,13.76,174,2436,74.90,15.50,0.00,31,0.00,3.34,0.00,63,0.16,0.00,0,0.0,-11.46,6.37,0.00,0.54,-10.94
21822,23.77,13.84,174,2422,74.90,15.50,0.00,31,0.00,3.34,0.00,63,0.16,0.00,0,0.0,-11.46,6.40,0.00,0.54,-10.94
21899,23.66,13.84,174,2423,74.90,15.50,0.00,31,0.00,3.34,0.00,63,0.16,0.00,0,0.0,-11.46,6.37,0.00,0.54,-10.94
21977,23.66,13.84,174,2432,74.90,15.50,0.00,31,0.00,3.34,0.00,63,0.16,0.00,0,0.0,-11.46,6.37,0.00,0.54,-10.94
22054,23.77,13.84,174,2417,74.90,15.50,0.00,31,0.00,3.34,0.00,63,0.16,0.00,0,0.0,-11.46,6.40,0.00,0.54,-10.94
22133,23.66,13.76,174,2416,74.90,15.50,0.00,31,0.00,3.34,0.00,63,0.16,0.00,0,0.0,-11.46,6.44,0.00,0.54,-10.94
22211,23.43,13.84,174,2408,74.90,15.50,0.00,31,0.00,3.34,0.00,63,0.16,0.00,0,0.0,-11.46,6.37,0.00,0.54,-10.94
22288,23.66,13.84,174,2418,74.90,15.50,0.00,31,0.00,3.34,0.00,63,0.16,0.00,0,0.0,-11.46,6.37,0.00,0.54,-10.94
22365,23.66,13.84,174,2416,74.90,15.50,0.00,31,0.00,3.34,0.00,62,0.17,0.00,0,0.0,-11.46,6.51,0.00,0.56,-10.94
22444,23.66,13.76,174,2399,74.90,15.50,0.00,31,0.00,3.34,1.18,62,0.20,0.00,0,0.0,-11.17,5.50,0.00,0.58,-10.94
22521,23.43,13.76,174,2408,74.90,17.00,3.60,31,0.00,3.63,3.14,62,0.25,0.00,0,0.0,-10.88,9.70,0.00,0.64,-10.94
22598,23.66,13.84,174,2404,74.90,27.00,4.09,31,0.00,3.92,5.49,62,0.34,0.00,0,0.0,-10.30,13.13,0.00,0.74,-10.94
22676,23.66,13.76,174,2427,74.90,38.00,5.18,31,0.00,5.08,7.45,62,0.43,0.00,0,0.0,-9.72,15.92,0.00,0.80,-10.94
22754,23.20,13.76,174,2432,74.90,38.00,6.75,31,0.00,5.80,8.24,62,0.49,0.00,0,0.0,-9.00,17.97,0.00,0.82,-10.94
22830,15.50,13.76,174,2392,74.90,37.50,6.63,31,0.00,6.38,9.02,62,0.50,0.00,0,0.0,-8.42,19.66,0.00,0.84,-10.94
22909,14.13,13.76,174,2388,74.90,37.50,7.13,31,0.00,6.82,9.41,62,0.52,0.00,0,0.0,-7.69,20.93,0.00,0.84,-10.94
22986,13.32,13.76,174,2401,74.90,37.50,6.66,31,0.00,7.11,10.20,62,0.58,0.00,0,0.0,-7.25,22.70,0.00,0.88,-8.59
23064,14.24,13.68,174,2390,74.90,35.50,7.65,31,0.00,7.98,10.98,62,0.61,0.00,0,0.0,-6.82,23.74,0.00,0.90,-8.59
23141,14.47,13.84,174,2401,74.90,35.00,8.20,31,0.00,8.42,11.37,62,0.63,0.00,0,0.0,-6.38,24.89,0.00,0.92,-8.59
23219,14.13,13.68,174,2398,74.90,34.50,8.19,31,0.00,8.71,11.76,62,0.66,0.00,0,0.0,-6.09,25.48,0.00,0.92,-8.59
23297,14.36,13.76,174,2394,74.90,34.00,8.68,31,0.00,9.00,12.16,62,0.67,0.00,0,0.0,-5.66,26.92,0.00,0.94,-8.59
23375,14.59,13.76,174,2409,74.90,33.50,8.74,31,0.00,9.14,12.55,62,0.70,0.00,0,0.0,-5.22,27.86,0.00,0.96,-8.59
23452,14.47,13.76,174,2390,74.90,33.00,9.21,31,0.00,9.58,12.94,62,0.70,0.00,0,0.0,-5.08,27.95,0.00,0.96,-8.59
23529,14.59,13.76,174,2413,74.90,33.00,9.27,31,0.00,9.87,12.94,62,0.71,0.00,0,0.0,-4.93,28.06,0.00,0.96,-8.59
23607,14.59,13.68,174,2386,74.90,32.50,9.16,31,0.00,10.01,12.94,62,0.71,0.00,0,0.0,-4.79,28.28,0.00,0.96,-8.59
23685,14.70,13.76,174,2394,74.90,32.50,9.19,31,0.00,10.01,12.94,62,0.72,0.00,0,0.0,-4.64,28.59,0.00,0.96,-8.59
23763,14.81,13.76,174,2422,74.90,32.50,9.30,31,0.00,10.16,12.94,61,0.71,0.00,0,0.0,-4.64,28.49,0.00,0.96,-8.59
23839,14.81,13.76,174,2409,74.90,33.00,9.17,31,0.00,10.16,12.94,61,0.71,0.00,0,0.0,-4.50,28.27,0.00,0.96,-8.59
23917,14.93,13.76,174,2415,74.90,33.00,9.27,31,0.00,9.87,11.37,61,0.67,0.00,0,0.0,-4.93,25.59,0.00,0.90,-8.59
23995,15.04,13.84,174,2390,74.90,35.50,7.65,31,0.00,8.85,6.67,61,0.55,0.00,0,0.0,-5.95,18.88,0.00,0.76,-8.59
24073,14.13,13.76,174,2406,74.90,37.50,6.16,31,0.00,7.55,3.92,61,0.43,0.00,0,0.0,-7.25,14.66,0.00,0.68,-8.59
24151,13.32,13.84,174,2394,74.90,38.00,5.11,31,0.00,6.38,2.35,61,0.32,0.00,0,0.0,-9.43,11.55,0.00,0.62,-10.94
24229,13.32,13.84,174,2382,74.90,36.50,4.07,31,0.00,5.37,1.96,61,0.26,0.00,0,0.0,-10.01,8.47,0.00,0.60,-10.94
24305,13.90,13.76,174,2360,74.90,33.50,3.55,31,0.00,4.79,1.57,61,0.23,0.00,0,0.0,-10.45,7.94,0.00,0.60,-10.94
24384,15.04,13.76,174,2432,74.90,33.50,3.63,31,0.00,4.06,1.57,61,0.23,0.00,0,0.0,-10.74,8.32,0.00,0.60,-10.94
24461,15.50,13.76,174,2373,74.90,33.50,3.54,31,0.00,3.92,1.57,61,0.22,0.00,0,0.0,-10.88,8.49,0.00,0.60,-10.94
24539,16.19,13.76,174,2413,74.90,33.50,3.09,31,0.00,3.77,1.57,61,0.21,0.00,0,0.0,-11.17,8.23,0.00,0.60,-10.94
24616,16.42,13.84,174,2381,74.90,33.00,3.56,31,0.00,3.63,1.57,61,0.20,0.00,0,0.0,-11.17,7.82,0.00,0.60,-10.94
24694,15.73,13.76,174,2385,74.90,33.00,3.58,31,0.00,3.63,1.57,61,0.20,0.00,0,0.0,-11.17,7.57,0.00,0.60,-10.94
24771,16.77,13.84,174,2364,74.90,33.00,3.63,31,0.00,3.63,1.57,61,0.18,0.00,0,0.0,-11.17,7.62,0.00,0.60,-10.94
24849,16.77,13.84,174,2378,74.90,33.00,3.55,31,0.00,3.63,1.57,61,0.20,0.00,0,0.0,-11.17,7.74,0.00,0.60,-10.94
24928,18.38,13.84,174,2390,74.90,33.50,3.06,31,0.00,3.63,1.57,61,0.19,0.00,0,0.0,-11.32,5.18,0.00,0.60,-10.94
25005,17.92,13.76,174,2356,74.90,33.00,3.52,31,0.00,3.48,1.57,61,0.19,0.00,0,0.0,-11.17,7.45,0.00,0.60,-10.94
25083,17.57,13.76,174,2400,74.90,33.50,3.07,31,0.00,3.63,1.57,61,0.19,0.00,0,0.0,-11.32,7.50,0.00,0.60,-10.94
25160,17.00,13.84,174,2388,74.90,33.50,2.97,31,0.00,3.48,1.57,61,0.19,0.00,0,0.0,-11.32,7.50,0.00,0.60,-10.94
25238,17.00,13.84,174,2352,74.90,33.00,3.51,31,0.00,3.48,1.57,61,0.19,0.00,0,0.0,-11.32,7.46,0.00,0.60,-10.94
25316,16.19,13.84,174,2390,74.90,33.50,3.57,31,0.00,3.63,3.53,61,0.25,0.00,0,0.0,-11.17,7.70,0.00,0.66,-10.94
25394,16.42,13.76,174,2358,74.90,34.00,4.53,31,0.00,3.92,5.49,61,0.31,0.00,0,0.0,-10.30,12.37,0.00,0.72,-10.94
25471,17.46,13.76,174,2371,74.90,35.50,5.06,31,0.00,4.50,6.27,61,0.35,0.00,0,0.0,-9.87,14.18,0.00,0.74,-10.94
25548,15.85,13.76,174,2331,74.90,37.00,5.62,31,0.00,4.93,6.67,61,0.39,0.00,0,0.0,-9.43,14.97,0.00,0.76,-10.94
25626,13.55,13.76,174,2360,74.90,37.00,5.54,31,0.00,5.51,6.67,61,0.37,0.00,0,0.0,-9.29,14.61,0.00,0.76,-10.94
25704,13.32,13.76,174,2352,74.90,37.00,5.52,31,0.00,5.66,7.06,61,0.40,0.00,0,0.0,-9.14,15.03,0.00,0.76,-10.94
25781,14.01,13.76,174,2335,74.90,37.50,4.98,31,0.00,5.95,7.06,61,0.38,0.00,0,0.0,-8.85,17.79,0.00,0.78,-10.94
25858,14.59,13.76,174,2401,74.90,37.50,5.63,31,0.00,5.95,7.06,61,0.41,0.00,0,0.0,-8.71,15.92,0.00,0.78,-10.94
25937,14.81,13.76,174,2368,74.90,37.50,5.46,31,0.00,6.09,7.06,61,0.39,0.00,0,0.0,-8.71,15.43,0.00,0.78,-10.94
26014,15.04,13.76,174,2330,74.90,37.50,5.62,31,0.00,6.09,7.06,61,0.41,0.00,0,0.0,-8.71,15.50,0.00,0.78,-10.94
26092,14.70,13.76,174,2340,74.90,37.50,5.49,31,0.00,6.24,7.06,61,0.40,0.00,0,0.0,-8.56,15.64,0.00,0.78,-10.94
26170,14.93,13.76,174,2374,74.90,37.50,5.57,31,0.00,6.09,7.06,60,0.41,0.00,0,0.0,-8.71,15.70,0.00,0.78,-10.94
26247,15.16,13.76,174,2325,74.90,37.50,5.46,31,0.00,6.24,7.06,60,0.39,0.00,0,0.0,-8.71,15.37,0.00,0.78,-10.94
26325,15.04,13.76,174,2390,74.90,37.50,5.61,31,0.00,6.09,7.06,60,0.40,0.00,0,0.0,-8.56,15.84,0.00,0.78,-10.94
26402,14.70,13.68,174,2382,74.90,37.50,5.46,31,0.00,6.24,7.06,60,0.40,0.00,0,0.0,-8.71,15.30,0.00,0.78,-10.94
26480,14.93,13.76,174,2337,74.90,37.50,5.48,31,0.00,6.24,7.06,60,0.39,0.00,0,0.0,-8.56,15.57,0.00,0.78,-10.94
26558,15.04,13.68,174,2362,74.90,37.50,5.54,31,0.00,6.09,7.06,60,0.40,0.00,0,0.0,-8.71,15.30,0.00,0.78,-10.94
26634,15.04,13.84,174,2339,74.90,37.50,5.49,31,0.00,6.24,7.06,60,0.39,0.00,0,0.0,-8.71,15.23,0.00,0.78,-10.94
