Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
138581,0.00,1.56,12.86,13.68,178,0.17,1450,0.00,0.00,33.33,0,13.00,2.16,100,5.80,-8.85,1.32,0.00,0.00
138837,0.00,0.78,11.25,13.60,178,0.17,1608,0.00,0.00,33.33,0,13.00,2.06,100,4.93,-9.72,1.40,0.00,0.00
139093,0.00,0.78,11.71,13.52,180,0.17,1692,0.00,0.00,33.33,0,13.00,1.81,100,4.35,-10.30,1.40,0.00,0.00
139351,-3.12,-1.56,11.94,13.44,180,0.18,1679,0.00,0.00,33.33,0,13.00,1.79,100,4.06,-10.59,1.42,0.00,0.00
139608,-3.12,-1.56,13.78,13.44,180,0.18,1615,0.00,0.00,33.33,0,13.00,1.72,100,4.06,-10.59,1.42,0.00,0.00
139864,-3.12,-1.56,13.90,13.60,180,0.19,1556,0.00,0.00,33.33,0,13.00,1.66,100,4.35,-10.30,1.36,0.00,0.00
140121,-3.12,-1.56,14.01,13.60,180,0.18,1514,0.00,0.00,33.33,0,13.00,1.62,100,4.50,-10.16,1.40,0.00,0.00
140378,-2.34,-1.56,14.13,13.60,180,0.17,1496,0.00,0.00,33.33,0,13.00,1.91,100,4.50,-10.16,1.36,0.00,0.00
140635,-2.34,-1.56,14.47,13.60,180,0.16,1462,0.00,0.00,33.33,0,13.00,1.55,100,4.64,-10.01,1.26,0.00,0.00
140892,-1.56,-1.56,14.70,13.60,180,0.14,1457,0.00,0.00,33.33,0,13.00,1.55,102,4.50,-10.16,1.24,0.00,0.00
141149,-0.78,-1.56,14.81,13.60,180,0.14,1440,0.00,0.00,33.33,0,16.50,1.54,102,4.06,-10.59,1.22,0.00,0.00
141406,0.00,-1.56,13.90,13.60,180,0.11,1426,0.00,0.00,33.33,0,19.00,1.52,102,3.77,-10.88,1.16,0.00,0.00
141662,-2.34,-1.56,12.63,13.68,180,0.13,1397,0.00,0.00,33.33,0,19.50,1.49,102,3.77,-10.88,1.22,0.00,0.00
141919,-3.91,-1.56,11.94,13.68,180,0.13,1372,0.00,0.00,33.33,0,19.00,1.46,102,3.77,-10.88,1.20,0.00,0.00
142175,-6.25,-1.56,11.83,13.60,180,0.16,1370,0.00,0.00,33.33,0,16.50,1.46,102,3.77,-10.88,1.24,0.00,0.00
142432,-7.81,-1.56,11.83,13.52,180,0.13,1360,0.00,0.00,33.33,0,16.00,1.45,102,3.77,-10.88,1.22,0.00,0.00
142689,-10.16,-1.56,11.83,13.44,180,0.14,1340,0.00,0.00,33.33,0,16.50,1.43,102,3.77,-10.88,1.26,0.00,0.00
142945,-11.72,-1.56,11.83,13.44,180,0.12,1320,0.00,0.00,33.33,0,17.00,1.41,102,3.77,-10.88,1.18,0.00,0.00
143202,-14.06,-1.56,11.83,13.52,180,0.12,1312,0.00,0.00,33.33,0,16.50,1.40,102,3.77,-10.88,1.18,0.00,0.00
143458,-15.62,-1.56,11.83,13.52,180,0.12,1321,0.00,0.00,33.33,0,15.00,1.41,102,3.77,-10.88,1.18,0.00,0.00
143716,-17.97,-1.56,11.94,13.52,180,0.14,1299,0.00,0.00,33.33,0,14.00,1.68,102,3.77,-10.88,1.28,0.00,0.00
143973,-19.53,-1.56,11.94,13.60,180,0.14,1295,0.00,0.00,33.33,0,16.50,1.38,102,3.77,-10.88,1.28,0.00,0.00
144229,-21.09,-1.56,12.06,13.52,180,0.11,1289,0.00,0.00,33.33,0,14.00,1.37,102,3.77,-10.88,1.14,0.00,0.00
144485,-22.66,-1.56,11.94,13.60,180,0.01,1271,0.00,0.00,33.33,0,16.00,1.36,102,3.77,-10.88,1.16,0.00,0.00
144742,-24.22,-1.56,12.06,13.60,180,0.15,1279,0.00,0.00,33.33,0,14.00,1.36,102,3.77,-10.88,1.24,0.00,0.00
145000,-25.00,-1.56,12.29,13.68,180,0.15,1433,0.00,0.00,33.33,0,13.00,1.53,102,3.77,-10.88,1.28,0.00,0.00
145258,0.00,-1.56,12.29,13.60,180,0.14,1812,0.00,0.00,33.33,0,13.00,1.93,102,3.19,-11.46,1.34,0.00,0.00
145515,0.00,-1.56,12.06,13.44,180,0.10,2294,0.00,0.00,33.33,0,13.00,0.00,102,2.90,-11.75,1.30,0.00,0.00
145773,0.00,-1.56,13.90,13.28,180,0.06,3280,0.00,0.00,66.67,0,15.50,0.00,102,2.47,-12.19,1.26,0.00,0.00
146030,0.00,-1.56,23.66,13.28,180,0.05,3116,0.00,0.00,66.67,0,13.00,0.00,102,2.32,-12.33,1.18,0.00,0.00
146287,0.00,-1.56,25.27,13.52,181,0.07,3057,0.00,0.00,66.67,0,13.00,0.00,102,2.32,-12.33,1.26,0.00,0.00
146546,0.00,-0.78,24.23,13.52,181,0.15,3061,0.00,0.00,66.67,0,15.50,0.00,102,3.19,-11.46,1.66,0.00,0.00
146802,0.00,-0.78,24.46,13.52,181,0.16,2982,0.00,0.00,66.67,0,15.50,0.00,102,3.19,-11.46,1.56,0.00,0.00
147060,0.00,-1.56,24.12,13.52,181,0.11,2920,0.00,0.00,66.67,0,13.00,0.00,102,2.76,-11.90,1.44,0.00,0.00
147317,0.00,-1.56,24.46,13.52,181,0.10,2850,0.00,0.00,66.67,0,15.50,0.00,102,2.61,-12.04,1.42,0.00,0.00
147574,0.00,-1.56,24.23,13.52,181,0.10,2798,0.00,0.00,66.67,0,13.00,0.00,102,2.47,-12.19,1.40,0.00,0.00
147832,0.00,-1.56,24.58,13.52,181,0.08,2720,0.00,0.00,66.67,0,13.00,0.00,102,2.18,-12.48,1.28,0.00,0.00
148089,0.00,-1.56,24.58,13.60,181,0.09,2494,0.00,0.00,33.33,0,13.00,0.00,102,2.18,-12.48,1.32,0.00,0.00
148346,0.00,-1.56,24.58,13.60,181,0.14,2072,0.00,0.00,33.33,0,13.00,0.00,102,2.90,-11.75,1.38,0.00,0.00
148603,0.00,-1.56,24.81,13.60,181,0.17,1679,0.00,0.00,33.33,0,15.50,0.00,102,3.19,-11.46,1.40,0.00,0.00
148861,0.00,-1.56,24.12,13.44,181,0.20,1308,0.00,0.00,33.33,0,21.00,0.00,102,3.63,-11.17,1.34,0.00,0.00
149118,0.00,-1.56,24.69,13.60,181,0.22,1186,0.00,0.00,33.33,0,19.00,1.27,102,4.21,-10.59,1.36,0.00,0.00
149375,0.00,-1.56,21.36,13.52,181,0.15,1652,0.00,0.00,33.33,0,15.50,1.76,102,3.48,-11.32,1.34,0.00,0.00
149632,0.00,-1.56,11.94,13.52,181,0.13,2015,0.00,0.00,33.33,0,15.50,2.15,102,2.90,-11.90,1.34,0.00,0.00
149889,0.00,-1.56,12.63,13.68,180,0.12,2283,0.00,0.00,33.33,0,15.50,0.00,102,3.05,-11.75,1.40,0.00,0.00
150147,0.00,-1.56,12.75,13.68,180,0.11,2642,0.00,0.00,33.33,0,15.50,0.00,102,2.47,-12.33,1.42,0.00,0.00
150403,0.00,-1.56,17.80,13.52,180,0.12,2746,0.00,0.00,66.67,0,15.50,0.00,102,2.47,-12.33,1.46,0.00,0.00
150660,0.00,-0.78,25.27,13.68,180,0.13,2633,0.00,0.00,33.33,0,15.50,0.00,102,2.47,-12.19,1.44,0.00,0.00
150918,0.00,-1.56,24.35,13.60,180,0.13,2560,0.00,0.00,33.33,0,15.50,0.00,102,2.61,-12.19,1.44,0.00,0.00
151175,0.00,-1.56,24.58,13.60,180,0.13,2393,0.00,0.00,33.33,0,15.50,0.00,102,2.76,-12.04,1.44,0.00,0.00
151433,0.00,-1.56,24.81,13.60,180,0.14,2314,0.00,0.00,33.33,0,15.50,0.00,102,2.90,-11.90,1.42,0.00,0.00
151691,0.00,-1.56,24.23,13.60,180,0.14,2184,0.00,0.00,33.33,0,15.50,0.00,102,3.05,-11.75,1.42,0.00,0.00
151948,0.00,-1.56,24.12,13.60,180,0.15,2047,0.00,0.00,33.33,0,13.00,0.00,102,3.34,-11.46,1.42,0.00,0.00
152206,0.00,-1.56,24.46,13.60,180,0.16,1891,0.00,0.00,33.33,0,15.50,0.00,102,3.34,-11.46,1.40,0.00,0.00
152463,0.00,-1.56,23.77,13.44,180,0.16,1754,0.00,0.00,33.33,0,15.50,0.00,102,3.19,-11.61,1.38,0.00,0.00
152720,0.00,-1.56,24.69,13.44,180,0.16,1640,0.00,0.00,33.33,0,15.50,0.00,102,3.19,-11.61,1.36,0.00,0.00
152977,0.00,-1.56,24.23,13.36,180,0.17,1528,0.00,0.00,33.33,0,14.50,0.00,102,3.34,-11.46,1.34,0.00,0.00
153235,0.00,-1.56,23.89,13.44,180,0.18,1436,0.00,0.00,33.33,0,21.00,0.00,102,3.63,-11.17,1.34,0.00,0.00
153492,0.00,-1.56,24.00,13.60,180,0.19,1359,0.00,0.00,33.33,0,21.00,0.00,102,3.77,-11.03,1.32,0.00,0.00
153750,0.00,-1.56,24.46,13.68,180,0.19,1397,0.00,0.00,33.33,0,21.00,0.00,102,3.77,-11.03,1.34,0.00,0.00
154007,0.00,-1.56,23.77,13.60,180,0.20,1279,0.00,0.00,33.33,0,-0.50,1.34,102,3.77,-10.88,1.34,0.00,0.00
154264,0.00,-1.56,23.77,13.52,180,0.28,1294,0.00,0.00,33.33,0,4.50,1.72,102,4.21,-10.59,1.46,0.00,1.57
154521,0.00,-0.78,23.43,13.68,180,0.27,1324,0.00,0.00,33.33,0,26.00,1.70,102,4.50,-10.30,1.46,0.00,1.96
154778,0.00,-0.78,16.88,13.68,180,0.30,1266,0.00,0.00,33.33,0,26.00,1.62,102,4.93,-9.87,1.50,0.00,2.75
155036,0.00,0.00,15.96,13.60,178,0.35,1284,0.00,0.00,33.33,0,40.50,1.64,102,5.37,-9.43,1.58,0.00,3.92
155293,0.00,1.56,16.08,13.60,178,0.36,1290,0.00,0.00,33.33,0,26.00,1.65,104,5.80,-9.00,1.58,0.00,3.92
155551,0.00,1.56,15.73,13.60,178,0.37,1299,0.00,0.00,33.33,0,26.00,1.94,104,6.09,-8.71,1.62,0.00,4.31
155808,0.00,1.56,15.62,13.44,178,0.39,1313,0.00,0.00,33.33,0,40.50,1.96,104,6.24,-8.56,1.64,0.00,4.71
156064,0.00,1.56,15.50,13.44,178,0.41,1334,0.00,0.00,33.33,0,34.00,1.99,104,6.53,-8.27,1.68,0.00,5.49
156321,0.00,1.56,15.62,13.44,178,0.44,1344,0.00,0.00,33.33,0,26.00,2.01,104,6.82,-7.98,1.70,0.00,5.88
156579,4.69,2.34,15.50,13.44,178,0.44,1404,0.00,0.00,33.33,0,26.00,2.40,104,7.25,-7.55,1.74,0.00,6.27
156836,10.94,2.34,15.16,13.52,178,0.45,1444,0.00,0.00,33.33,0,33.00,2.46,104,7.40,-7.40,1.76,0.00,6.27
157093,11.72,3.12,14.13,13.52,178,0.96,1531,0.00,0.00,33.33,0,31.00,3.92,104,11.61,-3.19,2.24,3.92,15.29
157351,-1.56,3.12,12.29,13.60,178,0.60,1584,0.00,0.00,33.33,0,26.00,3.05,104,10.74,-4.35,1.96,0.00,11.37
157608,7.03,5.47,14.81,13.60,178,0.64,1654,0.00,0.00,33.33,0,30.50,3.45,104,10.30,-4.50,2.00,0.00,11.37
157865,8.59,5.47,14.13,13.52,178,0.63,1664,0.00,0.00,33.33,0,26.00,3.55,104,10.16,-4.64,2.04,0.00,11.76
158123,10.16,5.47,13.90,13.52,178,0.63,1766,0.00,0.00,33.33,0,26.00,3.77,104,10.01,-4.79,2.06,0.00,11.76
158380,10.94,5.47,14.01,13.52,178,0.65,1810,0.00,0.00,33.33,0,26.00,3.86,104,10.01,-4.79,2.08,0.00,12.16
158638,11.72,5.47,14.01,13.52,178,0.64,1889,0.00,0.00,33.33,0,26.00,4.03,104,10.01,-4.79,2.10,0.00,12.16
158895,10.16,5.47,13.55,13.44,178,0.62,1958,0.00,0.00,33.33,0,26.00,4.18,104,10.01,-4.79,2.10,0.00,12.55
159152,10.16,5.47,13.67,13.36,178,0.65,2021,0.00,0.00,33.33,0,26.00,4.31,104,10.16,-4.64,2.16,0.78,14.90
159409,12.50,5.47,13.90,13.36,178,0.70,2123,0.00,0.00,33.33,0,23.50,4.98,104,11.17,-3.63,2.22,2.35,15.29
159667,11.72,5.47,13.67,13.28,178,0.73,2140,0.00,0.00,33.33,0,26.00,5.02,104,11.46,-3.34,2.26,3.14,16.47
159924,12.50,5.47,13.78,13.28,178,0.84,2222,0.00,0.00,33.33,0,26.00,5.69,104,12.62,-2.18,2.38,7.06,21.57
160182,14.06,5.47,13.78,13.28,178,0.89,2340,0.00,0.00,33.33,0,26.00,6.49,104,13.64,-1.16,2.48,10.20,26.27
160439,16.41,5.47,13.90,13.60,178,0.92,2372,0.00,0.00,33.33,0,33.00,7.28,104,14.07,-0.73,2.50,10.20,28.24
160696,17.19,5.47,14.01,13.60,178,0.94,2514,0.00,0.00,33.33,0,40.00,7.57,104,14.36,-0.44,2.54,10.20,28.63
160953,16.41,5.47,13.55,13.60,178,0.96,2623,0.00,0.00,33.33,0,26.00,7.72,106,14.65,-0.29,2.60,10.20,29.41
161210,14.84,5.47,13.55,13.60,178,1.00,2764,0.00,0.00,33.33,0,34.00,8.37,106,14.80,0.15,2.66,10.20,29.41
161467,13.28,5.47,13.09,13.44,178,1.02,2838,0.00,0.00,66.67,0,29.50,9.08,106,15.09,0.29,2.70,10.20,29.41
161725,5.47,5.47,13.44,13.52,178,0.98,3010,0.00,0.00,66.67,0,40.50,8.99,106,15.24,0.44,2.76,10.20,25.49
161982,3.91,5.47,13.67,13.44,178,0.98,3071,0.00,0.00,66.67,0,30.50,8.52,106,14.51,-0.29,2.72,10.20,21.18
162240,-3.12,5.47,12.86,13.44,178,0.75,3208,0.00,0.00,66.67,0,40.00,6.84,106,12.33,-2.47,2.56,4.71,18.04
162496,0.78,5.47,14.01,13.44,178,0.67,3272,0.00,0.00,66.67,0,41.00,6.98,106,11.32,-3.48,2.48,2.75,14.90
162754,-3.91,5.47,13.32,13.36,178,0.29,3248,0.00,0.00,66.67,0,29.00,4.85,106,7.40,-7.40,2.00,0.00,1.57
163010,0.00,5.47,11.48,13.36,178,0.23,3164,0.00,0.00,66.67,0,31.00,0.00,106,3.05,-11.75,1.94,0.00,0.00
163269,0.00,5.47,11.94,13.28,178,0.19,2797,0.00,0.00,66.67,0,17.00,0.00,106,2.61,-12.19,1.54,0.00,0.00
163526,0.00,5.47,13.90,13.68,178,0.20,2485,0.00,0.00,33.33,0,15.50,0.00,106,2.61,-12.19,1.56,0.00,0.00
163783,0.00,4.69,21.48,13.60,178,0.19,2086,0.00,0.00,33.33,0,15.50,0.00,106,3.19,-11.61,1.54,0.00,0.00
164041,0.00,3.91,23.77,13.60,178,0.20,1618,0.00,0.00,33.33,0,15.00,0.00,106,3.34,-11.46,1.40,0.00,0.00
164298,0.00,3.12,23.43,13.52,178,0.22,1286,0.00,0.00,33.33,0,21.00,1.71,106,3.77,-10.88,1.36,0.00,0.00
164555,0.00,2.34,23.43,13.76,178,0.19,1215,0.00,0.00,33.33,0,14.50,1.25,106,4.35,-10.45,1.28,0.00,0.00
164813,0.00,1.56,13.21,13.60,178,0.17,1311,0.00,0.00,33.33,0,11.50,1.40,106,4.06,-10.74,1.32,0.00,0.00
165070,-2.34,1.56,12.17,13.60,178,0.22,1270,0.00,0.00,33.33,0,12.50,1.35,106,3.92,-10.88,1.36,0.00,0.00
165327,-3.12,0.78,13.32,13.68,178,0.21,1270,0.00,0.00,33.33,0,13.50,1.35,106,3.92,-10.88,1.38,0.00,0.00
165584,-3.12,-1.56,13.32,13.60,178,0.22,1258,0.00,0.00,33.33,0,13.00,1.34,106,3.92,-10.88,1.36,0.00,0.00
165841,-3.91,-1.56,13.21,13.52,178,0.22,1252,0.00,0.00,33.33,0,14.50,1.34,106,3.92,-10.88,1.36,0.00,0.00
166098,-3.91,-1.56,13.32,13.44,178,0.22,1252,0.00,0.00,33.33,0,14.00,1.33,106,3.92,-10.88,1.36,0.00,0.00
166356,-4.69,-1.56,13.21,13.44,178,0.22,1252,0.00,0.00,33.33,0,13.50,1.34,106,3.92,-10.88,1.36,0.00,0.00
166613,-5.47,-1.56,13.21,13.36,178,0.22,1236,0.00,0.00,33.33,0,15.00,1.32,106,3.92,-10.88,1.38,0.00,0.00
166871,-5.47,-1.56,13.32,13.36,178,0.22,1238,0.00,0.00,33.33,0,14.00,1.32,106,4.06,-10.74,1.38,0.00,0.00
167129,-6.25,-1.56,13.21,13.36,178,0.22,1220,0.00,0.00,33.33,0,15.50,1.56,106,4.06,-10.74,1.36,0.00,0.00
167386,-7.03,-1.56,13.21,13.60,178,0.22,1240,0.00,0.00,33.33,0,12.50,1.32,106,4.06,-10.74,1.36,0.00,0.00
167643,-7.03,-1.56,13.44,13.60,178,0.22,1232,0.00,0.00,33.33,0,13.00,1.31,106,4.06,-10.74,1.36,0.00,0.00
167901,-7.81,-1.56,13.44,13.60,178,0.22,1212,0.00,0.00,33.33,0,15.50,1.29,106,4.06,-10.59,1.36,0.00,0.00
168158,-7.81,-1.56,13.44,13.60,178,0.22,1209,0.00,0.00,33.33,0,14.00,1.29,106,4.21,-10.59,1.36,0.00,0.00
168415,-7.81,-1.56,13.67,13.60,178,0.22,1199,0.00,0.00,33.33,0,13.00,1.28,106,4.21,-10.59,1.36,0.00,0.00
168674,-7.81,-1.56,13.78,13.60,178,0.23,1201,0.00,0.00,33.33,0,14.50,1.28,106,4.21,-10.59,1.36,0.00,0.00
168931,-7.81,-1.56,13.90,13.60,178,0.23,1184,0.00,0.00,33.33,0,15.50,1.26,106,4.35,-10.45,1.36,0.00,0.00
169189,-7.81,-1.56,14.01,13.60,178,0.23,1171,0.00,0.00,33.33,0,16.00,1.25,106,4.35,-10.45,1.36,0.00,0.00
169446,-7.81,-1.56,14.01,13.52,178,0.23,1162,0.00,0.00,33.33,0,14.50,1.24,106,4.50,-10.30,1.36,0.00,0.00
169703,-7.81,-1.56,14.13,13.44,178,0.24,1139,0.00,0.00,33.33,0,17.50,1.21,106,4.50,-10.30,1.36,0.00,0.00
169961,-7.81,-1.56,14.36,13.44,178,0.23,1151,0.00,0.00,33.33,0,15.50,1.23,106,4.50,-10.30,1.36,0.00,0.00
170218,-7.03,-1.56,14.24,13.36,178,0.23,1142,0.00,0.00,33.33,0,15.50,1.46,106,4.50,-10.30,1.36,0.00,0.00
170476,-7.03,-1.56,14.36,13.36,178,0.23,1147,0.00,0.00,33.33,0,14.50,1.47,106,4.50,-10.30,1.36,0.00,0.00
170733,-7.03,-1.56,14.24,13.36,178,0.23,1138,0.00,0.00,33.33,0,15.00,1.46,106,4.50,-10.30,1.36,0.00,0.00
170990,-6.25,-1.56,14.24,13.52,178,0.23,1124,0.00,0.00,33.33,0,15.50,1.20,106,4.50,-10.30,1.34,0.00,0.00
171247,-6.25,-1.56,14.01,13.60,178,0.23,1126,0.00,0.00,33.33,0,15.00,1.20,106,4.50,-10.30,1.34,0.00,0.00
171504,-6.25,-1.56,14.36,13.52,178,0.23,1120,0.00,0.00,33.33,0,14.00,1.20,106,4.50,-10.30,1.34,0.00,0.00
171761,-5.47,-1.56,14.36,13.52,178,0.25,1128,0.00,0.00,33.33,0,15.00,1.20,106,4.50,-10.30,1.36,0.00,0.00
172018,-5.47,-1.56,14.47,13.52,178,0.27,1132,0.00,0.00,33.33,0,15.50,1.21,106,4.79,-10.01,1.40,0.00,0.39
172275,-4.69,-1.56,14.70,13.52,178,0.27,1117,0.00,0.00,33.33,0,15.50,1.19,106,4.93,-9.87,1.40,0.00,0.78
172533,-3.91,-1.56,15.27,13.44,178,0.29,1073,0.00,0.00,33.33,0,17.50,1.37,106,5.22,-9.58,1.42,0.00,0.78
172789,-2.34,-1.56,16.08,13.36,178,0.30,1041,0.00,0.00,33.33,0,18.00,1.33,106,5.37,-9.43,1.42,0.00,0.78
173047,-0.78,-1.56,15.96,13.36,178,0.30,1052,0.00,0.00,33.33,0,16.50,1.35,106,5.51,-9.29,1.42,0.00,1.18
173304,0.78,-1.56,15.96,13.28,178,0.32,1020,0.00,0.00,33.33,0,19.00,1.31,106,5.66,-9.14,1.44,0.00,1.18
173562,2.34,-1.56,15.96,13.28,180,0.33,982,0.00,0.00,33.33,0,20.00,1.26,106,5.95,-8.85,1.42,0.00,1.18
173819,3.12,-1.56,15.62,13.28,180,0.34,977,0.00,0.00,33.33,0,19.00,1.25,106,6.09,-8.71,1.44,0.00,1.18
174076,3.91,-1.56,15.04,13.36,180,0.33,974,0.00,0.00,33.33,0,17.50,1.45,108,6.24,-8.56,1.40,0.00,0.78
174333,3.91,-1.56,14.70,13.52,180,0.32,947,0.00,0.00,33.33,0,19.00,1.21,108,6.09,-8.71,1.40,0.00,0.39
174590,4.69,-1.56,14.36,13.52,180,0.30,922,0.00,0.00,33.33,0,20.00,1.18,108,5.95,-8.85,1.40,0.00,0.39
174848,4.69,-1.56,14.13,13.60,180,0.28,997,0.00,0.00,33.33,0,13.00,1.26,108,5.66,-9.14,1.38,0.00,0.39
175105,4.69,-1.56,14.24,13.68,180,0.26,1054,0.00,0.00,33.33,0,6.00,1.36,108,5.37,-9.43,1.36,0.00,0.39
175362,5.47,-1.56,14.47,13.60,180,0.28,1038,0.00,0.00,33.33,0,9.00,1.33,108,5.22,-9.58,1.38,0.00,0.39
175619,5.47,-1.56,14.59,13.52,180,0.29,974,0.00,0.00,33.33,0,18.50,1.25,108,5.22,-9.58,1.38,0.00,0.39
175877,6.25,-1.56,14.59,13.60,180,0.29,1008,0.00,0.00,33.33,0,17.50,1.29,108,5.37,-9.43,1.40,0.00,0.39
176134,6.25,-1.56,14.59,13.60,180,0.31,960,0.00,0.00,33.33,0,17.00,1.23,108,5.66,-9.14,1.40,0.00,0.78
176391,7.03,-1.56,14.36,13.36,180,0.35,876,0.00,0.00,33.33,0,21.00,1.31,109,5.95,-8.85,1.42,0.00,0.78
176649,7.03,-1.56,14.24,13.28,180,0.36,844,0.00,0.00,33.33,0,21.00,1.26,109,6.38,-8.42,1.42,0.00,0.78
176905,7.03,-1.56,14.13,13.36,180,0.30,867,0.00,0.00,33.33,0,19.50,1.30,109,6.53,-8.27,1.34,0.00,0.00
177163,7.03,-1.56,14.24,13.44,180,0.25,1022,0.00,0.00,33.33,0,4.50,1.31,109,5.80,-9.00,1.34,0.00,0.00
177420,7.03,-1.56,14.13,13.28,180,0.25,1065,0.00,0.00,33.33,0,4.50,1.36,109,5.08,-9.72,1.34,0.00,0.00
177677,7.03,-1.56,14.24,13.60,180,0.24,1057,0.00,0.00,33.33,0,5.50,1.35,109,4.79,-10.01,1.34,0.00,0.00
177934,7.03,-1.56,14.13,13.60,180,0.24,1058,0.00,0.00,33.33,0,7.00,1.35,111,4.93,-9.87,1.34,0.00,0.00
178191,7.03,-1.56,14.13,13.60,180,0.24,1050,0.00,0.00,33.33,0,8.00,1.36,111,4.79,-10.01,1.34,0.00,0.00
178449,7.81,-1.56,14.36,13.60,180,0.24,1066,0.00,0.00,33.33,0,9.50,1.36,111,4.79,-10.01,1.34,0.00,0.00
178706,7.81,-1.56,14.36,13.60,180,0.24,1072,0.00,0.00,33.33,0,9.00,1.37,111,4.79,-10.01,1.34,0.00,0.00
178963,7.81,-0.78,14.13,13.60,180,0.24,1071,0.00,0.00,33.33,0,8.50,1.37,111,4.79,-10.01,1.34,0.00,0.00
179221,8.59,-0.78,14.24,13.60,180,0.24,1084,0.00,0.00,33.33,0,9.50,1.16,113,4.79,-10.01,1.34,0.00,0.00
179478,8.59,-0.78,14.47,13.52,180,0.23,1093,0.00,0.00,33.33,0,10.50,1.17,113,4.64,-10.16,1.34,0.00,0.00
179735,9.38,-0.78,14.47,13.44,180,0.22,1094,0.00,0.00,33.33,0,11.00,1.17,113,4.64,-10.16,1.32,0.00,0.00
179991,10.16,-0.78,14.47,13.36,180,0.22,1102,0.00,0.00,33.33,0,10.50,1.18,113,4.50,-10.30,1.32,0.00,0.00
180249,10.94,-0.78,14.36,13.44,180,0.22,1102,0.00,0.00,33.33,0,11.00,1.18,113,4.35,-10.45,1.30,0.00,0.00
180506,10.94,-0.78,14.13,13.36,180,0.22,1104,0.00,0.00,33.33,0,11.50,1.41,113,4.35,-10.45,1.30,0.00,0.00
180763,10.16,-0.78,13.55,13.28,180,0.22,1095,0.00,0.00,33.33,0,11.50,1.40,113,4.35,-10.45,1.30,0.00,0.00
181021,9.38,-0.78,13.55,13.28,181,0.21,1100,0.00,0.00,33.33,0,12.50,1.41,115,4.35,-10.45,1.30,0.00,0.00
181278,8.59,-0.78,13.32,13.52,181,0.22,1026,0.00,0.00,33.33,0,13.00,1.40,115,4.35,-10.45,1.32,0.00,0.00
181536,7.03,-0.78,13.32,13.60,181,0.22,1080,0.00,0.00,33.33,0,14.00,1.15,115,4.35,-10.45,1.32,0.00,0.00
181793,7.03,-0.78,13.67,13.52,181,0.22,1084,0.00,0.00,33.33,0,14.50,1.14,115,4.35,-10.45,1.32,0.00,0.00
182051,6.25,-0.78,13.55,13.52,181,0.22,1072,0.00,0.00,33.33,0,13.00,1.15,115,4.35,-10.45,1.32,0.00,0.00
182308,6.25,-0.78,13.78,13.52,181,0.22,1063,0.00,0.00,33.33,0,15.00,1.13,115,4.35,-10.45,1.30,0.00,0.00
182565,6.25,-0.78,13.90,13.52,181,0.22,1069,0.00,0.00,33.33,0,14.50,1.14,115,4.35,-10.45,1.32,0.00,0.00
182823,6.25,-0.78,13.90,13.36,181,0.23,1053,0.00,0.00,33.33,0,14.00,1.12,115,4.35,-10.45,1.30,0.00,0.00
183080,6.25,-0.78,13.90,13.28,181,0.23,1036,0.00,0.00,33.33,0,16.00,1.33,115,4.35,-10.45,1.30,0.00,0.00
183337,6.25,-0.78,14.13,13.36,181,0.23,1032,0.00,0.00,33.33,0,14.00,1.32,117,4.35,-10.45,1.30,0.00,0.00
183594,7.03,-0.78,14.13,13.68,181,0.22,1050,0.00,0.00,33.33,0,13.00,1.12,117,4.35,-10.45,1.30,0.00,0.00
183851,7.03,-0.78,14.01,13.44,181,0.22,1058,0.00,0.00,33.33,0,12.00,1.13,117,4.35,-10.45,1.30,0.00,0.00
184109,7.03,-0.78,14.01,13.28,181,0.22,1054,0.00,0.00,33.33,0,13.00,1.35,117,4.35,-10.45,1.30,0.00,0.00
184366,7.81,-0.78,14.13,13.28,181,0.22,1048,0.00,0.00,33.33,0,13.00,1.34,117,4.35,-10.45,1.30,0.00,0.00
184624,7.81,-0.78,14.01,13.44,181,0.22,1060,0.00,0.00,33.33,0,12.00,1.36,117,4.35,-10.45,1.32,0.00,0.00
184881,7.03,-0.78,13.78,13.52,181,0.22,1038,0.00,0.00,33.33,0,14.50,1.11,117,4.35,-10.45,1.30,0.00,0.00
185138,6.25,-0.78,13.67,13.52,181,0.23,1047,0.00,0.00,33.33,0,13.50,1.12,117,4.35,-10.45,1.30,0.00,0.00
185395,7.03,-0.78,14.01,13.52,181,0.23,1042,0.00,0.00,33.33,0,14.00,1.10,118,4.35,-10.45,1.32,0.00,0.00
185652,7.03,-0.78,14.01,13.52,181,0.22,1048,0.00,0.00,33.33,0,13.00,1.12,118,4.35,-10.45,1.32,0.00,0.00
185910,7.81,-0.78,14.13,13.44,181,0.23,1045,0.00,0.00,33.33,0,13.00,1.11,118,4.35,-10.45,1.30,0.00,0.00
