Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
146625,0.00,-17.19,14.36,14.08,185,0.29,839,33.33,12.50,1.46,118,5.22,-9.43,1.26,0.00,5.49
146851,0.00,-17.19,14.36,14.00,185,0.29,842,33.33,12.00,1.44,118,5.22,-9.58,1.24,0.00,5.49
147077,0.00,-17.19,14.36,14.00,185,0.29,855,33.33,11.00,1.44,118,5.22,-9.58,1.26,0.00,5.49
147303,0.00,-17.19,14.36,14.08,185,0.29,850,33.33,11.50,1.43,118,5.22,-9.58,1.26,0.00,5.49
147529,0.00,-17.19,14.24,14.08,185,0.30,844,33.33,12.00,1.43,118,5.22,-9.58,1.26,0.00,5.49
147755,0.00,-17.19,14.36,14.00,185,0.29,834,33.33,13.00,1.44,118,5.22,-9.43,1.26,0.00,5.49
147981,0.00,-17.19,14.36,14.00,185,0.29,841,33.33,12.50,1.44,118,5.22,-9.58,1.26,0.00,5.49
148206,0.00,-17.19,14.36,13.92,185,0.30,836,33.33,12.50,1.44,118,5.22,-9.58,1.26,0.00,5.49
148432,0.00,-17.19,14.36,14.08,185,0.30,846,33.33,12.00,1.43,118,5.22,-9.43,1.26,0.00,5.49
148658,0.00,-17.19,14.36,14.08,185,0.30,828,33.33,13.50,1.41,118,5.22,-9.43,1.26,0.00,5.49
148884,0.00,-17.19,14.47,14.00,185,0.29,842,33.33,12.00,1.42,118,5.22,-9.43,1.24,0.00,5.49
149110,-0.78,-17.19,14.36,14.08,185,0.29,840,33.33,12.00,1.44,118,5.22,-9.43,1.26,0.00,5.49
149336,0.00,-17.19,14.47,14.08,185,0.30,838,33.33,12.00,1.44,118,5.22,-9.43,1.26,0.00,5.49
149562,0.00,-17.19,14.47,14.08,185,0.29,846,33.33,11.50,1.45,118,5.22,-9.43,1.24,0.00,5.49
149788,0.00,-17.19,14.47,14.00,185,0.29,856,33.33,11.00,1.45,118,5.22,-9.43,1.26,0.00,5.49
150013,0.00,-17.19,14.47,14.08,185,0.29,855,33.33,11.00,1.44,118,5.22,-9.43,1.24,0.00,5.49
150239,0.00,-17.19,14.47,14.08,185,0.29,854,33.33,11.50,1.47,118,5.22,-9.43,1.26,0.00,5.49
150465,0.00,-17.19,14.36,14.08,185,0.29,852,33.33,12.00,1.48,118,5.22,-9.43,1.26,0.00,5.49
150691,0.00,-17.19,14.36,13.92,185,0.30,835,33.33,13.50,1.42,118,5.22,-9.43,1.26,0.00,5.49
150917,-0.78,-17.19,14.24,14.00,185,0.29,852,33.33,11.50,1.44,118,5.22,-9.58,1.26,0.00,5.49
151143,0.00,-17.19,14.36,14.08,185,0.29,856,33.33,11.50,1.44,118,5.22,-9.58,1.24,0.00,5.49
151370,0.00,-17.19,14.36,14.08,185,0.29,854,33.33,11.50,1.46,118,5.22,-9.58,1.26,0.00,5.49
151596,0.00,-17.19,14.36,14.00,185,0.29,843,33.33,12.50,1.46,118,5.22,-9.58,1.24,0.00,5.49
151822,-0.78,-17.19,14.36,13.84,185,0.29,843,33.33,12.50,1.44,118,5.22,-9.43,1.26,0.00,5.49
152048,-0.78,-17.19,14.36,14.08,185,0.30,852,33.33,11.50,1.44,118,5.22,-9.43,1.26,0.00,5.49
152274,0.00,-17.19,14.36,14.08,187,0.29,856,33.33,11.50,1.44,118,5.22,-9.43,1.24,0.00,5.49
152500,-0.78,-17.19,14.36,14.00,187,0.29,847,33.33,12.50,1.45,118,5.22,-9.43,1.26,0.00,5.49
152726,0.00,-17.19,14.47,14.00,187,0.29,852,33.33,12.00,1.47,118,5.22,-9.43,1.26,0.00,5.49
152952,-0.78,-17.19,14.36,14.00,187,0.29,863,33.33,11.00,1.46,118,5.22,-9.58,1.26,0.00,5.49
153178,-0.78,-17.19,14.36,14.08,187,0.29,846,33.33,12.50,1.43,118,5.22,-9.43,1.26,0.00,5.49
153403,-0.78,-17.19,14.36,14.08,187,0.29,846,33.33,12.50,1.42,118,5.22,-9.43,1.24,0.00,5.49
153629,-0.78,-17.19,14.36,14.00,187,0.29,846,33.33,12.50,1.45,118,5.22,-9.43,1.26,0.00,5.49
153855,0.00,-17.19,14.47,14.08,187,0.29,845,33.33,12.50,1.46,118,5.22,-9.43,1.26,0.00,5.49
154081,-0.78,-17.19,14.36,14.00,187,0.29,853,33.33,12.00,1.46,118,5.22,-9.43,1.26,0.00,5.49
154307,-0.78,-17.19,14.36,14.08,187,0.29,854,33.33,12.00,1.45,118,5.22,-9.43,1.26,0.00,5.49
154533,-0.78,-17.19,14.36,14.00,187,0.29,855,33.33,11.50,1.45,118,5.22,-9.58,1.24,0.00,5.49
154758,-0.78,-17.19,14.36,14.00,187,0.29,851,33.33,12.00,1.46,118,5.22,-9.43,1.26,0.00,5.49
154984,0.00,-17.19,14.47,14.08,187,0.30,840,33.33,13.00,1.46,118,5.22,-9.43,1.26,0.00,5.49
155210,-0.78,-17.19,14.36,14.08,187,0.29,858,33.33,11.50,1.46,118,5.22,-9.43,1.26,0.00,5.49
155436,-0.78,-17.19,14.36,14.08,187,0.29,849,33.33,12.00,1.44,118,5.22,-9.43,1.26,0.00,5.49
155662,-0.78,-17.19,14.36,14.00,187,0.29,856,33.33,11.50,1.43,118,5.22,-9.43,1.26,0.00,5.49
155888,-0.78,-17.19,14.36,14.08,187,0.30,834,33.33,13.50,1.43,118,5.22,-9.43,1.26,0.00,5.49
156114,-0.78,-17.19,14.47,14.08,187,0.30,822,33.33,14.50,1.44,118,5.22,-9.43,1.26,0.00,5.49
156340,0.00,-17.19,14.47,14.08,187,0.30,834,33.33,13.00,1.43,118,5.22,-9.43,1.24,0.00,5.49
156566,0.00,-17.19,14.47,14.00,187,0.30,841,33.33,12.00,1.41,118,5.22,-9.43,1.26,0.00,5.49
156791,0.00,-17.19,14.47,14.08,187,0.29,854,33.33,11.50,1.44,118,5.22,-9.43,1.26,0.00,5.49
157017,0.00,-17.19,14.36,14.08,187,0.29,856,33.33,11.00,1.44,118,5.22,-9.43,1.24,0.00,5.49
157243,0.00,-17.19,14.47,14.08,187,0.29,830,33.33,13.50,1.45,118,5.22,-9.43,1.28,0.00,5.49
157469,0.00,-17.19,14.47,14.08,187,0.29,843,33.33,12.00,1.44,118,5.22,-9.43,1.26,0.00,5.49
157695,0.00,-17.19,14.36,14.00,187,0.30,839,33.33,12.50,1.44,118,5.22,-9.43,1.24,0.00,5.49
157921,0.00,-17.19,14.36,14.08,187,0.30,849,33.33,11.50,1.44,120,5.22,-9.43,1.28,0.00,5.49
158146,0.00,-17.19,14.36,14.08,187,0.29,847,33.33,11.50,1.43,120,5.22,-9.43,1.26,0.00,5.49
158372,0.00,-17.19,14.36,14.00,187,0.29,848,33.33,11.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
158598,0.00,-17.19,14.36,14.08,187,0.29,850,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
158824,0.00,-17.19,14.36,14.00,187,0.29,849,33.33,12.00,1.46,120,5.22,-9.58,1.24,0.00,5.49
159050,-0.78,-17.19,14.36,14.08,187,0.29,856,33.33,11.50,1.45,120,5.22,-9.58,1.26,0.00,5.49
159276,0.00,-17.19,14.36,14.08,187,0.29,851,33.33,11.50,1.44,120,5.22,-9.43,1.26,0.00,5.49
159502,0.00,-17.19,14.36,13.84,187,0.29,860,33.33,11.00,1.47,120,5.22,-9.43,1.26,0.00,5.49
159728,-0.78,-17.19,14.36,14.08,187,0.29,839,33.33,13.00,1.44,120,5.22,-9.43,1.26,0.00,5.49
159954,0.00,-17.19,14.36,14.08,187,0.29,842,33.33,12.50,1.45,120,5.22,-9.43,1.24,0.00,5.49
160179,-0.78,-17.19,14.36,14.08,187,0.30,852,33.33,11.50,1.44,120,5.22,-9.43,1.26,0.00,5.49
160405,-0.78,-17.19,14.36,14.08,187,0.29,850,33.33,12.00,1.44,120,5.22,-9.43,1.26,0.00,5.49
160631,-0.78,-17.19,14.36,14.00,187,0.29,847,33.33,12.00,1.43,120,5.22,-9.43,1.24,0.00,5.49
160857,-0.78,-17.19,14.36,14.08,187,0.30,842,33.33,12.50,1.44,120,5.22,-9.43,1.26,0.00,5.49
161083,-0.78,-17.19,14.36,14.08,187,0.29,848,33.33,12.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
161309,-0.78,-17.19,14.36,14.00,187,0.29,858,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
161535,-0.78,-17.19,14.36,14.08,187,0.30,847,33.33,12.00,1.43,120,5.22,-9.43,1.26,0.00,5.49
161760,-0.78,-17.19,14.36,14.08,187,0.29,840,33.33,12.50,1.42,120,5.22,-9.43,1.24,0.00,5.49
161986,-0.78,-17.19,14.36,14.08,187,0.30,832,33.33,13.50,1.42,120,5.22,-9.43,1.26,0.00,5.49
162212,-0.78,-17.19,14.47,14.08,187,0.29,838,33.33,12.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
162438,-0.78,-17.19,14.36,14.00,187,0.29,848,33.33,12.00,1.46,120,5.22,-9.43,1.24,0.00,5.49
162664,-0.78,-17.19,14.36,14.08,187,0.30,845,33.33,12.00,1.43,120,5.22,-9.43,1.28,0.00,5.49
162890,0.00,-17.19,14.47,14.08,187,0.29,846,33.33,12.00,1.44,120,5.22,-9.43,1.26,0.00,5.49
163115,0.00,-17.19,14.47,13.92,187,0.29,848,33.33,12.00,1.43,120,5.22,-9.43,1.26,0.00,5.49
163342,0.00,-17.19,14.47,14.08,187,0.29,840,33.33,12.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
163567,-0.78,-17.19,14.36,14.08,187,0.30,840,33.33,12.50,1.43,120,5.22,-9.43,1.24,0.00,5.49
163793,-0.78,-17.19,14.36,14.08,187,0.30,842,33.33,13.00,1.43,120,5.22,-9.43,1.26,0.00,5.49
164019,0.00,-17.19,14.36,14.08,187,0.29,853,33.33,11.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
164245,0.00,-17.19,14.36,14.00,187,0.29,848,33.33,12.00,1.44,120,5.22,-9.43,1.24,0.00,5.49
164471,0.00,-17.19,14.47,14.00,187,0.29,843,33.33,12.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
164697,0.00,-17.19,14.36,14.08,187,0.29,852,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
164923,0.00,-17.19,14.47,13.92,187,0.29,842,33.33,12.50,1.44,120,5.22,-9.43,1.26,0.00,5.49
165150,-0.78,-17.19,14.36,14.08,187,0.29,858,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
165375,0.00,-17.19,14.36,14.00,187,0.29,851,33.33,12.00,1.44,120,5.22,-9.43,1.24,0.00,5.49
165601,0.00,-17.19,14.36,14.08,187,0.29,847,33.33,12.00,1.47,120,5.22,-9.58,1.28,0.00,5.49
165827,-0.78,-17.19,14.36,14.16,187,0.30,838,33.33,13.00,1.43,120,5.22,-9.43,1.26,0.00,5.49
166053,0.00,-17.19,14.36,13.84,187,0.30,828,33.33,14.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
166279,0.00,-17.19,14.47,14.00,187,0.29,850,33.33,11.50,1.44,120,5.22,-9.43,1.28,0.00,5.49
166506,-0.78,-17.19,14.24,14.08,187,0.29,857,33.33,11.00,1.44,120,5.22,-9.43,1.24,0.00,5.49
166732,0.00,-17.19,14.36,14.08,187,0.29,838,33.33,13.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
166957,-0.78,-17.19,14.36,14.08,187,0.29,842,33.33,12.50,1.44,120,5.22,-9.43,1.26,0.00,5.49
167183,0.00,-17.19,14.47,14.00,187,0.30,839,33.33,13.00,1.47,120,5.22,-9.43,1.26,0.00,5.49
167409,0.00,-17.19,14.47,14.08,187,0.29,855,33.33,11.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
167635,-0.78,-17.19,14.36,14.00,187,0.30,846,33.33,12.00,1.43,120,5.22,-9.43,1.26,0.00,5.49
167862,-0.78,-17.19,14.36,14.08,187,0.29,851,33.33,11.50,1.44,120,5.22,-9.43,1.26,0.00,5.49
168088,-0.78,-17.19,14.36,14.00,187,0.29,849,33.33,12.00,1.46,120,5.22,-9.43,1.28,0.00,5.49
168314,-0.78,-17.19,14.36,14.08,187,0.30,838,33.33,13.00,1.46,120,5.22,-9.43,1.24,0.00,5.49
168539,-0.78,-17.19,14.47,14.00,187,0.29,854,33.33,11.50,1.44,120,5.22,-9.43,1.26,0.00,5.49
168766,-0.78,-17.19,14.36,14.08,187,0.29,855,33.33,11.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
168991,0.00,-17.19,14.47,13.92,187,0.29,857,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
169217,-0.78,-17.19,14.36,14.00,187,0.29,855,33.33,11.50,1.47,120,5.22,-9.43,1.26,0.00,5.49
169443,0.00,-17.19,14.47,14.00,187,0.29,856,33.33,11.50,1.47,120,5.22,-9.43,1.24,0.00,5.49
169669,-0.78,-17.19,14.36,14.08,187,0.29,859,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
169895,-0.78,-17.19,14.36,14.08,189,0.29,852,33.33,12.00,1.44,120,5.22,-9.43,1.24,0.00,5.49
170121,0.00,-17.19,14.47,14.00,189,0.29,853,33.33,12.00,1.47,120,5.22,-9.43,1.26,0.00,5.49
170346,-0.78,-17.19,14.36,14.08,189,0.29,863,33.33,11.50,1.48,120,5.22,-9.58,1.26,0.00,5.49
170572,-0.78,-17.19,14.36,13.84,189,0.29,854,33.33,12.00,1.45,120,5.22,-9.58,1.26,0.00,5.49
170798,0.00,-17.19,14.47,14.08,189,0.30,850,33.33,12.50,1.43,120,5.22,-9.58,1.26,0.00,5.49
171024,0.00,-17.19,14.47,14.00,189,0.29,845,33.33,13.00,1.42,120,5.22,-9.43,1.24,0.00,5.49
171250,0.00,-17.19,14.59,14.00,189,0.29,840,33.33,13.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
171476,0.00,-17.19,14.47,14.08,189,0.29,854,33.33,12.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
171702,0.00,-17.19,14.36,13.92,189,0.29,856,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
171929,0.00,-17.19,14.36,13.76,189,0.29,870,33.33,11.00,1.47,120,5.22,-9.58,1.26,0.00,5.49
172155,-0.78,-17.19,14.36,13.76,189,0.29,859,33.33,11.50,1.48,120,5.22,-9.43,1.26,0.00,5.49
172381,0.00,-17.19,14.47,14.08,189,0.29,845,33.33,13.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
172607,0.00,-17.19,14.47,13.92,189,0.29,854,33.33,12.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
172833,-0.78,-17.19,14.36,14.00,189,0.30,851,33.33,12.50,1.44,120,5.22,-9.43,1.26,0.00,5.49
173059,0.00,-17.19,14.47,14.08,189,0.29,858,33.33,11.50,1.45,120,5.22,-9.43,1.24,0.00,5.49
173285,-0.78,-17.19,14.36,14.08,189,0.29,858,33.33,11.50,1.47,120,5.22,-9.43,1.26,0.00,5.49
173511,-0.78,-17.19,14.47,14.08,189,0.29,848,33.33,12.50,1.47,120,5.22,-9.58,1.24,0.00,5.49
173736,-0.78,-17.19,14.36,13.76,189,0.29,856,33.33,12.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
173962,-0.78,-17.19,14.36,14.08,189,0.29,854,33.33,12.00,1.44,120,5.22,-9.43,1.26,0.00,5.49
174188,0.00,-17.19,14.47,14.00,189,0.29,858,33.33,11.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
174414,-0.78,-17.19,14.36,14.08,189,0.29,853,33.33,12.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
174640,-0.78,-17.19,14.36,14.08,189,0.29,858,33.33,11.50,1.48,120,5.22,-9.43,1.24,0.00,5.49
174866,-0.78,-17.19,14.47,14.00,189,0.29,863,33.33,11.50,1.46,120,5.22,-9.58,1.28,0.00,5.49
175092,-0.78,-17.19,14.36,14.08,189,0.29,858,33.33,12.00,1.46,120,5.22,-9.43,1.24,0.00,5.49
175318,-0.78,-17.19,14.36,14.08,189,0.29,854,33.33,12.00,1.47,120,5.22,-9.43,1.26,0.00,5.49
175544,-0.78,-17.19,14.47,14.08,189,0.29,857,33.33,12.00,1.47,120,5.22,-9.43,1.24,0.00,5.49
175770,-0.78,-17.19,14.47,14.00,189,0.29,864,33.33,11.50,1.46,120,5.22,-9.58,1.26,0.00,5.49
175995,-0.78,-17.19,14.47,14.00,189,0.29,864,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
176221,-0.78,-17.19,14.36,13.92,189,0.30,848,33.33,12.50,1.45,120,5.22,-9.58,1.26,0.00,5.49
176447,-0.78,-17.19,14.47,14.08,189,0.29,850,33.33,12.50,1.48,120,5.22,-9.58,1.26,0.00,5.49
176673,-0.78,-17.19,14.36,14.00,189,0.30,847,33.33,13.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
176899,-0.78,-17.19,14.47,14.00,189,0.30,848,33.33,12.50,1.43,120,5.22,-9.43,1.26,0.00,5.49
177124,-0.78,-17.19,14.47,14.08,189,0.29,863,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
177350,0.00,-17.19,14.47,14.08,189,0.29,842,33.33,13.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
177577,0.00,-17.19,14.47,14.00,189,0.29,848,33.33,12.50,1.47,120,5.22,-9.43,1.26,0.00,5.49
177803,-0.78,-17.19,14.36,14.00,189,0.29,856,33.33,11.50,1.47,120,5.22,-9.43,1.26,0.00,5.49
178029,-0.78,-17.19,14.36,14.08,189,0.30,853,33.33,12.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
178255,0.00,-17.19,14.47,14.08,189,0.29,861,33.33,11.50,1.45,120,5.22,-9.43,1.24,0.00,5.49
178481,-0.78,-17.19,14.36,14.08,189,0.29,854,33.33,12.00,1.46,120,5.22,-9.43,1.28,0.00,5.49
178707,0.00,-17.19,14.47,14.00,189,0.29,856,33.33,12.00,1.48,120,5.22,-9.43,1.26,0.00,5.49
178933,-0.78,-17.19,14.36,14.00,189,0.29,863,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
179158,-0.78,-17.19,14.36,14.08,189,0.29,858,33.33,12.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
179384,-0.78,-17.19,14.36,14.08,189,0.29,847,33.33,12.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
179610,-0.78,-17.19,14.36,14.08,189,0.29,850,33.33,12.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
179836,-0.78,-17.19,14.36,13.92,189,0.30,852,33.33,12.50,1.47,120,5.22,-9.43,1.26,0.00,5.49
180062,-0.78,-17.19,14.36,14.08,189,0.29,865,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
180288,-0.78,-17.19,14.47,14.00,189,0.29,866,33.33,11.50,1.47,120,5.22,-9.58,1.26,0.00,5.49
180514,-0.78,-17.19,14.47,14.00,189,0.29,858,33.33,12.00,1.47,120,5.22,-9.43,1.26,0.00,5.49
180739,-0.78,-17.19,14.47,14.00,189,0.29,858,33.33,12.00,1.47,120,5.22,-9.43,1.24,0.00,5.49
180965,-0.78,-17.19,14.47,14.00,189,0.29,856,33.33,12.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
181191,-0.78,-17.19,14.47,14.08,189,0.29,861,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
181417,0.00,-17.19,14.47,14.00,189,0.29,844,33.33,13.00,1.45,120,5.22,-9.58,1.26,0.00,5.49
181643,0.00,-17.19,14.47,14.08,189,0.29,852,33.33,12.50,1.47,120,5.22,-9.43,1.26,0.00,5.49
181869,-0.78,-17.19,14.36,13.84,189,0.29,854,33.33,12.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
182095,-0.78,-17.19,14.36,14.08,189,0.30,856,33.33,12.00,1.44,120,5.22,-9.43,1.26,0.00,5.49
182321,-0.78,-17.19,14.36,14.08,189,0.29,853,33.33,12.00,1.44,120,5.22,-9.43,1.24,0.00,5.49
182546,-0.78,-17.19,14.36,14.00,189,0.30,840,33.33,13.50,1.44,120,5.22,-9.43,1.26,0.00,5.49
182772,-0.78,-17.19,14.36,14.00,189,0.30,837,33.33,13.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
182998,-0.78,-17.19,14.47,14.00,189,0.29,850,33.33,12.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
183223,-0.78,-17.19,14.36,14.08,189,0.29,854,33.33,12.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
183450,-0.78,-17.19,14.36,14.00,189,0.29,862,33.33,11.00,1.46,120,5.22,-9.43,1.24,0.00,5.49
183676,-0.78,-17.19,14.36,14.00,189,0.28,864,33.33,11.00,1.48,120,5.22,-9.43,1.26,0.00,5.49
183902,-0.78,-17.19,14.47,14.08,189,0.29,850,33.33,12.50,1.47,120,5.22,-9.43,1.24,0.00,5.49
184128,-0.78,-17.19,14.47,14.00,189,0.29,858,33.33,12.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
184353,-0.78,-17.19,14.36,14.08,189,0.29,854,33.33,12.00,1.44,120,5.22,-9.43,1.26,0.00,5.49
184579,-0.78,-17.19,14.47,13.92,189,0.29,858,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
184805,-0.78,-17.19,14.36,14.08,189,0.29,859,33.33,11.50,1.47,120,5.22,-9.43,1.26,0.00,5.49
185031,-0.78,-17.19,14.36,14.08,189,0.29,853,33.33,12.00,1.47,120,5.22,-9.43,1.26,0.00,5.49
185257,-0.78,-17.19,14.47,14.08,189,0.29,868,33.33,11.00,1.48,120,5.22,-9.43,1.26,0.00,5.49
185483,-0.78,-17.19,14.36,14.00,189,0.29,868,33.33,11.50,1.47,120,5.22,-9.43,1.26,0.00,5.49
185709,-0.78,-17.19,14.47,14.00,189,0.29,848,33.33,13.00,1.47,120,5.22,-9.43,1.26,0.00,5.49
185934,-0.78,-17.19,14.47,14.08,189,0.30,844,33.33,13.00,1.45,120,5.22,-9.43,1.24,0.00,5.49
186160,0.00,-17.19,14.47,14.08,189,0.30,858,33.33,11.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
186386,0.00,-17.19,14.47,14.08,189,0.29,856,33.33,12.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
186612,0.00,-17.19,14.47,13.84,189,0.29,850,33.33,12.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
186838,0.00,-17.19,14.47,14.08,189,0.29,846,33.33,12.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
187064,0.00,-17.19,14.36,14.08,189,0.29,856,33.33,12.00,1.47,120,5.22,-9.43,1.24,0.00,5.49
187290,-0.78,-17.19,14.36,14.08,189,0.29,858,33.33,12.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
187516,-0.78,-17.19,14.36,13.92,189,0.29,862,33.33,11.50,1.46,120,5.22,-9.43,1.24,0.00,5.49
187742,-0.78,-17.19,14.24,14.00,189,0.29,862,33.33,11.50,1.48,120,5.22,-9.43,1.28,0.00,5.49
187967,-1.56,-17.19,14.36,14.00,189,0.29,862,33.33,11.50,1.49,120,5.22,-9.58,1.24,0.00,5.49
188193,-0.78,-17.19,14.47,14.00,189,0.29,851,33.33,12.50,1.44,120,5.22,-9.58,1.28,0.00,5.49
188419,-0.78,-17.19,14.36,14.00,189,0.29,860,33.33,11.50,1.45,120,5.22,-9.43,1.24,0.00,5.49
188645,-0.78,-17.19,14.47,14.08,189,0.29,849,33.33,13.00,1.48,120,5.22,-9.43,1.26,0.00,5.49
188871,-0.78,-17.19,14.47,14.08,189,0.29,853,33.33,12.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
189097,-0.78,-17.19,14.47,14.00,189,0.29,848,33.33,13.00,1.47,120,5.22,-9.43,1.26,0.00,5.49
189322,-0.78,-17.19,14.47,14.00,189,0.29,858,33.33,12.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
189548,-0.78,-17.19,14.47,14.00,189,0.30,844,33.33,13.00,1.44,120,5.22,-9.43,1.24,0.00,5.49
189774,-0.78,-17.19,14.47,14.08,189,0.29,849,33.33,12.50,1.47,120,5.22,-9.43,1.26,0.00,5.49
190000,-0.78,-17.19,14.47,14.08,189,0.29,854,33.33,12.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
190226,-0.78,-17.19,14.47,14.00,189,0.30,838,33.33,13.50,1.43,120,5.22,-9.58,1.26,0.00,5.49
190452,-0.78,-17.19,14.47,14.00,189,0.30,858,33.33,11.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
190678,-0.78,-17.19,14.36,14.08,190,0.29,857,33.33,11.50,1.45,120,5.22,-9.43,1.24,0.00,5.49
190904,-0.78,-17.19,14.47,14.08,190,0.29,856,33.33,12.00,1.48,120,5.22,-9.43,1.28,0.00,5.49
191130,-0.78,-17.19,14.47,14.00,190,0.29,866,33.33,11.50,1.48,120,5.22,-9.43,1.24,0.00,5.49
191355,-0.78,-17.19,14.47,14.00,190,0.30,849,33.33,12.50,1.44,120,5.22,-9.43,1.28,0.00,5.49
191581,-0.78,-17.19,14.47,14.08,190,0.29,863,33.33,11.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
191807,-0.78,-17.19,14.47,14.08,190,0.29,854,33.33,12.00,1.47,120,5.22,-9.43,1.26,0.00,5.49
192033,-0.78,-17.19,14.47,14.08,190,0.29,857,33.33,12.00,1.47,120,5.22,-9.43,1.24,0.00,5.49
192259,-0.78,-17.19,14.36,14.00,190,0.29,866,33.33,11.50,1.47,120,5.22,-9.43,1.26,0.00,5.49
192485,-0.78,-17.19,14.36,14.00,190,0.29,865,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
192711,-0.78,-17.19,14.47,13.92,190,0.29,856,33.33,12.00,1.48,120,5.22,-9.43,1.26,0.00,5.49
192937,-0.78,-17.19,14.47,14.08,190,0.29,854,33.33,12.50,1.47,120,5.22,-9.43,1.26,0.00,5.49
193163,-0.78,-17.19,14.47,14.00,190,0.30,840,33.33,13.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
193388,-0.78,-17.19,14.47,14.00,190,0.29,859,33.33,12.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
193614,-0.78,-17.19,14.36,14.08,190,0.29,870,33.33,11.00,1.47,120,5.22,-9.43,1.26,0.00,5.49
193840,-0.78,-17.19,14.47,14.08,190,0.29,844,33.33,13.00,1.45,120,5.22,-9.43,1.28,0.00,5.49
194066,-0.78,-17.19,14.47,14.00,190,0.29,852,33.33,12.50,1.46,120,5.22,-9.43,1.24,0.00,5.49
194292,-0.78,-17.19,14.47,14.00,190,0.30,849,33.33,12.50,1.44,120,5.22,-9.43,1.26,0.00,5.49
194518,0.00,-17.19,14.47,14.08,190,0.29,856,33.33,11.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
194743,-0.78,-17.19,14.36,14.00,190,0.29,853,33.33,12.00,1.44,120,5.22,-9.43,1.26,0.00,5.49
194969,-0.78,-17.19,14.47,14.00,190,0.29,842,33.33,13.00,1.47,120,5.22,-9.43,1.28,0.00,5.49
195195,-0.78,-17.19,14.36,14.08,190,0.29,850,33.33,12.00,1.46,120,5.22,-9.43,1.24,0.00,5.49
