Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
94221,-20.31,1.56,12.63,13.68,187,0.16,1085,0.00,0.00,33.33,16,11.50,1.39,86,3.92,-10.88,1.30,0.00,0.00
94487,-20.31,1.56,12.75,13.60,187,0.16,1078,0.00,0.00,33.33,16,11.50,1.38,86,3.92,-10.88,1.30,0.00,0.00
94744,-20.31,1.56,12.75,13.60,187,0.16,1078,0.00,0.00,33.33,16,11.50,1.38,86,3.92,-10.88,1.30,0.00,0.00
95000,-21.09,1.56,12.75,13.52,187,0.16,1073,0.00,0.00,33.33,16,12.50,1.37,86,3.92,-10.88,1.30,0.00,0.00
95257,-20.31,1.56,12.75,13.52,187,0.16,1085,0.00,0.00,33.33,16,11.00,1.39,86,3.92,-10.88,1.30,0.00,0.00
95514,-20.31,1.56,12.63,13.52,187,0.16,1088,0.00,0.00,33.33,16,10.50,1.39,86,3.92,-10.88,1.30,0.00,0.00
95771,-21.09,1.56,12.63,13.44,187,0.16,1073,0.00,0.00,33.33,16,12.50,1.37,86,3.92,-10.88,1.30,0.00,0.00
96028,-20.31,1.56,12.63,13.44,187,0.16,1084,0.00,0.00,33.33,16,10.50,1.39,86,3.92,-10.88,1.30,0.00,0.00
96284,-21.09,1.56,12.63,13.44,187,0.16,1096,0.00,0.00,33.33,16,10.50,1.40,86,3.92,-10.88,1.30,0.00,0.00
96541,-20.31,1.56,12.63,13.52,187,0.16,1078,0.00,0.00,33.33,16,11.50,1.38,86,3.92,-10.88,1.30,0.00,0.00
96798,-20.31,1.56,12.52,13.52,187,0.16,1083,0.00,0.00,33.33,16,11.50,1.39,86,3.92,-10.88,1.30,0.00,0.00
97054,-20.31,1.56,12.63,13.60,187,0.16,1093,0.00,0.00,33.33,16,11.50,1.40,86,3.92,-10.88,1.30,0.00,0.00
97311,-20.31,1.56,12.63,13.60,187,0.16,1098,0.00,0.00,33.33,16,11.00,1.40,86,3.92,-10.88,1.30,0.00,0.00
97568,-19.53,1.56,12.63,13.60,187,0.16,1089,0.00,0.00,33.33,16,11.50,1.39,86,3.92,-10.88,1.30,0.00,0.00
97824,-20.31,1.56,12.63,13.52,187,0.16,1086,0.00,0.00,33.33,16,12.00,1.39,86,3.92,-10.88,1.30,0.00,0.00
98081,-20.31,1.56,12.63,13.52,187,0.16,1093,0.00,0.00,33.33,16,11.50,1.40,86,3.92,-10.88,1.30,0.00,0.00
98339,-20.31,1.56,12.63,13.44,187,0.16,1102,0.00,0.00,33.33,16,10.50,1.41,86,3.92,-10.88,1.30,0.00,0.00
98595,-20.31,1.56,12.63,13.44,187,0.16,1092,0.00,0.00,33.33,16,11.50,1.40,86,3.92,-10.88,1.30,0.00,0.00
98853,-20.31,1.56,12.63,13.44,187,0.16,1082,0.00,0.00,33.33,16,12.50,1.39,86,3.92,-10.88,1.30,0.00,0.00
99110,-20.31,1.56,12.63,13.36,187,0.16,1088,0.00,0.00,33.33,16,11.50,1.39,86,3.92,-10.88,1.30,0.00,0.00
99366,-19.53,1.56,12.63,13.36,187,0.16,1091,0.00,0.00,33.33,16,11.00,1.40,86,3.92,-10.88,1.30,0.00,0.00
99623,-20.31,1.56,12.63,13.36,187,0.16,1091,0.00,0.00,33.33,16,10.50,1.41,86,3.92,-10.88,1.30,0.00,0.00
99880,-20.31,1.56,12.63,13.44,187,0.16,1094,0.00,0.00,33.33,16,11.50,1.40,86,3.92,-10.88,1.30,0.00,0.00
100137,-20.31,1.56,12.63,13.44,187,0.16,1098,0.00,0.00,33.33,16,12.50,1.40,86,3.92,-10.88,1.30,0.00,0.00
100395,-20.31,1.56,12.63,13.68,187,0.16,1104,0.00,0.00,33.33,16,9.50,1.41,86,3.92,-10.88,1.30,0.00,0.00
100652,-20.31,1.56,12.52,13.68,187,0.15,1102,0.00,0.00,33.33,16,11.00,1.41,86,3.92,-10.88,1.30,0.00,0.00
100909,-20.31,1.56,12.63,13.68,187,0.15,1102,0.00,0.00,33.33,16,11.00,1.41,86,3.92,-10.88,1.30,0.00,0.00
101165,-20.31,1.56,12.52,13.60,187,0.16,1095,0.00,0.00,33.33,16,12.00,1.40,86,3.92,-10.88,1.30,0.00,0.00
101422,-20.31,1.56,12.63,13.60,187,0.16,1097,0.00,0.00,33.33,16,11.50,1.40,86,3.92,-10.88,1.30,0.00,0.00
101679,-19.53,1.56,12.63,13.52,187,0.16,1100,0.00,0.00,33.33,16,11.50,1.41,86,3.92,-10.88,1.30,0.00,0.00
101936,-20.31,1.56,12.52,13.44,187,0.16,1106,0.00,0.00,33.33,16,10.50,1.42,86,3.92,-10.88,1.30,0.00,0.00
102193,-20.31,1.56,12.52,13.52,187,0.16,1090,0.00,0.00,33.33,16,12.00,1.40,86,3.92,-10.88,1.30,0.00,0.00
102449,-19.53,1.56,12.52,13.44,187,0.16,1082,0.00,0.00,33.33,16,13.00,1.38,88,3.92,-10.88,1.30,0.00,0.00
102707,-19.53,1.56,12.52,13.44,187,0.16,1098,0.00,0.00,33.33,16,11.50,1.40,88,3.92,-10.88,1.30,0.00,0.00
102964,-20.31,1.56,12.63,13.44,187,0.16,1092,0.00,0.00,33.33,16,10.50,1.41,88,3.92,-10.88,1.30,0.00,0.00
103221,-19.53,1.56,12.63,13.52,187,0.15,1090,0.00,0.00,33.33,16,11.50,1.40,88,3.92,-10.88,1.30,0.00,0.00
103478,-20.31,1.56,12.52,13.52,187,0.16,1097,0.00,0.00,33.33,16,11.00,1.40,88,3.92,-10.88,1.30,0.00,0.00
103735,-19.53,1.56,12.63,13.76,187,0.16,1103,0.00,0.00,33.33,16,12.00,1.41,88,3.92,-10.88,1.30,0.00,0.00
103991,-20.31,1.56,12.52,13.68,187,0.16,1096,0.00,0.00,33.33,16,11.50,1.40,88,3.92,-10.88,1.30,0.00,0.00
104249,-20.31,1.56,12.52,13.68,187,0.16,1084,0.00,0.00,33.33,16,13.00,1.39,88,3.92,-10.88,1.30,0.00,0.00
104506,-19.53,1.56,12.63,13.68,187,0.16,1099,0.00,0.00,33.33,16,11.00,1.41,88,3.92,-10.88,1.30,0.00,0.00
104785,-19.53,1.56,12.63,13.52,187,0.16,1089,0.00,0.00,33.33,16,11.50,1.39,88,3.92,-10.88,1.30,0.00,0.00
105043,-19.53,1.56,12.63,13.60,187,0.16,1102,0.00,0.00,33.33,16,10.50,1.41,88,3.92,-10.88,1.30,0.00,0.00
105300,-19.53,1.56,12.63,13.52,187,0.16,1091,0.00,0.00,33.33,16,11.50,1.40,88,3.92,-10.88,1.30,0.00,0.00
105557,-20.31,1.56,12.63,13.44,187,0.16,1078,0.00,0.00,33.33,16,13.00,1.38,88,3.92,-10.88,1.30,0.00,0.00
105814,-20.31,1.56,12.63,13.44,187,0.16,1089,0.00,0.00,33.33,16,12.00,1.39,88,3.92,-10.88,1.30,0.00,0.00
106071,-20.31,1.56,12.63,13.44,187,0.16,1098,0.00,0.00,33.33,16,11.00,1.41,88,3.92,-10.88,1.30,0.00,0.00
106327,-19.53,1.56,12.63,13.44,187,0.16,1100,0.00,0.00,33.33,16,10.50,1.41,88,3.92,-10.88,1.30,0.00,0.00
106585,-19.53,1.56,12.63,13.52,187,0.16,1084,0.00,0.00,33.33,16,12.00,1.39,88,3.92,-10.88,1.30,0.00,0.00
106842,-20.31,1.56,12.63,13.52,187,0.16,1086,0.00,0.00,33.33,16,11.50,1.39,88,3.92,-10.88,1.30,0.00,0.00
107099,-20.31,1.56,12.63,13.60,187,0.15,1091,0.00,0.00,33.33,16,11.00,1.40,88,3.92,-10.88,1.30,0.00,0.00
107356,-19.53,1.56,12.63,13.60,187,0.16,1088,0.00,0.00,33.33,16,10.50,1.32,88,3.92,-10.88,1.30,0.00,0.00
107613,-20.31,1.56,12.75,13.60,187,0.16,1091,0.00,0.00,33.33,16,13.00,1.40,88,3.92,-10.88,1.30,0.00,0.00
107869,-20.31,1.56,12.63,13.60,187,0.16,1090,0.00,0.00,33.33,16,11.00,1.40,88,3.92,-10.88,1.30,0.00,0.00
108127,-19.53,1.56,12.75,13.60,187,0.15,1099,0.00,0.00,33.33,16,11.00,1.41,88,3.92,-10.88,1.30,0.00,0.00
108384,-19.53,1.56,12.75,13.52,187,0.16,1097,0.00,0.00,33.33,16,11.50,1.40,88,3.92,-10.88,1.30,0.00,0.00
108641,-19.53,1.56,12.63,13.52,187,0.16,1079,0.00,0.00,33.33,16,13.00,1.38,88,3.92,-10.88,1.30,0.00,0.00
108898,-20.31,1.56,12.63,13.44,187,0.16,1086,0.00,0.00,33.33,16,12.00,1.39,88,3.92,-10.88,1.30,0.00,0.00
109154,-19.53,1.56,12.63,13.44,187,0.15,1096,0.00,0.00,33.33,16,11.00,1.40,88,3.92,-10.88,1.30,0.00,0.00
109411,-19.53,1.56,12.63,13.44,187,0.16,1089,0.00,0.00,33.33,16,11.50,1.39,88,3.92,-10.88,1.30,0.00,0.00
109669,-19.53,1.56,12.63,13.44,187,0.16,1098,0.00,0.00,33.33,16,11.00,1.41,88,3.92,-10.88,1.30,0.00,0.00
109926,-19.53,1.56,12.63,13.52,187,0.16,1099,0.00,0.00,33.33,16,11.50,1.41,88,3.92,-10.88,1.30,0.00,0.00
110183,-19.53,1.56,12.63,13.52,187,0.16,1098,0.00,0.00,33.33,16,11.00,1.41,88,3.92,-10.88,1.30,0.00,0.00
110440,-19.53,1.56,12.63,13.60,187,0.16,1110,0.00,0.00,33.33,16,10.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
110697,-20.31,1.56,12.63,13.60,189,0.15,1092,0.00,0.00,33.33,16,11.50,1.41,88,3.92,-10.88,1.28,0.00,0.00
110954,-19.53,1.56,12.63,13.60,189,0.16,1096,0.00,0.00,33.33,16,11.50,1.40,88,3.92,-10.88,1.30,0.00,0.00
111211,-20.31,1.56,12.63,13.60,189,0.16,1103,0.00,0.00,33.33,16,11.50,1.41,88,3.92,-10.88,1.30,0.00,0.00
111468,-19.53,1.56,12.63,13.52,189,0.16,1105,0.00,0.00,33.33,16,12.50,1.41,88,3.92,-10.88,1.30,0.00,0.00
111725,-19.53,1.56,12.63,13.44,189,0.15,1114,0.00,0.00,33.33,16,10.50,1.43,88,3.92,-10.88,1.30,0.00,0.00
111982,-19.53,1.56,12.63,13.36,189,0.16,1110,0.00,0.00,33.33,16,10.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
112239,-19.53,1.56,12.63,13.44,189,0.16,1093,0.00,0.00,33.33,16,12.50,1.40,88,3.92,-10.88,1.30,0.00,0.00
112495,-19.53,1.56,12.63,13.36,189,0.16,1109,0.00,0.00,33.33,16,11.00,1.42,88,3.92,-10.88,1.30,0.00,0.00
112753,-19.53,1.56,12.63,13.36,189,0.16,1099,0.00,0.00,33.33,16,11.50,1.41,88,3.92,-10.88,1.30,0.00,0.00
113010,-20.31,1.56,12.52,13.36,189,0.15,1112,0.00,0.00,33.33,16,10.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
113267,-19.53,1.56,12.52,13.44,189,0.16,1104,0.00,0.00,33.33,16,11.50,1.41,88,3.92,-10.88,1.30,0.00,0.00
113524,-19.53,1.56,12.63,13.44,189,0.16,1098,0.00,0.00,33.33,16,12.00,1.41,88,3.92,-10.88,1.30,0.00,0.00
113781,-19.53,1.56,12.63,13.44,189,0.15,1097,0.00,0.00,33.33,16,12.00,1.41,88,3.92,-10.88,1.30,0.00,0.00
114038,-19.53,1.56,12.63,13.52,189,0.16,1095,0.00,0.00,33.33,16,13.00,1.39,88,3.92,-10.88,1.30,0.00,0.00
114295,-19.53,1.56,12.63,13.52,189,0.16,1102,0.00,0.00,33.33,16,11.50,1.41,88,3.92,-10.88,1.30,0.00,0.00
114552,-19.53,1.56,12.63,13.52,189,0.16,1101,0.00,0.00,33.33,16,10.00,1.41,88,3.92,-10.88,1.30,0.00,0.00
114809,-19.53,1.56,12.75,13.52,189,0.16,1097,0.00,0.00,33.33,16,12.50,1.40,88,3.92,-10.88,1.30,0.00,0.00
115066,-19.53,1.56,12.63,13.52,189,0.16,1101,0.00,0.00,33.33,16,11.50,1.41,88,3.92,-10.88,1.30,0.00,0.00
115323,-19.53,1.56,12.63,13.52,189,0.16,1110,0.00,0.00,33.33,16,11.00,1.42,88,3.92,-10.88,1.30,0.00,0.00
115580,-19.53,1.56,12.63,13.44,189,0.16,1107,0.00,0.00,33.33,16,11.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
115837,-19.53,1.56,12.63,13.44,189,0.16,1108,0.00,0.00,33.33,16,11.00,1.42,88,3.92,-10.88,1.30,0.00,0.00
116093,-19.53,1.56,12.52,13.44,189,0.16,1095,0.00,0.00,33.33,16,12.50,1.40,88,3.92,-10.88,1.30,0.00,0.00
116351,-19.53,1.56,12.63,13.44,189,0.16,1088,0.00,0.00,33.33,16,13.00,1.39,88,3.92,-10.88,1.30,0.00,0.00
116608,-19.53,1.56,12.52,13.52,189,0.16,1101,0.00,0.00,33.33,16,11.50,1.41,88,3.92,-10.88,1.30,0.00,0.00
116865,-19.53,1.56,12.63,13.52,189,0.16,1108,0.00,0.00,33.33,16,11.00,1.42,88,3.92,-10.88,1.30,0.00,0.00
117122,-19.53,1.56,12.63,13.52,189,0.16,1096,0.00,0.00,33.33,16,11.50,1.41,88,3.92,-10.88,1.30,0.00,0.00
117379,-19.53,1.56,12.63,13.60,189,0.16,1094,0.00,0.00,33.33,16,11.50,1.41,88,3.92,-10.88,1.30,0.00,0.00
117635,-20.31,1.56,12.63,13.60,189,0.16,1090,0.00,0.00,33.33,16,12.00,1.40,88,3.92,-10.88,1.30,0.00,0.00
117892,-19.53,1.56,12.63,13.60,189,0.17,1106,0.00,0.00,33.33,16,13.00,1.42,88,3.92,-10.88,1.30,0.00,0.00
118148,-20.31,1.56,12.63,13.60,189,0.16,1106,0.00,0.00,33.33,16,11.00,1.42,88,3.92,-10.88,1.30,0.00,0.00
118406,-19.53,1.56,12.63,13.52,189,0.16,1117,0.00,0.00,33.33,16,10.00,1.43,88,3.92,-10.88,1.30,0.00,0.00
118663,-20.31,1.56,12.63,13.52,189,0.16,1098,0.00,0.00,33.33,16,12.50,1.41,88,3.92,-10.88,1.30,0.00,0.00
118921,-19.53,1.56,12.63,13.44,189,0.15,1110,0.00,0.00,33.33,16,11.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
119178,-20.31,1.56,12.63,13.44,189,0.16,1104,0.00,0.00,33.33,16,12.00,1.41,88,3.92,-10.88,1.30,0.00,0.00
119435,-19.53,1.56,12.52,13.44,189,0.16,1117,0.00,0.00,33.33,16,10.50,1.43,88,3.92,-10.88,1.30,0.00,0.00
119692,-19.53,1.56,12.63,13.44,189,0.16,1118,0.00,0.00,33.33,16,11.00,1.43,88,3.92,-10.88,1.30,0.00,0.00
119949,-19.53,1.56,12.63,13.52,189,0.16,1119,0.00,0.00,33.33,16,11.00,1.43,88,3.92,-10.88,1.30,0.00,0.00
120206,-20.31,1.56,12.52,13.60,189,0.16,1121,0.00,0.00,33.33,16,10.50,1.44,88,3.92,-10.88,1.30,0.00,0.00
120463,-19.53,1.56,12.63,13.60,189,0.16,1113,0.00,0.00,33.33,16,11.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
120720,-19.53,1.56,12.52,13.60,189,0.16,1104,0.00,0.00,33.33,16,11.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
120977,-19.53,1.56,12.63,13.60,189,0.15,1121,0.00,0.00,33.33,16,12.00,1.43,88,3.92,-10.88,1.30,0.00,0.00
121234,-19.53,1.56,12.63,13.60,189,0.16,1115,0.00,0.00,33.33,16,12.00,1.43,88,3.92,-10.88,1.30,0.00,0.00
121490,-19.53,1.56,12.63,13.52,189,0.15,1112,0.00,0.00,33.33,16,11.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
121747,-19.53,1.56,12.63,13.52,189,0.16,1120,0.00,0.00,33.33,16,10.50,1.43,88,3.92,-10.88,1.30,0.00,0.00
122004,-19.53,1.56,12.63,13.52,189,0.16,1108,0.00,0.00,33.33,16,12.00,1.42,88,3.92,-10.88,1.30,0.00,0.00
122261,-19.53,1.56,12.52,13.44,189,0.16,1112,0.00,0.00,33.33,16,11.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
122518,-19.53,1.56,12.52,13.44,189,0.16,1102,0.00,0.00,33.33,16,13.00,1.41,88,3.92,-10.88,1.30,0.00,0.00
122775,-20.31,1.56,12.52,13.44,189,0.16,1110,0.00,0.00,33.33,16,11.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
123032,-19.53,1.56,12.52,13.52,189,0.16,1117,0.00,0.00,33.33,16,11.00,1.43,88,3.92,-10.88,1.30,0.00,0.00
123289,-19.53,1.56,12.63,13.52,189,0.16,1114,0.00,0.00,33.33,16,11.50,1.43,88,3.92,-10.88,1.30,0.00,0.00
123546,-19.53,1.56,12.52,13.52,189,0.16,1113,0.00,0.00,33.33,16,10.50,1.44,88,3.92,-10.88,1.30,0.00,0.00
123803,-19.53,1.56,12.63,13.60,189,0.16,1114,0.00,0.00,33.33,16,13.00,1.41,88,3.92,-10.88,1.30,0.00,0.00
124060,-20.31,1.56,12.52,13.60,189,0.16,1105,0.00,0.00,33.33,16,12.50,1.41,88,3.92,-10.88,1.30,0.00,0.00
124317,-20.31,1.56,12.63,13.60,189,0.16,1113,0.00,0.00,33.33,16,12.00,1.42,88,3.92,-10.88,1.30,0.00,0.00
124574,-19.53,1.56,12.63,13.44,189,0.16,1126,0.00,0.00,33.33,16,10.50,1.44,88,3.92,-10.88,1.30,0.00,0.00
124831,-19.53,1.56,12.63,13.44,189,0.16,1126,0.00,0.00,33.33,16,10.00,1.44,88,3.92,-10.88,1.30,0.00,0.00
125088,-19.53,1.56,12.63,13.44,190,0.15,1122,0.00,0.00,33.33,16,11.00,1.44,88,3.92,-10.88,1.30,0.00,0.00
125345,-19.53,1.56,12.52,13.36,190,0.16,1103,0.00,0.00,33.33,16,13.00,1.41,88,3.92,-10.88,1.30,0.00,0.00
125602,-19.53,1.56,12.52,13.36,190,0.16,1105,0.00,0.00,33.33,16,12.50,1.41,88,3.92,-10.88,1.30,0.00,0.00
125859,-19.53,1.56,12.52,13.36,190,0.16,1104,0.00,0.00,33.33,16,12.50,1.41,88,3.92,-10.88,1.30,0.00,0.00
126116,-19.53,1.56,12.52,13.36,190,0.16,1109,0.00,0.00,33.33,16,10.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
126373,-19.53,1.56,12.63,13.44,190,0.16,1110,0.00,0.00,33.33,16,11.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
126630,-19.53,1.56,12.63,13.44,190,0.16,1107,0.00,0.00,33.33,16,11.50,1.42,86,3.92,-10.88,1.30,0.00,0.00
126887,-19.53,1.56,12.63,13.44,190,0.16,1106,0.00,0.00,33.33,16,11.50,1.43,86,3.92,-10.88,1.30,0.00,0.00
127144,-19.53,1.56,12.63,13.52,190,0.16,1105,0.00,0.00,33.33,16,12.00,1.41,86,3.92,-10.88,1.30,0.00,0.00
127401,-19.53,1.56,12.63,13.52,190,0.16,1100,0.00,0.00,33.33,16,11.50,1.41,86,3.92,-10.88,1.30,0.00,0.00
127658,-19.53,1.56,12.63,13.52,190,0.16,1121,0.00,0.00,33.33,16,11.50,1.43,86,3.92,-10.88,1.30,0.00,0.00
127915,-20.31,1.56,12.63,13.52,190,0.16,1115,0.00,0.00,33.33,16,11.50,1.43,86,3.92,-10.88,1.30,0.00,0.00
128172,-19.53,1.56,12.63,13.44,190,0.16,1114,0.00,0.00,33.33,16,10.50,1.43,86,3.92,-10.88,1.30,0.00,0.00
128430,-19.53,1.56,12.63,13.44,190,0.16,1112,0.00,0.00,33.33,16,11.50,1.42,86,3.92,-10.88,1.30,0.00,0.00
128686,-19.53,1.56,12.52,13.44,190,0.16,1108,0.00,0.00,33.33,16,12.00,1.42,86,3.92,-10.88,1.30,0.00,0.00
128943,-19.53,1.56,12.52,13.44,190,0.16,1106,0.00,0.00,33.33,16,12.00,1.42,86,3.92,-10.88,1.30,0.00,0.00
129200,-19.53,1.56,12.63,13.36,190,0.16,1114,0.00,0.00,33.33,16,11.50,1.43,86,3.92,-10.88,1.30,0.00,0.00
129458,-19.53,1.56,12.63,13.44,190,0.16,1108,0.00,0.00,33.33,16,12.00,1.42,86,3.92,-10.88,1.30,0.00,0.00
129715,-19.53,1.56,12.63,13.52,190,0.16,1122,0.00,0.00,33.33,16,10.50,1.44,86,3.92,-10.88,1.30,0.00,0.00
129972,-19.53,1.56,12.52,13.52,190,0.16,1119,0.00,0.00,33.33,16,11.00,1.43,86,3.92,-10.88,1.30,0.00,0.00
130229,-19.53,1.56,12.52,13.52,190,0.16,1111,0.00,0.00,33.33,16,11.50,1.44,86,3.92,-10.88,1.30,0.00,0.00
130485,-19.53,1.56,12.63,13.52,190,0.16,1117,0.00,0.00,33.33,16,12.00,1.42,86,3.92,-10.88,1.30,0.00,0.00
130742,-19.53,1.56,12.63,13.60,190,0.16,1112,0.00,0.00,33.33,16,11.50,1.42,86,3.92,-10.88,1.30,0.00,0.00
131000,-19.53,1.56,12.63,13.60,190,0.16,1119,0.00,0.00,33.33,16,11.50,1.43,86,3.92,-10.88,1.30,0.00,0.00
131257,-19.53,1.56,12.63,13.52,190,0.16,1120,0.00,0.00,33.33,16,12.50,1.43,86,3.92,-10.88,1.30,0.00,0.00
131514,-19.53,1.56,12.52,13.52,190,0.16,1123,0.00,0.00,33.33,16,11.00,1.44,86,3.92,-10.88,1.30,0.00,0.00
131771,-19.53,1.56,12.52,13.44,190,0.16,1120,0.00,0.00,33.33,16,11.00,1.43,86,3.92,-10.88,1.30,0.00,0.00
132029,-19.53,1.56,12.52,13.44,190,0.16,1115,0.00,0.00,33.33,16,11.50,1.43,86,3.92,-10.88,1.30,0.00,0.00
132286,-19.53,1.56,12.52,13.44,190,0.16,1111,0.00,0.00,33.33,16,12.00,1.42,86,3.92,-10.88,1.30,0.00,0.00
132543,-19.53,1.56,12.52,13.44,190,0.16,1106,0.00,0.00,33.33,16,12.50,1.42,86,3.92,-10.88,1.30,0.00,0.00
132800,-19.53,1.56,12.52,13.52,190,0.16,1110,0.00,0.00,33.33,16,12.00,1.42,86,3.92,-10.88,1.30,0.00,0.00
133057,-19.53,1.56,12.52,13.52,190,0.16,1126,0.00,0.00,33.33,16,10.50,1.44,86,3.92,-10.88,1.30,0.00,0.00
133314,-19.53,1.56,12.52,13.52,190,0.16,1119,0.00,0.00,33.33,16,11.00,1.43,86,3.92,-10.88,1.30,0.00,0.00
133571,-19.53,1.56,12.52,13.60,190,0.16,1107,0.00,0.00,33.33,16,11.00,1.43,86,3.92,-10.88,1.30,0.00,0.00
133828,-19.53,1.56,12.63,13.52,190,0.16,1113,0.00,0.00,33.33,16,11.50,1.43,86,3.92,-10.88,1.30,0.00,0.00
134085,-19.53,1.56,12.52,13.60,190,0.16,1096,0.00,0.00,33.33,16,13.00,1.40,86,3.92,-10.88,1.30,0.00,0.00
134342,-19.53,1.56,12.63,13.60,190,0.16,1110,0.00,0.00,33.33,16,12.50,1.42,86,3.92,-10.88,1.30,0.00,0.00
134599,-19.53,1.56,12.63,13.52,190,0.16,1125,0.00,0.00,33.33,16,11.50,1.44,86,3.92,-10.88,1.30,0.00,0.00
134855,-19.53,1.56,12.63,13.44,190,0.16,1114,0.00,0.00,33.33,16,11.50,1.43,86,3.92,-10.88,1.30,0.00,0.00
135112,-19.53,1.56,12.63,13.44,190,0.16,1114,0.00,0.00,33.33,16,11.50,1.43,86,3.92,-10.88,1.30,0.00,0.00
135369,-19.53,1.56,12.52,13.44,190,0.16,1102,0.00,0.00,33.33,16,12.50,1.41,86,3.92,-10.88,1.30,0.00,0.00
135626,-19.53,1.56,12.52,13.44,190,0.16,1115,0.00,0.00,33.33,16,11.00,1.43,86,3.92,-10.88,1.30,0.00,0.00
135883,-19.53,1.56,12.52,13.44,190,0.16,1107,0.00,0.00,33.33,16,12.00,1.42,86,3.92,-10.88,1.30,0.00,0.00
136140,-19.53,1.56,12.52,13.52,190,0.16,1109,0.00,0.00,33.33,16,11.50,1.42,86,3.92,-10.88,1.30,0.00,0.00
136397,-19.53,1.56,12.52,13.52,190,0.16,1115,0.00,0.00,33.33,16,11.50,1.43,86,3.92,-10.88,1.30,0.00,0.00
136653,-19.53,1.56,12.52,13.52,190,0.16,1124,0.00,0.00,33.33,16,10.50,1.44,86,3.92,-10.88,1.30,0.00,0.00
136910,-19.53,1.56,12.52,13.52,190,0.16,1103,0.00,0.00,33.33,16,11.50,1.42,86,3.92,-10.88,1.30,0.00,0.00
137167,-19.53,1.56,12.52,13.60,190,0.16,1120,0.00,0.00,33.33,16,11.50,1.43,86,3.92,-10.88,1.30,0.00,0.00
137424,-19.53,1.56,12.63,13.60,190,0.16,1100,0.00,0.00,33.33,16,13.00,1.41,86,3.92,-10.88,1.30,0.00,0.00
137681,-19.53,1.56,12.63,13.44,190,0.16,1109,0.00,0.00,33.33,16,12.50,1.42,86,3.92,-10.88,1.30,0.00,0.00
137938,-19.53,1.56,12.63,13.44,190,0.16,1113,0.00,0.00,33.33,16,12.00,1.42,86,3.92,-10.88,1.30,0.00,0.00
138195,-19.53,1.56,12.63,13.36,190,0.16,1109,0.00,0.00,33.33,16,11.50,1.42,86,3.92,-10.88,1.30,0.00,0.00
138451,-19.53,1.56,12.63,13.36,190,0.16,1108,0.00,0.00,33.33,16,12.50,1.42,86,3.92,-10.88,1.30,0.00,0.00
138709,-19.53,1.56,12.63,13.36,190,0.16,1104,0.00,0.00,33.33,16,11.50,1.41,86,3.92,-10.88,1.30,0.00,0.00
138965,-19.53,1.56,12.52,13.36,190,0.16,1105,0.00,0.00,33.33,16,11.50,1.41,86,3.92,-10.88,1.30,0.00,0.00
139222,-19.53,1.56,12.63,13.36,190,0.16,1099,0.00,0.00,33.33,16,11.50,1.41,86,3.92,-10.88,1.30,0.00,0.00
139479,-19.53,1.56,12.63,13.44,190,0.16,1111,0.00,0.00,33.33,16,11.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
139736,-19.53,1.56,12.63,13.44,190,0.16,1111,0.00,0.00,33.33,16,11.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
139993,-19.53,1.56,12.63,13.44,190,0.16,1097,0.00,0.00,33.33,16,12.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
140250,-19.53,1.56,12.52,13.52,190,0.16,1101,0.00,0.00,33.33,16,11.00,1.42,88,3.92,-10.88,1.30,0.00,0.00
140507,-19.53,1.56,12.63,13.52,190,0.16,1107,0.00,0.00,33.33,16,12.00,1.42,88,3.92,-10.88,1.30,0.00,0.00
140765,-19.53,1.56,12.63,13.52,190,0.16,1106,0.00,0.00,33.33,16,11.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
141022,-19.53,1.56,12.63,13.52,190,0.16,1102,0.00,0.00,33.33,16,11.50,1.41,88,3.92,-10.88,1.30,0.00,0.00
141278,-19.53,1.56,12.63,13.52,190,0.16,1104,0.00,0.00,33.33,16,11.50,1.41,88,3.92,-10.88,1.30,0.00,0.00
141536,-19.53,1.56,12.63,13.44,192,0.16,1096,0.00,0.00,33.33,16,12.50,1.40,88,3.92,-10.88,1.30,0.00,0.00
