Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
143683,-3.91,-2.34,14.47,13.84,185,0.80,2537,66.67,25.00,9.29,95,11.90,-2.76,2.34,0.00,17.65
143909,-5.47,-2.34,14.47,13.84,185,0.77,2577,66.67,29.00,9.32,95,11.75,-2.90,2.32,0.78,17.25
144135,-3.91,-2.34,14.81,13.76,185,0.86,2553,66.67,32.00,9.28,95,12.04,-2.61,2.40,7.45,18.82
144360,-3.12,-2.34,14.81,13.84,185,0.84,2574,66.67,35.00,9.94,95,12.33,-2.32,2.38,3.14,18.04
144587,-5.47,-2.34,14.36,13.68,185,0.78,2601,66.67,38.00,9.43,95,11.90,-2.90,2.34,1.18,16.86
144812,-4.69,-2.34,14.70,13.84,185,0.74,2609,66.67,39.00,8.91,95,11.61,-3.05,2.30,0.00,16.47
145039,-3.91,-2.34,14.93,13.92,185,0.78,2603,66.67,39.00,8.87,95,11.46,-3.19,2.36,0.00,17.25
145264,-3.12,-2.34,14.70,13.92,185,0.75,2607,66.67,39.50,8.89,95,11.46,-3.19,2.32,0.00,16.86
145491,-3.91,-2.34,14.59,13.92,187,0.72,2617,66.67,40.00,8.94,95,11.03,-3.77,2.30,0.00,16.08
145716,-4.69,-2.34,14.47,13.92,187,0.69,2622,66.67,41.50,7.88,95,10.01,-4.64,2.16,0.00,14.51
145942,-5.47,-2.34,14.59,13.84,187,0.55,2642,66.67,43.00,6.75,95,9.00,-5.66,2.02,0.00,13.73
146168,-4.69,-2.34,14.70,13.84,187,0.33,2650,66.67,43.50,5.11,95,6.82,-7.84,1.78,0.00,10.98
146393,0.78,-2.34,15.85,14.00,187,0.25,2612,33.33,42.50,4.47,95,5.08,-9.58,1.70,0.00,9.02
146620,3.91,-2.34,15.85,13.76,187,0.31,2618,33.33,36.50,4.45,95,3.77,-10.88,1.78,0.00,7.06
146846,0.00,-2.34,12.98,14.00,187,0.34,2583,33.33,28.00,0.00,95,3.05,-11.61,1.86,0.00,5.10
147071,0.00,-2.34,12.40,14.00,187,0.33,2579,33.33,24.00,0.00,95,2.61,-12.04,1.76,0.00,4.71
147297,0.00,-2.34,12.63,13.68,187,0.31,2590,33.33,24.00,0.00,95,2.47,-12.19,1.78,0.00,5.10
147523,0.00,-2.34,12.52,14.00,187,0.27,2572,33.33,24.00,0.00,95,2.47,-12.19,1.72,0.00,5.10
147749,0.00,-2.34,14.59,13.92,187,0.27,2550,33.33,24.00,0.00,95,2.47,-12.19,1.72,0.00,5.10
147975,0.00,-2.34,20.33,13.76,187,0.18,2558,33.33,24.00,0.00,95,2.47,-12.19,1.66,0.00,5.10
148201,0.00,-2.34,20.33,14.00,187,0.29,2518,33.33,27.50,4.34,95,2.61,-12.04,1.78,0.00,8.24
148426,0.00,-2.34,20.33,13.84,187,0.64,2531,66.67,34.00,7.10,95,7.11,-7.55,2.24,0.00,17.25
148652,0.00,-2.34,15.73,14.00,187,0.66,2559,66.67,37.50,8.77,95,9.72,-5.08,2.24,0.00,17.25
148878,-14.06,-2.34,12.75,13.92,187,0.54,2543,66.67,41.50,7.58,95,9.58,-5.22,2.18,0.00,15.69
149104,-14.84,-2.34,14.13,13.68,187,0.37,2549,66.67,43.00,6.00,95,7.69,-6.96,1.88,0.00,11.76
149330,-12.50,-2.34,14.93,13.84,187,0.41,2542,66.67,43.00,5.95,95,6.96,-7.69,1.90,0.00,12.55
149556,-9.38,-2.34,15.39,13.92,187,0.39,2541,33.33,43.00,5.45,95,6.38,-8.27,1.92,0.00,12.55
149782,-3.12,-2.34,15.96,13.76,187,0.34,2572,33.33,43.00,5.49,95,6.38,-8.27,1.78,0.00,11.37
150008,0.00,0.00,15.96,13.92,187,0.13,2504,33.33,38.50,3.21,95,4.50,-10.16,1.34,0.00,5.88
150233,0.00,-2.34,15.50,14.00,187,0.29,2410,33.33,23.50,3.63,95,2.76,-11.90,1.74,0.00,4.71
150459,0.00,-2.34,14.59,13.84,187,0.34,2158,33.33,16.50,0.00,95,2.61,-12.04,1.72,0.00,4.31
150685,0.00,-2.34,14.36,13.76,187,0.34,1970,33.33,16.50,0.00,95,2.61,-12.04,1.68,0.00,3.92
150910,0.00,-2.34,13.55,14.00,187,0.34,2112,33.33,5.00,4.05,95,2.76,-11.90,1.70,0.00,5.49
151137,0.00,-2.34,12.52,13.68,187,0.26,2690,33.33,15.50,4.94,95,2.76,-11.90,1.70,0.00,6.67
151363,0.00,-2.34,11.94,13.92,187,0.21,3354,33.33,45.00,5.68,95,3.05,-11.61,1.70,0.00,7.84
151588,0.00,-2.34,12.06,14.00,187,0.20,3258,33.33,45.00,4.88,95,3.34,-11.32,1.68,0.00,8.24
151814,0.00,-2.34,11.14,13.92,187,0.21,3270,33.33,45.00,4.84,95,3.48,-11.17,1.72,0.00,9.80
152040,-7.03,-2.34,11.14,13.92,187,0.24,3258,33.33,45.00,5.52,95,4.06,-10.59,1.72,0.00,10.98
152267,-20.31,-2.34,11.37,13.84,187,0.32,3264,33.33,44.00,4.85,95,4.93,-9.72,2.00,0.00,13.73
152493,-4.69,-2.34,13.21,13.92,187,0.65,3248,66.67,44.50,9.76,95,8.42,-6.24,2.42,0.00,20.78
152719,-6.25,-2.34,13.21,13.60,187,0.71,3303,66.67,43.50,12.55,95,10.74,-3.92,2.48,8.24,21.18
152945,-7.03,-2.34,12.75,13.92,185,0.84,3301,66.67,40.50,13.41,95,11.75,-2.90,2.60,18.43,23.53
153170,-13.28,-2.34,12.98,14.00,185,0.90,3313,66.67,39.00,13.51,95,13.06,-1.74,2.66,15.69,23.14
153397,-13.28,-2.34,14.24,13.92,185,0.93,3374,100.00,38.00,14.40,95,13.78,-0.87,2.68,15.69,23.14
153622,-14.84,-2.34,14.13,13.52,185,0.96,3410,100.00,37.00,14.42,95,14.36,-0.44,2.72,14.12,23.14
153848,-14.84,-2.34,14.36,13.84,185,0.95,3454,100.00,37.50,14.59,95,14.51,-0.15,2.72,12.55,22.75
154074,-12.50,-2.34,14.59,13.76,185,0.91,3494,100.00,38.50,14.78,95,14.51,-0.15,2.70,7.06,22.35
154300,-12.50,-2.34,14.47,13.44,185,0.85,3526,100.00,40.00,13.41,95,13.49,-1.16,2.64,4.31,21.57
154526,-9.38,-2.34,14.81,13.68,185,0.84,3530,66.67,40.50,13.65,95,13.20,-1.45,2.68,3.92,21.96
154752,-7.03,-2.34,14.81,13.92,185,0.88,3572,66.67,40.50,14.56,95,13.20,-1.45,2.68,5.10,21.96
154978,-8.59,-2.34,14.47,13.60,185,0.86,3604,100.00,40.50,14.69,95,13.20,-1.45,2.68,0.78,21.57
155203,-9.38,-2.34,14.24,13.76,185,0.82,3660,66.67,41.00,13.16,95,12.62,-2.03,2.64,0.00,21.18
155429,-4.69,-2.34,15.04,13.76,185,0.82,3660,66.67,41.00,14.14,95,12.48,-2.18,2.64,0.00,20.78
155655,-4.69,-2.34,14.47,13.76,185,0.82,3694,66.67,41.00,14.29,95,12.33,-2.32,2.64,0.00,20.78
155881,-8.59,-2.34,14.13,13.92,185,0.55,3705,66.67,44.00,11.15,95,10.59,-4.06,2.28,0.00,14.90
156107,-16.41,-2.34,12.86,14.00,185,0.53,3628,33.33,38.00,7.05,95,4.21,-10.59,2.36,0.00,6.27
156333,0.00,-2.34,12.17,13.92,185,0.55,3301,33.33,28.00,0.00,93,2.76,-11.90,2.26,0.00,5.88
156559,0.00,-2.34,11.60,13.84,185,0.50,2991,33.33,23.50,0.00,95,2.90,-11.75,2.10,0.00,5.49
156785,0.00,-2.34,11.14,13.84,185,0.47,2746,33.33,28.50,7.04,95,3.19,-11.46,2.18,0.00,10.98
157010,-4.69,-2.34,11.14,13.84,185,0.91,2753,66.67,33.50,11.94,95,10.74,-3.92,2.48,8.63,21.18
157236,-14.06,-2.34,11.14,13.76,185,0.83,2827,66.67,38.00,11.45,95,11.75,-2.90,2.44,5.88,20.00
157461,-25.00,-2.34,11.83,13.60,185,0.86,2822,66.67,37.50,9.58,95,12.04,-2.61,2.44,1.18,20.00
157687,-23.44,-2.34,14.01,13.84,185,0.77,2815,66.67,40.00,9.08,95,11.61,-3.05,2.30,0.00,16.47
157913,-20.31,-2.34,14.93,13.84,185,0.57,2839,66.67,43.50,7.26,95,9.29,-5.37,2.18,0.00,14.51
158139,-18.75,-2.34,14.81,13.68,185,0.25,2819,33.33,45.00,4.82,95,6.38,-8.27,1.70,0.00,10.20
158365,-10.94,-2.34,16.42,14.00,185,0.23,2826,33.33,45.00,4.84,95,4.93,-9.72,1.74,0.00,9.02
158591,-13.28,-2.34,14.93,13.76,185,0.30,2826,33.33,45.00,4.21,95,3.92,-10.74,1.82,0.00,7.84
158817,0.00,-2.34,12.40,13.92,185,0.29,2790,33.33,45.00,5.36,95,3.19,-11.46,1.80,0.00,6.27
159043,0.00,-2.34,12.52,13.84,185,0.31,2807,33.33,45.00,5.40,95,3.19,-11.46,1.80,0.00,6.67
159268,0.00,-2.34,12.52,13.84,185,0.33,2780,33.33,45.00,5.34,95,3.19,-11.46,1.74,0.00,6.67
159494,0.00,-2.34,12.40,13.76,185,0.26,2787,33.33,44.50,4.75,95,3.19,-11.61,1.72,0.00,7.06
159720,0.00,-2.34,12.40,14.00,185,0.24,2750,33.33,44.50,4.69,95,3.19,-11.46,1.68,0.00,7.06
159947,0.00,-2.34,12.75,14.00,185,0.23,2758,33.33,44.00,4.72,95,3.19,-11.46,1.64,0.00,6.67
160173,0.00,0.00,12.52,13.92,185,0.21,2733,33.33,41.00,4.12,95,3.05,-11.61,1.64,0.00,6.67
160398,0.00,0.00,12.40,13.92,185,0.22,2719,33.33,38.50,4.06,95,3.19,-11.61,1.64,0.00,7.45
160624,0.00,-2.34,11.14,14.00,185,0.17,2732,33.33,36.00,4.05,95,3.19,-11.46,1.66,0.00,7.84
160850,0.00,0.00,11.14,14.00,185,0.22,2714,33.33,33.00,4.06,95,3.19,-11.46,1.64,0.00,7.84
161076,0.00,-2.34,11.14,13.92,185,0.24,2710,33.33,32.00,4.05,95,3.34,-11.32,1.62,0.00,8.63
161302,0.00,-2.34,11.14,13.68,185,0.23,2678,33.33,32.00,3.99,95,3.34,-11.32,1.64,0.00,8.24
161528,0.00,0.00,11.14,14.00,185,0.22,2676,33.33,32.00,4.00,95,3.34,-11.32,1.62,0.00,8.24
161754,0.00,-2.34,11.14,14.00,185,0.22,2651,33.33,32.00,3.96,95,3.34,-11.32,1.62,0.00,8.63
161980,0.00,0.00,11.14,13.68,185,0.22,2651,33.33,32.00,3.97,95,3.48,-11.17,1.62,0.00,8.63
162206,0.00,0.00,11.14,13.92,185,0.19,2648,33.33,32.00,3.95,95,3.19,-11.46,1.56,0.00,7.84
162431,0.00,0.00,11.14,14.00,185,0.21,2621,33.33,32.00,3.92,95,3.34,-11.32,1.58,0.00,8.24
162657,0.00,0.00,11.14,14.00,185,0.22,2628,33.33,32.00,3.92,95,3.48,-11.32,1.62,0.00,9.02
162883,0.00,0.00,11.37,14.08,185,0.22,2610,33.33,32.00,3.90,95,3.63,-11.03,1.62,0.00,9.41
163109,-0.78,0.00,11.83,14.00,185,0.22,2608,33.33,32.00,3.93,95,3.63,-11.03,1.62,0.00,9.41
163335,-8.59,-2.34,12.29,13.92,185,0.24,2623,33.33,32.00,3.90,95,3.92,-10.74,1.64,0.00,10.20
163561,-7.03,-2.34,14.01,14.00,185,0.24,2612,33.33,32.00,3.89,95,4.21,-10.45,1.62,0.00,10.20
163786,-4.69,-2.34,15.04,13.84,185,0.22,2579,33.33,32.00,3.86,95,4.35,-10.45,1.58,0.00,9.80
164013,-6.25,0.00,14.59,14.00,185,0.22,2578,33.33,32.00,3.85,95,4.06,-10.59,1.60,0.00,9.80
164238,-6.25,0.00,14.36,13.84,185,0.22,2582,33.33,32.00,3.86,95,3.92,-10.74,1.60,0.00,9.80
164464,-5.47,0.00,14.70,14.00,185,0.22,2588,33.33,32.00,3.86,95,3.92,-10.74,1.62,0.00,9.80
164690,-3.91,0.00,15.16,14.00,185,0.22,2544,33.33,32.00,3.80,95,3.92,-10.74,1.56,0.00,9.80
164916,-3.91,0.00,14.70,13.92,185,0.18,2563,33.33,32.00,3.83,95,4.06,-10.59,1.68,0.00,10.20
165142,2.34,-2.34,15.62,13.84,185,0.51,2580,33.33,33.00,6.04,95,6.38,-8.42,2.14,0.00,16.08
165367,1.56,-2.34,14.70,13.84,185,0.62,2553,66.67,29.00,7.61,95,9.00,-5.66,2.18,0.00,16.47
165594,-6.25,-2.34,13.55,13.92,185,0.59,2568,66.67,29.00,7.11,95,8.85,-5.80,2.12,0.00,15.29
165819,-6.25,-2.34,14.59,13.92,185,0.51,2546,66.67,31.00,7.08,95,8.56,-6.09,2.06,0.00,14.12
166045,-7.03,-2.34,14.59,13.76,185,0.45,2555,66.67,32.50,5.97,95,7.69,-6.96,1.98,0.00,12.94
166271,-3.91,-2.34,15.16,13.84,185,0.51,2566,66.67,32.50,6.04,95,7.98,-6.67,2.04,0.00,13.73
166497,-1.56,-2.34,15.04,13.84,185,0.46,2564,66.67,33.00,5.98,95,7.84,-6.82,1.98,0.00,12.94
166723,0.00,-2.34,14.93,13.76,185,0.50,2565,66.67,33.00,6.54,95,8.13,-6.53,2.02,0.00,13.33
166949,-1.56,-2.34,14.47,13.92,185,0.44,2572,66.67,32.50,6.09,95,7.98,-6.82,2.00,0.00,13.33
167175,2.34,-2.34,15.27,13.92,185,0.53,2565,66.67,33.00,6.55,95,8.27,-6.53,2.06,0.00,14.12
167400,1.56,-2.34,14.47,13.84,185,0.68,2564,66.67,28.50,7.67,95,9.14,-5.51,2.26,0.00,17.25
167626,-0.78,-2.34,14.36,13.76,185,0.95,2592,66.67,24.00,10.46,95,11.90,-2.76,2.50,40.39,22.75
167852,-4.69,-2.34,14.13,13.84,185,1.00,2602,66.67,23.00,12.27,95,13.93,-0.73,2.52,36.86,22.75
168078,-9.38,-2.34,14.01,13.76,185,1.02,2622,66.67,26.00,11.67,95,14.07,-0.58,2.56,30.98,21.96
168304,-11.72,-2.34,14.36,13.44,185,1.00,2622,66.67,29.50,11.77,95,14.36,-0.29,2.56,30.59,21.57
168530,-10.94,-2.34,14.59,13.76,185,1.01,2642,66.67,30.00,11.84,95,14.36,-0.29,2.56,26.27,21.18
168756,-10.94,-2.34,14.59,13.84,185,0.99,2674,66.67,30.00,11.95,95,14.51,-0.15,2.56,25.88,21.18
168982,-9.38,-2.34,14.70,13.52,185,0.99,2706,100.00,30.00,11.96,95,14.51,-0.15,2.56,20.00,20.78
169207,-9.38,-2.34,14.70,13.84,185,0.95,2708,100.00,31.50,12.17,95,14.22,-0.58,2.52,12.16,20.00
169433,-9.38,-2.34,14.59,13.84,185,0.80,2739,66.67,35.50,11.09,95,13.35,-1.31,2.38,0.00,17.25
169659,-8.59,-2.34,14.81,13.84,185,0.71,2727,66.67,40.00,9.31,95,11.90,-2.76,2.20,0.00,14.51
169885,-9.38,-2.34,14.70,13.92,185,0.54,2757,66.67,43.50,7.00,93,9.29,-5.37,1.84,0.00,11.37
170111,-12.50,-2.34,14.01,13.84,185,0.32,2763,33.33,44.50,4.71,93,5.66,-9.00,1.84,0.00,9.80
170337,-13.28,-2.34,14.24,13.92,185,0.36,2720,33.33,44.50,4.67,93,4.50,-10.16,1.90,0.00,9.41
170563,-25.00,-2.34,12.40,13.76,185,0.36,2721,33.33,44.50,4.64,93,4.06,-10.59,1.88,0.00,9.02
170789,-25.00,-2.34,11.60,14.00,185,0.33,2725,33.33,44.00,4.65,95,3.92,-10.88,1.82,0.00,9.02
171014,-25.00,-2.34,11.48,13.84,185,0.33,2730,33.33,44.00,4.67,95,3.77,-10.88,1.84,0.00,9.02
171240,-25.00,-2.34,11.48,13.92,185,0.32,2695,33.33,44.00,4.61,95,3.77,-10.88,1.80,0.00,9.41
171466,-25.00,-2.34,11.71,13.92,185,0.26,2696,33.33,44.00,4.03,95,3.63,-11.03,1.68,0.00,8.24
171692,0.00,-2.34,11.94,13.92,185,0.28,2700,33.33,43.50,4.58,95,3.05,-11.61,1.64,0.00,6.27
171918,0.00,0.00,12.63,13.92,185,0.21,2698,33.33,37.50,4.04,95,2.76,-11.90,1.64,0.00,5.10
172144,0.00,0.00,13.09,13.68,185,0.21,2685,33.33,29.00,4.00,95,2.61,-12.04,1.60,0.00,5.10
172370,0.00,0.00,12.86,14.00,185,0.21,2670,33.33,24.00,0.00,95,2.61,-12.04,1.62,0.00,5.10
172595,0.00,0.00,13.32,13.92,185,0.21,2666,33.33,24.00,0.00,95,2.47,-12.19,1.60,0.00,5.10
172821,0.00,0.00,13.55,13.76,185,0.21,2646,33.33,24.00,0.00,95,2.47,-12.19,1.60,0.00,5.10
173047,0.00,0.00,17.34,14.00,185,0.19,2630,33.33,24.00,0.00,95,2.47,-12.19,1.56,0.00,5.10
173273,0.00,0.00,20.33,14.00,185,0.18,2631,33.33,24.00,0.00,95,2.47,-12.19,1.52,0.00,5.10
173500,0.00,0.00,20.33,13.92,185,0.23,2582,33.33,26.50,3.85,95,2.47,-12.19,1.64,0.00,7.06
173726,0.00,-2.34,20.33,13.92,185,0.25,2604,33.33,30.00,4.46,95,3.48,-11.17,1.70,0.00,10.20
173951,0.00,-2.34,16.65,13.92,185,0.25,2571,33.33,32.00,4.43,95,4.35,-10.30,1.70,0.00,10.59
174178,-3.91,-2.34,14.01,13.92,185,0.31,2588,33.33,32.00,4.40,95,4.79,-9.87,1.78,0.00,11.37
174403,-1.56,-2.34,15.04,14.00,185,0.28,2581,33.33,32.00,4.90,95,5.22,-9.43,1.72,0.00,10.98
174629,-2.34,-2.34,14.70,14.00,185,0.29,2558,33.33,32.00,4.90,95,5.08,-9.58,1.74,0.00,10.98
174855,-1.56,-2.34,14.81,13.76,185,0.29,2589,33.33,32.00,4.96,95,5.22,-9.43,1.74,0.00,10.98
175081,0.78,-2.34,14.93,13.92,185,0.47,2590,33.33,33.00,5.51,95,6.38,-8.42,2.08,0.00,14.90
175307,6.25,-2.34,15.96,13.92,185,0.58,2566,66.67,31.50,7.67,95,8.56,-6.09,2.12,0.00,15.29
175533,-4.69,-2.34,13.09,13.76,185,0.54,2590,66.67,29.00,7.18,95,8.85,-5.80,2.16,0.00,15.69
175759,-7.03,-2.34,14.01,13.84,183,0.56,2582,66.67,30.00,7.15,95,8.56,-6.09,2.10,0.00,14.51
175984,-7.03,-2.34,14.47,13.84,183,0.52,2570,66.67,32.00,6.60,95,8.27,-6.38,2.06,0.00,14.12
176209,-5.47,-2.34,14.93,13.84,183,0.40,2573,66.67,33.00,6.06,95,7.84,-6.96,1.96,0.00,12.55
176436,-2.34,-2.34,15.27,13.84,183,0.51,2599,66.67,33.00,6.65,95,7.98,-6.67,2.06,0.00,13.73
176662,0.78,-2.34,15.27,13.92,183,0.57,2592,66.67,31.00,7.13,95,8.56,-6.09,2.14,0.00,15.29
176887,-2.34,-2.34,14.36,13.60,183,0.62,2578,66.67,28.50,7.71,95,9.43,-5.22,2.20,0.00,15.69
177113,-2.34,-2.34,14.59,13.84,183,0.64,2601,66.67,27.00,7.79,95,10.01,-4.64,2.22,0.00,16.08
177339,-4.69,-2.34,14.36,13.92,183,0.62,2605,66.67,28.00,7.78,95,9.72,-4.93,2.18,0.00,15.29
177565,-4.69,-2.34,14.59,13.84,183,0.57,2614,66.67,29.50,7.26,95,9.43,-5.22,2.08,0.00,14.12
177791,-4.69,-2.34,14.59,13.68,183,0.58,2590,66.67,31.00,6.63,95,9.00,-5.66,2.08,0.00,14.51
178016,-3.12,-2.34,14.81,13.92,183,0.44,2590,66.67,33.00,6.12,95,8.42,-6.24,1.96,0.00,12.55
178242,-2.34,-2.34,14.81,14.00,183,0.47,2603,66.67,33.00,5.55,95,7.55,-7.11,1.96,0.00,12.94
178468,2.34,-2.34,15.73,13.68,183,0.38,2609,33.33,33.00,5.60,95,6.53,-8.13,1.98,0.00,13.33
178694,5.47,-2.34,15.39,13.84,183,0.43,2616,33.33,33.00,5.60,95,6.53,-8.13,2.02,0.00,13.73
178920,8.59,-2.34,15.39,13.92,183,0.38,2592,66.67,33.00,6.09,95,6.53,-8.13,1.90,0.00,12.55
179146,6.25,-2.34,14.36,13.92,183,0.46,2592,66.67,33.00,6.07,95,6.96,-7.84,1.98,0.00,12.94
179371,3.91,-2.34,14.01,13.84,183,0.48,2584,66.67,33.00,6.13,95,6.96,-7.69,1.94,0.00,12.55
179597,3.91,-2.34,14.47,13.92,183,0.51,2611,66.67,33.00,6.13,95,7.11,-7.55,2.04,0.00,14.12
179823,3.12,-2.34,14.59,13.76,183,0.58,2608,66.67,32.00,7.25,95,8.13,-6.53,2.16,0.00,15.29
180049,-3.12,-2.34,13.55,13.68,183,0.51,2596,66.67,33.00,6.66,95,8.27,-6.53,2.04,0.00,13.73
180275,-3.12,-2.34,14.36,13.92,183,0.56,2601,66.67,32.00,6.62,95,8.71,-5.95,2.12,0.00,14.90
180501,-3.91,-2.34,14.47,13.92,183,0.50,2603,66.67,33.00,6.65,95,8.56,-6.24,2.08,0.00,13.73
180727,-2.34,-2.34,14.81,13.76,183,0.40,2630,66.67,33.00,6.19,95,7.98,-6.67,1.96,0.00,12.55
180953,-1.56,-2.34,14.81,14.00,183,0.52,2619,66.67,33.00,6.17,95,7.55,-7.11,1.94,0.00,12.55
181179,2.34,-2.34,15.39,13.92,183,0.43,2626,66.67,33.00,6.16,95,7.11,-7.55,1.96,0.00,12.55
181405,3.12,-2.34,14.81,13.76,183,0.46,2588,66.67,33.00,6.07,95,6.82,-7.84,1.86,0.00,11.76
181630,3.12,-2.34,14.47,13.84,183,0.41,2601,33.33,33.00,5.57,95,6.38,-8.27,1.80,0.00,10.98
181856,0.78,-2.34,14.24,14.00,183,0.23,2586,33.33,32.00,4.41,95,5.08,-9.58,1.58,0.00,9.41
182082,2.34,0.00,14.81,13.84,183,0.19,2603,33.33,32.00,3.89,95,4.06,-10.59,1.54,0.00,7.84
182308,0.00,-2.34,14.24,14.08,183,0.28,2584,33.33,30.00,3.83,95,2.76,-11.90,1.74,0.00,5.10
182534,0.00,-2.34,13.78,14.00,183,0.28,2551,33.33,26.00,4.36,95,2.61,-12.04,1.74,0.00,4.71
182759,0.00,-2.34,12.75,14.00,183,0.26,2560,33.33,24.00,0.00,95,2.47,-12.19,1.66,0.00,4.71
182985,0.00,-2.34,12.75,13.92,183,0.24,2532,33.33,24.00,0.00,95,2.47,-12.19,1.64,0.00,4.71
183211,0.00,-2.34,13.09,13.92,183,0.27,2523,33.33,26.50,4.31,95,2.47,-12.19,1.72,0.00,7.45
183438,0.00,-2.34,13.44,13.84,183,0.27,2502,33.33,30.00,4.27,95,3.48,-11.17,1.72,0.00,9.41
183663,0.00,-2.34,11.48,13.92,183,0.26,2507,33.33,32.00,4.29,95,4.35,-10.30,1.78,0.00,11.37
183889,0.00,-2.34,11.25,13.92,183,0.52,2486,66.67,32.50,6.36,95,6.82,-7.84,2.06,0.00,14.51
184115,-0.78,-2.34,13.21,14.00,183,0.57,2508,66.67,31.00,7.48,95,8.56,-6.09,2.12,0.00,15.29
184340,-7.81,-2.34,13.32,13.84,183,0.60,2476,66.67,28.50,7.47,95,8.85,-5.80,2.14,0.00,15.29
184567,-10.94,-2.34,13.90,13.68,183,0.62,2484,66.67,27.00,7.41,95,9.14,-5.66,2.14,0.00,15.69
184792,-12.50,-2.34,14.36,14.00,183,0.61,2496,66.67,26.50,7.47,95,9.14,-5.51,2.16,0.00,15.29
185018,-12.50,-2.34,14.59,13.84,183,0.64,2475,66.67,25.50,6.87,95,9.29,-5.37,2.18,0.00,15.29
185244,-10.16,-2.34,15.04,13.84,183,0.58,2474,66.67,27.00,6.86,95,9.43,-5.22,2.12,0.00,14.51
185470,-7.03,-2.34,15.04,13.84,183,0.62,2488,66.67,26.50,6.90,95,9.58,-5.22,2.12,0.00,14.51
185696,-6.25,-2.34,14.81,13.92,183,0.59,2473,66.67,28.50,6.84,95,9.29,-5.37,2.12,0.00,14.51
185922,-3.91,-2.34,14.93,13.68,183,0.59,2477,66.67,29.50,6.85,95,9.14,-5.51,2.02,0.00,13.33
186148,-2.34,-2.34,14.81,13.92,183,0.62,2479,66.67,28.00,6.89,95,9.29,-5.37,2.18,0.00,15.29
186373,0.78,-2.34,15.27,13.84,183,0.77,2450,66.67,22.00,8.41,95,10.59,-4.06,2.34,9.41,18.04
186600,-3.12,-2.34,14.24,13.68,183,0.93,2474,66.67,22.00,9.98,95,12.77,-1.89,2.44,29.02,21.18
186825,-7.81,-2.34,14.13,13.60,183,0.90,2477,66.67,25.50,10.02,95,12.62,-2.03,2.40,17.25,19.22
187051,-7.81,-2.34,14.59,13.92,183,0.89,2469,66.67,30.00,9.62,95,12.62,-2.03,2.40,13.33,18.82
187277,-7.81,-2.34,14.70,13.76,183,0.87,2489,66.67,34.50,9.50,95,12.62,-2.03,2.36,5.10,18.04
187503,-8.59,-2.34,14.47,13.76,183,0.81,2506,66.67,36.00,9.10,95,12.04,-2.61,2.34,0.00,17.25
187729,-7.81,-2.34,14.70,13.92,183,0.76,2498,66.67,37.50,8.50,95,11.46,-3.19,2.30,0.00,16.47
187955,-4.69,-2.34,15.04,13.84,183,0.76,2526,66.67,38.50,8.62,95,11.32,-3.34,2.26,0.00,16.47
188180,-3.91,-2.34,14.81,13.76,183,0.76,2506,66.67,38.50,8.54,95,11.17,-3.48,2.30,0.00,16.47
188406,-3.91,-2.34,14.70,13.84,183,0.74,2527,66.67,38.50,8.64,95,11.17,-3.48,2.30,0.00,16.47
188632,-3.91,-2.34,14.59,13.92,183,0.70,2504,66.67,39.50,8.03,95,10.74,-3.92,2.26,0.00,15.69
188858,-3.12,-2.34,14.81,13.76,183,0.64,2532,66.67,40.50,8.13,95,10.59,-4.06,2.14,0.00,14.51
189085,-3.91,-2.34,14.47,14.00,183,0.46,2512,66.67,42.50,6.41,95,9.29,-5.37,1.82,0.00,10.98
189311,-2.34,-2.34,14.93,13.84,183,0.38,2546,66.67,43.00,5.49,95,7.11,-7.55,1.84,0.00,11.76
189537,1.56,-2.34,15.50,13.92,183,0.28,2479,33.33,41.50,4.28,95,5.66,-9.00,1.88,0.00,11.76
189762,12.50,-2.34,17.46,13.92,183,0.45,2508,33.33,43.00,5.84,95,6.53,-8.13,2.06,0.00,13.73
189989,11.72,-2.34,14.93,13.68,183,0.42,2494,66.67,42.50,5.87,95,7.11,-7.55,1.98,0.00,12.94
190215,6.25,-2.34,13.90,13.76,183,0.61,2492,66.67,41.50,7.98,95,9.00,-5.80,2.20,0.00,16.08
190440,-3.91,-2.34,13.32,13.84,183,0.69,2495,66.67,40.50,7.99,95,10.01,-4.64,2.24,0.00,16.47
190666,-6.25,-2.34,14.01,13.68,183,0.79,2489,66.67,39.00,8.49,95,10.74,-3.92,2.32,10.20,18.43
190892,-6.25,-2.34,14.59,13.84,183,0.79,2494,66.67,38.00,9.05,95,11.32,-3.34,2.32,10.20,18.43
191118,-7.81,-2.34,14.47,13.68,183,0.74,2514,66.67,37.50,9.12,95,11.32,-3.34,2.36,9.80,18.43
191344,-7.03,-2.34,14.81,13.84,183,0.82,2502,66.67,37.00,9.09,95,11.75,-2.90,2.32,2.35,17.65
191570,-7.03,-2.34,14.70,13.76,183,0.77,2540,66.67,37.50,9.20,95,11.75,-2.90,2.30,0.00,17.25
