Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
140472,-25.00,-5.47,14.59,13.36,176,0.73,3414,0.00,0.00,66.67,16,22.50,5.87,91,7.69,-7.11,2.30,0.78,13.33
140730,-25.00,-5.47,14.70,13.36,176,0.76,3426,0.00,0.00,66.67,16,37.50,5.89,91,7.98,-6.96,2.32,0.78,13.73
140986,-25.00,-6.25,14.70,13.36,176,0.76,3438,0.00,0.00,66.67,16,36.50,5.90,91,8.13,-6.67,2.34,1.18,13.73
141243,-24.22,-6.25,14.81,13.44,176,0.76,3470,0.00,0.00,66.67,16,37.00,5.93,91,8.13,-6.67,2.34,1.18,13.73
141500,-24.22,-6.25,14.81,13.36,176,0.75,3488,0.00,0.00,66.67,16,37.00,5.93,91,8.13,-6.67,2.32,1.18,13.73
141756,-25.00,-6.25,14.70,13.04,176,0.73,3492,0.00,0.00,66.67,16,38.00,5.91,91,7.84,-6.96,2.30,0.78,12.94
142013,-25.00,-6.25,14.59,13.36,176,0.72,3500,0.00,0.00,66.67,16,38.00,5.97,91,7.69,-7.11,2.30,0.78,12.94
142271,-25.00,-6.25,14.81,13.28,176,0.72,3510,0.00,0.00,66.67,16,38.50,5.99,91,7.69,-7.11,2.30,0.39,12.94
142528,-25.00,-6.25,14.70,13.28,176,0.72,3483,0.00,0.00,66.67,16,38.50,5.94,91,7.69,-7.11,2.30,0.39,12.94
142784,-25.00,-6.25,14.70,13.28,176,0.72,3490,0.00,0.00,66.67,16,39.00,5.96,91,7.55,-7.25,2.30,0.39,12.94
143041,-25.00,-6.25,14.70,13.28,176,0.72,3511,0.00,0.00,66.67,16,38.50,6.00,91,7.69,-7.11,2.30,0.78,12.94
143298,-25.00,-6.25,14.70,13.36,176,0.73,3498,0.00,0.00,66.67,16,38.50,5.96,91,7.69,-7.11,2.32,0.78,12.94
143554,-25.00,-6.25,14.81,13.36,176,0.72,3526,0.00,0.00,66.67,16,38.50,6.03,91,7.69,-7.11,2.32,0.78,12.94
143811,-25.00,-6.25,14.70,13.44,176,0.72,3501,0.00,0.00,66.67,16,38.00,5.98,91,7.69,-7.11,2.30,0.78,12.94
144067,-25.00,-6.25,14.81,13.44,176,0.72,3534,0.00,0.00,66.67,16,38.50,6.03,91,7.55,-7.11,2.30,0.39,12.94
144325,-25.00,-6.25,14.81,13.44,176,0.73,3538,0.00,0.00,66.67,16,39.00,5.99,91,7.55,-7.25,2.30,0.39,12.94
144582,-25.00,-6.25,14.81,13.36,176,0.71,3542,0.00,0.00,66.67,16,39.00,6.05,91,7.55,-7.25,2.30,0.39,12.94
144839,-25.00,-6.25,14.70,13.28,176,0.71,3510,0.00,0.00,66.67,16,39.00,5.99,91,7.55,-7.25,2.28,0.39,12.94
145095,-25.00,-6.25,14.81,13.28,176,0.70,3544,0.00,0.00,66.67,16,39.00,6.05,91,7.40,-7.40,2.28,0.39,12.55
145352,-25.00,-7.03,14.59,13.28,176,0.68,3522,0.00,0.00,66.67,16,39.00,5.99,91,7.11,-7.55,2.26,0.00,11.76
145609,-25.00,-7.03,14.47,13.28,176,0.63,3554,0.00,0.00,66.67,16,39.00,5.29,91,6.67,-7.98,2.22,0.00,11.37
145865,-25.00,-7.03,14.24,13.28,176,0.63,3519,0.00,0.00,66.67,16,39.00,5.25,91,6.53,-8.13,2.20,0.00,10.98
146122,-25.00,-7.03,14.24,13.28,176,0.61,3514,0.00,0.00,66.67,16,38.50,5.29,91,6.53,-8.27,2.20,0.00,10.98
146379,-25.00,-7.03,14.36,13.36,176,0.61,3544,0.00,0.00,66.67,16,38.50,5.25,91,6.38,-8.42,2.18,0.00,10.98
146636,-25.00,-7.03,14.24,13.52,176,0.61,3546,0.00,0.00,66.67,16,38.50,5.24,91,6.24,-8.42,2.18,0.00,10.59
146893,-25.00,-7.03,14.13,13.44,176,0.55,3536,0.00,0.00,66.67,16,38.50,5.26,91,5.80,-8.85,2.10,0.00,8.24
147150,0.00,-6.25,12.98,13.44,176,0.15,3458,0.00,0.00,66.67,16,33.00,3.69,91,3.05,-11.75,1.54,0.00,0.00
147406,0.00,-5.47,12.29,13.36,176,0.17,3071,0.00,0.00,66.67,16,19.00,0.00,91,3.05,-11.75,1.56,0.00,0.00
147663,0.00,-4.69,18.95,13.36,176,0.17,2627,0.00,0.00,33.33,16,13.00,0.00,91,3.05,-11.75,1.46,0.00,0.00
147920,0.00,-4.69,23.31,13.44,176,0.32,2241,0.00,0.00,33.33,16,4.50,2.39,91,4.21,-10.59,1.72,0.00,5.10
148177,0.00,-4.69,22.16,13.36,176,0.39,2448,0.00,0.00,33.33,16,9.50,3.18,91,4.79,-10.01,1.84,0.00,5.49
148433,0.00,-4.69,13.32,13.44,176,0.21,2412,0.00,0.00,33.33,16,24.50,2.61,91,3.48,-11.03,1.50,0.00,0.00
148690,0.00,-3.91,11.71,13.36,176,0.15,2453,0.00,0.00,33.33,16,20.00,2.60,91,2.90,-11.75,1.44,0.00,0.00
148947,0.00,-3.12,11.37,13.44,176,0.12,2432,0.00,0.00,33.33,16,15.50,0.00,91,3.19,-11.75,1.36,0.00,0.00
149204,0.00,-3.12,13.78,13.44,176,0.13,2372,0.00,0.00,33.33,16,15.50,0.00,91,3.19,-11.61,1.38,0.00,0.00
149461,0.00,-2.34,23.66,13.52,176,0.15,2260,0.00,0.00,33.33,16,15.50,0.00,91,3.19,-11.61,1.34,0.00,0.00
149717,0.00,0.00,23.77,13.52,176,0.15,1846,0.00,0.00,33.33,16,13.00,0.00,91,3.63,-11.17,1.38,0.00,0.00
149974,0.00,0.00,23.54,13.52,176,0.18,1454,0.00,0.00,33.33,16,15.00,0.00,91,3.92,-11.03,1.34,0.00,0.00
150231,0.00,0.00,23.54,13.52,176,0.20,1228,0.00,0.00,33.33,16,21.00,1.31,91,4.50,-10.30,1.30,0.00,0.00
150487,0.00,0.00,23.20,13.68,176,0.19,1448,0.00,0.00,33.33,16,5.00,1.55,91,4.50,-10.30,1.34,0.00,0.00
150744,0.00,0.00,12.40,13.52,176,0.10,1842,0.00,0.00,33.33,16,13.00,1.96,91,3.48,-11.32,1.22,0.00,0.00
151001,0.00,0.00,13.78,13.44,176,0.08,2236,0.00,0.00,33.33,16,13.00,0.00,91,3.05,-11.75,1.22,0.00,0.00
151258,0.00,0.00,14.59,13.44,176,0.14,2552,0.00,0.00,33.33,16,15.50,0.00,91,3.05,-11.75,1.42,0.00,0.00
151515,0.00,0.00,25.27,13.20,176,0.13,2795,0.00,0.00,66.67,16,15.50,0.00,91,2.76,-11.90,1.40,0.00,0.00
151771,0.00,0.00,23.43,13.44,176,0.13,2704,0.00,0.00,33.33,16,15.50,0.00,91,2.76,-12.04,1.44,0.00,0.00
152028,0.00,0.00,23.43,13.44,176,0.13,2611,0.00,0.00,33.33,16,15.50,0.00,91,2.76,-12.04,1.40,0.00,0.00
152285,0.00,0.00,23.20,13.44,176,0.14,2600,0.00,0.00,33.33,16,15.50,0.00,91,2.90,-11.90,1.38,0.00,0.00
152542,0.00,0.00,23.20,13.52,176,0.16,2527,0.00,0.00,33.33,16,13.00,0.00,91,2.90,-11.90,1.44,0.00,0.00
152799,0.00,0.00,23.54,13.52,176,0.13,2433,0.00,0.00,33.33,16,13.00,0.00,91,3.05,-11.75,1.40,0.00,0.00
153055,0.00,0.00,23.77,13.52,176,0.18,2428,0.00,0.00,33.33,16,13.00,0.00,91,3.05,-11.75,1.46,0.00,0.00
153312,0.00,0.00,23.31,13.52,176,0.18,2333,0.00,0.00,33.33,16,15.50,0.00,91,3.05,-11.75,1.44,0.00,0.00
153569,0.00,0.00,23.31,13.44,176,0.16,2264,0.00,0.00,33.33,16,15.50,0.00,91,3.34,-11.46,1.42,0.00,0.00
153826,0.00,0.00,23.31,13.44,176,0.15,2223,0.00,0.00,33.33,16,15.50,0.00,91,3.34,-11.46,1.42,0.00,0.00
154083,0.00,0.00,23.31,13.44,176,0.19,2155,0.00,0.00,33.33,16,15.50,0.00,91,3.48,-11.32,1.44,0.00,0.00
154339,0.00,0.00,23.08,13.36,176,0.20,2110,0.00,0.00,33.33,16,15.50,0.00,91,3.63,-11.17,1.46,0.00,0.00
154596,0.00,0.00,23.20,13.36,176,0.20,2042,0.00,0.00,33.33,16,15.50,0.00,91,3.77,-11.03,1.44,0.00,0.00
154853,0.00,0.00,23.43,13.28,176,0.21,1945,0.00,0.00,33.33,16,15.50,0.00,91,3.77,-11.03,1.44,0.00,0.00
155110,0.00,0.00,23.20,13.20,176,0.22,1566,0.00,0.00,33.33,16,15.50,0.00,91,3.77,-11.03,1.44,0.00,0.00
155367,0.00,0.00,23.66,13.20,176,0.27,1206,0.00,0.00,33.33,16,21.00,0.00,91,4.50,-10.59,1.42,0.00,0.00
155624,0.00,0.00,23.20,13.44,176,0.20,1295,0.00,0.00,33.33,16,15.50,1.62,91,4.50,-10.01,1.38,0.00,0.00
155881,-0.78,0.00,12.29,13.60,176,0.18,1510,0.00,0.00,33.33,16,5.00,1.53,91,3.92,-10.74,1.34,0.00,0.00
156138,0.00,0.00,12.52,13.60,176,0.14,1765,0.00,0.00,33.33,16,15.50,1.94,91,3.19,-11.46,1.34,0.00,0.00
156394,0.00,0.00,12.63,13.60,176,0.17,1768,0.00,0.00,33.33,16,15.50,1.89,91,3.19,-11.61,1.36,0.00,0.00
156651,0.00,0.00,11.94,13.60,176,0.18,1668,0.00,0.00,33.33,16,15.50,1.78,91,3.19,-11.61,1.38,0.00,0.00
156908,0.00,0.00,11.71,13.60,176,0.17,1558,0.00,0.00,33.33,16,15.00,1.66,91,3.34,-11.46,1.36,0.00,0.00
157165,0.00,0.00,11.60,13.52,176,0.23,1429,0.00,0.00,33.33,16,21.00,1.52,91,3.63,-11.17,1.40,0.00,0.00
157422,-0.78,0.00,11.60,13.44,176,0.26,1316,0.00,0.00,33.33,16,21.00,1.40,91,4.06,-10.74,1.40,0.00,0.00
157679,-3.12,0.00,11.94,13.44,176,0.29,1214,0.00,0.00,33.33,16,21.00,1.59,91,4.21,-10.59,1.40,0.00,0.00
157935,-4.69,0.00,12.86,13.28,176,0.30,1152,0.00,0.00,33.33,16,21.00,1.48,91,4.79,-10.16,1.40,0.00,0.00
158192,-6.25,0.00,13.09,13.28,176,0.26,1110,0.00,0.00,33.33,16,21.00,1.46,91,4.79,-9.87,1.36,0.00,0.00
158449,-7.81,0.00,13.09,13.28,176,0.25,1111,0.00,0.00,33.33,16,21.00,1.41,91,4.79,-10.01,1.36,0.00,0.00
158705,-8.59,0.00,13.09,13.28,176,0.26,1074,0.00,0.00,33.33,16,21.00,1.12,91,4.79,-10.01,1.36,0.00,0.00
158961,-9.38,0.00,13.78,13.44,176,0.26,1061,0.00,0.00,33.33,16,21.00,1.13,91,4.79,-10.01,1.36,0.00,0.00
159218,-9.38,0.00,14.47,13.52,176,0.26,1072,0.00,0.00,33.33,16,19.00,1.14,91,4.79,-10.01,1.36,0.00,0.00
159475,-9.38,0.00,14.70,13.52,176,0.26,1068,0.00,0.00,33.33,16,17.50,1.14,91,4.79,-10.01,1.36,0.00,0.00
159731,-9.38,0.00,15.04,13.52,176,0.26,1073,0.00,0.00,33.33,16,14.50,1.14,91,4.79,-10.01,1.36,0.00,0.00
159988,-9.38,0.00,15.16,13.52,176,0.26,1077,0.00,0.00,33.33,16,14.50,1.15,93,4.79,-10.01,1.36,0.00,0.00
160245,-8.59,0.00,15.27,13.52,176,0.26,1068,0.00,0.00,33.33,16,15.50,1.14,91,4.79,-10.01,1.36,0.00,0.00
160502,-8.59,0.00,15.50,13.44,176,0.24,1064,0.00,0.00,33.33,16,15.00,1.14,91,4.64,-10.16,1.32,0.00,0.00
160758,-7.81,0.00,15.50,13.36,176,0.24,1059,0.00,0.00,33.33,16,14.50,1.13,91,4.64,-10.16,1.32,0.00,0.00
161015,-7.81,0.00,15.27,13.36,176,0.26,1021,0.00,0.00,33.33,16,17.50,1.09,91,4.64,-10.16,1.34,0.00,0.00
161271,-7.81,0.00,15.27,13.44,178,0.41,1107,0.00,0.00,33.33,16,11.50,1.37,93,5.08,-10.01,1.54,0.00,3.14
161528,-3.91,-0.78,15.73,13.52,178,0.44,1467,0.00,0.00,33.33,16,5.50,2.11,93,5.95,-8.85,1.62,0.00,4.31
161785,-15.62,-1.56,14.01,13.28,178,0.50,1392,0.00,0.00,33.33,16,29.50,2.14,91,6.24,-8.71,1.66,0.00,4.71
162041,-21.88,-2.34,13.32,13.52,178,0.57,1446,0.00,0.00,33.33,16,26.50,2.42,91,7.25,-7.84,1.78,0.00,6.67
162298,-19.53,-3.12,14.59,13.60,178,0.84,1486,0.00,0.00,33.33,16,27.00,2.80,91,8.85,-6.38,1.90,0.00,8.63
162554,-25.00,-3.91,14.36,13.60,178,0.96,1513,0.00,0.00,33.33,16,20.00,3.23,91,9.87,-4.93,1.98,0.00,9.80
162810,-25.00,-3.91,13.21,13.60,178,0.93,1552,0.00,0.00,33.33,16,19.00,3.31,91,10.16,-4.64,1.98,0.00,9.80
163068,-25.00,-4.69,13.78,13.52,178,0.94,1592,0.00,0.00,33.33,16,20.00,3.40,91,10.01,-4.79,2.00,0.00,9.80
163324,-25.00,-4.69,14.01,13.52,178,0.93,1634,0.00,0.00,33.33,16,20.50,3.48,91,9.72,-5.08,2.00,0.00,9.80
163581,-25.00,-7.03,14.13,13.60,178,0.88,1738,0.00,0.00,33.33,16,23.00,3.34,91,9.58,-5.22,2.02,0.00,9.80
163837,-25.00,-7.03,14.70,13.52,178,0.88,1763,0.00,0.00,33.33,16,24.00,3.37,91,9.29,-5.37,2.02,0.00,9.80
164094,-25.00,-7.03,14.36,13.44,178,0.81,1809,0.00,0.00,33.33,16,26.00,3.45,91,9.00,-5.66,1.96,0.00,6.67
164350,-25.00,-7.03,14.13,13.44,178,0.44,1845,0.00,0.00,33.33,16,31.50,2.75,91,6.82,-7.40,1.76,0.00,4.71
164607,-24.22,-7.03,14.81,13.44,178,0.37,1837,0.00,0.00,33.33,16,33.50,2.38,91,5.51,-9.14,1.66,0.00,3.92
164864,-19.53,-7.03,15.27,13.44,178,0.32,1883,0.00,0.00,33.33,16,30.50,2.39,91,4.79,-9.87,1.60,0.00,0.78
165121,-19.53,-6.25,15.50,13.52,178,0.18,1845,0.00,0.00,33.33,16,19.00,1.98,91,3.77,-11.03,1.40,0.00,0.00
165378,0.00,-5.47,13.32,13.52,178,0.17,1844,0.00,0.00,33.33,16,16.50,0.00,91,3.34,-11.32,1.40,0.00,0.00
165634,0.00,-4.69,12.40,13.44,178,0.20,1747,0.00,0.00,33.33,16,15.50,0.00,91,3.48,-11.32,1.40,0.00,0.00
165891,0.00,-3.91,14.36,13.36,178,0.25,1349,0.00,0.00,33.33,16,21.00,0.00,91,3.92,-10.88,1.42,0.00,0.00
166148,0.00,-3.12,24.81,13.44,178,0.30,1115,0.00,0.00,33.33,16,21.00,1.43,91,4.64,-10.16,1.40,0.00,0.00
166405,0.00,-3.12,17.46,13.52,178,0.26,1256,0.00,0.00,33.33,16,9.00,1.61,91,4.50,-10.30,1.40,0.00,0.00
166662,-1.56,-2.34,13.21,13.52,178,0.25,1244,0.00,0.00,33.33,16,11.00,1.59,91,4.35,-10.45,1.38,0.00,0.00
166919,-2.34,0.00,12.98,13.36,178,0.22,1234,0.00,0.00,33.33,16,12.50,1.57,91,4.21,-10.59,1.36,0.00,0.00
167174,-3.12,0.00,13.44,13.44,178,0.22,1213,0.00,0.00,33.33,16,14.00,1.30,91,4.21,-10.59,1.36,0.00,0.00
167432,-3.12,0.00,13.44,13.28,178,0.23,1168,0.00,0.00,33.33,16,16.50,1.26,91,4.21,-10.59,1.34,0.00,0.00
167688,-4.69,0.00,13.44,13.28,178,0.23,1153,0.00,0.00,33.33,16,16.50,1.25,91,4.35,-10.45,1.34,0.00,0.00
167945,-5.47,0.00,13.78,13.20,178,0.23,1152,0.00,0.00,33.33,16,15.50,1.23,91,4.35,-10.45,1.36,0.00,0.00
168202,-6.25,0.00,13.90,13.28,178,0.24,1135,0.00,0.00,33.33,16,17.50,1.21,91,4.50,-10.30,1.36,0.00,0.00
168458,-7.03,0.00,14.01,13.36,178,0.24,1134,0.00,0.00,33.33,16,16.00,1.20,91,4.50,-10.30,1.34,0.00,0.00
168715,-7.03,0.00,14.24,13.28,178,0.22,1137,0.00,0.00,33.33,16,15.00,1.21,91,4.50,-10.30,1.34,0.00,0.00
168972,-7.81,0.00,14.24,13.36,178,0.22,1110,0.00,0.00,33.33,16,16.50,1.18,91,4.50,-10.30,1.30,0.00,0.00
169229,-8.59,0.00,14.24,13.36,178,0.21,1094,0.00,0.00,33.33,16,16.50,1.17,91,4.35,-10.45,1.28,0.00,0.00
169485,-9.38,0.00,14.01,13.36,178,0.21,1079,0.00,0.00,33.33,16,17.00,1.15,91,4.21,-10.59,1.30,0.00,0.00
169741,-10.16,0.00,13.67,13.36,178,0.21,1076,0.00,0.00,33.33,16,16.50,1.38,91,4.35,-10.45,1.28,0.00,0.00
169998,-10.94,0.00,13.55,13.36,178,0.21,1064,0.00,0.00,33.33,16,16.50,1.37,91,4.21,-10.59,1.28,0.00,0.00
170255,-12.50,0.00,13.44,13.36,178,0.22,1042,0.00,0.00,33.33,16,17.50,1.34,91,4.35,-10.45,1.30,0.00,0.00
170512,-13.28,0.00,13.44,13.36,178,0.21,1044,0.00,0.00,33.33,16,16.50,1.33,91,4.35,-10.45,1.30,0.00,0.00
170768,-14.06,0.00,13.78,13.36,178,0.26,1038,0.00,0.00,33.33,16,15.50,1.11,91,4.50,-10.45,1.34,0.00,0.00
171025,-14.84,0.00,14.01,13.28,178,0.27,1007,0.00,0.00,33.33,16,18.00,1.08,91,4.79,-10.16,1.36,0.00,0.00
171280,-14.84,0.00,14.24,13.36,178,0.31,1001,0.00,0.00,33.33,16,19.00,1.26,91,5.08,-9.87,1.38,0.00,0.00
171538,-14.84,0.00,15.04,13.44,178,0.31,1009,0.00,0.00,33.33,16,14.50,1.30,91,5.22,-9.72,1.38,0.00,0.39
171795,-13.28,0.00,16.19,13.60,180,0.37,1058,0.00,0.00,33.33,16,9.50,1.35,91,5.37,-9.43,1.44,0.00,0.78
172051,-13.28,0.00,15.73,13.52,180,0.38,1071,0.00,0.00,33.33,16,9.50,1.37,91,5.51,-9.29,1.44,0.00,1.18
172307,-13.28,0.00,14.93,13.60,180,0.41,1071,0.00,0.00,33.33,16,14.00,1.37,91,5.66,-9.14,1.48,0.00,1.18
172564,-14.06,0.00,14.36,13.60,180,0.39,1162,0.00,0.00,33.33,16,25.00,1.73,91,5.80,-9.00,1.48,0.00,1.57
172822,-14.84,0.00,13.90,13.60,180,0.36,1274,0.00,0.00,33.33,16,25.50,1.63,91,5.51,-9.29,1.50,0.00,1.57
173078,-16.41,0.00,13.78,13.52,180,0.39,1246,0.00,0.00,33.33,16,25.00,1.64,91,5.37,-9.43,1.52,0.00,1.96
173334,-16.41,0.00,14.24,13.52,180,0.43,1172,0.00,0.00,33.33,16,25.00,1.78,91,5.66,-9.29,1.52,0.00,1.96
173591,-17.97,0.00,14.01,13.52,180,0.45,1142,0.00,0.00,33.33,16,25.00,1.71,91,6.09,-8.71,1.52,0.00,1.96
173848,-18.75,0.00,13.67,13.44,180,0.46,1110,0.00,0.00,33.33,16,25.00,1.67,91,6.38,-8.42,1.52,0.00,1.96
174105,-19.53,0.00,14.01,13.36,180,0.47,1092,0.00,0.00,33.33,16,24.50,1.63,91,6.53,-8.27,1.54,0.00,1.96
174361,-20.31,0.00,14.24,13.36,180,0.45,1123,0.00,0.00,33.33,16,24.50,1.68,91,6.53,-8.27,1.52,0.00,1.96
174618,-21.09,0.00,14.36,13.36,180,0.49,1099,0.00,0.00,33.33,16,24.50,1.68,91,6.82,-8.13,1.56,0.00,3.53
174874,-23.44,-0.78,14.47,13.28,180,0.60,1106,0.00,0.00,33.33,16,21.50,1.89,91,7.55,-7.25,1.64,0.00,4.31
175132,-23.44,-1.56,14.70,13.36,180,0.60,1142,0.00,0.00,33.33,16,21.00,1.95,91,7.98,-6.82,1.66,0.00,4.31
175388,-23.44,-2.34,14.81,13.36,180,0.58,1175,0.00,0.00,33.33,16,21.50,2.00,91,7.98,-6.82,1.66,0.00,4.31
175644,-20.31,-3.12,15.27,13.36,180,0.57,1188,0.00,0.00,33.33,16,21.50,2.03,91,7.98,-6.82,1.66,0.00,4.31
175901,-21.09,-3.91,15.16,13.36,180,0.56,1206,0.00,0.00,33.33,16,22.50,2.06,91,7.84,-6.96,1.66,0.00,4.31
176158,-18.75,-4.69,15.27,13.36,180,0.55,1213,0.00,0.00,33.33,16,22.50,2.08,91,7.55,-7.25,1.66,0.00,4.31
176414,-18.75,-4.69,15.16,13.28,180,0.55,1191,0.00,0.00,33.33,16,22.00,2.02,91,7.55,-7.25,1.64,0.00,3.92
176671,-19.53,-7.03,14.93,13.28,180,0.55,1175,0.00,0.00,33.33,16,22.00,1.99,91,7.55,-7.25,1.64,0.00,3.92
176928,-20.31,-7.03,14.81,13.28,180,0.55,1170,0.00,0.00,33.33,16,22.00,1.75,91,7.69,-7.11,1.64,0.00,3.92
177184,-17.19,-7.03,15.04,13.36,180,0.57,1155,0.00,0.00,33.33,16,22.00,1.72,91,7.69,-7.11,1.64,0.00,3.92
177441,-15.62,-7.03,15.62,13.28,180,0.56,1162,0.00,0.00,33.33,16,21.50,1.99,91,7.84,-6.96,1.64,0.00,4.31
177698,-14.84,-7.03,15.39,13.28,180,0.58,1166,0.00,0.00,33.33,16,21.50,2.00,91,7.98,-6.82,1.66,0.00,4.31
177954,-15.62,-7.03,14.93,13.36,180,0.58,1181,0.00,0.00,33.33,16,21.50,2.02,91,7.98,-6.82,1.66,0.00,4.31
178210,-16.41,-7.03,14.93,13.28,180,0.58,1185,0.00,0.00,33.33,16,22.00,2.02,91,7.84,-6.96,1.66,0.00,4.31
178467,-16.41,-7.03,14.81,13.36,180,0.59,1215,0.00,0.00,33.33,16,22.50,2.07,91,7.84,-6.96,1.70,0.00,4.71
178724,-14.84,-7.03,15.27,13.36,180,0.58,1274,0.00,0.00,33.33,16,23.00,2.17,93,7.84,-6.96,1.72,0.00,5.10
178980,-12.50,-7.03,15.39,13.44,180,0.59,1316,0.00,0.00,33.33,16,24.00,2.25,93,7.84,-6.96,1.74,0.00,5.49
179237,-12.50,-7.03,15.16,13.52,180,0.59,1370,0.00,0.00,33.33,16,25.50,2.26,93,7.98,-6.82,1.76,0.00,5.88
179494,-13.28,-7.03,14.93,13.52,180,0.56,1441,0.00,0.00,33.33,16,27.00,2.40,93,7.69,-6.96,1.76,0.00,5.49
179751,-14.06,-7.03,14.70,13.44,180,0.56,1466,0.00,0.00,33.33,16,27.00,2.47,93,7.55,-7.25,1.76,0.00,5.88
180007,-13.28,-7.81,14.93,13.44,180,0.52,1546,0.00,0.00,33.33,16,30.00,2.36,93,7.25,-7.55,1.76,0.00,5.88
180264,-12.50,-7.81,15.04,13.52,180,0.49,1659,0.00,0.00,33.33,16,31.00,2.48,93,6.82,-7.84,1.76,0.00,5.88
180521,-12.50,-7.81,14.93,13.52,180,0.48,1754,0.00,0.00,33.33,16,33.00,2.57,93,6.38,-8.27,1.78,0.00,5.49
180778,-10.94,-7.81,15.04,13.52,180,0.45,1831,0.00,0.00,33.33,16,33.00,2.68,93,6.09,-8.71,1.78,0.00,5.49
181034,-13.28,-7.81,14.59,13.52,180,0.44,1858,0.00,0.00,33.33,16,33.00,2.77,93,5.95,-8.85,1.78,0.00,5.49
181291,-14.84,-7.81,14.47,13.52,180,0.42,1912,0.00,0.00,33.33,16,33.50,2.45,93,5.95,-8.85,1.78,0.00,5.88
181548,-14.84,-7.81,14.70,13.52,180,0.42,1961,0.00,0.00,33.33,16,34.00,2.51,93,5.80,-9.00,1.78,0.00,5.88
181806,-11.72,-7.81,15.27,13.52,180,0.43,2025,0.00,0.00,33.33,16,34.00,2.59,93,5.95,-8.85,1.80,0.00,6.27
182063,-11.72,-7.81,14.81,13.52,180,0.45,2074,0.00,0.00,33.33,16,34.00,3.10,93,5.95,-8.85,1.82,0.00,7.06
182319,-14.06,-7.81,14.47,13.52,181,0.50,2162,0.00,0.00,33.33,16,34.50,3.21,93,6.24,-8.56,1.86,0.00,7.06
182576,-20.31,-7.81,14.01,13.52,181,0.52,2231,0.00,0.00,33.33,16,33.00,3.34,95,6.09,-8.71,1.90,0.00,7.84
182832,-21.09,-7.81,14.47,13.52,181,0.55,2311,0.00,0.00,33.33,16,33.00,3.39,95,6.24,-8.56,1.94,0.00,8.24
183090,-21.88,-7.81,14.70,13.52,181,0.59,2370,0.00,0.00,33.33,16,33.00,3.52,95,6.24,-8.56,1.98,0.00,9.02
183346,-21.88,-7.81,14.81,13.60,181,0.68,2467,0.00,0.00,33.33,16,34.00,4.13,95,6.67,-8.13,2.04,0.00,10.20
183603,-25.00,-7.81,14.47,13.44,181,0.70,2548,0.00,0.00,33.33,16,35.00,4.31,95,6.82,-7.98,2.08,0.00,10.59
183860,-25.00,-7.81,14.47,13.44,181,0.74,2635,0.00,0.00,33.33,16,34.00,4.43,95,6.96,-7.84,2.10,0.00,10.98
184117,-25.00,-7.81,14.59,13.44,181,0.74,2702,0.00,0.00,33.33,16,34.00,4.61,95,6.96,-7.84,2.14,0.00,11.37
184374,-25.00,-7.81,14.47,13.52,181,0.75,2797,0.00,0.00,33.33,16,34.00,4.77,95,7.11,-7.69,2.16,0.00,11.76
184630,-25.00,-8.59,14.59,13.36,181,0.74,2888,0.00,0.00,66.67,16,35.00,4.93,95,7.11,-7.69,2.16,0.00,11.76
184886,-25.00,-8.59,14.36,13.36,181,0.58,2962,0.00,0.00,66.67,16,36.50,4.42,95,6.24,-8.56,2.04,0.00,9.80
185144,-25.00,-8.59,14.24,13.44,181,0.50,3022,0.00,0.00,66.67,16,36.50,3.87,95,5.66,-9.14,2.00,0.00,8.63
185401,-25.00,-8.59,14.59,13.44,181,0.38,3034,0.00,0.00,66.67,16,38.50,3.88,95,4.93,-9.87,1.88,0.00,7.45
185657,-24.22,-8.59,14.81,13.44,181,0.38,3012,0.00,0.00,66.67,16,38.00,3.88,95,4.64,-10.16,1.88,0.00,7.06
185914,-17.97,-8.59,15.39,13.44,181,0.38,3013,0.00,0.00,66.67,16,38.00,3.87,95,4.64,-10.30,1.88,0.00,7.06
186171,-19.53,-8.59,14.70,13.44,181,0.34,3006,0.00,0.00,66.67,16,38.00,3.86,95,4.50,-10.16,1.82,0.00,1.18
186428,0.00,-7.81,14.13,13.44,181,0.11,2725,0.00,0.00,66.67,16,27.00,0.00,95,2.76,-12.04,1.36,0.00,0.00
186685,0.00,-7.03,13.78,13.52,181,0.14,2264,0.00,0.00,33.33,16,17.50,0.00,95,2.76,-12.04,1.40,0.00,0.00
186942,0.00,-6.25,17.80,13.36,181,0.16,1879,0.00,0.00,33.33,16,15.50,0.00,95,3.19,-11.61,1.38,0.00,0.00
187198,0.00,-5.47,25.27,13.28,181,0.19,1519,0.00,0.00,33.33,16,15.00,0.00,95,3.48,-11.46,1.38,0.00,0.00
187455,0.00,-4.69,23.43,13.52,181,0.19,1595,0.00,0.00,33.33,16,15.50,0.00,95,3.63,-11.17,1.38,0.00,0.00
