Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
240783,-6.25,-2.34,14.70,13.76,187,0.77,2612,66.67,39.50,8.91,93,11.17,-3.48,2.34,0.00,17.25
241008,-5.47,-2.34,14.70,13.68,187,0.77,2598,66.67,39.50,9.44,93,11.32,-3.34,2.34,0.00,17.25
241235,-6.25,-2.34,14.59,13.68,187,0.76,2613,66.67,40.00,8.88,93,11.17,-3.48,2.32,0.00,17.25
241462,-5.47,-2.34,14.81,13.92,187,0.77,2610,66.67,39.50,9.46,93,11.32,-3.34,2.34,0.00,17.25
241688,-7.03,-2.34,14.47,13.76,187,0.76,2623,66.67,40.00,8.97,93,11.17,-3.48,2.34,0.00,16.86
241913,-7.03,-2.34,14.70,13.76,187,0.75,2631,66.67,40.00,9.04,93,11.17,-3.48,2.34,0.00,17.25
242139,-6.25,-2.34,14.81,13.84,187,0.77,2636,66.67,40.00,9.06,93,11.17,-3.48,2.34,0.00,17.25
242365,-7.03,-2.34,14.59,13.76,187,0.75,2646,66.67,40.00,9.11,93,11.17,-3.63,2.34,0.00,17.25
242591,-7.03,-2.34,14.70,13.76,187,0.72,2650,66.67,41.00,9.09,93,10.88,-3.77,2.32,0.00,16.47
242817,-4.69,-2.34,14.93,13.84,187,0.73,2648,66.67,41.00,9.16,93,10.74,-3.92,2.32,0.00,16.47
243043,-5.47,-2.34,14.59,13.84,187,0.67,2665,66.67,42.00,8.56,93,10.45,-4.21,2.20,0.00,14.90
243268,-7.03,-2.34,14.47,13.68,187,0.54,2647,66.67,43.00,7.33,93,9.29,-5.37,2.00,0.00,12.55
243494,-7.03,-2.34,14.59,13.60,187,0.46,2661,66.67,44.00,6.24,93,7.98,-6.67,2.00,0.00,12.55
243720,-4.69,-2.34,15.16,13.92,187,0.42,2643,66.67,44.00,6.21,93,7.25,-7.40,1.96,0.00,12.55
243946,1.56,-2.34,15.96,13.68,187,0.46,2652,66.67,44.00,6.77,93,7.40,-7.25,2.04,0.00,13.33
244172,1.56,-2.34,14.93,13.36,187,0.55,2641,66.67,44.00,7.33,93,8.13,-6.53,2.10,0.00,14.12
244398,-5.47,-2.34,13.67,13.84,187,0.51,2633,66.67,44.00,6.73,93,7.98,-6.67,2.08,0.00,13.73
244624,-6.25,-2.34,14.36,13.76,187,0.48,2629,66.67,44.00,6.79,93,7.84,-6.82,2.00,0.00,12.94
244850,-6.25,-2.34,14.59,13.68,187,0.50,2631,66.67,44.00,6.77,93,7.55,-7.11,2.06,0.00,13.73
245076,-4.69,-2.34,15.04,13.76,187,0.43,2640,66.67,43.50,6.22,93,7.11,-7.55,2.00,0.00,12.94
245301,-2.34,-2.34,15.16,13.84,187,0.44,2639,66.67,43.00,6.18,93,7.25,-7.40,2.00,0.00,12.94
245527,-3.12,-2.34,14.70,13.68,187,0.44,2630,66.67,40.50,6.17,93,7.25,-7.40,2.00,0.00,13.33
245753,-1.56,-2.34,15.04,13.84,187,0.45,2623,66.67,38.50,6.17,93,7.25,-7.40,2.00,0.00,13.33
245978,-1.56,-2.34,14.70,13.68,187,0.46,2604,66.67,36.00,6.11,93,7.25,-7.40,2.02,0.00,13.33
246204,-2.34,-2.34,14.47,13.76,187,0.47,2593,66.67,33.50,6.65,93,7.40,-7.40,2.04,0.00,13.73
246430,-2.34,-2.34,14.81,13.76,187,0.52,2600,66.67,33.00,6.67,93,7.69,-6.96,2.06,0.00,13.73
246656,-5.47,-2.34,14.13,13.76,187,0.50,2612,66.67,33.00,6.69,93,7.98,-6.67,2.02,0.00,13.73
246882,-5.47,-2.34,14.59,13.68,187,0.42,2600,66.67,33.00,6.12,93,7.55,-7.11,1.92,0.00,12.55
247108,-7.03,-2.34,14.36,13.84,187,0.27,2576,33.33,32.50,4.93,93,6.09,-8.56,1.70,0.00,10.59
247334,-3.12,-2.34,15.39,13.60,187,0.23,2569,33.33,32.00,4.41,93,5.08,-9.58,1.60,0.00,9.80
247559,-3.12,-2.34,15.04,13.84,187,0.21,2576,33.33,32.00,3.84,93,4.35,-10.30,1.60,0.00,9.02
247785,-3.91,-2.34,14.70,13.76,187,0.23,2534,33.33,32.00,3.79,93,3.77,-10.88,1.58,0.00,7.84
248011,0.00,-2.34,13.44,13.44,187,0.23,2529,33.33,32.00,3.78,93,3.05,-11.61,1.62,0.00,6.27
248237,0.00,-2.34,12.40,13.84,187,0.26,2509,33.33,32.00,3.75,93,2.90,-11.90,1.66,0.00,5.88
248463,0.00,-2.34,12.86,13.92,187,0.27,2501,33.33,32.00,3.74,93,2.90,-11.75,1.68,0.00,6.67
248688,0.00,-2.34,12.98,14.00,187,0.28,2482,33.33,32.00,4.23,93,3.34,-11.32,1.70,0.00,9.02
248914,-10.94,-2.34,11.60,13.84,187,0.30,2466,33.33,32.00,4.21,93,3.92,-10.74,1.72,0.00,10.59
249140,-5.47,-2.34,11.14,13.60,187,0.56,2493,33.33,32.50,5.83,93,6.38,-8.27,2.02,0.00,14.12
249366,-6.25,-2.34,12.40,13.68,187,0.45,2445,66.67,32.00,5.74,93,7.40,-7.25,1.88,0.00,12.55
249592,-10.94,-2.34,13.32,13.92,187,0.44,2456,66.67,32.50,5.24,93,6.96,-7.69,1.92,0.00,12.94
249818,-13.28,-2.34,13.90,13.76,187,0.37,2470,33.33,32.50,4.74,93,6.09,-8.56,1.80,0.00,11.76
250043,-12.50,-2.34,14.59,13.92,187,0.36,2467,33.33,32.00,4.21,93,5.80,-8.85,1.82,0.00,11.76
250270,-10.94,-2.34,15.04,13.84,187,0.29,2447,33.33,32.00,4.17,93,5.66,-9.00,1.72,0.00,10.98
250496,0.00,-2.34,14.93,13.84,187,0.29,2437,33.33,32.00,4.68,93,5.51,-9.14,1.82,0.00,11.76
250721,-1.56,-2.34,14.59,13.84,187,0.30,2453,33.33,32.00,4.70,93,5.80,-8.85,1.78,0.00,10.98
250947,-5.47,-2.34,13.78,13.68,187,0.36,2467,33.33,32.00,5.25,93,6.09,-8.71,1.88,0.00,11.76
251173,-0.78,-2.34,15.39,13.92,187,0.43,2434,33.33,32.00,5.75,93,6.82,-7.84,1.92,0.00,12.94
251399,-0.78,-2.34,15.16,13.68,187,0.38,2432,66.67,32.00,5.73,93,6.67,-8.13,1.88,0.00,12.55
251624,-3.91,-2.34,14.13,13.76,187,0.43,2434,66.67,32.00,5.70,93,6.82,-7.84,1.92,0.00,12.55
251851,-5.47,-2.34,14.36,13.84,187,0.31,2457,33.33,32.00,5.23,93,6.24,-8.42,1.84,0.00,11.76
252076,-5.47,-2.34,14.59,13.76,187,0.37,2448,33.33,32.00,5.23,93,6.24,-8.56,1.88,0.00,12.55
252302,0.78,-2.34,16.08,13.76,187,0.44,2454,66.67,32.00,5.73,93,6.82,-7.84,1.94,0.00,12.94
252528,0.78,-2.34,15.04,13.84,187,0.49,2424,66.67,32.00,6.73,93,7.69,-6.96,2.06,0.00,14.12
252754,-0.78,-2.34,14.59,13.68,187,0.75,2437,66.67,25.50,7.80,93,9.43,-5.22,2.30,5.88,18.04
252980,-6.25,-2.34,13.90,13.68,187,0.76,2482,66.67,25.50,8.98,93,10.88,-3.77,2.30,5.49,18.04
253206,-10.16,-2.34,13.78,13.84,187,0.81,2474,66.67,28.50,8.93,93,11.32,-3.34,2.34,11.37,18.82
253432,-10.16,-2.34,14.59,13.84,187,0.79,2464,66.67,32.50,8.97,93,11.61,-3.05,2.32,8.24,18.04
253658,-10.16,-2.34,14.70,13.68,187,0.78,2498,66.67,37.00,9.04,93,11.46,-3.19,2.34,5.10,17.65
253884,-7.81,-2.34,14.93,13.84,187,0.79,2500,66.67,37.50,9.09,93,11.61,-3.19,2.32,5.10,17.65
254110,-8.59,-2.34,14.59,13.92,187,0.79,2504,66.67,38.50,8.52,93,11.17,-3.48,2.30,0.00,16.47
254335,-7.81,-2.34,14.81,13.44,187,0.74,2529,66.67,39.00,8.65,93,11.03,-3.63,2.30,0.00,16.47
254561,-7.81,-2.34,14.70,13.68,187,0.70,2516,66.67,40.00,8.04,93,10.74,-4.06,2.28,0.00,16.08
254787,-5.47,-2.34,14.93,13.68,187,0.70,2548,66.67,40.00,8.73,93,10.88,-3.92,2.26,0.00,16.08
255012,-7.03,-2.34,14.59,13.52,187,0.60,2548,66.67,41.00,8.10,93,10.30,-4.35,2.24,0.00,15.69
255239,-6.25,-2.34,14.81,13.76,187,0.64,2530,66.67,41.50,7.58,93,10.01,-4.79,2.20,0.00,14.90
255464,-6.25,-2.34,14.70,13.76,185,0.55,2579,66.67,42.50,7.14,93,9.58,-5.08,2.08,0.00,13.73
255690,-7.03,-2.34,14.70,13.60,185,0.46,2544,66.67,43.50,6.52,93,8.27,-6.38,1.90,0.00,12.16
255916,-4.69,-2.34,15.04,13.76,185,0.34,2566,66.67,43.00,5.51,93,6.82,-7.84,1.82,0.00,11.37
256142,0.78,-2.34,15.85,13.84,185,0.37,2550,33.33,42.50,5.45,93,6.53,-8.13,1.84,0.00,12.16
256368,4.69,-2.34,16.08,13.76,185,0.26,2556,33.33,42.50,5.46,93,5.80,-8.85,1.64,0.00,9.80
256594,2.34,-2.34,14.47,13.76,185,0.24,2548,33.33,41.50,4.36,93,4.50,-10.16,1.64,0.00,9.02
256820,0.00,-2.34,14.13,13.84,185,0.25,2560,33.33,42.00,4.34,93,4.06,-10.59,1.66,0.00,9.02
257046,-7.03,-2.34,13.09,13.92,185,0.26,2519,33.33,41.50,3.76,93,3.92,-10.88,1.68,0.00,9.02
257272,-14.84,-2.34,12.75,13.76,185,0.25,2542,33.33,41.50,3.79,93,3.77,-10.88,1.66,0.00,9.02
257498,-19.53,-2.34,12.98,13.76,185,0.25,2504,33.33,41.00,3.75,93,3.77,-11.03,1.66,0.00,9.02
257723,-21.09,-2.34,13.78,13.92,185,0.23,2497,33.33,39.00,3.74,93,3.63,-11.03,1.64,0.00,9.02
257949,-21.09,-2.34,14.59,13.84,185,0.24,2506,33.33,37.00,3.73,93,3.77,-11.03,1.62,0.00,9.02
258175,-20.31,-2.34,14.81,13.52,185,0.31,2466,33.33,35.00,3.68,93,3.92,-10.74,1.64,0.00,9.41
258401,-17.19,-2.34,15.27,13.92,185,0.30,2475,33.33,33.00,3.70,93,4.35,-10.45,1.82,0.00,11.37
258626,2.34,-2.34,17.00,13.68,185,0.45,2446,66.67,32.00,6.28,95,6.96,-7.84,2.08,0.00,14.90
258852,-0.78,-2.34,14.59,13.52,185,0.74,2458,66.67,26.50,8.40,95,9.72,-4.93,2.26,2.75,18.04
259079,-6.25,-2.34,13.55,13.84,185,0.67,2444,66.67,28.50,8.35,93,10.30,-4.35,2.20,0.00,16.47
259305,-11.72,-2.34,13.78,13.84,185,0.69,2476,66.67,32.50,7.93,93,10.16,-4.64,2.22,0.00,16.47
259531,-11.72,-2.34,14.59,13.60,185,0.67,2457,66.67,36.50,7.90,93,10.01,-4.79,2.22,0.00,16.08
259756,-11.72,-2.34,14.70,13.76,185,0.64,2451,66.67,40.50,7.32,93,9.87,-4.79,2.18,0.00,15.29
259982,-10.16,-2.34,14.81,13.76,185,0.63,2474,66.67,41.00,7.39,93,9.87,-4.79,2.18,0.00,15.29
260208,-8.59,-2.34,15.04,13.60,185,0.64,2474,66.67,41.00,7.39,93,9.87,-4.79,2.18,0.00,15.29
260434,-9.38,-2.34,14.59,13.84,185,0.53,2454,66.67,42.00,6.80,93,9.29,-5.37,2.06,0.00,13.73
260660,-7.03,-2.34,14.93,13.84,185,0.55,2464,66.67,42.50,6.81,93,8.85,-5.80,2.10,0.00,14.51
260886,-3.91,-2.34,15.39,13.76,185,0.54,2471,66.67,42.50,7.38,93,9.00,-5.66,2.10,0.00,14.51
261111,-4.69,-2.34,14.70,13.84,185,0.56,2457,66.67,42.50,6.89,93,9.00,-5.80,2.12,0.00,14.51
261337,-6.25,-2.34,14.59,13.44,185,0.56,2458,66.67,43.00,6.81,93,8.71,-5.95,2.10,0.00,14.51
261563,-3.91,-2.34,15.04,13.76,185,0.53,2477,66.67,43.00,6.88,93,8.71,-5.95,2.06,0.00,13.73
261789,-5.47,-2.34,14.59,13.84,185,0.51,2469,66.67,43.50,6.31,93,8.42,-6.38,2.02,0.00,13.33
262015,-6.25,-2.34,14.59,13.52,185,0.50,2473,66.67,43.00,6.30,93,8.13,-6.53,2.02,0.00,13.33
262241,-5.47,-2.34,14.81,13.84,185,0.49,2448,66.67,43.00,6.32,93,7.98,-6.67,2.02,0.00,13.33
262466,-5.47,-2.34,14.70,13.68,185,0.47,2484,66.67,41.00,6.33,93,7.84,-6.82,1.98,0.00,12.94
262693,-5.47,-2.34,14.81,13.68,185,0.50,2453,66.67,38.50,6.27,93,7.84,-6.96,2.02,0.00,13.73
262919,-3.12,-2.34,15.16,13.76,185,0.48,2464,66.67,36.50,6.31,93,7.84,-6.82,1.98,0.00,13.33
263144,-4.69,-2.34,14.47,13.84,185,0.48,2466,66.67,34.00,6.32,93,7.84,-6.96,1.98,0.00,12.94
263370,-5.47,-2.34,14.47,13.76,185,0.46,2474,66.67,32.00,5.81,93,7.55,-7.11,1.96,0.00,12.94
263596,-3.12,-2.34,15.04,13.76,185,0.47,2452,66.67,32.00,6.31,93,7.55,-7.11,2.00,0.00,12.94
263822,-3.91,-2.34,14.59,13.84,185,0.47,2479,66.67,32.50,6.34,93,7.40,-7.25,2.02,0.00,12.94
264048,-3.12,-2.34,14.70,13.76,185,0.52,2486,66.67,32.00,6.34,93,7.84,-6.82,2.06,0.00,13.73
264274,-4.69,-2.34,14.59,13.76,185,0.58,2452,66.67,30.00,6.83,93,8.71,-5.95,2.06,0.00,14.12
264499,-8.59,-2.34,14.13,13.84,185,0.44,2459,66.67,32.00,6.28,93,8.42,-6.24,2.00,0.00,13.33
264725,-10.16,-2.34,14.24,13.84,185,0.45,2482,66.67,32.00,5.83,93,7.84,-6.82,1.96,0.00,12.94
264951,-7.81,-2.34,15.04,13.84,185,0.43,2456,66.67,32.00,5.75,93,7.11,-7.55,1.90,0.00,12.16
265177,-6.25,-2.34,15.04,13.44,185,0.35,2460,33.33,32.50,5.24,93,6.38,-8.27,1.80,0.00,10.98
265403,-9.38,-2.34,14.13,13.84,185,0.26,2450,33.33,32.00,4.75,93,5.51,-9.14,1.66,0.00,10.59
265628,-7.03,-2.34,14.93,13.76,185,0.27,2460,33.33,32.00,4.18,93,5.08,-9.58,1.68,0.00,10.20
265855,-2.34,-2.34,15.96,13.92,185,0.27,2424,33.33,32.00,4.14,93,4.93,-9.72,1.66,0.00,10.20
266081,-3.12,-2.34,14.93,13.76,185,0.25,2423,33.33,32.00,4.14,93,4.64,-10.01,1.66,0.00,9.80
266307,-0.78,-2.34,15.16,13.92,185,0.25,2436,33.33,32.00,4.16,93,4.64,-10.01,1.66,0.00,10.20
266532,0.00,-2.34,14.93,13.92,185,0.26,2452,33.33,32.00,4.18,93,4.79,-9.87,1.66,0.00,10.20
266759,1.56,-2.34,15.16,13.84,185,0.25,2440,33.33,32.00,4.15,93,4.79,-10.01,1.62,0.00,9.80
266984,-1.56,-2.34,14.24,13.92,185,0.25,2419,33.33,32.00,4.13,93,4.50,-10.16,1.60,0.00,9.80
267210,-0.78,-2.34,14.59,13.68,185,0.23,2409,33.33,32.00,4.11,93,4.50,-10.30,1.60,0.00,9.41
267436,0.00,0.00,14.93,13.84,185,0.20,2394,33.33,32.00,3.59,93,4.21,-10.59,1.52,0.00,9.02
267662,-0.78,0.00,14.70,13.76,185,0.20,2374,33.33,32.00,3.54,95,4.06,-10.74,1.56,0.00,9.02
267887,4.69,0.00,16.08,13.92,185,0.22,2380,33.33,32.00,3.56,95,4.06,-10.74,1.58,0.00,9.02
268113,3.12,0.00,14.81,13.84,185,0.23,2360,33.33,32.00,3.54,95,3.92,-10.74,1.58,0.00,9.02
268340,1.56,0.00,14.24,13.92,185,0.21,2324,33.33,32.50,3.48,95,4.06,-10.59,1.58,0.00,9.41
268565,2.34,0.00,14.59,13.76,185,0.45,2344,33.33,32.50,4.97,95,5.22,-9.43,2.02,0.00,14.12
268791,3.12,-0.78,14.93,13.76,185,0.72,2352,66.67,27.50,8.47,95,9.14,-5.51,2.28,12.16,18.43
269017,-4.69,-2.34,13.44,13.36,185,0.94,2343,66.67,22.00,10.09,95,12.77,-2.03,2.42,62.75,23.92
269243,-6.25,-2.34,13.67,13.52,185,1.00,2378,66.67,23.50,10.63,95,13.93,-0.87,2.46,78.82,24.71
269468,-10.16,-2.34,14.01,13.60,185,1.03,2386,66.67,24.50,10.63,95,14.51,-0.15,2.48,78.82,24.31
269694,-10.16,-2.34,14.59,13.36,185,1.03,2394,66.67,27.50,10.76,93,14.95,0.15,2.50,83.14,23.53
269920,-8.59,-2.34,14.81,13.60,185,1.07,2428,100.00,26.00,11.37,93,15.24,0.44,2.52,79.22,23.14
270146,-10.94,-2.34,14.36,13.68,185,1.09,2439,100.00,25.00,11.42,93,15.53,0.87,2.54,82.75,23.53
270372,-10.94,-2.34,14.59,13.76,185,1.09,2436,100.00,25.00,11.41,93,15.67,1.02,2.56,70.20,22.75
270598,-9.38,-2.34,14.81,13.52,185,1.11,2454,100.00,24.50,11.52,93,15.82,1.16,2.56,67.45,22.75
270824,-10.16,-2.34,14.59,13.84,185,1.06,2491,100.00,23.50,11.70,93,16.11,1.31,2.56,61.57,22.75
271050,-8.59,-2.34,14.81,13.76,185,1.12,2491,100.00,24.50,11.67,93,16.11,1.45,2.58,50.20,21.96
271275,-7.81,-2.34,14.81,13.76,185,1.07,2526,100.00,25.50,11.85,93,15.96,1.31,2.56,38.43,21.18
271501,-9.38,-2.34,14.47,13.84,185,0.93,2526,66.67,30.00,10.75,93,14.95,0.15,2.38,0.00,17.25
271728,-7.81,-2.34,14.93,14.00,185,0.73,2544,66.67,38.00,8.67,93,12.19,-2.47,2.06,0.00,13.73
271953,-8.59,-2.34,14.70,13.84,185,0.32,2528,66.67,43.00,5.38,93,7.55,-7.25,1.82,0.00,9.80
272179,-11.72,-2.34,14.24,13.60,185,0.40,2530,33.33,42.50,4.87,93,4.93,-9.72,1.90,0.00,8.63
272405,-7.03,-2.34,12.17,14.00,185,0.48,2490,33.33,41.00,4.77,93,3.63,-11.03,2.02,0.00,6.27
272631,0.00,-2.34,11.14,14.00,185,0.44,2513,33.33,32.50,0.00,93,2.90,-11.75,1.94,0.00,4.71
272857,0.00,-2.34,11.71,13.60,185,0.40,2486,33.33,25.00,0.00,93,2.76,-12.04,1.88,0.00,4.71
273083,0.00,-2.34,11.60,14.00,185,0.35,2465,33.33,24.00,0.00,93,2.61,-12.04,1.84,0.00,4.71
273308,0.00,-2.34,11.14,14.00,185,0.33,2483,33.33,24.00,0.00,93,2.47,-12.19,1.78,0.00,4.71
273534,0.00,-2.34,11.14,14.00,185,0.31,2446,33.33,24.00,0.00,93,2.47,-12.19,1.74,0.00,4.71
273760,0.00,-2.34,11.37,14.00,185,0.28,2432,33.33,24.00,0.00,93,2.47,-12.19,1.70,0.00,4.71
273986,0.00,-2.34,13.44,14.00,185,0.27,2419,33.33,24.00,0.00,93,2.47,-12.19,1.68,0.00,4.71
274212,0.00,-2.34,17.46,14.00,185,0.27,2418,33.33,24.00,0.00,93,2.47,-12.33,1.66,0.00,4.71
274438,0.00,-2.34,20.33,14.00,185,0.23,2411,33.33,24.00,0.00,93,2.32,-12.33,1.56,0.00,4.71
274664,0.00,-2.34,20.33,14.00,185,0.27,2392,33.33,27.00,4.06,93,2.47,-12.19,1.66,0.00,7.06
274890,0.00,-2.34,20.33,13.92,185,0.30,2386,33.33,30.50,4.57,93,3.48,-11.17,1.70,0.00,9.80
275115,0.00,-2.34,16.77,14.08,185,0.27,2365,33.33,32.00,4.04,93,4.35,-10.30,1.64,0.00,10.20
275341,-9.38,-2.34,13.09,14.00,185,0.25,2328,33.33,32.50,3.48,93,4.50,-10.16,1.62,0.00,9.80
275567,-7.03,-2.34,14.36,14.00,185,0.25,2333,33.33,32.50,3.97,93,4.35,-10.30,1.64,0.00,9.80
275793,-3.12,0.00,15.73,13.92,185,0.25,2333,33.33,32.50,3.99,93,4.50,-10.16,1.64,0.00,9.80
276019,-3.91,-0.78,14.81,13.68,185,0.46,2345,33.33,32.50,4.99,93,5.80,-9.00,1.98,0.00,12.94
276245,-1.56,-2.34,15.16,13.84,185,0.64,2348,66.67,30.00,7.00,93,8.42,-6.24,2.16,0.00,16.08
276471,-5.47,-2.34,13.90,13.60,185,0.80,2308,66.67,23.00,7.85,93,10.74,-3.92,2.30,18.04,18.82
276696,-5.47,-2.34,13.55,13.60,185,0.92,2330,66.67,21.50,9.98,93,13.06,-1.60,2.44,62.35,23.92
276922,-8.59,-2.34,13.44,13.84,185,0.95,2342,66.67,24.00,10.47,93,13.49,-1.16,2.40,37.65,21.18
277148,-14.06,-2.34,13.78,13.76,185,0.91,2370,66.67,29.50,9.12,93,12.91,-1.74,2.32,9.41,18.82
277374,-15.62,-2.34,14.36,13.68,185,0.50,2380,66.67,40.00,6.61,93,10.01,-4.64,1.88,0.00,12.16
277600,-17.19,-2.34,14.24,13.92,185,0.27,2344,33.33,40.50,3.96,93,6.09,-8.56,1.70,0.00,9.02
277826,-14.06,-2.34,15.50,13.84,185,0.29,2362,33.33,40.00,3.52,93,4.50,-10.16,1.74,0.00,8.24
278052,-21.09,-2.34,13.67,13.92,185,0.38,2318,33.33,40.50,3.96,93,3.77,-11.03,1.82,0.00,7.84
278278,0.00,-2.34,11.71,14.00,185,0.36,2320,33.33,40.50,4.96,93,3.48,-11.17,1.82,0.00,7.45
278504,0.00,-2.34,12.29,13.92,185,0.31,2333,33.33,40.00,4.94,93,3.34,-11.32,1.74,0.00,7.45
278729,0.00,-2.34,12.17,13.84,185,0.32,2304,33.33,39.50,4.92,93,3.34,-11.32,1.72,0.00,7.06
278955,0.00,-2.34,12.06,13.92,185,0.27,2293,33.33,39.00,4.40,93,3.05,-11.61,1.66,0.00,6.27
279181,0.00,-2.34,12.17,13.92,185,0.28,2278,33.33,38.50,4.38,93,3.05,-11.61,1.66,0.00,6.27
279407,0.00,-2.34,12.29,13.92,185,0.24,2254,33.33,38.00,3.87,93,2.90,-11.75,1.56,0.00,5.49
279632,0.00,-2.34,12.40,13.92,185,0.27,2256,33.33,36.50,3.83,93,2.76,-11.90,1.66,0.00,6.27
279859,0.00,-2.34,12.40,13.68,185,0.27,2223,33.33,35.50,3.79,93,2.90,-11.75,1.64,0.00,7.06
280084,0.00,-2.34,12.17,14.00,185,0.27,2224,33.33,34.00,3.81,93,3.19,-11.61,1.64,0.00,7.06
280310,0.00,-2.34,11.48,14.00,185,0.26,2191,33.33,33.50,3.74,93,3.19,-11.46,1.60,0.00,7.45
280536,0.00,0.00,11.14,13.52,185,0.25,2190,33.33,33.00,3.72,93,3.34,-11.32,1.62,0.00,7.84
280762,0.00,0.00,11.14,14.00,185,0.23,2179,33.33,33.00,3.73,93,3.48,-11.17,1.54,0.00,7.84
280988,0.00,0.00,11.14,14.08,185,0.23,2174,33.33,33.00,3.72,93,3.48,-11.17,1.50,0.00,7.84
281214,0.00,0.00,11.14,14.00,185,0.25,2158,33.33,33.50,3.22,95,3.63,-11.03,1.58,0.00,8.24
281439,-12.50,0.00,11.14,14.00,185,0.21,2150,33.33,33.50,3.19,95,3.77,-10.88,1.50,0.00,8.24
281666,-18.75,0.00,11.83,14.00,185,0.23,2139,33.33,33.50,2.71,95,3.77,-10.88,1.52,0.00,8.24
281891,-15.62,0.00,14.01,14.00,185,0.22,2127,33.33,33.50,3.15,95,3.92,-10.74,1.50,0.00,8.24
282118,-16.41,0.00,14.47,14.00,185,0.23,2112,33.33,33.50,3.13,95,3.92,-10.74,1.52,0.00,8.24
282343,-17.97,0.00,14.24,13.92,185,0.24,2093,33.33,34.00,2.69,95,4.06,-10.59,1.50,0.00,8.24
282569,-17.19,0.00,14.70,14.00,183,0.23,2093,33.33,33.50,3.11,95,4.06,-10.59,1.52,0.00,8.63
282795,-16.41,0.00,14.93,14.00,183,0.27,2053,33.33,34.00,3.09,95,4.35,-10.30,1.62,0.00,9.80
283021,-3.12,0.00,15.39,13.76,183,0.55,2055,33.33,35.50,4.86,95,6.67,-7.98,2.02,0.00,14.51
283247,-4.69,-2.34,14.36,13.92,183,0.79,2058,66.67,27.50,7.01,95,10.45,-4.35,2.18,3.53,17.25
283473,-6.25,-2.34,13.21,13.76,183,0.68,2082,66.67,25.50,7.09,95,11.17,-3.48,2.12,0.39,16.08
283698,-14.84,-2.34,12.98,13.76,183,0.75,2089,66.67,24.00,6.65,95,11.32,-3.34,2.18,0.39,16.47
283924,-14.84,-2.34,14.24,13.92,183,0.79,2062,66.67,22.50,6.65,95,11.61,-3.05,2.20,0.39,16.86
284150,-16.41,-2.34,14.47,13.92,183,0.81,2074,66.67,21.50,6.65,95,11.90,-2.76,2.20,3.53,17.25
284376,-15.62,-2.34,14.70,13.84,183,0.79,2090,66.67,21.00,7.14,95,12.33,-2.32,2.22,6.67,17.25
284602,-14.84,-2.34,14.93,13.84,183,0.77,2108,66.67,21.00,7.11,93,12.62,-2.03,2.16,0.00,16.08
284828,-14.84,-2.34,14.81,14.00,183,0.67,2112,66.67,24.50,6.27,93,12.04,-2.76,2.10,0.00,14.90
285054,-12.50,-2.34,15.04,13.76,183,0.69,2129,66.67,24.50,6.31,93,11.75,-2.90,2.10,0.00,14.51
285280,-11.72,-2.34,14.93,13.76,183,0.70,2122,66.67,26.00,6.33,93,11.32,-3.34,2.12,0.00,14.90
285506,-10.16,-2.34,15.04,13.68,183,0.72,2143,66.67,27.50,5.94,93,11.03,-3.63,2.08,0.00,14.51
285731,-9.38,-2.34,14.81,14.00,183,0.65,2148,66.67,28.00,5.93,93,10.88,-3.77,2.08,0.00,14.51
285958,-8.59,-2.34,14.93,13.92,183,0.59,2162,66.67,30.50,5.48,93,10.30,-4.35,2.04,0.00,13.33
286183,-7.81,-2.34,14.81,13.84,183,0.56,2142,66.67,32.00,5.50,93,9.87,-4.79,2.00,0.00,12.94
286409,-7.03,-2.34,14.81,13.92,183,0.55,2146,66.67,32.50,5.50,93,9.72,-4.93,2.04,0.00,13.73
286635,-5.47,-2.34,15.04,13.84,183,0.57,2166,66.67,31.50,5.51,93,9.72,-4.93,2.00,0.00,13.33
286860,-6.25,-2.34,14.70,13.84,183,0.51,2192,66.67,33.50,5.15,93,9.29,-5.37,1.94,0.00,12.55
287086,-5.47,-2.34,14.93,13.76,183,0.41,2184,66.67,34.50,4.22,93,8.27,-6.53,1.80,0.00,10.98
287313,-3.91,-2.34,15.04,13.92,183,0.39,2184,66.67,34.50,4.18,93,7.40,-7.40,1.78,0.00,10.98
287538,-1.56,-2.34,15.27,13.84,183,0.30,2177,33.33,33.50,3.27,93,6.09,-8.56,1.62,0.00,9.80
287764,3.12,-2.34,16.19,14.08,183,0.17,2190,33.33,30.50,0.00,93,4.06,-10.59,1.48,0.00,4.31
287990,0.00,-2.34,17.69,13.92,183,0.37,2042,33.33,19.50,0.00,93,2.90,-11.75,1.76,0.00,4.31
288216,0.00,-2.34,17.80,13.92,183,0.39,1815,33.33,16.50,0.00,93,2.76,-11.90,1.72,0.00,4.31
288442,0.00,-2.34,16.31,13.92,183,0.41,1598,33.33,12.50,0.00,93,2.90,-11.75,1.70,0.00,4.31
288668,0.00,-2.34,13.78,13.84,183,0.31,2006,33.33,24.00,0.00,93,2.90,-11.75,1.64,0.00,4.31
